Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
49340,High-Frequency Armour,0.3,+93%,
49341,Secondary Padding,0.5,,+33%
49342,Sodium Resonator,0.4,+94%,
49343,Supercharged Buffer,0.5,,+33%
49344,Secondary Shield,0.9,+94%,+33%
49345,Sodium Armour,0.4,+94%,
49346,Dioxite Grafts,0.3,+93%,
49347,Secondary Shield,0.5,,+33%
49348,Dioxite Grafts,0.5,,+33%
49349,Dioxite Buffer,0.9,+94%,+33%
49350,High-Frequency Battery,0.2,+92%,
49351,High-Frequency Battery,0.5,,+33%
49352,Sodium Shield,0.1,+91%,
49353,Dioxite Bulwark,0.3,+93%,
49354,Dioxite Padding,0.5,,+33%
49355,High-Frequency Armour,0.5,,+33%
49356,High-Frequency Shield,0.5,,+33%
49357,Dioxite Shield,0.9,+94%,+33%
49358,Sodium Padding,0.9,+94%,+33%
49359,Dioxite Resonator,0.9,+94%,+33%
49360,Supercharged Shield,0.4,+94%,
49361,High-Frequency Buffer,0.5,,+33%
49362,Dioxite Grafts,0.1,+91%,
49363,Dioxite Shield,0.9,+94%,+33%
49364,Sodium Armour,0.5,,+33%
49365,High-Frequency Armour,0.3,+93%,
49366,High-Frequency Grafts,0.4,+94%,
49367,Secondary Battery,0.4,+94%,
49368,Secondary Battery,0.1,+91%,
49369,Supercharged Polariser,0.0,+90%,
49370,Sodium Polariser,0.5,,+33%
49371,Secondary Polariser,0.5,,+33%
49372,Secondary Lattice,0.4,+94%,
49373,Supercharged Grafts,0.2,+92%,
49374,Supercharged Shield,0.5,,+33%
49375,Supercharged Resonator,0.5,,+33%
49376,Supercharged Battery,0.5,,+33%
49377,Supercharged Polariser,0.1,+91%,
49378,High-Frequency Bulwark,0.3,+93%,
49379,Supercharged Armour,0.2,+92%,
49380,Sodium Grafts,0.5,,+33%
49381,Sodium Buffer,0.5,,+33%
49382,Dioxite Padding,0.5,,+33%
49383,Sodium Shield,0.9,+94%,+33%
49384,Dioxite Shield,0.4,+94%,
49385,Sodium Bulwark,0.4,+94%,
49386,High-Frequency Bulwark,0.4,+94%,
49387,High-Frequency Padding,0.6,+91%,+33%
49388,Secondary Bulwark,0.7,+92%,+33%
49389,Secondary Resonator,0.1,+91%,
49390,Supercharged Buffer,0.5,,+33%
49391,High-Frequency Grafts,0.4,+94%,
49392,High-Frequency Bulwark,0.4,+94%,
49393,Supercharged Lattice,0.5,,+33%
49394,Supercharged Battery,0.5,,+33%
49395,Supercharged Resonator,0.4,+94%,
49396,Sodium Padding,0.4,+94%,
49397,High-Frequency Resonator,0.5,,+33%
49398,High-Frequency Grafts,0.9,+94%,+33%
49399,Secondary Polariser,0.4,+94%,
49400,Dioxite Lattice,0.4,+94%,
49401,Supercharged Grafts,0.0,+90%,
49402,Supercharged Shield,0.4,+94%,
49403,Sodium Resonator,0.3,+93%,
49404,High-Frequency Polariser,0.5,+90%,+33%
49405,Sodium Polariser,0.1,+91%,
49406,Sodium Buffer,0.4,+94%,
49407,Sodium Bulwark,0.5,+90%,+33%
49408,Supercharged Polariser,0.5,,+33%
49409,Secondary Armour,0.5,,+33%
49410,Sodium Lattice,0.5,,+33%
49411,Secondary Shield,0.4,+94%,
49412,Dioxite Bulwark,0.2,+92%,
49413,High-Frequency Resonator,0.4,+94%,
49414,Sodium Bulwark,0.3,+93%,
49415,Secondary Grafts,0.0,+90%,
49416,Dioxite Lattice,0.9,+94%,+33%
49417,Supercharged Lattice,0.5,,+33%
49418,Supercharged Resonator,0.5,,+33%
49419,Secondary Polariser,0.5,,+33%
49420,Sodium Padding,0.3,+93%,
49421,Secondary Battery,0.3,+93%,
49422,Supercharged Grafts,0.5,,+33%
49423,Supercharged Shield,0.2,+92%,
49424,Supercharged Bulwark,0.5,,+33%
49425,Dioxite Grafts,0.4,+94%,
49426,Supercharged Polariser,0.5,,+33%
49427,Secondary Bulwark,0.5,,+33%
49428,Dioxite Grafts,0.5,,+33%
49429,High-Frequency Battery,0.9,+94%,+33%
49430,Dioxite Polariser,0.5,,+33%
49431,Dioxite Padding,0.5,,+33%
49432,Supercharged Battery,0.5,,+33%
49433,High-Frequency Resonator,0.5,,+33%
49434,Dioxite Padding,0.2,+92%,
49435,Dioxite Padding,0.5,,+33%
49436,High-Frequency Buffer,0.1,+91%,
49437,Secondary Resonator,0.0,+90%,
49438,High-Frequency Resonator,0.9,+94%,+33%
49439,Dioxite Polariser,0.4,+94%,
49440,Sodium Battery,0.4,+94%,
49441,Supercharged Lattice,0.5,,+33%
49442,High-Frequency Bulwark,0.5,,+33%
49443,Sodium Padding,0.9,+94%,+33%
49444,Supercharged Shield,0.5,,+33%
49445,Sodium Battery,0.1,+91%,
49446,Secondary Armour,0.6,+91%,+33%
49447,Sodium Grafts,0.5,,+33%
49448,Secondary Grafts,0.3,+93%,
49449,Secondary Padding,0.5,,+33%
49450,Sodium Buffer,0.5,,+33%
49451,Sodium Battery,0.5,,+33%
49452,Sodium Shield,0.9,+94%,+33%
49453,Dioxite Polariser,0.3,+93%,
49454,High-Frequency Padding,0.4,+94%,
49455,Sodium Padding,0.2,+92%,
49456,Supercharged Polariser,0.5,,+33%
49457,Dioxite Grafts,0.4,+94%,
49458,High-Frequency Polariser,0.5,,+33%
49459,Sodium Polariser,0.2,+92%,
49460,High-Frequency Battery,0.5,,+33%
49461,Secondary Buffer,0.5,,+33%
49462,Sodium Padding,0.5,,+33%
49463,Secondary Polariser,0.3,+93%,
49464,Dioxite Polariser,0.2,+92%,
49465,High-Frequency Lattice,0.5,,+33%
49466,Supercharged Polariser,0.3,+93%,
49467,Secondary Armour,0.5,,+33%
49468,High-Frequency Resonator,0.4,+94%,
49469,Supercharged Lattice,0.5,,+33%
49470,High-Frequency Padding,0.3,+93%,
49471,Secondary Lattice,0.5,,+33%
49472,High-Frequency Padding,0.1,+91%,
49473,High-Frequency Grafts,0.4,+94%,
49474,High-Frequency Grafts,0.8,+93%,+33%
49475,Supercharged Polariser,0.5,,+33%
49476,Dioxite Grafts,0.4,+94%,
49477,Secondary Resonator,0.5,,+33%
49478,Sodium Bulwark,0.5,,+33%
49479,Sodium Armour,0.5,,+33%
49480,Dioxite Resonator,0.4,+94%,
49481,High-Frequency Buffer,0.9,+94%,+33%
49482,Dioxite Padding,0.5,,+33%
49483,Secondary Padding,0.5,,+33%
49484,Secondary Armour,0.2,+92%,
49485,Secondary Bulwark,0.1,+91%,
49486,Sodium Grafts,0.4,+94%,
49487,Sodium Buffer,0.2,+92%,
49488,Secondary Resonator,0.5,,+33%
49489,High-Frequency Grafts,0.2,+92%,
49490,High-Frequency Buffer,0.4,+94%,
49491,High-Frequency Armour,0.2,+92%,
49492,Sodium Lattice,0.4,+94%,
49493,High-Frequency Polariser,0.0,+90%,
49494,Sodium Buffer,0.4,+94%,
49495,Secondary Battery,0.9,+94%,+33%
49496,Supercharged Armour,0.5,,+33%
49497,High-Frequency Resonator,0.5,,+33%
49498,High-Frequency Shield,0.5,,+33%
49499,Sodium Battery,0.5,,+33%
49500,High-Frequency Grafts,0.3,+93%,
49501,Secondary Bulwark,0.5,,+33%
49502,Sodium Bulwark,0.8,+93%,+33%
49503,Secondary Resonator,0.5,,+33%
49504,High-Frequency Grafts,0.5,,+33%
49505,Secondary Lattice,0.4,+94%,
49506,Secondary Polariser,0.5,,+33%
49507,Secondary Resonator,0.8,+93%,+33%
49508,Dioxite Shield,0.5,,+33%
49509,Secondary Padding,0.7,+92%,+33%
49510,Sodium Lattice,0.5,,+33%
49511,High-Frequency Shield,0.5,,+33%
49512,Supercharged Padding,0.8,+93%,+33%
49513,Dioxite Shield,0.5,,+33%
49514,Dioxite Buffer,0.5,,+33%
49515,High-Frequency Shield,0.3,+93%,
49516,Dioxite Grafts,0.3,+93%,
49517,Secondary Bulwark,0.5,,+33%
49518,Supercharged Armour,0.5,,+33%
49519,Supercharged Bulwark,0.5,,+33%
49520,Supercharged Padding,0.4,+94%,
49521,Sodium Armour,0.5,,+33%
49522,Dioxite Shield,0.5,,+33%
49523,High-Frequency Resonator,0.3,+93%,
49524,Secondary Shield,0.0,+90%,
49525,Supercharged Grafts,0.5,,+33%
49526,Dioxite Padding,0.9,+94%,+33%
49527,Dioxite Buffer,0.0,+90%,
49528,Supercharged Battery,0.6,+91%,+33%
49529,High-Frequency Armour,0.4,+94%,
49530,Supercharged Shield,0.6,+91%,+33%
49531,Supercharged Grafts,0.5,,+33%
49532,High-Frequency Padding,0.3,+93%,
49533,Supercharged Battery,0.7,+92%,+33%
49534,High-Frequency Lattice,0.5,,+33%
49535,Dioxite Padding,0.5,,+33%
49536,Secondary Shield,0.1,+91%,
49537,Sodium Battery,0.5,,+33%
49538,High-Frequency Lattice,0.5,,+33%
49539,Secondary Buffer,0.5,,+33%
49540,Secondary Lattice,0.5,,+33%
49541,Secondary Buffer,0.3,+93%,
49542,Dioxite Armour,0.5,,+33%
49543,Secondary Polariser,0.2,+92%,
49544,Sodium Lattice,0.4,+94%,
49545,High-Frequency Buffer,0.5,,+33%
49546,High-Frequency Battery,0.4,+94%,
49547,Secondary Padding,0.4,+94%,
49548,Sodium Padding,0.3,+93%,
49549,Sodium Buffer,0.2,+92%,
49550,Sodium Polariser,0.2,+92%,
49551,Sodium Armour,0.5,,+33%
49552,Supercharged Armour,0.5,,+33%
49553,High-Frequency Lattice,0.5,,+33%
49554,Dioxite Padding,0.2,+92%,
49555,Sodium Buffer,0.3,+93%,
49556,Dioxite Battery,0.5,,+33%
49557,Secondary Padding,0.4,+94%,
49558,Supercharged Padding,0.3,+93%,
49559,Dioxite Lattice,0.1,+91%,
49560,High-Frequency Armour,0.4,+94%,
49561,Sodium Lattice,0.9,+94%,+33%
49562,High-Frequency Polariser,0.7,+92%,+33%
49563,Supercharged Padding,0.4,+94%,
49564,Dioxite Lattice,0.4,+94%,
49565,Supercharged Grafts,0.5,,+33%
49566,High-Frequency Resonator,0.7,+92%,+33%
49567,Sodium Buffer,0.5,,+33%
49568,Secondary Padding,0.0,+90%,
49569,Supercharged Buffer,0.4,+94%,
49570,Sodium Battery,0.8,+93%,+33%
49571,Secondary Armour,0.5,,+33%
49572,Supercharged Shield,0.5,,+33%
49573,Sodium Lattice,0.0,+90%,
49574,Sodium Polariser,0.4,+94%,
49575,Dioxite Polariser,0.2,+92%,
49576,Secondary Shield,0.4,+94%,
49577,Supercharged Grafts,0.6,+91%,+33%
49578,Secondary Shield,0.5,,+33%
49579,Sodium Padding,0.4,+94%,
49580,Sodium Resonator,0.3,+93%,
49581,Supercharged Shield,0.5,,+33%
49582,Secondary Buffer,0.3,+93%,
49583,Dioxite Resonator,0.5,,+33%
49584,High-Frequency Bulwark,0.4,+94%,
49585,Secondary Resonator,0.4,+94%,
49586,Supercharged Shield,0.5,,+33%
49587,High-Frequency Buffer,0.4,+94%,
49588,Supercharged Bulwark,0.5,,+33%
49589,High-Frequency Resonator,0.6,+91%,+33%
49590,Sodium Grafts,0.4,+94%,
49591,High-Frequency Grafts,0.9,+94%,+33%
49592,High-Frequency Battery,0.8,+93%,+33%
49593,Dioxite Bulwark,0.5,,+33%
49594,High-Frequency Grafts,0.4,+94%,
49595,Secondary Resonator,0.5,,+33%
49596,Supercharged Padding,0.4,+94%,
49597,Sodium Padding,0.5,,+33%
49598,Dioxite Buffer,0.4,+94%,
49599,High-Frequency Shield,0.9,+94%,+33%
49600,Dioxite Armour,0.3,+93%,
49601,High-Frequency Grafts,0.5,,+33%
49602,High-Frequency Grafts,0.5,,+33%
49603,High-Frequency Shield,0.3,+93%,
49604,Dioxite Shield,0.4,+94%,
49605,Dioxite Buffer,0.5,,+33%
49606,High-Frequency Buffer,0.5,,+33%
49607,High-Frequency Padding,0.4,+94%,
49608,Secondary Grafts,0.9,+94%,+33%
49609,Dioxite Shield,0.5,,+33%
49610,Supercharged Armour,0.5,,+33%
49611,Sodium Buffer,0.5,,+33%
49612,Supercharged Padding,0.4,+94%,
49613,Supercharged Padding,0.5,,+33%
49614,Secondary Resonator,0.3,+93%,
49615,High-Frequency Bulwark,0.4,+94%,
49616,Sodium Lattice,0.9,+94%,+33%
49617,High-Frequency Armour,0.5,,+33%
49618,Dioxite Bulwark,0.5,,+33%
49619,Supercharged Battery,0.2,+92%,
49620,Secondary Lattice,0.4,+94%,
49621,Supercharged Armour,0.5,,+33%
49622,Sodium Shield,0.4,+94%,
49623,Secondary Battery,0.4,+94%,
49624,Secondary Padding,0.2,+92%,
49625,Secondary Armour,0.5,,+33%
49626,Dioxite Lattice,0.4,+94%,
49627,Dioxite Grafts,0.2,+92%,
49628,High-Frequency Shield,0.0,+90%,
49629,High-Frequency Buffer,0.4,+94%,
49630,Secondary Armour,0.5,,+33%
49631,Dioxite Polariser,0.5,,+33%
49632,Sodium Grafts,0.5,,+33%
49633,Sodium Shield,0.1,+91%,
49634,Supercharged Shield,0.9,+94%,+33%
49635,Dioxite Shield,0.4,+94%,
49636,High-Frequency Buffer,0.7,+92%,+33%
49637,Supercharged Shield,0.5,,+33%
49638,Dioxite Lattice,0.3,+93%,
49639,Supercharged Buffer,0.7,+92%,+33%
49640,Dioxite Resonator,0.5,,+33%
49641,High-Frequency Grafts,0.4,+94%,
49642,Sodium Shield,0.5,,+33%
49643,Sodium Lattice,0.5,,+33%
49644,Sodium Resonator,0.5,,+33%
49645,Dioxite Padding,0.9,+94%,+33%
49646,Supercharged Shield,0.5,,+33%
49647,High-Frequency Polariser,0.4,+94%,
49648,Supercharged Bulwark,0.2,+92%,
49649,Supercharged Battery,0.5,,+33%
49650,Supercharged Resonator,0.5,,+33%
49651,High-Frequency Buffer,0.4,+94%,
49652,Dioxite Lattice,0.5,,+33%
49653,Sodium Padding,0.3,+93%,
49654,Supercharged Lattice,0.4,+94%,
49655,Secondary Buffer,0.9,+94%,+33%
49656,Dioxite Bulwark,0.5,,+33%
49657,High-Frequency Polariser,0.2,+92%,
49658,Secondary Battery,0.5,,+33%
49659,Dioxite Polariser,0.2,+92%,
49660,Sodium Padding,0.5,,+33%
49661,Sodium Grafts,0.5,,+33%
49662,Sodium Shield,0.3,+93%,
49663,Sodium Battery,0.1,+91%,
49664,Secondary Armour,0.4,+94%,
49665,Secondary Battery,0.5,,+33%
49666,Sodium Armour,0.5,,+33%
49667,High-Frequency Padding,0.5,,+33%
49668,Sodium Padding,0.5,,+33%
49669,High-Frequency Shield,0.4,+94%,
49670,Dioxite Battery,0.5,,+33%
49671,Sodium Polariser,0.4,+94%,
49672,High-Frequency Lattice,0.5,,+33%
49673,Sodium Polariser,0.4,+94%,
49674,Dioxite Shield,0.5,,+33%
49675,Sodium Shield,0.5,,+33%
49676,Secondary Buffer,0.5,,+33%
49677,Supercharged Bulwark,0.3,+93%,
49678,Sodium Lattice,0.0,+90%,
49679,High-Frequency Shield,0.9,+94%,+33%
49680,Sodium Shield,0.0,+90%,
49681,Dioxite Padding,0.9,+94%,+33%
49682,High-Frequency Armour,0.4,+94%,
49683,Sodium Bulwark,0.9,+94%,+33%
49684,Supercharged Shield,0.1,+91%,
49685,High-Frequency Battery,0.0,+90%,
49686,High-Frequency Armour,0.5,,+33%
49687,Dioxite Battery,0.2,+92%,
49688,High-Frequency Armour,0.5,,+33%
49689,Secondary Lattice,0.4,+94%,
49690,High-Frequency Battery,0.4,+94%,
49691,Supercharged Battery,0.5,,+33%
49692,Secondary Grafts,0.4,+94%,
49693,Sodium Polariser,0.5,,+33%
49694,High-Frequency Padding,0.3,+93%,
49695,Supercharged Battery,0.7,+92%,+33%
49696,Sodium Grafts,0.5,,+33%
49697,Dioxite Padding,0.5,,+33%
49698,Supercharged Battery,0.4,+94%,
49699,Supercharged Resonator,0.5,,+33%
49700,Dioxite Padding,0.5,,+33%
49701,Sodium Polariser,0.9,+94%,+33%
49702,Sodium Padding,0.5,,+33%
49703,Secondary Polariser,0.5,,+33%
49704,Secondary Lattice,0.4,+94%,
49705,Supercharged Shield,0.0,+90%,
49706,Secondary Polariser,0.8,+93%,+33%
49707,Supercharged Battery,0.7,+92%,+33%
49708,Sodium Armour,0.5,,+33%
49709,Supercharged Battery,0.5,,+33%
49710,Supercharged Shield,0.4,+94%,
49711,High-Frequency Buffer,0.5,,+33%
49712,Secondary Shield,0.9,+94%,+33%
49713,Dioxite Grafts,0.5,,+33%
49714,Secondary Buffer,0.4,+94%,
49715,Dioxite Grafts,0.4,+94%,
49716,Secondary Polariser,0.9,+94%,+33%
49717,Dioxite Lattice,0.5,,+33%
49718,Secondary Bulwark,0.4,+94%,
49719,Dioxite Battery,0.5,,+33%
49720,Dioxite Shield,0.9,+94%,+33%
49721,Supercharged Resonator,0.4,+94%,
49722,Secondary Bulwark,0.4,+94%,
49723,Supercharged Buffer,0.1,+91%,
49724,Supercharged Polariser,0.5,,+33%
49725,Secondary Buffer,0.0,+90%,
49726,Secondary Battery,0.4,+94%,
49727,Supercharged Resonator,0.1,+91%,
49728,High-Frequency Buffer,0.5,,+33%
49729,Secondary Resonator,0.5,,+33%
49730,Sodium Shield,0.5,,+33%
49731,High-Frequency Lattice,0.3,+93%,
49732,High-Frequency Shield,0.9,+94%,+33%
49733,High-Frequency Resonator,0.3,+93%,
49734,Secondary Resonator,0.1,+91%,
49735,Supercharged Battery,0.3,+93%,
49736,Secondary Shield,0.9,+94%,+33%
49737,Secondary Padding,0.5,,+33%
49738,High-Frequency Shield,0.5,,+33%
49739,Sodium Armour,0.9,+94%,+33%
49740,Sodium Shield,0.5,,+33%
49741,Sodium Battery,0.2,+92%,
49742,Sodium Bulwark,0.3,+93%,
49743,High-Frequency Padding,0.5,,+33%
49744,Sodium Padding,0.4,+94%,
49745,Sodium Bulwark,0.4,+94%,
49746,Supercharged Battery,0.4,+94%,
49747,Sodium Padding,0.2,+92%,
49748,Supercharged Padding,0.9,+94%,+33%
49749,Supercharged Padding,0.5,,+33%
49750,Supercharged Shield,0.5,,+33%
49751,High-Frequency Polariser,0.5,,+33%
49752,Supercharged Battery,0.9,+94%,+33%
49753,Supercharged Battery,0.4,+94%,
49754,Secondary Battery,0.0,+90%,
49755,Supercharged Padding,0.5,,+33%
49756,Dioxite Lattice,0.5,,+33%
49757,Supercharged Padding,0.4,+94%,
49758,High-Frequency Padding,0.5,,+33%
49759,Secondary Battery,0.5,,+33%
49760,Secondary Polariser,0.4,+94%,
49761,High-Frequency Padding,0.5,,+33%
49762,Secondary Battery,0.5,,+33%
49763,Dioxite Armour,0.5,,+33%
49764,Dioxite Polariser,0.5,,+33%
49765,Sodium Armour,0.5,,+33%
49766,Secondary Lattice,0.4,+94%,
49767,High-Frequency Shield,0.5,,+33%
49768,Supercharged Buffer,0.5,,+33%
49769,Supercharged Bulwark,0.2,+92%,
49770,High-Frequency Lattice,0.9,+94%,+33%
49771,Supercharged Bulwark,0.5,,+33%
49772,Secondary Padding,0.2,+92%,
49773,Supercharged Resonator,0.5,,+33%
49774,Secondary Armour,0.4,+94%,
49775,Secondary Resonator,0.5,,+33%
49776,Dioxite Padding,0.5,,+33%
49777,Sodium Shield,0.5,,+33%
49778,Supercharged Battery,0.5,,+33%
49779,Sodium Battery,0.5,,+33%
49780,Dioxite Buffer,0.2,+92%,
49781,Supercharged Battery,0.5,,+33%
49782,Dioxite Lattice,0.9,+94%,+33%
49783,Secondary Armour,0.5,,+33%
49784,Dioxite Armour,0.9,+94%,+33%
49785,Supercharged Buffer,0.1,+91%,
49786,Supercharged Resonator,0.4,+94%,
49787,Dioxite Polariser,0.9,+94%,+33%
49788,Dioxite Polariser,0.5,,+33%
49789,Sodium Padding,0.4,+94%,
49790,High-Frequency Armour,0.5,,+33%
49791,Dioxite Shield,0.9,+94%,+33%
49792,Supercharged Padding,0.5,,+33%
49793,Supercharged Bulwark,0.8,+93%,+33%
49794,Secondary Lattice,0.5,,+33%
49795,Secondary Resonator,0.5,,+33%
49796,Dioxite Armour,0.5,+90%,+33%
49797,High-Frequency Grafts,0.5,,+33%
49798,Sodium Bulwark,0.5,,+33%
49799,High-Frequency Shield,0.9,+94%,+33%
49800,Secondary Padding,0.4,+94%,
49801,Supercharged Armour,0.5,,+33%
49802,Dioxite Lattice,0.5,,+33%
49803,Dioxite Buffer,0.5,,+33%
49804,Dioxite Armour,0.5,,+33%
49805,Dioxite Bulwark,0.5,,+33%
49806,Supercharged Resonator,0.5,,+33%
49807,High-Frequency Lattice,0.4,+94%,
49808,Supercharged Lattice,0.5,,+33%
49809,High-Frequency Padding,0.8,+93%,+33%
49810,High-Frequency Lattice,0.5,,+33%
49811,Sodium Padding,0.9,+94%,+33%
49812,Sodium Grafts,0.2,+92%,
49813,Sodium Padding,0.5,,+33%
49814,High-Frequency Battery,0.5,,+33%
49815,Secondary Padding,0.5,,+33%
49816,High-Frequency Buffer,0.5,,+33%
49817,Supercharged Buffer,0.5,,+33%
49818,Dioxite Shield,0.5,,+33%
49819,High-Frequency Grafts,0.0,+90%,
49820,Sodium Polariser,0.4,+94%,
49821,Dioxite Grafts,0.4,+94%,
49822,Secondary Battery,0.9,+94%,+33%
49823,Sodium Padding,0.3,+93%,
49824,High-Frequency Bulwark,0.5,,+33%
49825,Sodium Bulwark,0.5,,+33%
49826,High-Frequency Lattice,0.4,+94%,
49827,Dioxite Lattice,0.4,+94%,
49828,Sodium Padding,0.4,+94%,
49829,Secondary Bulwark,0.5,,+33%
49830,Supercharged Armour,0.1,+91%,
49831,Dioxite Padding,0.5,,+33%
49832,High-Frequency Resonator,0.0,+90%,
49833,Dioxite Resonator,0.6,+91%,+33%
49834,Sodium Bulwark,0.0,+90%,
49835,Sodium Buffer,0.5,,+33%
49836,Secondary Buffer,0.4,+94%,
49837,Supercharged Resonator,0.5,,+33%
49838,Supercharged Battery,0.4,+94%,
49839,Secondary Bulwark,0.9,+94%,+33%
49840,Sodium Shield,0.5,,+33%
49841,Secondary Armour,0.4,+94%,
49842,Secondary Buffer,0.9,+94%,+33%
49843,Sodium Bulwark,0.5,+90%,+33%
49844,Supercharged Lattice,0.5,,+33%
49845,Supercharged Grafts,0.0,+90%,
49846,Supercharged Armour,0.5,,+33%
49847,Secondary Armour,0.5,,+33%
49848,Supercharged Shield,0.5,,+33%
49849,Secondary Bulwark,0.5,,+33%
49850,Supercharged Armour,0.2,+92%,
49851,High-Frequency Buffer,0.9,+94%,+33%
49852,Sodium Grafts,0.5,,+33%
49853,Sodium Polariser,0.4,+94%,
49854,Sodium Buffer,0.9,+94%,+33%
49855,Sodium Padding,0.3,+93%,
49856,Secondary Armour,0.9,+94%,+33%
49857,Sodium Bulwark,0.5,,+33%
49858,Dioxite Resonator,0.5,,+33%
49859,Dioxite Padding,0.0,+90%,
49860,Secondary Armour,0.3,+93%,
49861,Sodium Resonator,0.5,,+33%
49862,Supercharged Resonator,0.5,,+33%
49863,High-Frequency Polariser,0.5,,+33%
49864,Dioxite Polariser,0.9,+94%,+33%
49865,Supercharged Buffer,0.5,,+33%
49866,Supercharged Armour,0.5,,+33%
49867,Dioxite Polariser,0.4,+94%,
49868,Sodium Lattice,0.4,+94%,
49869,Supercharged Buffer,0.2,+92%,
49870,Secondary Buffer,0.3,+93%,
49871,Secondary Lattice,0.6,+91%,+33%
49872,Dioxite Grafts,0.8,+93%,+33%
49873,Supercharged Shield,0.3,+93%,
49874,Supercharged Padding,0.2,+92%,
49875,Secondary Shield,0.2,+92%,
49876,Supercharged Polariser,0.9,+94%,+33%
49877,Sodium Grafts,0.8,+93%,+33%
49878,Supercharged Resonator,0.5,,+33%
49879,Supercharged Lattice,0.7,+92%,+33%
49880,Secondary Shield,0.2,+92%,
49881,Supercharged Bulwark,0.3,+93%,
49882,High-Frequency Lattice,0.5,,+33%
49883,Secondary Polariser,0.5,,+33%
49884,Secondary Resonator,0.1,+91%,
49885,Sodium Padding,0.1,+91%,
49886,Supercharged Shield,0.1,+91%,
49887,High-Frequency Padding,0.4,+94%,
49888,Supercharged Lattice,0.1,+91%,
49889,Supercharged Armour,0.5,,+33%
49890,Dioxite Grafts,0.5,,+33%
49891,Dioxite Grafts,0.5,,+33%
49892,Supercharged Resonator,0.4,+94%,
49893,High-Frequency Battery,0.5,,+33%
49894,Supercharged Lattice,0.4,+94%,
49895,Sodium Polariser,0.5,,+33%
49896,Sodium Padding,0.5,+90%,+33%
49897,Supercharged Buffer,0.9,+94%,+33%
49898,Supercharged Bulwark,0.4,+94%,
49899,High-Frequency Grafts,0.0,+90%,
49900,Dioxite Polariser,0.5,,+33%
49901,Dioxite Polariser,0.8,+93%,+33%
49902,Secondary Buffer,0.5,,+33%
49903,Supercharged Buffer,0.1,+91%,
49904,Supercharged Lattice,0.4,+94%,
49905,High-Frequency Resonator,0.8,+93%,+33%
49906,Secondary Battery,0.3,+93%,
49907,Sodium Shield,0.5,,+33%
49908,Supercharged Resonator,0.5,,+33%
49909,High-Frequency Lattice,0.9,+94%,+33%
49910,Sodium Shield,0.4,+94%,
49911,Supercharged Grafts,0.1,+91%,
49912,Secondary Padding,0.4,+94%,
49913,Supercharged Resonator,0.5,,+33%
49914,High-Frequency Buffer,0.5,,+33%
49915,Secondary Buffer,0.5,,+33%
49916,Secondary Resonator,0.3,+93%,
49917,Dioxite Battery,0.4,+94%,
49918,Dioxite Resonator,0.5,,+33%
49919,Sodium Shield,0.1,+91%,
49920,Dioxite Padding,0.5,,+33%
49921,Supercharged Armour,0.5,,+33%
49922,Secondary Bulwark,0.4,+94%,
49923,Secondary Buffer,0.3,+93%,
49924,High-Frequency Bulwark,0.5,,+33%
49925,Dioxite Shield,0.4,+94%,
49926,Sodium Grafts,0.4,+94%,
49927,Sodium Resonator,0.2,+92%,
49928,Dioxite Shield,0.9,+94%,+33%
49929,Supercharged Lattice,0.9,+94%,+33%
49930,High-Frequency Battery,0.5,,+33%
49931,High-Frequency Padding,0.4,+94%,
49932,Secondary Buffer,0.3,+93%,
49933,High-Frequency Padding,0.4,+94%,
49934,High-Frequency Resonator,0.2,+92%,
49935,Sodium Battery,0.4,+94%,
49936,Sodium Shield,0.5,,+33%
49937,Sodium Grafts,0.2,+92%,
49938,Secondary Buffer,0.9,+94%,+33%
49939,Sodium Buffer,0.9,+94%,+33%
49940,Supercharged Battery,0.4,+94%,
49941,Sodium Armour,0.5,,+33%
49942,Dioxite Battery,0.4,+94%,
49943,Secondary Grafts,0.9,+94%,+33%
49944,Secondary Resonator,0.4,+94%,
49945,Dioxite Polariser,0.5,,+33%
49946,Secondary Bulwark,0.1,+91%,
49947,High-Frequency Padding,0.4,+94%,
49948,Secondary Padding,0.7,+92%,+33%
49949,Dioxite Armour,0.5,,+33%
49950,Supercharged Bulwark,0.9,+94%,+33%
49951,Supercharged Polariser,0.4,+94%,
49952,Supercharged Buffer,0.5,,+33%
49953,Supercharged Bulwark,0.0,+90%,
49954,Sodium Grafts,0.3,+93%,
49955,Dioxite Polariser,0.4,+94%,
49956,Supercharged Armour,0.4,+94%,
49957,High-Frequency Armour,0.5,,+33%
49958,Dioxite Lattice,0.5,+90%,+33%
49959,High-Frequency Battery,0.5,,+33%
49960,Supercharged Bulwark,0.5,,+33%
49961,Sodium Buffer,0.5,,+33%
49962,Dioxite Bulwark,0.5,,+33%
49963,High-Frequency Lattice,0.5,,+33%
49964,Supercharged Padding,0.9,+94%,+33%
49965,Supercharged Bulwark,0.2,+92%,
49966,Secondary Armour,0.5,,+33%
49967,Secondary Lattice,0.5,,+33%
49968,Secondary Resonator,0.5,,+33%
49969,High-Frequency Shield,0.3,+93%,
49970,Sodium Battery,0.2,+92%,
49971,Supercharged Resonator,0.9,+94%,+33%
49972,Dioxite Polariser,0.5,,+33%
49973,Sodium Padding,0.4,+94%,
49974,Secondary Bulwark,0.5,,+33%
49975,Secondary Resonator,0.0,+90%,
49976,Sodium Polariser,0.4,+94%,
