sep=,
Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
65109,Lorentz Shield,0.792,+33%,+33%
65110,Lumen Buffer,0.375,+31%,+33%
65111,Lorentz Padding,1.0,+34%,+33%
65112,Lumen Buffer,0.167,+30%,+33%
65113,Q-Field Buffer,0.167,+30%,+33%
65114,Nanite Grafts,0.375,+31%,+33%
65115,Nanite Shield,0.167,+30%,+33%
65116,Lorentz Grafts,0.167,+30%,+33%
65117,Harmonic Bulwark,0.167,+30%,+33%
65118,Lumen Lattice,0.167,+30%,+33%
65119,Q-Field Armour,0.375,+31%,+33%
65120,Harmonic Battery,0.583,+32%,+33%
65121,Lumen Armour,0.583,+32%,+33%
65122,Nanite Buffer,0.167,+30%,+33%
65123,Harmonic Grafts,0.167,+30%,+33%
65124,Q-Field Battery,0.375,+31%,+33%
65125,Lorentz Grafts,0.167,+30%,+33%
65126,Lumen Lattice,0.167,+30%,+33%
65127,Nanite Shield,0.375,+31%,+33%
65128,Harmonic Bulwark,0.167,+30%,+33%
65129,Nanite Resonator,0.792,+33%,+33%
65130,Nanite Grafts,0.167,+30%,+33%
65131,Lumen Armour,1.0,+34%,+33%
65132,Q-Field Padding,1.0,+34%,+33%
65133,Harmonic Lattice,1.0,+34%,+33%
65134,Harmonic Lattice,0.583,+32%,+33%
65135,Lorentz Polariser,0.167,+30%,+33%
65136,Q-Field Shield,0.167,+30%,+33%
65137,Lorentz Bulwark,0.167,+30%,+33%
65138,Lumen Polariser,0.792,+33%,+33%
65139,Q-Field Polariser,0.167,+30%,+33%
65140,Harmonic Padding,0.375,+31%,+33%
65141,Nanite Shield,0.375,+31%,+33%
65142,Nanite Shield,0.583,+32%,+33%
65143,Q-Field Padding,0.583,+32%,+33%
65144,Lumen Buffer,0.167,+30%,+33%
65145,Nanite Grafts,0.375,+31%,+33%
65146,Q-Field Battery,0.583,+32%,+33%
65147,Q-Field Shield,0.583,+32%,+33%
65148,Lorentz Bulwark,0.167,+30%,+33%
65149,Harmonic Lattice,0.167,+30%,+33%
65150,Nanite Battery,0.167,+30%,+33%
65151,Harmonic Bulwark,0.583,+32%,+33%
65152,Lorentz Grafts,0.167,+30%,+33%
65153,Q-Field Battery,0.792,+33%,+33%
65154,Lorentz Armour,0.375,+31%,+33%
65155,Harmonic Buffer,0.792,+33%,+33%
65156,Harmonic Armour,0.792,+33%,+33%
65157,Harmonic Battery,0.167,+30%,+33%
65158,Q-Field Padding,0.583,+32%,+33%
65159,Harmonic Bulwark,0.167,+30%,+33%
65160,Nanite Lattice,0.583,+32%,+33%
65161,Nanite Grafts,0.583,+32%,+33%
65162,Nanite Buffer,0.375,+31%,+33%
65163,Lorentz Bulwark,0.792,+33%,+33%
65164,Harmonic Resonator,1.0,+34%,+33%
65165,Q-Field Grafts,0.167,+30%,+33%
65166,Harmonic Shield,1.0,+34%,+33%
65167,Nanite Grafts,0.583,+32%,+33%
65168,Harmonic Shield,0.167,+30%,+33%
65169,Lumen Polariser,0.167,+30%,+33%
65170,Q-Field Shield,0.167,+30%,+33%
65171,Nanite Buffer,0.167,+30%,+33%
65172,Nanite Buffer,0.583,+32%,+33%
65173,Lorentz Lattice,0.792,+33%,+33%
65174,Nanite Resonator,1.0,+34%,+33%
65175,Q-Field Padding,0.375,+31%,+33%
65176,Q-Field Armour,0.167,+30%,+33%
65177,Nanite Armour,0.583,+32%,+33%
65178,Q-Field Shield,0.375,+31%,+33%
65179,Lumen Resonator,1.0,+34%,+33%
65180,Nanite Battery,0.167,+30%,+33%
65181,Nanite Armour,0.375,+31%,+33%
65182,Nanite Buffer,0.375,+31%,+33%
65183,Q-Field Lattice,1.0,+34%,+33%
65184,Q-Field Grafts,0.583,+32%,+33%
65185,Nanite Bulwark,0.167,+30%,+33%
65186,Lorentz Armour,1.0,+34%,+33%
65187,Lorentz Bulwark,0.167,+30%,+33%
65188,Nanite Grafts,0.375,+31%,+33%
65189,Lumen Padding,1.0,+34%,+33%
65190,Q-Field Padding,0.167,+30%,+33%
65191,Q-Field Bulwark,0.375,+31%,+33%
65192,Nanite Resonator,0.167,+30%,+33%
65193,Lumen Resonator,0.167,+30%,+33%
65194,Q-Field Buffer,0.375,+31%,+33%
65195,Nanite Lattice,0.583,+32%,+33%
65196,Lorentz Shield,0.375,+31%,+33%
65197,Lorentz Shield,0.583,+32%,+33%
65198,Harmonic Shield,1.0,+34%,+33%
65199,Lorentz Resonator,0.583,+32%,+33%
65200,Lumen Battery,0.792,+33%,+33%
65201,Lumen Battery,0.167,+30%,+33%
65202,Lorentz Grafts,0.167,+30%,+33%
65203,Lorentz Shield,0.167,+30%,+33%
65204,Q-Field Buffer,0.583,+32%,+33%
65205,Harmonic Shield,0.375,+31%,+33%
65206,Q-Field Bulwark,0.375,+31%,+33%
65207,Q-Field Resonator,0.583,+32%,+33%
65208,Nanite Grafts,0.167,+30%,+33%
65209,Nanite Battery,0.167,+30%,+33%
65210,Q-Field Shield,0.167,+30%,+33%
65211,Harmonic Lattice,0.583,+32%,+33%
65212,Lumen Lattice,0.167,+30%,+33%
65213,Q-Field Polariser,0.167,+30%,+33%
65214,Nanite Shield,1.0,+34%,+33%
65215,Lumen Buffer,0.375,+31%,+33%
65216,Lorentz Lattice,0.792,+33%,+33%
65217,Lumen Polariser,0.167,+30%,+33%
65218,Nanite Resonator,0.167,+30%,+33%
65219,Lumen Shield,1.0,+34%,+33%
65220,Lorentz Buffer,0.167,+30%,+33%
65221,Lorentz Shield,0.375,+31%,+33%
65222,Harmonic Polariser,0.375,+31%,+33%
65223,Lumen Resonator,0.583,+32%,+33%
65224,Lorentz Battery,0.167,+30%,+33%
65225,Nanite Padding,0.167,+30%,+33%
65226,Nanite Grafts,0.583,+32%,+33%
65227,Harmonic Grafts,0.167,+30%,+33%
65228,Lorentz Bulwark,0.167,+30%,+33%
65229,Nanite Shield,0.167,+30%,+33%
65230,Harmonic Padding,0.375,+31%,+33%
65231,Harmonic Grafts,0.167,+30%,+33%
65232,Harmonic Grafts,0.375,+31%,+33%
65233,Harmonic Bulwark,0.167,+30%,+33%
65234,Lumen Shield,1.0,+34%,+33%
65235,Lumen Padding,0.583,+32%,+33%
65236,Lumen Buffer,0.375,+31%,+33%
65237,Nanite Resonator,0.167,+30%,+33%
65238,Q-Field Grafts,0.792,+33%,+33%
65239,Nanite Lattice,0.167,+30%,+33%
65240,Q-Field Resonator,0.583,+32%,+33%
65241,Lorentz Polariser,0.167,+30%,+33%
65242,Nanite Resonator,0.375,+31%,+33%
65243,Lumen Armour,0.792,+33%,+33%
65244,Q-Field Resonator,0.167,+30%,+33%
65245,Lumen Lattice,0.375,+31%,+33%
65246,Harmonic Armour,1.0,+34%,+33%
65247,Lumen Grafts,0.167,+30%,+33%
65248,Q-Field Buffer,0.583,+32%,+33%
65249,Harmonic Shield,0.167,+30%,+33%
65250,Lumen Battery,0.583,+32%,+33%
65251,Q-Field Resonator,0.375,+31%,+33%
65252,Lorentz Resonator,0.167,+30%,+33%
65253,Q-Field Grafts,1.0,+34%,+33%
65254,Nanite Grafts,0.167,+30%,+33%
65255,Harmonic Bulwark,0.167,+30%,+33%
65256,Lorentz Buffer,0.167,+30%,+33%
65257,Nanite Buffer,0.167,+30%,+33%
65258,Lorentz Armour,0.167,+30%,+33%
65259,Lumen Grafts,0.167,+30%,+33%
65260,Nanite Lattice,0.167,+30%,+33%
65261,Nanite Buffer,0.792,+33%,+33%
65262,Q-Field Lattice,0.167,+30%,+33%
65263,Harmonic Buffer,1.0,+34%,+33%
65264,Harmonic Resonator,0.583,+32%,+33%
65265,Q-Field Battery,0.375,+31%,+33%
65266,Lumen Battery,0.167,+30%,+33%
65267,Harmonic Padding,0.167,+30%,+33%
65268,Harmonic Resonator,0.167,+30%,+33%
65269,Nanite Buffer,0.167,+30%,+33%
65270,Nanite Shield,0.583,+32%,+33%
65271,Lorentz Bulwark,0.167,+30%,+33%
65272,Lorentz Buffer,0.375,+31%,+33%
65273,Lumen Polariser,0.375,+31%,+33%
65274,Nanite Resonator,0.583,+32%,+33%
65275,Lumen Resonator,0.792,+33%,+33%
65276,Lumen Bulwark,0.167,+30%,+33%
65277,Q-Field Battery,0.375,+31%,+33%
65278,Lorentz Buffer,1.0,+34%,+33%
65279,Q-Field Polariser,0.167,+30%,+33%
65280,Lumen Padding,0.792,+33%,+33%
65281,Lumen Padding,1.0,+34%,+33%
65282,Lorentz Grafts,0.167,+30%,+33%
65283,Lumen Bulwark,0.167,+30%,+33%
65284,Lorentz Resonator,0.167,+30%,+33%
65285,Lumen Buffer,0.792,+33%,+33%
65286,Lumen Armour,0.583,+32%,+33%
65287,Harmonic Resonator,0.375,+31%,+33%
65288,Harmonic Resonator,0.167,+30%,+33%
65289,Lorentz Shield,0.167,+30%,+33%
65290,Harmonic Battery,0.167,+30%,+33%
65291,Harmonic Lattice,0.375,+31%,+33%
65292,Harmonic Resonator,0.167,+30%,+33%
65293,Q-Field Armour,1.0,+34%,+33%
65294,Harmonic Padding,0.375,+31%,+33%
65295,Harmonic Armour,0.167,+30%,+33%
65296,Q-Field Bulwark,0.583,+32%,+33%
65297,Nanite Polariser,0.375,+31%,+33%
65298,Lumen Padding,0.167,+30%,+33%
65299,Lumen Padding,0.167,+30%,+33%
65300,Lumen Bulwark,0.583,+32%,+33%
65301,Lumen Armour,0.167,+30%,+33%
65302,Harmonic Battery,1.0,+34%,+33%
65303,Lumen Bulwark,0.583,+32%,+33%
65304,Q-Field Shield,0.375,+31%,+33%
65305,Harmonic Bulwark,0.375,+31%,+33%
65306,Nanite Polariser,0.375,+31%,+33%
65307,Nanite Padding,0.167,+30%,+33%
65308,Lorentz Battery,1.0,+34%,+33%
65309,Lumen Armour,0.167,+30%,+33%
65310,Q-Field Polariser,0.583,+32%,+33%
65311,Q-Field Battery,0.583,+32%,+33%
65312,Lumen Padding,0.375,+31%,+33%
65313,Lorentz Battery,0.583,+32%,+33%
65314,Nanite Battery,0.375,+31%,+33%
65315,Lumen Buffer,0.167,+30%,+33%
65316,Nanite Padding,0.167,+30%,+33%
65317,Lorentz Bulwark,0.167,+30%,+33%
65318,Nanite Grafts,0.167,+30%,+33%
65319,Lorentz Armour,0.167,+30%,+33%
65320,Q-Field Resonator,0.167,+30%,+33%
65321,Lorentz Resonator,0.167,+30%,+33%
65322,Q-Field Bulwark,0.167,+30%,+33%
65323,Harmonic Padding,1.0,+34%,+33%
65324,Lorentz Lattice,0.583,+32%,+33%
65325,Lumen Armour,0.375,+31%,+33%
65326,Harmonic Shield,0.375,+31%,+33%
65327,Lumen Lattice,0.167,+30%,+33%
65328,Lumen Shield,0.167,+30%,+33%
65329,Lorentz Resonator,0.167,+30%,+33%
65330,Nanite Shield,0.375,+31%,+33%
65331,Nanite Lattice,1.0,+34%,+33%
65332,Lumen Buffer,0.792,+33%,+33%
65333,Q-Field Lattice,0.583,+32%,+33%
65334,Lumen Bulwark,0.167,+30%,+33%
65335,Q-Field Resonator,0.167,+30%,+33%
65336,Lorentz Grafts,0.375,+31%,+33%
65337,Lorentz Polariser,0.167,+30%,+33%
65338,Lumen Lattice,0.167,+30%,+33%
65339,Lumen Polariser,0.167,+30%,+33%
65340,Lorentz Buffer,0.167,+30%,+33%
65341,Q-Field Battery,0.167,+30%,+33%
65342,Q-Field Bulwark,0.167,+30%,+33%
65343,Lumen Lattice,0.167,+30%,+33%
65344,Nanite Shield,0.167,+30%,+33%
65345,Lorentz Resonator,0.167,+30%,+33%
65346,Lorentz Armour,0.167,+30%,+33%
65347,Lorentz Padding,0.583,+32%,+33%
65348,Harmonic Bulwark,1.0,+34%,+33%
65349,Nanite Battery,0.167,+30%,+33%
65350,Harmonic Lattice,0.583,+32%,+33%
65351,Nanite Padding,0.167,+30%,+33%
65352,Lorentz Resonator,0.375,+31%,+33%
65353,Lumen Resonator,1.0,+34%,+33%
65354,Harmonic Padding,0.583,+32%,+33%
65355,Lorentz Shield,0.167,+30%,+33%
65356,Lorentz Lattice,1.0,+34%,+33%
65357,Harmonic Resonator,0.792,+33%,+33%
65358,Nanite Battery,0.375,+31%,+33%
65359,Nanite Resonator,1.0,+34%,+33%
65360,Harmonic Lattice,0.167,+30%,+33%
65361,Lumen Polariser,1.0,+34%,+33%
65362,Lumen Shield,1.0,+34%,+33%
65363,Lumen Grafts,1.0,+34%,+33%
65364,Lorentz Lattice,0.167,+30%,+33%
65365,Lorentz Buffer,0.167,+30%,+33%
65366,Harmonic Armour,0.167,+30%,+33%
65367,Lumen Buffer,0.375,+31%,+33%
65368,Harmonic Lattice,1.0,+34%,+33%
65369,Harmonic Buffer,0.167,+30%,+33%
65370,Q-Field Grafts,0.792,+33%,+33%
65371,Lorentz Resonator,0.792,+33%,+33%
65372,Nanite Padding,1.0,+34%,+33%
65373,Nanite Armour,0.167,+30%,+33%
65374,Q-Field Buffer,0.167,+30%,+33%
65375,Harmonic Bulwark,0.167,+30%,+33%
65376,Q-Field Lattice,0.375,+31%,+33%
65377,Lumen Lattice,0.375,+31%,+33%
65378,Nanite Bulwark,1.0,+34%,+33%
65379,Harmonic Shield,0.375,+31%,+33%
65380,Nanite Padding,0.167,+30%,+33%
65381,Lorentz Battery,0.167,+30%,+33%
65382,Q-Field Bulwark,0.167,+30%,+33%
65383,Harmonic Grafts,0.167,+30%,+33%
65384,Nanite Resonator,0.167,+30%,+33%
65385,Nanite Battery,0.167,+30%,+33%
65386,Lumen Resonator,0.583,+32%,+33%
65387,Harmonic Polariser,0.792,+33%,+33%
65388,Harmonic Lattice,0.583,+32%,+33%
65389,Harmonic Polariser,0.583,+32%,+33%
65390,Harmonic Resonator,0.583,+32%,+33%
65391,Lumen Padding,0.167,+30%,+33%
65392,Harmonic Resonator,0.167,+30%,+33%
65393,Harmonic Battery,0.167,+30%,+33%
65394,Harmonic Lattice,0.167,+30%,+33%
65395,Q-Field Resonator,0.167,+30%,+33%
65396,Lumen Polariser,0.167,+30%,+33%
65397,Lumen Polariser,0.583,+32%,+33%
65398,Q-Field Resonator,0.583,+32%,+33%
65399,Nanite Armour,0.167,+30%,+33%
65400,Q-Field Polariser,0.792,+33%,+33%
65401,Q-Field Lattice,0.167,+30%,+33%
65402,Nanite Bulwark,0.167,+30%,+33%
65403,Lumen Buffer,0.167,+30%,+33%
65404,Lumen Buffer,0.375,+31%,+33%
65405,Harmonic Shield,0.167,+30%,+33%
65406,Lorentz Lattice,0.583,+32%,+33%
65407,Lorentz Grafts,0.167,+30%,+33%
65408,Nanite Bulwark,0.792,+33%,+33%
65409,Q-Field Padding,0.583,+32%,+33%
65410,Lumen Battery,0.167,+30%,+33%
65411,Q-Field Buffer,0.167,+30%,+33%
65412,Nanite Bulwark,0.167,+30%,+33%
65413,Nanite Grafts,0.583,+32%,+33%
65414,Lumen Shield,1.0,+34%,+33%
65415,Q-Field Armour,1.0,+34%,+33%
65416,Harmonic Grafts,0.792,+33%,+33%
65417,Q-Field Bulwark,0.375,+31%,+33%
65418,Harmonic Lattice,0.375,+31%,+33%
65419,Lorentz Lattice,0.167,+30%,+33%
65420,Lorentz Armour,0.583,+32%,+33%
65421,Harmonic Shield,0.167,+30%,+33%
65422,Nanite Grafts,0.583,+32%,+33%
65423,Harmonic Padding,0.167,+30%,+33%
65424,Harmonic Bulwark,0.583,+32%,+33%
65425,Lorentz Lattice,0.167,+30%,+33%
65426,Lorentz Padding,0.167,+30%,+33%
65427,Lumen Bulwark,1.0,+34%,+33%
65428,Lumen Lattice,1.0,+34%,+33%
65429,Harmonic Buffer,0.792,+33%,+33%
65430,Harmonic Grafts,0.167,+30%,+33%
65431,Q-Field Resonator,0.792,+33%,+33%
65432,Lorentz Lattice,0.375,+31%,+33%
65433,Q-Field Polariser,0.583,+32%,+33%
65434,Harmonic Padding,0.167,+30%,+33%
65435,Lumen Bulwark,0.375,+31%,+33%
65436,Harmonic Padding,0.583,+32%,+33%
65437,Lorentz Buffer,0.167,+30%,+33%
65438,Nanite Resonator,0.583,+32%,+33%
65439,Harmonic Grafts,1.0,+34%,+33%
65440,Lumen Padding,0.375,+31%,+33%
65441,Lorentz Lattice,0.167,+30%,+33%
65442,Nanite Lattice,0.167,+30%,+33%
65443,Q-Field Buffer,0.167,+30%,+33%
65444,Nanite Buffer,0.167,+30%,+33%
65445,Lorentz Polariser,0.167,+30%,+33%
65446,Lorentz Shield,0.167,+30%,+33%
65447,Q-Field Bulwark,0.375,+31%,+33%
65448,Q-Field Bulwark,0.167,+30%,+33%
65449,Lorentz Battery,0.167,+30%,+33%
65450,Lumen Polariser,0.792,+33%,+33%
65451,Q-Field Shield,0.167,+30%,+33%
65452,Nanite Lattice,0.792,+33%,+33%
65453,Harmonic Shield,0.167,+30%,+33%
65454,Nanite Armour,0.583,+32%,+33%
65455,Nanite Polariser,0.167,+30%,+33%
65456,Lorentz Padding,0.167,+30%,+33%
65457,Q-Field Padding,0.583,+32%,+33%
65458,Nanite Padding,0.375,+31%,+33%
65459,Harmonic Resonator,0.375,+31%,+33%
65460,Q-Field Buffer,0.792,+33%,+33%
65461,Harmonic Shield,0.375,+31%,+33%
65462,Harmonic Buffer,0.375,+31%,+33%
65463,Lorentz Buffer,0.167,+30%,+33%
65464,Harmonic Buffer,0.792,+33%,+33%
65465,Lumen Polariser,0.792,+33%,+33%
65466,Harmonic Padding,0.792,+33%,+33%
65467,Lorentz Bulwark,0.167,+30%,+33%
65468,Harmonic Battery,0.583,+32%,+33%
65469,Harmonic Polariser,0.167,+30%,+33%
65470,Lumen Polariser,0.583,+32%,+33%
65471,Nanite Shield,0.583,+32%,+33%
65472,Nanite Grafts,0.167,+30%,+33%
65473,Q-Field Shield,0.583,+32%,+33%
65474,Q-Field Battery,0.167,+30%,+33%
65475,Nanite Lattice,0.167,+30%,+33%
65476,Lumen Lattice,0.167,+30%,+33%
65477,Nanite Resonator,0.375,+31%,+33%
65478,Lorentz Resonator,0.167,+30%,+33%
65479,Q-Field Buffer,0.375,+31%,+33%
65480,Q-Field Padding,0.583,+32%,+33%
65481,Q-Field Polariser,0.583,+32%,+33%
65482,Lorentz Lattice,0.167,+30%,+33%
65483,Nanite Buffer,1.0,+34%,+33%
65484,Q-Field Resonator,0.375,+31%,+33%
65485,Nanite Lattice,0.167,+30%,+33%
65486,Nanite Battery,1.0,+34%,+33%
65487,Lorentz Shield,0.167,+30%,+33%
65488,Q-Field Resonator,1.0,+34%,+33%
65489,Nanite Shield,0.167,+30%,+33%
65490,Q-Field Resonator,0.167,+30%,+33%
65491,Lumen Resonator,1.0,+34%,+33%
65492,Q-Field Grafts,0.167,+30%,+33%
65493,Lorentz Polariser,0.167,+30%,+33%
65494,Q-Field Polariser,1.0,+34%,+33%
65495,Lorentz Shield,0.167,+30%,+33%
65496,Nanite Polariser,1.0,+34%,+33%
65497,Lorentz Shield,0.792,+33%,+33%
65498,Q-Field Lattice,0.167,+30%,+33%
65499,Harmonic Armour,0.167,+30%,+33%
65500,Nanite Polariser,0.792,+33%,+33%
65501,Lorentz Lattice,0.583,+32%,+33%
65502,Harmonic Battery,0.167,+30%,+33%
65503,Q-Field Battery,0.375,+31%,+33%
65504,Lumen Resonator,0.375,+31%,+33%
65505,Harmonic Resonator,0.583,+32%,+33%
65506,Lorentz Grafts,0.375,+31%,+33%
65507,Harmonic Armour,0.583,+32%,+33%
65508,Lorentz Lattice,0.792,+33%,+33%
65509,Harmonic Polariser,0.375,+31%,+33%
65510,Nanite Padding,0.167,+30%,+33%
65511,Lumen Bulwark,0.375,+31%,+33%
65512,Harmonic Grafts,0.375,+31%,+33%
65513,Lumen Grafts,0.583,+32%,+33%
65514,Lorentz Lattice,0.792,+33%,+33%
65515,Harmonic Armour,0.167,+30%,+33%
65516,Nanite Shield,0.167,+30%,+33%
65517,Lumen Padding,0.167,+30%,+33%
65518,Lumen Resonator,0.167,+30%,+33%
65519,Harmonic Padding,0.167,+30%,+33%
65520,Q-Field Padding,0.583,+32%,+33%
65521,Q-Field Polariser,0.375,+31%,+33%
65522,Nanite Padding,0.167,+30%,+33%
65523,Q-Field Padding,0.167,+30%,+33%
65524,Harmonic Buffer,0.375,+31%,+33%
65525,Q-Field Armour,0.167,+30%,+33%
65526,Harmonic Battery,0.583,+32%,+33%
65527,Q-Field Buffer,0.583,+32%,+33%
65528,Harmonic Lattice,0.583,+32%,+33%
65529,Harmonic Padding,0.375,+31%,+33%
65530,Harmonic Shield,0.167,+30%,+33%
65531,Nanite Padding,0.583,+32%,+33%
65532,Harmonic Armour,0.167,+30%,+33%
65533,Q-Field Bulwark,0.167,+30%,+33%
65534,Nanite Shield,0.167,+30%,+33%
65535,Lorentz Resonator,0.167,+30%,+33%
65536,Lorentz Padding,0.167,+30%,+33%
65537,Lumen Armour,0.167,+30%,+33%
65538,Lorentz Grafts,0.167,+30%,+33%
65539,Nanite Padding,1.0,+34%,+33%
65540,Harmonic Shield,0.375,+31%,+33%
65541,Nanite Bulwark,0.792,+33%,+33%
65542,Harmonic Buffer,0.583,+32%,+33%
65543,Nanite Armour,0.167,+30%,+33%
65544,Lumen Resonator,0.167,+30%,+33%
65545,Q-Field Lattice,0.375,+31%,+33%
65546,Lumen Lattice,0.583,+32%,+33%
65547,Harmonic Resonator,0.167,+30%,+33%
65548,Lumen Lattice,0.167,+30%,+33%
65549,Lorentz Padding,0.167,+30%,+33%
65550,Harmonic Lattice,0.167,+30%,+33%
65551,Lorentz Buffer,0.167,+30%,+33%
65552,Q-Field Polariser,0.167,+30%,+33%
65553,Q-Field Padding,1.0,+34%,+33%
65554,Lorentz Resonator,0.167,+30%,+33%
65555,Harmonic Armour,0.375,+31%,+33%
65556,Harmonic Resonator,0.167,+30%,+33%
65557,Lorentz Bulwark,0.792,+33%,+33%
65558,Harmonic Buffer,0.375,+31%,+33%
65559,Lumen Grafts,0.167,+30%,+33%
65560,Lorentz Padding,0.375,+31%,+33%
65561,Nanite Buffer,1.0,+34%,+33%
65562,Harmonic Buffer,0.583,+32%,+33%
65563,Nanite Shield,0.375,+31%,+33%
65564,Lumen Lattice,0.167,+30%,+33%
65565,Nanite Battery,0.792,+33%,+33%
65566,Lorentz Battery,0.167,+30%,+33%
65567,Nanite Grafts,0.375,+31%,+33%
65568,Q-Field Lattice,0.792,+33%,+33%
65569,Lorentz Armour,0.792,+33%,+33%
65570,Harmonic Lattice,0.792,+33%,+33%
65571,Lorentz Bulwark,0.583,+32%,+33%
65572,Lumen Buffer,0.167,+30%,+33%
65573,Nanite Armour,0.792,+33%,+33%
65574,Lorentz Battery,0.167,+30%,+33%
65575,Nanite Shield,1.0,+34%,+33%
65576,Lumen Shield,0.583,+32%,+33%
65577,Q-Field Lattice,0.583,+32%,+33%
65578,Lorentz Lattice,0.167,+30%,+33%
65579,Lorentz Bulwark,0.167,+30%,+33%
65580,Lumen Bulwark,0.167,+30%,+33%
65581,Harmonic Bulwark,0.167,+30%,+33%
65582,Nanite Resonator,0.167,+30%,+33%
65583,Q-Field Bulwark,0.167,+30%,+33%
65584,Lumen Polariser,0.167,+30%,+33%
65585,Q-Field Polariser,0.792,+33%,+33%
65586,Lorentz Armour,0.375,+31%,+33%
65587,Lorentz Resonator,0.583,+32%,+33%
65588,Harmonic Battery,0.167,+30%,+33%
65589,Nanite Armour,0.167,+30%,+33%
65590,Lorentz Armour,0.375,+31%,+33%
65591,Nanite Padding,0.375,+31%,+33%
65592,Q-Field Buffer,0.375,+31%,+33%
65593,Lumen Polariser,0.167,+30%,+33%
65594,Harmonic Bulwark,0.167,+30%,+33%
65595,Lumen Armour,1.0,+34%,+33%
65596,Q-Field Polariser,0.792,+33%,+33%
65597,Lumen Shield,0.167,+30%,+33%
65598,Lorentz Armour,0.375,+31%,+33%
65599,Harmonic Armour,1.0,+34%,+33%
65600,Q-Field Padding,0.792,+33%,+33%
65601,Lorentz Battery,0.792,+33%,+33%
65602,Nanite Battery,0.167,+30%,+33%
65603,Harmonic Armour,0.583,+32%,+33%
65604,Q-Field Bulwark,0.167,+30%,+33%
65605,Nanite Bulwark,0.375,+31%,+33%
65606,Lorentz Lattice,0.167,+30%,+33%
65607,Lorentz Buffer,0.375,+31%,+33%
65608,Lumen Battery,0.167,+30%,+33%
65609,Nanite Armour,0.583,+32%,+33%
65610,Q-Field Polariser,0.375,+31%,+33%
65611,Nanite Polariser,0.792,+33%,+33%
65612,Lumen Grafts,0.167,+30%,+33%
65613,Nanite Armour,0.167,+30%,+33%
65614,Harmonic Lattice,0.167,+30%,+33%
65615,Lumen Padding,0.167,+30%,+33%
65616,Lorentz Bulwark,0.583,+32%,+33%
65617,Q-Field Shield,0.583,+32%,+33%
65618,Q-Field Bulwark,0.375,+31%,+33%
65619,Lorentz Polariser,0.792,+33%,+33%
65620,Lumen Armour,0.167,+30%,+33%
65621,Lumen Grafts,0.167,+30%,+33%
65622,Nanite Padding,0.167,+30%,+33%
65623,Lorentz Armour,0.375,+31%,+33%
65624,Harmonic Buffer,0.375,+31%,+33%
65625,Lorentz Padding,0.167,+30%,+33%
65626,Lorentz Armour,0.167,+30%,+33%
65627,Lumen Battery,0.167,+30%,+33%
65628,Harmonic Armour,0.583,+32%,+33%
65629,Lumen Battery,0.167,+30%,+33%
65630,Nanite Armour,0.167,+30%,+33%
65631,Harmonic Buffer,0.792,+33%,+33%
65632,Harmonic Padding,0.167,+30%,+33%
65633,Q-Field Polariser,0.792,+33%,+33%
65634,Nanite Bulwark,0.375,+31%,+33%
65635,Lorentz Bulwark,0.792,+33%,+33%
65636,Lumen Bulwark,0.792,+33%,+33%
65637,Harmonic Buffer,0.167,+30%,+33%
65638,Lumen Polariser,0.792,+33%,+33%
65639,Lumen Armour,0.375,+31%,+33%
65640,Q-Field Grafts,0.375,+31%,+33%
65641,Lorentz Buffer,1.0,+34%,+33%
65642,Lumen Resonator,0.167,+30%,+33%
65643,Harmonic Resonator,0.167,+30%,+33%
65644,Lorentz Lattice,0.167,+30%,+33%
65645,Lorentz Lattice,0.167,+30%,+33%
65646,Lumen Lattice,0.167,+30%,+33%
65647,Nanite Armour,0.375,+31%,+33%
65648,Lumen Buffer,0.792,+33%,+33%
65649,Lumen Resonator,0.375,+31%,+33%
65650,Lumen Battery,0.583,+32%,+33%
65651,Lorentz Lattice,0.167,+30%,+33%
65652,Q-Field Bulwark,0.583,+32%,+33%
65653,Harmonic Battery,0.375,+31%,+33%
65654,Q-Field Bulwark,0.375,+31%,+33%
65655,Nanite Lattice,0.583,+32%,+33%
65656,Lorentz Bulwark,0.792,+33%,+33%
65657,Q-Field Bulwark,0.167,+30%,+33%
65658,Q-Field Armour,0.167,+30%,+33%
65659,Nanite Armour,0.167,+30%,+33%
65660,Harmonic Shield,0.375,+31%,+33%
65661,Lorentz Resonator,0.583,+32%,+33%
65662,Lumen Bulwark,0.583,+32%,+33%
65663,Nanite Polariser,0.375,+31%,+33%
65664,Lorentz Bulwark,0.167,+30%,+33%
65665,Q-Field Armour,0.167,+30%,+33%
65666,Q-Field Armour,0.167,+30%,+33%
65667,Q-Field Polariser,0.375,+31%,+33%
65668,Q-Field Resonator,0.167,+30%,+33%
65669,Lumen Resonator,0.375,+31%,+33%
65670,Q-Field Padding,1.0,+34%,+33%
65671,Harmonic Polariser,1.0,+34%,+33%
65672,Nanite Resonator,0.167,+30%,+33%
65673,Harmonic Grafts,0.167,+30%,+33%
65674,Harmonic Resonator,0.167,+30%,+33%
65675,Q-Field Resonator,0.375,+31%,+33%
65676,Lumen Resonator,0.375,+31%,+33%
65677,Lorentz Bulwark,0.375,+31%,+33%
65678,Nanite Resonator,0.167,+30%,+33%
65679,Nanite Grafts,0.167,+30%,+33%
65680,Lumen Bulwark,0.167,+30%,+33%
65681,Q-Field Bulwark,0.167,+30%,+33%
