sep=,
Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
36783,Vector Shield,0.792,+18%,+33%
36784,Lightning Bulwark,0.125,+16%,
36785,Lightning Bulwark,0.167,+15%,+33%
36786,Uranium Bulwark,0.25,+17%,
36787,Vector Polariser,0.5,,+33%
36788,Sonic Battery,0.5,+19%,
36789,Sonic Armour,0.5,,+33%
36790,Bionic Buffer,0.5,,+33%
36791,Vector Shield,1.0,+19%,+33%
36792,Uranium Shield,1.0,+19%,+33%
36793,Bionic Battery,0.583,+17%,+33%
36794,Lightning Padding,0.5,,+33%
36795,Vector Armour,0.375,+16%,+33%
36796,Sonic Grafts,0.167,+15%,+33%
36797,Lightning Buffer,1.0,+19%,+33%
36798,Sonic Polariser,0.5,,+33%
36799,Sonic Polariser,0.25,+17%,
36800,Vector Polariser,0.167,+15%,+33%
36801,Sonic Grafts,0.125,+16%,
36802,Vector Bulwark,0.167,+15%,+33%
36803,Lightning Armour,0.0,+15%,
36804,Lightning Padding,0.167,+15%,+33%
36805,Uranium Polariser,0.0,+15%,
36806,Bionic Resonator,0.167,+15%,+33%
36807,Sonic Battery,0.375,+16%,+33%
36808,Lightning Grafts,0.125,+16%,
36809,Vector Grafts,0.583,+17%,+33%
36810,Lightning Armour,0.375,+16%,+33%
36811,Bionic Lattice,0.0,+15%,
36812,Uranium Lattice,0.792,+18%,+33%
36813,Sonic Armour,0.125,+16%,
36814,Lightning Armour,0.5,,+33%
36815,Lightning Armour,0.0,+15%,
36816,Vector Padding,0.5,+19%,
36817,Bionic Resonator,0.125,+16%,
36818,Lightning Resonator,0.5,,+33%
36819,Bionic Padding,0.125,+16%,
36820,Bionic Battery,0.0,+15%,
36821,Bionic Bulwark,0.5,,+33%
36822,Lightning Polariser,0.5,,+33%
36823,Vector Battery,0.5,,+33%
36824,Sonic Shield,0.0,+15%,
36825,Bionic Battery,0.5,,+33%
36826,Lightning Lattice,0.5,,+33%
36827,Lightning Battery,0.5,,+33%
36828,Bionic Grafts,0.125,+16%,
36829,Sonic Polariser,0.0,+15%,
36830,Sonic Grafts,0.125,+16%,
36831,Uranium Armour,0.5,,+33%
36832,Uranium Armour,0.5,,+33%
36833,Uranium Buffer,0.375,+18%,
36834,Lightning Resonator,0.0,+15%,
36835,Vector Resonator,0.0,+15%,
36836,Uranium Buffer,0.125,+16%,
36837,Vector Padding,0.375,+16%,+33%
36838,Bionic Shield,0.5,,+33%
36839,Vector Grafts,0.0,+15%,
36840,Bionic Polariser,0.5,,+33%
36841,Sonic Shield,1.0,+19%,+33%
36842,Vector Battery,0.5,,+33%
36843,Uranium Resonator,0.5,,+33%
36844,Uranium Buffer,0.0,+15%,
36845,Uranium Battery,0.125,+16%,
36846,Sonic Grafts,0.5,,+33%
36847,Vector Padding,0.5,,+33%
36848,Sonic Shield,0.0,+15%,
36849,Sonic Polariser,0.0,+15%,
36850,Bionic Polariser,0.5,,+33%
36851,Bionic Polariser,0.5,,+33%
36852,Bionic Padding,0.583,+17%,+33%
36853,Lightning Resonator,0.375,+16%,+33%
36854,Sonic Grafts,0.0,+15%,
36855,Lightning Armour,0.0,+15%,
36856,Sonic Padding,0.0,+15%,
36857,Lightning Shield,0.583,+17%,+33%
36858,Bionic Armour,0.167,+15%,+33%
36859,Bionic Grafts,0.0,+15%,
36860,Bionic Lattice,0.5,,+33%
36861,Bionic Grafts,0.375,+16%,+33%
36862,Sonic Lattice,0.5,+19%,
36863,Lightning Polariser,0.0,+15%,
36864,Sonic Armour,0.0,+15%,
36865,Bionic Battery,0.5,,+33%
36866,Lightning Shield,0.125,+16%,
36867,Uranium Shield,0.0,+15%,
36868,Bionic Grafts,0.0,+15%,
36869,Vector Bulwark,0.5,,+33%
36870,Lightning Buffer,1.0,+19%,+33%
36871,Sonic Padding,0.5,,+33%
36872,Bionic Battery,0.0,+15%,
36873,Lightning Battery,0.792,+18%,+33%
36874,Lightning Bulwark,0.375,+18%,
36875,Uranium Resonator,0.0,+15%,
36876,Vector Armour,0.5,,+33%
36877,Vector Armour,0.0,+15%,
36878,Sonic Battery,1.0,+19%,+33%
36879,Vector Padding,0.375,+18%,
36880,Vector Armour,0.5,,+33%
36881,Uranium Armour,0.5,,+33%
36882,Uranium Grafts,0.25,+17%,
36883,Sonic Armour,0.5,,+33%
36884,Bionic Armour,0.5,,+33%
36885,Sonic Polariser,0.5,,+33%
36886,Uranium Padding,0.5,,+33%
36887,Sonic Shield,0.5,,+33%
36888,Vector Shield,0.5,,+33%
36889,Bionic Polariser,0.5,,+33%
36890,Vector Resonator,0.5,,+33%
36891,Bionic Battery,0.0,+15%,
36892,Sonic Shield,0.167,+15%,+33%
36893,Lightning Bulwark,0.5,,+33%
36894,Uranium Armour,0.125,+16%,
36895,Vector Shield,0.5,,+33%
36896,Uranium Resonator,0.375,+16%,+33%
36897,Sonic Resonator,0.0,+15%,
36898,Bionic Buffer,0.5,,+33%
36899,Sonic Armour,0.125,+16%,
36900,Uranium Buffer,0.5,,+33%
36901,Bionic Bulwark,0.5,,+33%
36902,Vector Shield,0.167,+15%,+33%
36903,Uranium Resonator,0.792,+18%,+33%
36904,Lightning Lattice,0.5,,+33%
36905,Lightning Grafts,0.0,+15%,
36906,Sonic Bulwark,0.5,,+33%
36907,Vector Grafts,0.167,+15%,+33%
36908,Bionic Armour,0.0,+15%,
36909,Uranium Battery,0.125,+16%,
36910,Lightning Armour,0.5,,+33%
36911,Sonic Padding,0.5,,+33%
36912,Vector Shield,0.5,,+33%
36913,Sonic Resonator,0.5,+19%,
36914,Uranium Polariser,0.792,+18%,+33%
36915,Sonic Padding,0.5,,+33%
36916,Uranium Shield,0.0,+15%,
36917,Vector Polariser,0.5,,+33%
36918,Vector Resonator,0.0,+15%,
36919,Sonic Buffer,0.25,+17%,
36920,Bionic Padding,0.0,+15%,
36921,Lightning Shield,0.5,,+33%
36922,Bionic Armour,0.25,+17%,
36923,Lightning Battery,0.5,,+33%
36924,Vector Armour,0.5,,+33%
36925,Sonic Shield,0.5,,+33%
36926,Lightning Padding,0.0,+15%,
36927,Vector Grafts,0.5,,+33%
36928,Vector Buffer,0.167,+15%,+33%
36929,Bionic Padding,0.375,+16%,+33%
36930,Uranium Battery,0.5,,+33%
36931,Vector Shield,0.583,+17%,+33%
36932,Uranium Shield,0.792,+18%,+33%
36933,Lightning Shield,0.375,+16%,+33%
36934,Uranium Bulwark,0.0,+15%,
36935,Sonic Bulwark,0.125,+16%,
36936,Vector Buffer,0.5,,+33%
36937,Lightning Armour,0.375,+18%,
36938,Vector Resonator,0.5,,+33%
36939,Lightning Polariser,0.0,+15%,
36940,Sonic Shield,0.583,+17%,+33%
36941,Sonic Resonator,0.5,,+33%
36942,Bionic Armour,0.0,+15%,
36943,Vector Shield,0.5,,+33%
36944,Lightning Buffer,0.5,,+33%
36945,Lightning Lattice,0.125,+16%,
36946,Lightning Padding,0.0,+15%,
36947,Bionic Lattice,0.583,+17%,+33%
36948,Uranium Resonator,0.5,,+33%
36949,Bionic Padding,0.792,+18%,+33%
36950,Uranium Padding,0.792,+18%,+33%
36951,Uranium Lattice,0.5,,+33%
36952,Sonic Armour,0.125,+16%,
36953,Sonic Armour,0.5,,+33%
36954,Vector Grafts,0.5,+19%,
36955,Uranium Battery,0.167,+15%,+33%
36956,Bionic Lattice,0.125,+16%,
36957,Sonic Lattice,0.167,+15%,+33%
36958,Uranium Polariser,0.0,+15%,
36959,Bionic Armour,0.792,+18%,+33%
36960,Bionic Grafts,0.5,,+33%
36961,Vector Bulwark,0.5,,+33%
36962,Sonic Padding,0.5,,+33%
36963,Lightning Resonator,0.5,+19%,
36964,Sonic Bulwark,0.5,,+33%
36965,Vector Padding,0.5,,+33%
36966,Uranium Shield,0.5,,+33%
36967,Bionic Bulwark,0.5,,+33%
36968,Lightning Padding,0.5,,+33%
36969,Sonic Polariser,0.5,,+33%
36970,Vector Lattice,0.375,+18%,
36971,Bionic Lattice,0.5,+19%,
36972,Lightning Bulwark,0.5,,+33%
36973,Uranium Padding,0.167,+15%,+33%
36974,Uranium Lattice,0.5,+19%,
36975,Lightning Polariser,0.25,+17%,
36976,Uranium Shield,0.792,+18%,+33%
36977,Bionic Buffer,0.5,,+33%
36978,Vector Bulwark,0.5,,+33%
36979,Vector Shield,0.5,,+33%
36980,Vector Battery,0.5,,+33%
36981,Sonic Lattice,0.5,,+33%
36982,Uranium Bulwark,0.125,+16%,
36983,Uranium Lattice,0.5,,+33%
36984,Sonic Polariser,0.5,,+33%
36985,Uranium Resonator,0.5,,+33%
36986,Vector Polariser,0.5,,+33%
36987,Lightning Armour,1.0,+19%,+33%
36988,Lightning Bulwark,0.5,,+33%
36989,Lightning Bulwark,0.125,+16%,
36990,Vector Buffer,0.375,+18%,
36991,Lightning Polariser,0.0,+15%,
36992,Lightning Lattice,0.25,+17%,
36993,Lightning Resonator,0.375,+18%,
36994,Uranium Shield,0.167,+15%,+33%
36995,Lightning Shield,0.375,+18%,
36996,Bionic Battery,0.0,+15%,
36997,Bionic Padding,0.375,+16%,+33%
36998,Lightning Padding,0.5,,+33%
36999,Lightning Resonator,0.583,+17%,+33%
37000,Bionic Shield,0.5,,+33%
37001,Sonic Armour,0.5,,+33%
37002,Lightning Polariser,0.5,,+33%
37003,Vector Padding,0.167,+15%,+33%
37004,Vector Resonator,0.0,+15%,
37005,Bionic Armour,1.0,+19%,+33%
37006,Uranium Armour,0.5,,+33%
37007,Vector Grafts,0.5,,+33%
37008,Bionic Padding,0.5,,+33%
37009,Sonic Bulwark,0.5,,+33%
37010,Bionic Padding,0.0,+15%,
37011,Sonic Padding,0.25,+17%,
37012,Uranium Battery,0.5,,+33%
37013,Lightning Lattice,0.0,+15%,
37014,Uranium Shield,0.5,+19%,
37015,Bionic Grafts,0.167,+15%,+33%
37016,Sonic Resonator,0.5,,+33%
37017,Uranium Buffer,0.5,,+33%
37018,Bionic Battery,0.25,+17%,
37019,Uranium Armour,0.0,+15%,
37020,Lightning Shield,0.583,+17%,+33%
37021,Vector Battery,0.5,,+33%
37022,Lightning Resonator,0.5,,+33%
37023,Lightning Lattice,0.167,+15%,+33%
37024,Sonic Resonator,0.5,,+33%
37025,Uranium Lattice,0.5,+19%,
37026,Uranium Padding,0.5,,+33%
37027,Sonic Buffer,0.5,,+33%
37028,Sonic Bulwark,0.0,+15%,
37029,Uranium Lattice,0.375,+18%,
37030,Uranium Resonator,0.5,+19%,
37031,Vector Resonator,0.25,+17%,
37032,Bionic Padding,0.583,+17%,+33%
37033,Lightning Resonator,0.583,+17%,+33%
37034,Lightning Lattice,0.375,+18%,
37035,Uranium Grafts,1.0,+19%,+33%
37036,Lightning Padding,0.5,,+33%
37037,Uranium Lattice,0.5,,+33%
37038,Lightning Armour,0.5,,+33%
37039,Bionic Padding,0.0,+15%,
37040,Sonic Lattice,0.375,+18%,
37041,Bionic Bulwark,0.792,+18%,+33%
37042,Uranium Armour,0.25,+17%,
37043,Sonic Battery,0.167,+15%,+33%
37044,Uranium Buffer,0.0,+15%,
37045,Uranium Bulwark,0.375,+18%,
37046,Uranium Lattice,0.5,,+33%
37047,Bionic Polariser,0.5,+19%,
37048,Uranium Grafts,0.5,,+33%
37049,Vector Grafts,0.5,,+33%
37050,Uranium Battery,1.0,+19%,+33%
37051,Sonic Polariser,0.5,+19%,
37052,Sonic Grafts,0.125,+16%,
37053,Vector Grafts,0.5,+19%,
37054,Bionic Resonator,1.0,+19%,+33%
37055,Vector Padding,0.375,+16%,+33%
37056,Sonic Resonator,0.5,,+33%
37057,Lightning Armour,0.375,+18%,
37058,Uranium Lattice,0.5,,+33%
37059,Uranium Grafts,0.5,,+33%
37060,Vector Padding,0.167,+15%,+33%
37061,Uranium Padding,0.167,+15%,+33%
37062,Bionic Grafts,0.5,,+33%
37063,Sonic Shield,0.5,+19%,
37064,Vector Battery,0.167,+15%,+33%
37065,Vector Resonator,0.0,+15%,
37066,Bionic Resonator,0.5,,+33%
37067,Vector Armour,0.5,,+33%
37068,Sonic Resonator,0.5,,+33%
37069,Lightning Bulwark,0.5,,+33%
37070,Bionic Shield,0.167,+15%,+33%
37071,Sonic Polariser,0.0,+15%,
37072,Sonic Shield,0.375,+18%,
37073,Vector Shield,0.375,+16%,+33%
37074,Vector Battery,0.5,,+33%
37075,Vector Armour,0.5,,+33%
37076,Vector Shield,0.5,,+33%
37077,Lightning Armour,0.792,+18%,+33%
37078,Lightning Shield,0.5,,+33%
37079,Uranium Padding,0.167,+15%,+33%
37080,Bionic Buffer,0.5,,+33%
37081,Sonic Bulwark,0.5,,+33%
37082,Sonic Resonator,0.167,+15%,+33%
37083,Lightning Resonator,0.25,+17%,
37084,Sonic Bulwark,0.583,+17%,+33%
37085,Lightning Bulwark,0.5,,+33%
37086,Sonic Armour,0.5,,+33%
37087,Vector Polariser,0.375,+16%,+33%
37088,Vector Bulwark,0.0,+15%,
37089,Uranium Buffer,0.5,,+33%
37090,Lightning Polariser,0.5,,+33%
37091,Vector Battery,0.5,,+33%
37092,Bionic Polariser,0.5,+19%,
37093,Sonic Padding,0.5,,+33%
37094,Sonic Shield,0.5,,+33%
37095,Lightning Buffer,0.5,,+33%
37096,Uranium Polariser,0.5,,+33%
37097,Sonic Shield,0.125,+16%,
37098,Uranium Bulwark,0.5,+19%,
37099,Uranium Polariser,0.5,+19%,
37100,Vector Grafts,0.5,,+33%
37101,Vector Bulwark,0.5,,+33%
37102,Bionic Padding,0.5,,+33%
37103,Sonic Bulwark,0.375,+18%,
37104,Uranium Buffer,0.0,+15%,
37105,Sonic Battery,0.0,+15%,
37106,Uranium Bulwark,0.167,+15%,+33%
37107,Lightning Resonator,0.167,+15%,+33%
37108,Vector Shield,0.375,+16%,+33%
37109,Vector Buffer,0.167,+15%,+33%
37110,Vector Buffer,0.25,+17%,
37111,Uranium Grafts,0.583,+17%,+33%
37112,Uranium Battery,0.5,,+33%
37113,Bionic Armour,0.583,+17%,+33%
37114,Sonic Bulwark,0.0,+15%,
37115,Bionic Bulwark,0.167,+15%,+33%
37116,Vector Battery,0.5,,+33%
37117,Uranium Resonator,0.375,+18%,
37118,Uranium Grafts,0.5,+19%,
37119,Bionic Polariser,0.5,,+33%
37120,Uranium Armour,0.5,,+33%
37121,Lightning Polariser,0.5,,+33%
37122,Bionic Polariser,0.0,+15%,
37123,Bionic Lattice,0.167,+15%,+33%
37124,Bionic Resonator,0.5,+19%,
37125,Bionic Buffer,0.5,,+33%
37126,Sonic Resonator,0.0,+15%,
37127,Uranium Resonator,0.792,+18%,+33%
37128,Lightning Battery,0.5,,+33%
37129,Bionic Resonator,0.5,,+33%
37130,Uranium Polariser,0.5,,+33%
37131,Lightning Armour,0.0,+15%,
37132,Bionic Bulwark,0.167,+15%,+33%
37133,Vector Padding,0.0,+15%,
37134,Bionic Armour,0.167,+15%,+33%
37135,Bionic Polariser,1.0,+19%,+33%
37136,Vector Resonator,0.0,+15%,
37137,Bionic Battery,0.0,+15%,
37138,Vector Bulwark,0.5,,+33%
37139,Bionic Resonator,0.167,+15%,+33%
37140,Lightning Bulwark,0.5,,+33%
37141,Uranium Grafts,0.167,+15%,+33%
37142,Vector Buffer,0.0,+15%,
37143,Bionic Grafts,0.0,+15%,
37144,Sonic Bulwark,0.5,+19%,
37145,Lightning Polariser,0.167,+15%,+33%
37146,Bionic Battery,0.5,,+33%
37147,Uranium Shield,0.375,+18%,
37148,Sonic Grafts,0.0,+15%,
37149,Bionic Bulwark,0.125,+16%,
37150,Bionic Grafts,0.375,+16%,+33%
37151,Uranium Grafts,0.5,,+33%
37152,Uranium Battery,0.167,+15%,+33%
37153,Vector Resonator,0.5,,+33%
37154,Bionic Shield,0.5,,+33%
37155,Vector Armour,0.5,+19%,
37156,Lightning Shield,0.5,,+33%
37157,Vector Buffer,0.5,,+33%
37158,Bionic Grafts,0.25,+17%,
37159,Uranium Lattice,0.25,+17%,
37160,Sonic Polariser,0.0,+15%,
37161,Lightning Buffer,0.167,+15%,+33%
37162,Bionic Polariser,0.25,+17%,
37163,Uranium Polariser,0.5,+19%,
37164,Vector Lattice,0.5,,+33%
37165,Uranium Buffer,0.5,,+33%
37166,Bionic Grafts,0.5,,+33%
37167,Sonic Grafts,0.375,+18%,
37168,Sonic Resonator,0.792,+18%,+33%
37169,Lightning Padding,0.5,,+33%
37170,Sonic Resonator,0.5,,+33%
37171,Lightning Shield,0.0,+15%,
37172,Uranium Armour,0.5,,+33%
37173,Lightning Battery,0.5,,+33%
37174,Uranium Buffer,0.5,,+33%
37175,Lightning Battery,0.0,+15%,
37176,Sonic Bulwark,0.5,,+33%
37177,Bionic Battery,0.583,+17%,+33%
37178,Sonic Padding,0.375,+16%,+33%
37179,Uranium Armour,0.0,+15%,
37180,Bionic Armour,0.0,+15%,
37181,Sonic Bulwark,0.5,,+33%
37182,Lightning Padding,0.0,+15%,
37183,Lightning Battery,0.0,+15%,
37184,Uranium Shield,0.0,+15%,
37185,Lightning Resonator,0.5,,+33%
37186,Lightning Padding,0.5,,+33%
37187,Uranium Lattice,0.792,+18%,+33%
37188,Sonic Armour,0.5,,+33%
37189,Uranium Padding,0.5,,+33%
37190,Vector Padding,0.0,+15%,
37191,Sonic Bulwark,0.125,+16%,
37192,Lightning Lattice,0.375,+16%,+33%
37193,Sonic Bulwark,0.0,+15%,
37194,Sonic Polariser,0.125,+16%,
37195,Bionic Grafts,0.167,+15%,+33%
37196,Sonic Armour,0.375,+18%,
37197,Bionic Lattice,0.0,+15%,
37198,Lightning Grafts,1.0,+19%,+33%
37199,Lightning Armour,0.125,+16%,
37200,Uranium Buffer,0.5,,+33%
37201,Uranium Shield,0.0,+15%,
37202,Lightning Armour,0.25,+17%,
37203,Uranium Bulwark,0.5,,+33%
37204,Lightning Padding,0.583,+17%,+33%
37205,Bionic Grafts,0.5,,+33%
37206,Sonic Bulwark,0.5,,+33%
37207,Bionic Resonator,0.375,+16%,+33%
37208,Lightning Grafts,0.5,,+33%
37209,Sonic Shield,0.0,+15%,
37210,Bionic Shield,0.375,+16%,+33%
37211,Lightning Lattice,0.5,,+33%
37212,Sonic Shield,0.5,,+33%
37213,Sonic Polariser,0.167,+15%,+33%
37214,Lightning Shield,1.0,+19%,+33%
37215,Bionic Buffer,0.5,,+33%
37216,Bionic Grafts,0.5,,+33%
37217,Vector Lattice,0.167,+15%,+33%
37218,Uranium Buffer,0.25,+17%,
37219,Sonic Battery,0.167,+15%,+33%
37220,Lightning Armour,0.5,,+33%
37221,Bionic Shield,0.0,+15%,
37222,Lightning Armour,0.0,+15%,
37223,Vector Bulwark,1.0,+19%,+33%
37224,Sonic Armour,0.167,+15%,+33%
37225,Sonic Shield,0.167,+15%,+33%
37226,Bionic Buffer,0.375,+16%,+33%
37227,Lightning Polariser,0.583,+17%,+33%
37228,Sonic Shield,0.5,,+33%
37229,Bionic Resonator,0.5,,+33%
37230,Lightning Armour,0.0,+15%,
37231,Sonic Buffer,0.5,,+33%
37232,Sonic Grafts,0.167,+15%,+33%
37233,Sonic Armour,0.375,+18%,
37234,Uranium Armour,0.5,,+33%
37235,Vector Armour,0.125,+16%,
37236,Uranium Armour,0.5,,+33%
37237,Sonic Polariser,0.125,+16%,
37238,Lightning Shield,0.0,+15%,
37239,Vector Polariser,0.167,+15%,+33%
37240,Sonic Lattice,0.792,+18%,+33%
37241,Bionic Lattice,0.125,+16%,
37242,Uranium Polariser,1.0,+19%,+33%
37243,Lightning Polariser,0.0,+15%,
37244,Sonic Bulwark,0.5,,+33%
37245,Lightning Bulwark,0.5,,+33%
37246,Bionic Resonator,0.0,+15%,
37247,Lightning Armour,0.5,,+33%
37248,Bionic Grafts,0.167,+15%,+33%
37249,Bionic Polariser,0.0,+15%,
37250,Lightning Resonator,0.0,+15%,
37251,Uranium Shield,0.25,+17%,
37252,Lightning Polariser,0.375,+16%,+33%
37253,Bionic Polariser,0.5,,+33%
37254,Lightning Grafts,0.5,,+33%
37255,Uranium Padding,0.5,,+33%
37256,Bionic Lattice,0.583,+17%,+33%
37257,Vector Bulwark,0.0,+15%,
37258,Vector Armour,0.5,,+33%
37259,Bionic Polariser,0.167,+15%,+33%
37260,Vector Bulwark,0.0,+15%,
37261,Vector Buffer,0.167,+15%,+33%
37262,Bionic Bulwark,0.5,,+33%
37263,Bionic Padding,0.5,,+33%
37264,Bionic Grafts,0.0,+15%,
37265,Bionic Resonator,0.583,+17%,+33%
37266,Sonic Padding,0.167,+15%,+33%
37267,Bionic Battery,0.5,,+33%
37268,Lightning Polariser,0.0,+15%,
37269,Uranium Resonator,0.167,+15%,+33%
37270,Uranium Battery,0.792,+18%,+33%
37271,Vector Resonator,0.5,,+33%
37272,Uranium Resonator,0.167,+15%,+33%
37273,Bionic Battery,0.5,,+33%
37274,Lightning Polariser,0.792,+18%,+33%
37275,Sonic Battery,0.375,+16%,+33%
37276,Lightning Grafts,0.125,+16%,
37277,Lightning Lattice,0.583,+17%,+33%
37278,Vector Lattice,0.0,+15%,
37279,Uranium Polariser,0.5,,+33%
37280,Bionic Bulwark,0.5,,+33%
37281,Lightning Grafts,0.5,,+33%
37282,Vector Armour,0.167,+15%,+33%
37283,Lightning Armour,0.0,+15%,
37284,Lightning Padding,0.5,,+33%
37285,Lightning Buffer,0.167,+15%,+33%
37286,Uranium Lattice,0.375,+16%,+33%
37287,Lightning Battery,0.5,,+33%
37288,Bionic Grafts,0.5,,+33%
37289,Uranium Buffer,0.5,,+33%
37290,Lightning Padding,0.25,+17%,
37291,Uranium Bulwark,1.0,+19%,+33%
37292,Bionic Polariser,0.375,+16%,+33%
37293,Uranium Shield,0.5,+19%,
37294,Bionic Buffer,0.25,+17%,
37295,Vector Battery,0.5,,+33%
37296,Vector Battery,0.5,,+33%
37297,Vector Resonator,0.5,+19%,
37298,Lightning Polariser,0.25,+17%,
37299,Uranium Battery,0.583,+17%,+33%
37300,Vector Lattice,0.125,+16%,
37301,Lightning Shield,0.5,,+33%
37302,Bionic Lattice,0.375,+16%,+33%
37303,Vector Buffer,0.0,+15%,
37304,Vector Padding,0.167,+15%,+33%
37305,Uranium Bulwark,0.583,+17%,+33%
37306,Lightning Padding,0.5,,+33%
37307,Lightning Grafts,0.0,+15%,
37308,Uranium Buffer,0.0,+15%,
37309,Bionic Polariser,0.167,+15%,+33%
37310,Sonic Polariser,0.167,+15%,+33%
37311,Sonic Bulwark,0.0,+15%,
37312,Bionic Padding,0.5,,+33%
37313,Vector Grafts,0.0,+15%,
37314,Vector Padding,0.0,+15%,
37315,Sonic Bulwark,0.0,+15%,
37316,Sonic Armour,0.375,+18%,
37317,Lightning Bulwark,0.167,+15%,+33%
37318,Bionic Resonator,0.0,+15%,
37319,Vector Battery,0.5,,+33%
37320,Bionic Grafts,0.5,,+33%
37321,Sonic Lattice,0.792,+18%,+33%
37322,Uranium Polariser,0.375,+16%,+33%
37323,Bionic Buffer,0.375,+18%,
37324,Vector Battery,0.5,,+33%
37325,Sonic Battery,0.5,,+33%
37326,Vector Resonator,0.375,+16%,+33%
37327,Vector Lattice,0.5,,+33%
37328,Lightning Shield,0.0,+15%,
37329,Sonic Lattice,0.167,+15%,+33%
37330,Lightning Resonator,0.167,+15%,+33%
37331,Lightning Buffer,0.5,,+33%
37332,Sonic Battery,0.0,+15%,
37333,Bionic Buffer,0.0,+15%,
37334,Bionic Shield,0.5,,+33%
37335,Sonic Polariser,1.0,+19%,+33%
37336,Lightning Bulwark,0.25,+17%,
37337,Lightning Padding,0.5,,+33%
37338,Vector Padding,0.0,+15%,
37339,Uranium Lattice,0.5,,+33%
37340,Vector Battery,0.167,+15%,+33%
37341,Uranium Polariser,0.5,,+33%
37342,Vector Polariser,0.5,,+33%
37343,Lightning Padding,0.5,,+33%
37344,Vector Bulwark,0.375,+18%,
37345,Sonic Bulwark,0.5,,+33%
37346,Uranium Armour,0.0,+15%,
37347,Vector Padding,0.5,,+33%
37348,Sonic Bulwark,0.5,,+33%
37349,Sonic Polariser,0.0,+15%,
37350,Lightning Polariser,0.0,+15%,
37351,Sonic Buffer,0.375,+18%,
37352,Vector Bulwark,0.167,+15%,+33%
37353,Lightning Grafts,0.5,+19%,
37354,Bionic Armour,0.5,+19%,
37355,Vector Grafts,0.5,+19%,
37356,Sonic Armour,0.375,+16%,+33%
37357,Lightning Buffer,0.5,,+33%
37358,Uranium Resonator,0.167,+15%,+33%
37359,Uranium Bulwark,0.5,,+33%
37360,Vector Resonator,0.167,+15%,+33%
37361,Vector Armour,0.5,,+33%
37362,Uranium Lattice,0.125,+16%,
37363,Vector Bulwark,0.0,+15%,
37364,Vector Battery,0.0,+15%,
37365,Lightning Bulwark,0.125,+16%,
37366,Bionic Battery,0.792,+18%,+33%
37367,Uranium Bulwark,0.5,,+33%
37368,Uranium Bulwark,0.5,,+33%
37369,Sonic Resonator,0.583,+17%,+33%
37370,Uranium Shield,0.167,+15%,+33%
37371,Uranium Padding,0.5,,+33%
37372,Vector Armour,0.0,+15%,
37373,Lightning Battery,0.167,+15%,+33%
37374,Lightning Resonator,0.375,+18%,
37375,Sonic Armour,0.375,+18%,
37376,Bionic Polariser,0.5,,+33%
37377,Sonic Grafts,0.5,,+33%
37378,Uranium Grafts,0.5,,+33%
37379,Lightning Padding,0.5,,+33%
37380,Lightning Armour,0.375,+18%,
37381,Lightning Resonator,0.583,+17%,+33%
37382,Sonic Padding,1.0,+19%,+33%
37383,Uranium Grafts,0.0,+15%,
37384,Bionic Lattice,0.125,+16%,
37385,Vector Armour,1.0,+19%,+33%
37386,Lightning Bulwark,0.167,+15%,+33%
37387,Vector Armour,0.0,+15%,
37388,Bionic Resonator,0.5,+19%,
37389,Uranium Buffer,0.5,,+33%
37390,Bionic Battery,1.0,+19%,+33%
37391,Vector Shield,0.0,+15%,
37392,Bionic Resonator,0.792,+18%,+33%
37393,Bionic Lattice,0.167,+15%,+33%
37394,Sonic Polariser,1.0,+19%,+33%
37395,Bionic Bulwark,0.583,+17%,+33%
37396,Uranium Lattice,0.375,+16%,+33%
37397,Bionic Grafts,0.5,,+33%
37398,Lightning Buffer,0.375,+16%,+33%
37399,Bionic Grafts,0.5,,+33%
37400,Sonic Polariser,0.5,,+33%
37401,Lightning Bulwark,0.167,+15%,+33%
37402,Sonic Battery,0.5,,+33%
37403,Uranium Armour,0.0,+15%,
37404,Uranium Grafts,0.5,,+33%
37405,Sonic Shield,0.0,+15%,
37406,Sonic Bulwark,0.0,+15%,
37407,Uranium Armour,0.5,,+33%
37408,Lightning Padding,0.5,,+33%
37409,Lightning Buffer,0.5,,+33%
37410,Bionic Resonator,0.125,+16%,
37411,Bionic Buffer,0.5,,+33%
37412,Vector Grafts,0.5,+19%,
37413,Sonic Shield,0.125,+16%,
37414,Sonic Lattice,0.375,+18%,
37415,Lightning Battery,0.167,+15%,+33%
37416,Uranium Resonator,0.5,,+33%
37417,Bionic Resonator,0.167,+15%,+33%
37418,Bionic Polariser,0.5,,+33%
37419,Sonic Shield,0.5,,+33%
37420,Lightning Armour,0.5,,+33%
37421,Sonic Bulwark,0.375,+16%,+33%
37422,Vector Buffer,0.5,,+33%
37423,Sonic Battery,0.5,,+33%
37424,Bionic Resonator,0.0,+15%,
37425,Uranium Lattice,0.5,,+33%
37426,Lightning Padding,0.0,+15%,
37427,Lightning Polariser,0.5,,+33%
37428,Vector Battery,0.0,+15%,
37429,Sonic Lattice,0.167,+15%,+33%
37430,Vector Battery,0.167,+15%,+33%
37431,Bionic Shield,0.583,+17%,+33%
37432,Lightning Padding,0.375,+18%,
37433,Sonic Padding,0.375,+16%,+33%
37434,Sonic Polariser,0.5,,+33%
37435,Vector Bulwark,0.5,,+33%
37436,Bionic Resonator,0.0,+15%,
37437,Vector Polariser,0.125,+16%,
