sep=,
Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
49285,Neutron Bulwark,0.5,+20%,+33%
49286,Induction Polariser,0.5,+20%,+33%
49287,Induction Grafts,0.5,+20%,+33%
49288,Induction Padding,0.778,+25%,+33%
49289,Neutron Bulwark,0.611,+22%,+33%
49290,Induction Polariser,0.5,+20%,+33%
49291,Neutron Armour,0.5,+20%,+33%
49292,Induction Grafts,0.5,+20%,+33%
49293,Nuclear Grafts,0.5,+20%,+33%
49294,Neutron Resonator,0.778,+25%,+33%
49295,Nuclear Battery,0.5,+20%,+33%
49296,Nuclear Armour,0.5,+20%,+33%
49297,Deionised Shield,0.5,+20%,+33%
49298,Nuclear Grafts,0.5,+20%,+33%
49299,Induction Shield,0.5,+20%,+33%
49300,Neutron Padding,0.5,+20%,+33%
49301,Nuclear Lattice,0.556,+21%,+33%
49302,Deionised Bulwark,0.5,+20%,+33%
49303,Nuclear Padding,0.611,+22%,+33%
49304,M-Field Armour,0.5,+20%,+33%
49305,Deionised Shield,0.611,+22%,+33%
49306,M-Field Resonator,0.5,+20%,+33%
49307,Neutron Battery,0.5,+20%,+33%
49308,Nuclear Battery,0.667,+23%,+33%
49309,Deionised Padding,0.5,+20%,+33%
49310,M-Field Battery,0.667,+23%,+33%
49311,Neutron Padding,0.5,+20%,+33%
49312,Neutron Polariser,0.5,+20%,+33%
49313,Nuclear Resonator,0.556,+21%,+33%
49314,Induction Lattice,0.5,+20%,+33%
49315,Induction Lattice,0.611,+22%,+33%
49316,Deionised Resonator,0.5,+20%,+33%
49317,M-Field Armour,0.611,+22%,+33%
49318,M-Field Grafts,0.5,+20%,+33%
49319,M-Field Resonator,0.5,+20%,+33%
49320,M-Field Battery,0.556,+21%,+33%
49321,Neutron Polariser,0.5,+20%,+33%
49322,Induction Bulwark,0.833,+26%,+33%
49323,M-Field Battery,0.5,+20%,+33%
49324,M-Field Battery,0.5,+20%,+33%
49325,Neutron Bulwark,0.5,+20%,+33%
49326,Neutron Polariser,0.833,+26%,+33%
49327,M-Field Bulwark,0.5,+20%,+33%
49328,Neutron Grafts,0.944,+28%,+33%
49329,M-Field Grafts,0.778,+25%,+33%
49330,Neutron Shield,0.556,+21%,+33%
49331,Nuclear Buffer,0.556,+21%,+33%
49332,Nuclear Shield,0.889,+27%,+33%
49333,Induction Battery,0.5,+20%,+33%
49334,Deionised Polariser,0.611,+22%,+33%
49335,M-Field Bulwark,0.5,+20%,+33%
49336,M-Field Polariser,0.833,+26%,+33%
49337,Neutron Armour,0.944,+28%,+33%
49338,Deionised Lattice,0.5,+20%,+33%
49339,Neutron Polariser,0.778,+25%,+33%
49340,M-Field Armour,0.5,+20%,+33%
49341,Nuclear Padding,0.5,+20%,+33%
49342,Neutron Resonator,0.667,+23%,+33%
49343,Induction Buffer,0.5,+20%,+33%
49344,Nuclear Shield,0.5,+20%,+33%
49345,Neutron Armour,0.722,+24%,+33%
49346,Deionised Grafts,0.5,+20%,+33%
49347,Nuclear Shield,0.5,+20%,+33%
49348,Deionised Grafts,0.5,+20%,+33%
49349,Deionised Buffer,0.5,+20%,+33%
49350,M-Field Battery,0.5,+20%,+33%
49351,M-Field Battery,0.5,+20%,+33%
49352,Neutron Shield,0.5,+20%,+33%
49353,Deionised Bulwark,0.5,+20%,+33%
49354,Deionised Padding,0.5,+20%,+33%
49355,M-Field Armour,0.833,+26%,+33%
49356,M-Field Shield,0.5,+20%,+33%
49357,Deionised Shield,0.5,+20%,+33%
49358,Neutron Padding,0.611,+22%,+33%
49359,Deionised Resonator,0.556,+21%,+33%
49360,Induction Shield,0.5,+20%,+33%
49361,M-Field Buffer,0.5,+20%,+33%
49362,Deionised Grafts,0.5,+20%,+33%
49363,Deionised Shield,0.5,+20%,+33%
49364,Neutron Armour,0.556,+21%,+33%
49365,M-Field Armour,0.5,+20%,+33%
49366,M-Field Grafts,0.667,+23%,+33%
49367,Nuclear Battery,0.5,+20%,+33%
49368,Nuclear Battery,0.5,+20%,+33%
49369,Induction Polariser,0.5,+20%,+33%
49370,Neutron Polariser,0.556,+21%,+33%
49371,Nuclear Polariser,0.5,+20%,+33%
49372,Nuclear Lattice,1.0,+29%,+33%
49373,Induction Grafts,0.5,+20%,+33%
49374,Induction Shield,0.556,+21%,+33%
49375,Induction Resonator,0.556,+21%,+33%
49376,Induction Battery,1.0,+29%,+33%
49377,Induction Polariser,0.5,+20%,+33%
49378,M-Field Bulwark,0.5,+20%,+33%
49379,Induction Armour,0.5,+20%,+33%
49380,Neutron Grafts,0.5,+20%,+33%
49381,Neutron Buffer,1.0,+29%,+33%
49382,Deionised Padding,0.5,+20%,+33%
49383,Neutron Shield,0.611,+22%,+33%
49384,Deionised Shield,0.5,+20%,+33%
49385,Neutron Bulwark,0.5,+20%,+33%
49386,M-Field Bulwark,0.556,+21%,+33%
49387,M-Field Padding,0.5,+20%,+33%
49388,Nuclear Bulwark,0.5,+20%,+33%
49389,Nuclear Resonator,0.5,+20%,+33%
49390,Induction Buffer,0.5,+20%,+33%
49391,M-Field Grafts,1.0,+29%,+33%
49392,M-Field Bulwark,0.611,+22%,+33%
49393,Induction Lattice,0.5,+20%,+33%
49394,Induction Battery,0.5,+20%,+33%
49395,Induction Resonator,0.667,+23%,+33%
49396,Neutron Padding,0.556,+21%,+33%
49397,M-Field Resonator,0.5,+20%,+33%
49398,M-Field Grafts,0.722,+24%,+33%
49399,Nuclear Polariser,0.5,+20%,+33%
49400,Deionised Lattice,0.667,+23%,+33%
49401,Induction Grafts,0.5,+20%,+33%
49402,Induction Shield,0.556,+21%,+33%
49403,Neutron Resonator,0.5,+20%,+33%
49404,M-Field Polariser,0.5,+20%,+33%
49405,Neutron Polariser,0.5,+20%,+33%
49406,Neutron Buffer,0.611,+22%,+33%
49407,Neutron Bulwark,0.5,+20%,+33%
49408,Induction Polariser,0.5,+20%,+33%
49409,Nuclear Armour,0.778,+25%,+33%
49410,Neutron Lattice,0.5,+20%,+33%
49411,Nuclear Shield,0.556,+21%,+33%
49412,Deionised Bulwark,0.5,+20%,+33%
49413,M-Field Resonator,0.5,+20%,+33%
49414,Neutron Bulwark,0.5,+20%,+33%
49415,Nuclear Grafts,0.5,+20%,+33%
49416,Deionised Lattice,0.556,+21%,+33%
49417,Induction Lattice,0.5,+20%,+33%
49418,Induction Resonator,0.5,+20%,+33%
49419,Nuclear Polariser,0.5,+20%,+33%
49420,Neutron Padding,0.5,+20%,+33%
49421,Nuclear Battery,0.5,+20%,+33%
49422,Induction Grafts,0.611,+22%,+33%
49423,Induction Shield,0.5,+20%,+33%
49424,Induction Bulwark,0.5,+20%,+33%
49425,Deionised Grafts,0.556,+21%,+33%
49426,Induction Polariser,0.5,+20%,+33%
49427,Nuclear Bulwark,0.5,+20%,+33%
49428,Deionised Grafts,0.5,+20%,+33%
49429,M-Field Battery,0.556,+21%,+33%
49430,Deionised Polariser,0.5,+20%,+33%
49431,Deionised Padding,0.5,+20%,+33%
49432,Induction Battery,0.5,+20%,+33%
49433,M-Field Resonator,0.5,+20%,+33%
49434,Deionised Padding,0.5,+20%,+33%
49435,Deionised Padding,0.556,+21%,+33%
49436,M-Field Buffer,0.5,+20%,+33%
49437,Nuclear Resonator,0.5,+20%,+33%
49438,M-Field Resonator,0.5,+20%,+33%
49439,Deionised Polariser,0.5,+20%,+33%
49440,Neutron Battery,0.5,+20%,+33%
49441,Induction Lattice,0.5,+20%,+33%
49442,M-Field Bulwark,0.5,+20%,+33%
49443,Neutron Padding,0.611,+22%,+33%
49444,Induction Shield,0.5,+20%,+33%
49445,Neutron Battery,0.5,+20%,+33%
49446,Nuclear Armour,0.5,+20%,+33%
49447,Neutron Grafts,0.5,+20%,+33%
49448,Nuclear Grafts,0.5,+20%,+33%
49449,Nuclear Padding,0.5,+20%,+33%
49450,Neutron Buffer,0.556,+21%,+33%
49451,Neutron Battery,0.5,+20%,+33%
49452,Neutron Shield,0.611,+22%,+33%
49453,Deionised Polariser,0.5,+20%,+33%
49454,M-Field Padding,0.611,+22%,+33%
49455,Neutron Padding,0.5,+20%,+33%
49456,Induction Polariser,0.5,+20%,+33%
49457,Deionised Grafts,0.611,+22%,+33%
49458,M-Field Polariser,0.5,+20%,+33%
49459,Neutron Polariser,0.5,+20%,+33%
49460,M-Field Battery,0.611,+22%,+33%
49461,Nuclear Buffer,0.5,+20%,+33%
49462,Neutron Padding,0.5,+20%,+33%
49463,Nuclear Polariser,0.5,+20%,+33%
49464,Deionised Polariser,0.5,+20%,+33%
49465,M-Field Lattice,0.5,+20%,+33%
49466,Induction Polariser,0.5,+20%,+33%
49467,Nuclear Armour,0.556,+21%,+33%
49468,M-Field Resonator,0.5,+20%,+33%
49469,Induction Lattice,0.611,+22%,+33%
49470,M-Field Padding,0.5,+20%,+33%
49471,Nuclear Lattice,0.5,+20%,+33%
49472,M-Field Padding,0.5,+20%,+33%
49473,M-Field Grafts,0.611,+22%,+33%
49474,M-Field Grafts,0.5,+20%,+33%
49475,Induction Polariser,0.611,+22%,+33%
49476,Deionised Grafts,0.611,+22%,+33%
49477,Nuclear Resonator,0.5,+20%,+33%
49478,Neutron Bulwark,0.5,+20%,+33%
49479,Neutron Armour,0.5,+20%,+33%
49480,Deionised Resonator,0.5,+20%,+33%
49481,M-Field Buffer,0.5,+20%,+33%
49482,Deionised Padding,0.556,+21%,+33%
49483,Nuclear Padding,0.5,+20%,+33%
49484,Nuclear Armour,0.5,+20%,+33%
49485,Nuclear Bulwark,0.5,+20%,+33%
49486,Neutron Grafts,0.5,+20%,+33%
49487,Neutron Buffer,0.5,+20%,+33%
49488,Nuclear Resonator,0.5,+20%,+33%
49489,M-Field Grafts,0.5,+20%,+33%
49490,M-Field Buffer,0.889,+27%,+33%
49491,M-Field Armour,0.5,+20%,+33%
49492,Neutron Lattice,0.5,+20%,+33%
49493,M-Field Polariser,0.5,+20%,+33%
49494,Neutron Buffer,0.667,+23%,+33%
49495,Nuclear Battery,0.611,+22%,+33%
49496,Induction Armour,0.5,+20%,+33%
49497,M-Field Resonator,0.5,+20%,+33%
49498,M-Field Shield,0.5,+20%,+33%
49499,Neutron Battery,0.5,+20%,+33%
49500,M-Field Grafts,0.5,+20%,+33%
49501,Nuclear Bulwark,0.5,+20%,+33%
49502,Neutron Bulwark,0.5,+20%,+33%
49503,Nuclear Resonator,0.5,+20%,+33%
49504,M-Field Grafts,0.5,+20%,+33%
49505,Nuclear Lattice,0.5,+20%,+33%
49506,Nuclear Polariser,0.5,+20%,+33%
49507,Nuclear Resonator,0.5,+20%,+33%
49508,Deionised Shield,0.5,+20%,+33%
49509,Nuclear Padding,0.5,+20%,+33%
49510,Neutron Lattice,0.5,+20%,+33%
49511,M-Field Shield,0.5,+20%,+33%
49512,Induction Padding,0.5,+20%,+33%
49513,Deionised Shield,0.5,+20%,+33%
49514,Deionised Buffer,0.556,+21%,+33%
49515,M-Field Shield,0.5,+20%,+33%
49516,Deionised Grafts,0.5,+20%,+33%
49517,Nuclear Bulwark,0.5,+20%,+33%
49518,Induction Armour,0.5,+20%,+33%
49519,Induction Bulwark,0.5,+20%,+33%
49520,Induction Padding,0.5,+20%,+33%
49521,Neutron Armour,0.556,+21%,+33%
49522,Deionised Shield,0.5,+20%,+33%
49523,M-Field Resonator,0.5,+20%,+33%
49524,Nuclear Shield,0.5,+20%,+33%
49525,Induction Grafts,0.5,+20%,+33%
49526,Deionised Padding,0.722,+24%,+33%
49527,Deionised Buffer,0.5,+20%,+33%
49528,Induction Battery,0.5,+20%,+33%
49529,M-Field Armour,0.833,+26%,+33%
49530,Induction Shield,0.5,+20%,+33%
49531,Induction Grafts,0.5,+20%,+33%
49532,M-Field Padding,0.5,+20%,+33%
49533,Induction Battery,0.5,+20%,+33%
49534,M-Field Lattice,0.556,+21%,+33%
49535,Deionised Padding,0.5,+20%,+33%
49536,Nuclear Shield,0.5,+20%,+33%
49537,Neutron Battery,0.556,+21%,+33%
49538,M-Field Lattice,0.5,+20%,+33%
49539,Nuclear Buffer,0.5,+20%,+33%
49540,Nuclear Lattice,0.5,+20%,+33%
49541,Nuclear Buffer,0.5,+20%,+33%
49542,Deionised Armour,0.5,+20%,+33%
49543,Nuclear Polariser,0.5,+20%,+33%
49544,Neutron Lattice,0.5,+20%,+33%
49545,M-Field Buffer,0.5,+20%,+33%
49546,M-Field Battery,0.611,+22%,+33%
49547,Nuclear Padding,0.556,+21%,+33%
49548,Neutron Padding,0.5,+20%,+33%
49549,Neutron Buffer,0.5,+20%,+33%
49550,Neutron Polariser,0.5,+20%,+33%
49551,Neutron Armour,0.5,+20%,+33%
49552,Induction Armour,0.5,+20%,+33%
49553,M-Field Lattice,0.5,+20%,+33%
49554,Deionised Padding,0.5,+20%,+33%
49555,Neutron Buffer,0.5,+20%,+33%
49556,Deionised Battery,0.722,+24%,+33%
49557,Nuclear Padding,0.667,+23%,+33%
49558,Induction Padding,0.5,+20%,+33%
49559,Deionised Lattice,0.5,+20%,+33%
49560,M-Field Armour,0.556,+21%,+33%
49561,Neutron Lattice,0.556,+21%,+33%
49562,M-Field Polariser,0.5,+20%,+33%
49563,Induction Padding,0.5,+20%,+33%
49564,Deionised Lattice,0.5,+20%,+33%
49565,Induction Grafts,0.611,+22%,+33%
49566,M-Field Resonator,0.5,+20%,+33%
49567,Neutron Buffer,0.5,+20%,+33%
49568,Nuclear Padding,0.5,+20%,+33%
49569,Induction Buffer,0.5,+20%,+33%
49570,Neutron Battery,0.5,+20%,+33%
49571,Nuclear Armour,0.5,+20%,+33%
49572,Induction Shield,0.5,+20%,+33%
49573,Neutron Lattice,0.5,+20%,+33%
49574,Neutron Polariser,0.5,+20%,+33%
49575,Deionised Polariser,0.5,+20%,+33%
49576,Nuclear Shield,0.722,+24%,+33%
49577,Induction Grafts,0.5,+20%,+33%
49578,Nuclear Shield,0.5,+20%,+33%
49579,Neutron Padding,0.667,+23%,+33%
49580,Neutron Resonator,0.5,+20%,+33%
49581,Induction Shield,0.5,+20%,+33%
49582,Nuclear Buffer,0.5,+20%,+33%
49583,Deionised Resonator,0.556,+21%,+33%
49584,M-Field Bulwark,0.833,+26%,+33%
49585,Nuclear Resonator,0.556,+21%,+33%
49586,Induction Shield,0.5,+20%,+33%
49587,M-Field Buffer,0.667,+23%,+33%
49588,Induction Bulwark,0.5,+20%,+33%
49589,M-Field Resonator,0.5,+20%,+33%
49590,Neutron Grafts,0.556,+21%,+33%
49591,M-Field Grafts,0.5,+20%,+33%
49592,M-Field Battery,0.5,+20%,+33%
49593,Deionised Bulwark,0.556,+21%,+33%
49594,M-Field Grafts,0.667,+23%,+33%
49595,Nuclear Resonator,0.5,+20%,+33%
49596,Induction Padding,0.556,+21%,+33%
49597,Neutron Padding,0.611,+22%,+33%
49598,Deionised Buffer,0.611,+22%,+33%
49599,M-Field Shield,0.5,+20%,+33%
49600,Deionised Armour,0.5,+20%,+33%
49601,M-Field Grafts,0.5,+20%,+33%
49602,M-Field Grafts,0.5,+20%,+33%
49603,M-Field Shield,0.5,+20%,+33%
49604,Deionised Shield,0.5,+20%,+33%
49605,Deionised Buffer,0.667,+23%,+33%
49606,M-Field Buffer,0.611,+22%,+33%
49607,M-Field Padding,0.944,+28%,+33%
49608,Nuclear Grafts,0.722,+24%,+33%
49609,Deionised Shield,0.5,+20%,+33%
49610,Induction Armour,0.5,+20%,+33%
49611,Neutron Buffer,0.833,+26%,+33%
49612,Induction Padding,0.5,+20%,+33%
49613,Induction Padding,0.5,+20%,+33%
49614,Nuclear Resonator,0.5,+20%,+33%
49615,M-Field Bulwark,0.556,+21%,+33%
49616,Neutron Lattice,0.5,+20%,+33%
49617,M-Field Armour,0.5,+20%,+33%
49618,Deionised Bulwark,0.611,+22%,+33%
49619,Induction Battery,0.5,+20%,+33%
49620,Nuclear Lattice,0.611,+22%,+33%
49621,Induction Armour,0.5,+20%,+33%
49622,Neutron Shield,0.667,+23%,+33%
49623,Nuclear Battery,0.5,+20%,+33%
49624,Nuclear Padding,0.5,+20%,+33%
49625,Nuclear Armour,0.5,+20%,+33%
49626,Deionised Lattice,0.5,+20%,+33%
49627,Deionised Grafts,0.5,+20%,+33%
49628,M-Field Shield,0.5,+20%,+33%
49629,M-Field Buffer,0.556,+21%,+33%
49630,Nuclear Armour,0.5,+20%,+33%
49631,Deionised Polariser,0.5,+20%,+33%
49632,Neutron Grafts,0.5,+20%,+33%
49633,Neutron Shield,0.5,+20%,+33%
49634,Induction Shield,0.5,+20%,+33%
49635,Deionised Shield,0.556,+21%,+33%
49636,M-Field Buffer,0.5,+20%,+33%
49637,Induction Shield,0.5,+20%,+33%
49638,Deionised Lattice,0.5,+20%,+33%
49639,Induction Buffer,0.5,+20%,+33%
49640,Deionised Resonator,0.5,+20%,+33%
49641,M-Field Grafts,0.5,+20%,+33%
49642,Neutron Shield,0.611,+22%,+33%
49643,Neutron Lattice,0.5,+20%,+33%
49644,Neutron Resonator,0.5,+20%,+33%
49645,Deionised Padding,0.611,+22%,+33%
49646,Induction Shield,0.722,+24%,+33%
49647,M-Field Polariser,0.5,+20%,+33%
49648,Induction Bulwark,0.5,+20%,+33%
49649,Induction Battery,0.667,+23%,+33%
49650,Induction Resonator,0.5,+20%,+33%
49651,M-Field Buffer,0.889,+27%,+33%
49652,Deionised Lattice,0.5,+20%,+33%
49653,Neutron Padding,0.5,+20%,+33%
49654,Induction Lattice,0.556,+21%,+33%
49655,Nuclear Buffer,0.556,+21%,+33%
49656,Deionised Bulwark,0.5,+20%,+33%
49657,M-Field Polariser,0.5,+20%,+33%
49658,Nuclear Battery,0.5,+20%,+33%
49659,Deionised Polariser,0.5,+20%,+33%
49660,Neutron Padding,0.5,+20%,+33%
49661,Neutron Grafts,0.5,+20%,+33%
49662,Neutron Shield,0.5,+20%,+33%
49663,Neutron Battery,0.5,+20%,+33%
49664,Nuclear Armour,0.556,+21%,+33%
49665,Nuclear Battery,0.5,+20%,+33%
49666,Neutron Armour,0.5,+20%,+33%
49667,M-Field Padding,0.5,+20%,+33%
49668,Neutron Padding,0.611,+22%,+33%
49669,M-Field Shield,0.556,+21%,+33%
49670,Deionised Battery,0.5,+20%,+33%
49671,Neutron Polariser,0.556,+21%,+33%
49672,M-Field Lattice,0.889,+27%,+33%
49673,Neutron Polariser,0.556,+21%,+33%
49674,Deionised Shield,0.5,+20%,+33%
49675,Neutron Shield,0.556,+21%,+33%
49676,Nuclear Buffer,0.667,+23%,+33%
49677,Induction Bulwark,0.5,+20%,+33%
49678,Neutron Lattice,0.5,+20%,+33%
49679,M-Field Shield,0.5,+20%,+33%
49680,Neutron Shield,0.5,+20%,+33%
49681,Deionised Padding,0.556,+21%,+33%
49682,M-Field Armour,0.5,+20%,+33%
49683,Neutron Bulwark,0.833,+26%,+33%
49684,Induction Shield,0.5,+20%,+33%
49685,M-Field Battery,0.5,+20%,+33%
49686,M-Field Armour,0.611,+22%,+33%
49687,Deionised Battery,0.5,+20%,+33%
49688,M-Field Armour,0.667,+23%,+33%
49689,Nuclear Lattice,0.611,+22%,+33%
49690,M-Field Battery,0.5,+20%,+33%
49691,Induction Battery,0.5,+20%,+33%
49692,Nuclear Grafts,0.722,+24%,+33%
49693,Neutron Polariser,0.667,+23%,+33%
49694,M-Field Padding,0.5,+20%,+33%
49695,Induction Battery,0.5,+20%,+33%
49696,Neutron Grafts,0.556,+21%,+33%
49697,Deionised Padding,0.5,+20%,+33%
49698,Induction Battery,0.611,+22%,+33%
49699,Induction Resonator,0.611,+22%,+33%
49700,Deionised Padding,0.5,+20%,+33%
49701,Neutron Polariser,0.5,+20%,+33%
49702,Neutron Padding,0.611,+22%,+33%
49703,Nuclear Polariser,0.5,+20%,+33%
49704,Nuclear Lattice,0.833,+26%,+33%
49705,Induction Shield,0.5,+20%,+33%
49706,Nuclear Polariser,0.5,+20%,+33%
49707,Induction Battery,0.5,+20%,+33%
49708,Neutron Armour,0.778,+25%,+33%
49709,Induction Battery,0.556,+21%,+33%
49710,Induction Shield,0.611,+22%,+33%
49711,M-Field Buffer,0.5,+20%,+33%
49712,Nuclear Shield,0.611,+22%,+33%
49713,Deionised Grafts,0.722,+24%,+33%
49714,Nuclear Buffer,0.778,+25%,+33%
49715,Deionised Grafts,0.556,+21%,+33%
49716,Nuclear Polariser,0.556,+21%,+33%
49717,Deionised Lattice,0.5,+20%,+33%
49718,Nuclear Bulwark,0.5,+20%,+33%
49719,Deionised Battery,0.556,+21%,+33%
49720,Deionised Shield,0.722,+24%,+33%
49721,Induction Resonator,0.556,+21%,+33%
49722,Nuclear Bulwark,0.5,+20%,+33%
49723,Induction Buffer,0.5,+20%,+33%
49724,Induction Polariser,0.5,+20%,+33%
49725,Nuclear Buffer,0.5,+20%,+33%
49726,Nuclear Battery,0.5,+20%,+33%
49727,Induction Resonator,0.5,+20%,+33%
49728,M-Field Buffer,0.5,+20%,+33%
49729,Nuclear Resonator,0.5,+20%,+33%
49730,Neutron Shield,0.556,+21%,+33%
49731,M-Field Lattice,0.5,+20%,+33%
49732,M-Field Shield,0.5,+20%,+33%
49733,M-Field Resonator,0.5,+20%,+33%
49734,Nuclear Resonator,0.5,+20%,+33%
49735,Induction Battery,0.5,+20%,+33%
49736,Nuclear Shield,0.944,+28%,+33%
49737,Nuclear Padding,0.5,+20%,+33%
49738,M-Field Shield,0.778,+25%,+33%
49739,Neutron Armour,0.944,+28%,+33%
49740,Neutron Shield,0.5,+20%,+33%
49741,Neutron Battery,0.5,+20%,+33%
49742,Neutron Bulwark,0.5,+20%,+33%
49743,M-Field Padding,0.556,+21%,+33%
49744,Neutron Padding,0.667,+23%,+33%
49745,Neutron Bulwark,0.722,+24%,+33%
49746,Induction Battery,0.5,+20%,+33%
49747,Neutron Padding,0.5,+20%,+33%
49748,Induction Padding,0.5,+20%,+33%
49749,Induction Padding,0.5,+20%,+33%
49750,Induction Shield,0.5,+20%,+33%
49751,M-Field Polariser,0.5,+20%,+33%
49752,Induction Battery,0.611,+22%,+33%
49753,Induction Battery,0.778,+25%,+33%
49754,Nuclear Battery,0.5,+20%,+33%
49755,Induction Padding,0.5,+20%,+33%
49756,Deionised Lattice,0.5,+20%,+33%
49757,Induction Padding,0.556,+21%,+33%
49758,M-Field Padding,0.611,+22%,+33%
49759,Nuclear Battery,0.5,+20%,+33%
49760,Nuclear Polariser,0.722,+24%,+33%
49761,M-Field Padding,0.5,+20%,+33%
49762,Nuclear Battery,0.556,+21%,+33%
49763,Deionised Armour,0.5,+20%,+33%
49764,Deionised Polariser,0.556,+21%,+33%
49765,Neutron Armour,1.0,+29%,+33%
49766,Nuclear Lattice,0.611,+22%,+33%
49767,M-Field Shield,0.944,+28%,+33%
49768,Induction Buffer,0.5,+20%,+33%
49769,Induction Bulwark,0.5,+20%,+33%
49770,M-Field Lattice,0.889,+27%,+33%
49771,Induction Bulwark,0.5,+20%,+33%
49772,Nuclear Padding,0.5,+20%,+33%
49773,Induction Resonator,0.778,+25%,+33%
49774,Nuclear Armour,0.833,+26%,+33%
49775,Nuclear Resonator,0.667,+23%,+33%
49776,Deionised Padding,0.5,+20%,+33%
49777,Neutron Shield,0.5,+20%,+33%
49778,Induction Battery,0.5,+20%,+33%
49779,Neutron Battery,0.5,+20%,+33%
49780,Deionised Buffer,0.5,+20%,+33%
49781,Induction Battery,0.611,+22%,+33%
49782,Deionised Lattice,0.778,+25%,+33%
49783,Nuclear Armour,0.5,+20%,+33%
49784,Deionised Armour,0.5,+20%,+33%
49785,Induction Buffer,0.5,+20%,+33%
49786,Induction Resonator,0.778,+25%,+33%
49787,Deionised Polariser,0.556,+21%,+33%
49788,Deionised Polariser,0.833,+26%,+33%
49789,Neutron Padding,0.5,+20%,+33%
49790,M-Field Armour,0.5,+20%,+33%
49791,Deionised Shield,0.667,+23%,+33%
49792,Induction Padding,0.944,+28%,+33%
49793,Induction Bulwark,0.5,+20%,+33%
49794,Nuclear Lattice,0.5,+20%,+33%
49795,Nuclear Resonator,0.5,+20%,+33%
49796,Deionised Armour,0.5,+20%,+33%
49797,M-Field Grafts,0.5,+20%,+33%
49798,Neutron Bulwark,0.556,+21%,+33%
49799,M-Field Shield,0.833,+26%,+33%
49800,Nuclear Padding,0.556,+21%,+33%
49801,Induction Armour,0.722,+24%,+33%
49802,Deionised Lattice,0.5,+20%,+33%
49803,Deionised Buffer,0.556,+21%,+33%
49804,Deionised Armour,0.5,+20%,+33%
49805,Deionised Bulwark,0.5,+20%,+33%
49806,Induction Resonator,0.5,+20%,+33%
49807,M-Field Lattice,0.722,+24%,+33%
49808,Induction Lattice,0.556,+21%,+33%
49809,M-Field Padding,0.5,+20%,+33%
49810,M-Field Lattice,0.5,+20%,+33%
49811,Neutron Padding,0.556,+21%,+33%
49812,Neutron Grafts,0.5,+20%,+33%
49813,Neutron Padding,0.5,+20%,+33%
49814,M-Field Battery,0.722,+24%,+33%
49815,Nuclear Padding,0.5,+20%,+33%
49816,M-Field Buffer,0.611,+22%,+33%
49817,Induction Buffer,0.5,+20%,+33%
49818,Deionised Shield,0.5,+20%,+33%
49819,M-Field Grafts,0.5,+20%,+33%
49820,Neutron Polariser,0.556,+21%,+33%
49821,Deionised Grafts,0.556,+21%,+33%
49822,Nuclear Battery,0.667,+23%,+33%
49823,Neutron Padding,0.5,+20%,+33%
49824,M-Field Bulwark,0.5,+20%,+33%
49825,Neutron Bulwark,0.5,+20%,+33%
49826,M-Field Lattice,0.611,+22%,+33%
49827,Deionised Lattice,0.667,+23%,+33%
49828,Neutron Padding,0.5,+20%,+33%
49829,Nuclear Bulwark,0.5,+20%,+33%
49830,Induction Armour,0.5,+20%,+33%
49831,Deionised Padding,0.556,+21%,+33%
49832,M-Field Resonator,0.5,+20%,+33%
49833,Deionised Resonator,0.5,+20%,+33%
49834,Neutron Bulwark,0.5,+20%,+33%
49835,Neutron Buffer,0.5,+20%,+33%
49836,Nuclear Buffer,0.611,+22%,+33%
49837,Induction Resonator,0.5,+20%,+33%
49838,Induction Battery,0.778,+25%,+33%
49839,Nuclear Bulwark,0.5,+20%,+33%
49840,Neutron Shield,0.5,+20%,+33%
49841,Nuclear Armour,0.833,+26%,+33%
49842,Nuclear Buffer,0.5,+20%,+33%
49843,Neutron Bulwark,0.5,+20%,+33%
49844,Induction Lattice,0.556,+21%,+33%
49845,Induction Grafts,0.5,+20%,+33%
49846,Induction Armour,0.5,+20%,+33%
49847,Nuclear Armour,0.5,+20%,+33%
49848,Induction Shield,0.5,+20%,+33%
49849,Nuclear Bulwark,0.5,+20%,+33%
49850,Induction Armour,0.5,+20%,+33%
49851,M-Field Buffer,0.778,+25%,+33%
49852,Neutron Grafts,0.5,+20%,+33%
49853,Neutron Polariser,0.611,+22%,+33%
49854,Neutron Buffer,0.778,+25%,+33%
49855,Neutron Padding,0.5,+20%,+33%
49856,Nuclear Armour,0.833,+26%,+33%
49857,Neutron Bulwark,0.556,+21%,+33%
49858,Deionised Resonator,0.5,+20%,+33%
49859,Deionised Padding,0.5,+20%,+33%
49860,Nuclear Armour,0.5,+20%,+33%
49861,Neutron Resonator,0.5,+20%,+33%
49862,Induction Resonator,0.611,+22%,+33%
49863,M-Field Polariser,0.5,+20%,+33%
49864,Deionised Polariser,1.0,+29%,+33%
49865,Induction Buffer,0.5,+20%,+33%
49866,Induction Armour,0.556,+21%,+33%
49867,Deionised Polariser,0.556,+21%,+33%
49868,Neutron Lattice,0.5,+20%,+33%
49869,Induction Buffer,0.5,+20%,+33%
49870,Nuclear Buffer,0.5,+20%,+33%
49871,Nuclear Lattice,0.5,+20%,+33%
49872,Deionised Grafts,0.5,+20%,+33%
49873,Induction Shield,0.5,+20%,+33%
49874,Induction Padding,0.5,+20%,+33%
