Seed,Name,Perfection,Ship_Weapons_Guns_Damage,Ship_Weapons_Guns_Rate,Ship_Weapons_Guns_HeatTime
45092,Laser Accelerator,0.2,+1%,+7%,
45093,Polished Amplifier,0.5,,+10%,
45094,Polished Splitter,0.0,+1%,,
45095,Polished De-limiter,0.225,,+6%,+2%
45096,Laser De-limiter,0.125,,,+2%
45097,Ionised Polariser,0.0,+1%,,
45098,Polished Refractor,0.0,+1%,,
45099,Polished Oscillator,0.125,+1%,,+2%
45100,Ionised Polariser,0.5,,,+5%
45101,Retuned Filament,0.0,+1%,,
45102,Ionised Accelerator,0.25,,,+3%
45103,Ionised Resonator,0.0,+1%,,
45104,Polished Mirror,0.1,,+6%,
45105,Polished Resonator,1.0,+2%,,+5%
45106,Polished Resonator,0.125,,,+2%
45107,Polished De-limiter,0.375,,,+4%
45108,Polished Amplifier,0.9,+2%,+9%,
45109,Laser Refractor,0.225,,+6%,+2%
45110,Retuned Amplifier,0.125,+1%,,+2%
45111,Laser Filament,0.2,,+7%,
45112,Ionised Mirror,0.5,,,+5%
45113,Retuned Filament,0.125,+1%,,+2%
45114,Polished Resonator,0.125,,,+2%
45115,Laser Amplifier,0.1,,+6%,
45116,Retuned Refractor,0.125,,,+2%
45117,Fibre Optic Splitter,0.0,+1%,,
45118,Ionised Resonator,0.5,+1%,,+5%
45119,Fibre Optic Splitter,0.375,+1%,,+4%
45120,Retuned Refractor,0.425,,+8%,+2%
45121,Retuned Resonator,0.0,+1%,,
45122,Retuned Accelerator,0.675,,+8%,+4%
45123,Laser Refractor,0.375,+1%,,+4%
45124,Laser De-limiter,0.525,,+9%,+2%
45125,Retuned Resonator,0.4,,+9%,
45126,Retuned De-limiter,0.125,,,+2%
45127,Retuned Resonator,0.125,,,+2%
45128,Polished Amplifier,0.0,+1%,,
45129,Retuned Accelerator,0.3,,+8%,
45130,Ionised Oscillator,0.3,+1%,+8%,
45131,Retuned Oscillator,0.375,,,+4%
45132,Retuned Splitter,0.0,+1%,,
45133,Ionised Splitter,0.3,,+8%,
45134,Retuned Accelerator,0.0,+1%,,
45135,Polished Accelerator,0.25,+1%,,+3%
45136,Fibre Optic Mirror,0.4,,+9%,
45137,Ionised Accelerator,0.25,+1%,,+3%
45138,Fibre Optic Resonator,0.125,,,+2%
45139,Fibre Optic Refractor,0.125,+1%,,+2%
45140,Fibre Optic Filament,0.1,,+6%,
45141,Laser Mirror,0.0,+1%,,
45142,Laser Resonator,0.1,,+6%,
45143,Fibre Optic Amplifier,0.5,+2%,,
45144,Laser Resonator,0.0,+1%,,
45145,Retuned Polariser,0.1,,+6%,
45146,Laser Refractor,0.25,+1%,,+3%
45147,Polished Refractor,0.25,,,+3%
45148,Laser Amplifier,0.0,+1%,,
45149,Ionised Amplifier,0.5,,,+5%
45150,Fibre Optic Mirror,0.1,+1%,+6%,
45151,Retuned Amplifier,0.5,,,+5%
45152,Fibre Optic Oscillator,0.0,+1%,,
45153,Polished Amplifier,0.1,,+6%,
45154,Retuned De-limiter,0.25,+1%,,+3%
45155,Laser Polariser,0.1,,+6%,
45156,Laser Amplifier,0.775,,+9%,+4%
45157,Polished Oscillator,0.0,+1%,,
45158,Retuned De-limiter,0.675,,+8%,+4%
45159,Polished De-limiter,0.125,,,+2%
45160,Polished Resonator,0.4,+1%,+9%,
45161,Polished Amplifier,0.375,,,+4%
45162,Fibre Optic Filament,0.125,,,+2%
45163,Polished De-limiter,0.4,,+9%,
45164,Polished Polariser,0.25,,,+3%
45165,Retuned Filament,0.5,,,+5%
45166,Fibre Optic Polariser,0.9,+2%,+9%,
45167,Laser De-limiter,0.0,+1%,,
45168,Laser Oscillator,0.1,,+6%,
45169,Fibre Optic Resonator,0.125,,,+2%
45170,Ionised De-limiter,0.25,,,+3%
45171,Polished Mirror,0.5,,+10%,
45172,Polished Filament,0.1,,+6%,
45173,Ionised Accelerator,0.225,,+6%,+2%
45174,Fibre Optic Accelerator,0.0,+1%,,
45175,Ionised Resonator,0.25,+1%,,+3%
45176,Fibre Optic Accelerator,0.3,,+8%,
45177,Fibre Optic De-limiter,0.0,+1%,,
45178,Retuned Polariser,0.125,,,+2%
45179,Ionised Splitter,0.1,+1%,+6%,
45180,Fibre Optic Refractor,0.625,,+10%,+2%
45181,Polished Polariser,0.375,,,+4%
45182,Ionised Oscillator,0.1,,+6%,
45183,Fibre Optic Oscillator,0.0,+1%,,
45184,Ionised Splitter,0.3,,+8%,
45185,Ionised De-limiter,0.1,+1%,+6%,
45186,Polished Filament,0.1,+1%,+6%,
45187,Fibre Optic Mirror,0.125,,,+2%
45188,Fibre Optic Amplifier,0.125,,,+2%
45189,Polished Splitter,0.0,+1%,,
45190,Fibre Optic Oscillator,0.5,,+10%,
45191,Retuned Amplifier,0.1,+1%,+6%,
45192,Retuned Splitter,0.0,+1%,,
45193,Polished Accelerator,0.2,,+7%,
45194,Retuned Resonator,0.5,,+10%,
45195,Retuned Splitter,0.425,,+8%,+2%
45196,Fibre Optic Splitter,0.2,,+7%,
45197,Polished Oscillator,0.0,+1%,,
45198,Ionised Polariser,0.0,+1%,,
45199,Retuned Oscillator,0.7,+2%,+7%,
45200,Retuned Splitter,0.5,,+10%,
45201,Ionised Accelerator,0.2,,+7%,
45202,Fibre Optic Accelerator,0.0,+1%,,
45203,Polished Filament,0.125,+1%,,+2%
45204,Retuned Splitter,0.0,+1%,,
45205,Retuned Splitter,0.125,,,+2%
45206,Ionised Refractor,0.0,+1%,,
45207,Polished Amplifier,0.125,+1%,,+2%
45208,Ionised Filament,0.2,,+7%,
45209,Fibre Optic Refractor,0.2,,+7%,
45210,Laser Refractor,0.575,,+7%,+4%
45211,Retuned Polariser,0.125,+1%,,+2%
45212,Ionised Splitter,0.25,,,+3%
45213,Polished Resonator,0.5,+1%,+10%,
45214,Laser Polariser,0.4,,+9%,
45215,Retuned Amplifier,0.0,+1%,,
45216,Retuned Amplifier,0.1,,+6%,
45217,Retuned Accelerator,0.4,,+9%,
45218,Laser De-limiter,0.0,+1%,,
45219,Polished Amplifier,0.5,,+10%,
45220,Polished De-limiter,0.125,,,+2%
45221,Retuned Oscillator,0.125,,,+2%
45222,Fibre Optic Refractor,0.125,+1%,,+2%
45223,Fibre Optic Resonator,0.3,+1%,+8%,
45224,Retuned Filament,0.55,,+8%,+3%
45225,Ionised Refractor,0.25,,,+3%
45226,Laser Accelerator,0.0,+1%,,
45227,Laser Polariser,0.25,,,+3%
45228,Ionised Refractor,0.125,,,+2%
45229,Fibre Optic Resonator,0.5,+1%,,+5%
45230,Fibre Optic Mirror,0.375,+1%,,+4%
45231,Polished Splitter,0.0,+1%,,
45232,Ionised Refractor,0.125,+1%,,+2%
45233,Retuned Mirror,0.2,,+7%,
45234,Fibre Optic Mirror,1.0,,+10%,+5%
45235,Polished Refractor,0.125,,,+2%
45236,Fibre Optic Accelerator,0.125,,,+2%
45237,Polished Mirror,0.25,+1%,,+3%
45238,Fibre Optic Refractor,0.35,,+6%,+3%
45239,Polished Amplifier,0.3,,+8%,
45240,Laser Splitter,0.375,,,+4%
45241,Polished Polariser,0.4,,+9%,
45242,Retuned Amplifier,0.0,+1%,,
45243,Fibre Optic Mirror,0.0,+1%,,
45244,Ionised Amplifier,0.0,+1%,,
45245,Laser Polariser,0.0,+1%,,
45246,Laser Splitter,0.125,,,+2%
45247,Ionised Resonator,0.125,,,+2%
45248,Ionised Splitter,0.25,+1%,,+3%
45249,Retuned De-limiter,0.625,,+10%,+2%
45250,Fibre Optic Refractor,0.35,,+6%,+3%
45251,Retuned Splitter,0.4,,+9%,
45252,Polished Refractor,0.125,+1%,,+2%
45253,Retuned Accelerator,0.325,,+7%,+2%
45254,Fibre Optic Polariser,0.125,,,+2%
45255,Polished Polariser,0.5,+1%,,+5%
45256,Ionised Splitter,0.7,,+7%,+5%
45257,Retuned Accelerator,0.25,,,+3%
45258,Polished Filament,0.2,,+7%,
45259,Fibre Optic Refractor,0.1,,+6%,
45260,Polished Filament,0.0,+1%,,
45261,Retuned Splitter,0.0,+1%,,
45262,Retuned Refractor,0.125,,,+2%
45263,Fibre Optic Polariser,0.125,,,+2%
45264,Laser Oscillator,0.25,,,+3%
45265,Polished Splitter,0.125,,,+2%
45266,Polished Amplifier,0.1,,+6%,
45267,Retuned Accelerator,0.475,,+6%,+4%
45268,Fibre Optic Polariser,0.2,+1%,+7%,
45269,Retuned Refractor,0.0,+1%,,
45270,Ionised Accelerator,0.1,+1%,+6%,
45271,Fibre Optic De-limiter,0.225,,+6%,+2%
45272,Fibre Optic Filament,0.2,,+7%,
45273,Retuned Mirror,0.2,,+7%,
45274,Laser Mirror,0.6,,+6%,+5%
45275,Polished Splitter,0.0,+1%,,
45276,Laser Accelerator,0.0,+1%,,
45277,Ionised Resonator,0.0,+1%,,
45278,Retuned Polariser,0.0,+1%,,
45279,Laser Mirror,0.125,,,+2%
45280,Retuned Refractor,0.0,+1%,,
45281,Ionised Amplifier,0.125,,,+2%
45282,Retuned Resonator,0.375,,,+4%
45283,Fibre Optic Resonator,0.375,+1%,,+4%
45284,Fibre Optic Mirror,0.1,,+6%,
45285,Fibre Optic Splitter,0.375,+1%,,+4%
45286,Polished Splitter,0.0,+1%,,
45287,Ionised Accelerator,0.625,,+10%,+2%
45288,Laser Splitter,0.35,,+6%,+3%
45289,Ionised Accelerator,0.1,,+6%,
45290,Polished Polariser,0.125,+1%,,+2%
45291,Ionised Resonator,0.125,,,+2%
45292,Fibre Optic Polariser,0.0,+1%,,
45293,Fibre Optic Mirror,0.2,,+7%,
45294,Polished Mirror,0.1,,+6%,
45295,Fibre Optic Splitter,0.125,,,+2%
45296,Fibre Optic Mirror,0.1,+1%,+6%,
45297,Retuned Amplifier,0.5,+1%,+10%,
45298,Fibre Optic Oscillator,0.0,+1%,,
45299,Retuned Resonator,0.1,+1%,+6%,
45300,Laser Refractor,0.25,,,+3%
45301,Laser Resonator,0.325,,+7%,+2%
45302,Retuned Oscillator,0.0,+1%,,
45303,Retuned Amplifier,0.1,,+6%,
45304,Retuned Mirror,0.2,,+7%,
45305,Ionised Oscillator,0.4,,+9%,
45306,Polished Filament,0.125,,,+2%
45307,Fibre Optic Filament,0.9,+2%,+9%,
45308,Laser Amplifier,0.4,+1%,+9%,
45309,Ionised Polariser,0.1,,+6%,
45310,Retuned Accelerator,0.2,,+7%,
45311,Ionised Refractor,0.375,,,+4%
45312,Retuned Polariser,0.35,,+6%,+3%
45313,Ionised Polariser,0.6,,+6%,+5%
45314,Fibre Optic Accelerator,0.125,,,+2%
45315,Fibre Optic Refractor,0.375,+1%,,+4%
45316,Laser Polariser,0.25,,,+3%
45317,Retuned Oscillator,0.125,+1%,,+2%
45318,Laser Filament,0.1,,+6%,
45319,Ionised Filament,0.5,+2%,,
45320,Polished Splitter,0.0,+1%,,
45321,Fibre Optic Mirror,0.125,,,+2%
45322,Ionised Accelerator,0.1,,+6%,
45323,Ionised Accelerator,0.1,+1%,+6%,
45324,Fibre Optic Accelerator,0.5,+2%,,
45325,Polished Splitter,0.0,+1%,,
45326,Retuned Accelerator,0.25,,,+3%
45327,Laser Oscillator,0.3,,+8%,
45328,Ionised De-limiter,0.0,+1%,,
45329,Fibre Optic Resonator,0.0,+1%,,
45330,Laser Amplifier,0.375,,,+4%
45331,Ionised Resonator,0.0,+1%,,
45332,Retuned Splitter,0.0,+1%,,
45333,Retuned Resonator,0.0,+1%,,
45334,Laser Mirror,0.5,+1%,,+5%
45335,Ionised Filament,0.1,,+6%,
45336,Polished Oscillator,0.1,,+6%,
45337,Fibre Optic Splitter,0.35,,+6%,+3%
45338,Fibre Optic Filament,0.0,+1%,,
45339,Fibre Optic Polariser,0.1,+1%,+6%,
45340,Ionised Oscillator,0.1,,+6%,
45341,Polished Oscillator,0.625,,+10%,+2%
45342,Laser Accelerator,0.25,,,+3%
45343,Ionised Accelerator,0.125,+1%,,+2%
45344,Polished De-limiter,0.125,+1%,,+2%
45345,Fibre Optic Oscillator,0.0,+1%,,
45346,Retuned Refractor,0.1,+1%,+6%,
45347,Fibre Optic Refractor,0.25,,,+3%
45348,Laser Amplifier,0.25,,,+3%
45349,Fibre Optic Mirror,0.0,+1%,,
45350,Ionised Refractor,0.0,+1%,,
45351,Fibre Optic Accelerator,0.3,,+8%,
45352,Polished Resonator,0.1,+1%,+6%,
45353,Polished De-limiter,0.0,+1%,,
45354,Polished Filament,0.5,,+10%,
45355,Retuned Resonator,0.575,,+7%,+4%
45356,Retuned Amplifier,0.2,+1%,+7%,
45357,Retuned De-limiter,0.25,,,+3%
45358,Polished De-limiter,0.0,+1%,,
45359,Fibre Optic Filament,0.1,,+6%,
45360,Polished Splitter,0.7,+2%,+7%,
45361,Ionised De-limiter,0.5,,+10%,
45362,Fibre Optic Accelerator,0.25,+1%,,+3%
45363,Laser Polariser,0.5,+1%,,+5%
45364,Fibre Optic Amplifier,0.5,,,+5%
45365,Polished Refractor,0.5,,,+5%
45366,Laser Accelerator,0.125,+1%,,+2%
45367,Retuned Accelerator,0.25,,,+3%
45368,Retuned Mirror,0.1,,+6%,
45369,Laser Mirror,0.0,+1%,,
45370,Fibre Optic Refractor,0.2,,+7%,
45371,Polished De-limiter,0.45,,+7%,+3%
45372,Retuned Splitter,0.125,,,+2%
45373,Polished Accelerator,0.8,,+8%,+5%
45374,Laser Accelerator,0.3,,+8%,
45375,Polished Amplifier,0.0,+1%,,
45376,Fibre Optic Oscillator,0.1,,+6%,
45377,Ionised Splitter,0.125,,,+2%
45378,Laser Splitter,0.0,+1%,,
45379,Fibre Optic Accelerator,0.25,,,+3%
45380,Fibre Optic Resonator,0.0,+1%,,
45381,Ionised Resonator,0.3,,+8%,
45382,Ionised Filament,0.5,,,+5%
45383,Ionised Refractor,0.125,,,+2%
45384,Laser De-limiter,0.225,,+6%,+2%
45385,Laser Resonator,0.125,,,+2%
45386,Fibre Optic Splitter,0.0,+1%,,
45387,Polished Splitter,0.0,+1%,,
45388,Polished Refractor,0.1,+1%,+6%,
45389,Retuned De-limiter,0.2,,+7%,
45390,Retuned Mirror,0.1,,+6%,
45391,Fibre Optic Mirror,0.125,,,+2%
45392,Polished Splitter,0.0,+1%,,
45393,Fibre Optic Amplifier,0.425,,+8%,+2%
45394,Laser De-limiter,0.2,+1%,+7%,
45395,Ionised Polariser,0.525,,+9%,+2%
45396,Polished Splitter,0.2,+1%,+7%,
45397,Polished Accelerator,0.425,,+8%,+2%
45398,Laser Amplifier,0.0,+1%,,
45399,Fibre Optic Accelerator,0.325,,+7%,+2%
45400,Laser Splitter,0.2,+1%,+7%,
45401,Polished Polariser,0.125,+1%,,+2%
45402,Ionised Accelerator,0.0,+1%,,
45403,Laser Mirror,0.0,+1%,,
45404,Retuned Oscillator,0.1,,+6%,
45405,Polished De-limiter,0.2,,+7%,
45406,Laser Refractor,1.0,+2%,+10%,
45407,Retuned Splitter,0.225,,+6%,+2%
45408,Laser De-limiter,0.0,+1%,,
45409,Laser Amplifier,0.5,+2%,,
45410,Ionised De-limiter,0.3,+1%,+8%,
45411,Polished De-limiter,0.375,,,+4%
45412,Retuned Accelerator,0.3,+1%,+8%,
45413,Laser Refractor,0.25,+1%,,+3%
45414,Laser Filament,0.375,+1%,,+4%
45415,Fibre Optic Refractor,0.125,+1%,,+2%
45416,Polished Accelerator,0.375,,,+4%
45417,Fibre Optic Amplifier,0.2,,+7%,
45418,Retuned Mirror,0.0,+1%,,
45419,Ionised Mirror,0.125,+1%,,+2%
45420,Fibre Optic Splitter,0.125,,,+2%
45421,Retuned Filament,0.125,+1%,,+2%
45422,Retuned Splitter,0.1,+1%,+6%,
45423,Polished Polariser,0.375,,,+4%
45424,Polished Polariser,0.375,+1%,,+4%
45425,Fibre Optic Filament,0.1,,+6%,
45426,Polished Resonator,0.1,,+6%,
45427,Retuned Oscillator,0.5,+1%,,+5%
45428,Ionised Amplifier,0.375,,,+4%
45429,Retuned Mirror,0.0,+1%,,
45430,Ionised Splitter,0.0,+1%,,
45431,Fibre Optic Accelerator,0.125,,,+2%
45432,Ionised Resonator,0.4,,+9%,
45433,Ionised Mirror,0.125,+1%,,+2%
45434,Fibre Optic Oscillator,0.125,+1%,,+2%
45435,Ionised Accelerator,0.1,,+6%,
45436,Retuned Refractor,0.0,+1%,,
45437,Retuned Resonator,0.0,+1%,,
45438,Ionised Splitter,0.25,,,+3%
45439,Retuned Polariser,0.325,,+7%,+2%
45440,Ionised Amplifier,0.2,,+7%,
45441,Polished Splitter,0.25,,,+3%
45442,Polished Filament,0.125,+1%,,+2%
45443,Polished Splitter,0.425,,+8%,+2%
45444,Retuned Polariser,0.1,,+6%,
45445,Laser Polariser,0.25,,,+3%
45446,Laser Splitter,0.5,+1%,,+5%
45447,Laser Mirror,0.5,,+10%,
45448,Laser Amplifier,0.0,+1%,,
45449,Fibre Optic Polariser,0.0,+1%,,
45450,Retuned Filament,0.425,,+8%,+2%
45451,Laser Splitter,0.0,+1%,,
45452,Ionised Accelerator,0.5,+1%,+10%,
45453,Retuned Refractor,0.125,+1%,,+2%
45454,Polished Refractor,0.375,,,+4%
45455,Ionised Polariser,0.125,,,+2%
45456,Ionised De-limiter,0.125,,,+2%
45457,Fibre Optic Polariser,0.0,+1%,,
45458,Polished Accelerator,0.1,+1%,+6%,
45459,Laser Refractor,0.0,+1%,,
45460,Polished Refractor,0.375,,,+4%
45461,Laser Amplifier,0.425,,+8%,+2%
45462,Ionised Refractor,0.1,,+6%,
45463,Polished Filament,0.0,+1%,,
45464,Ionised Accelerator,0.325,,+7%,+2%
45465,Laser Refractor,0.25,,,+3%
45466,Polished Mirror,0.5,+1%,+10%,
45467,Fibre Optic Mirror,0.375,,,+4%
45468,Polished De-limiter,0.1,+1%,+6%,
45469,Retuned De-limiter,0.125,,,+2%
45470,Retuned Mirror,0.1,,+6%,
45471,Retuned Splitter,0.25,+1%,,+3%
45472,Ionised Amplifier,0.0,+1%,,
45473,Ionised Filament,0.125,,,+2%
45474,Polished Filament,0.125,+1%,,+2%
45475,Retuned Refractor,0.0,+1%,,
45476,Laser Oscillator,0.1,,+6%,
45477,Laser Polariser,0.25,+1%,,+3%
45478,Ionised Refractor,0.4,,+9%,
45479,Retuned Refractor,0.125,+1%,,+2%
45480,Ionised Resonator,0.1,,+6%,
45481,Retuned Refractor,0.1,,+6%,
45482,Ionised Amplifier,0.375,,,+4%
45483,Polished Mirror,0.3,,+8%,
45484,Laser Polariser,0.1,,+6%,
45485,Retuned Polariser,0.0,+1%,,
45486,Fibre Optic Refractor,0.5,+1%,+10%,
45487,Laser Polariser,0.4,+1%,+9%,
45488,Ionised Mirror,0.1,,+6%,
45489,Polished Mirror,0.125,+1%,,+2%
45490,Polished Oscillator,0.125,,,+2%
45491,Retuned Accelerator,0.0,+1%,,
45492,Laser Splitter,0.1,,+6%,
45493,Polished Polariser,0.375,,,+4%
45494,Laser Accelerator,0.625,+2%,,+2%
45495,Polished Resonator,0.4,+1%,+9%,
45496,Polished Mirror,0.125,,,+2%
45497,Fibre Optic Polariser,0.0,+1%,,
45498,Ionised Oscillator,0.1,,+6%,
45499,Retuned Amplifier,0.0,+1%,,
45500,Fibre Optic Amplifier,0.25,+1%,,+3%
45501,Retuned Accelerator,0.5,+1%,+10%,
45502,Ionised Splitter,0.5,,,+5%
45503,Fibre Optic Mirror,0.0,+1%,,
45504,Fibre Optic Filament,0.125,,,+2%
45505,Fibre Optic Accelerator,0.5,,+10%,
45506,Laser Polariser,1.0,+2%,,+5%
45507,Fibre Optic Refractor,0.1,+1%,+6%,
45508,Retuned Splitter,0.1,,+6%,
45509,Fibre Optic Polariser,0.375,+1%,,+4%
45510,Polished Mirror,0.2,,+7%,
45511,Fibre Optic Oscillator,0.0,+1%,,
45512,Polished Amplifier,0.4,,+9%,
45513,Laser Accelerator,0.1,,+6%,
45514,Retuned Refractor,0.25,,,+3%
45515,Polished De-limiter,0.0,+1%,,
45516,Ionised De-limiter,0.0,+1%,,
45517,Laser De-limiter,0.375,,,+4%
45518,Polished Splitter,0.5,,,+5%
45519,Retuned Amplifier,0.225,,+6%,+2%
45520,Polished Resonator,0.425,,+8%,+2%
45521,Ionised Accelerator,0.35,,+6%,+3%
45522,Polished Polariser,0.125,+1%,,+2%
45523,Polished Polariser,0.25,,,+3%
45524,Polished Oscillator,0.3,,+8%,
45525,Retuned Oscillator,0.25,+1%,,+3%
45526,Laser Amplifier,0.125,,,+2%
45527,Polished Accelerator,0.3,,+8%,
45528,Laser Amplifier,0.425,,+8%,+2%
45529,Retuned Accelerator,0.5,,+10%,
45530,Laser Polariser,0.0,+1%,,
45531,Laser Filament,0.2,,+7%,
45532,Ionised Mirror,0.0,+1%,,
45533,Retuned Mirror,0.125,+1%,,+2%
45534,Ionised Resonator,0.0,+1%,,
45535,Fibre Optic De-limiter,0.2,,+7%,
45536,Fibre Optic Resonator,0.1,,+6%,
45537,Retuned De-limiter,0.0,+1%,,
45538,Polished Polariser,0.0,+1%,,
45539,Polished Amplifier,0.3,,+8%,
45540,Fibre Optic Amplifier,0.375,+1%,,+4%
45541,Laser Resonator,0.125,,,+2%
45542,Ionised De-limiter,0.1,,+6%,
45543,Fibre Optic Resonator,0.2,,+7%,
45544,Ionised Amplifier,0.5,+1%,,+5%
45545,Ionised Oscillator,0.5,+2%,,
45546,Ionised Accelerator,0.0,+1%,,
45547,Ionised Mirror,0.0,+1%,,
45548,Laser Splitter,0.0,+1%,,
45549,Ionised Resonator,0.125,+1%,,+2%
45550,Retuned Resonator,0.6,+2%,+6%,
45551,Polished Accelerator,0.1,,+6%,
45552,Polished Polariser,0.375,,,+4%
45553,Ionised Polariser,0.125,,,+2%
45554,Laser Polariser,0.5,+1%,+10%,
45555,Retuned Mirror,0.0,+1%,,
45556,Laser Oscillator,0.1,,+6%,
45557,Retuned Mirror,0.125,,,+2%
45558,Laser Refractor,0.0,+1%,,
45559,Polished Polariser,0.0,+1%,,
45560,Retuned Oscillator,0.1,,+6%,
45561,Laser Refractor,0.0,+1%,,
45562,Laser Refractor,0.5,,+10%,
45563,Ionised De-limiter,0.0,+1%,,
45564,Ionised Amplifier,0.675,,+8%,+4%
45565,Ionised Accelerator,0.0,+1%,,
45566,Retuned Amplifier,0.225,,+6%,+2%
45567,Polished De-limiter,0.125,,,+2%
45568,Ionised Mirror,0.25,,,+3%
45569,Retuned Refractor,0.2,,+7%,
45570,Fibre Optic Oscillator,0.675,,+8%,+4%
45571,Fibre Optic Accelerator,0.5,,,+5%
45572,Ionised Oscillator,0.2,,+7%,
45573,Ionised Filament,0.8,,+8%,+5%
45574,Retuned Resonator,0.0,+1%,,
45575,Retuned Polariser,0.4,+1%,+9%,
45576,Ionised Resonator,0.25,,,+3%
45577,Retuned Resonator,0.125,,,+2%
45578,Ionised Refractor,0.1,+1%,+6%,
45579,Laser Resonator,0.3,,+8%,
45580,Ionised Mirror,0.1,+1%,+6%,
45581,Ionised Resonator,0.5,+1%,,+5%
45582,Laser Amplifier,0.25,+1%,,+3%
45583,Ionised Oscillator,0.5,,,+5%
45584,Retuned Mirror,0.125,+1%,,+2%
45585,Laser Filament,0.2,,+7%,
45586,Polished Amplifier,0.2,,+7%,
45587,Retuned Amplifier,0.0,+1%,,
45588,Fibre Optic Mirror,0.7,+2%,+7%,
45589,Ionised Polariser,0.0,+1%,,
45590,Ionised Mirror,0.1,,+6%,
45591,Fibre Optic De-limiter,0.125,,,+2%
45592,Ionised Mirror,0.0,+1%,,
45593,Fibre Optic Amplifier,0.375,,,+4%
45594,Laser Accelerator,0.0,+1%,,
45595,Fibre Optic Resonator,0.0,+1%,,
45596,Fibre Optic Mirror,0.2,,+7%,
45597,Ionised Oscillator,0.5,+1%,+10%,
45598,Laser Polariser,0.1,,+6%,
45599,Retuned Mirror,0.0,+1%,,
45600,Ionised De-limiter,0.5,+2%,,
45601,Polished Polariser,0.0,+1%,,
45602,Polished Splitter,0.125,,,+2%
45603,Laser Resonator,0.0,+1%,,
45604,Ionised Oscillator,0.375,,,+4%
45605,Fibre Optic Filament,0.125,,,+2%
45606,Retuned Mirror,0.1,,+6%,
45607,Polished De-limiter,0.5,,+10%,
45608,Laser Oscillator,0.2,+1%,+7%,
45609,Ionised Refractor,0.5,,+10%,
45610,Laser Oscillator,0.0,+1%,,
45611,Ionised Polariser,0.1,,+6%,
45612,Ionised Polariser,0.1,+1%,+6%,
45613,Laser Oscillator,1.0,+2%,+10%,
45614,Fibre Optic Filament,0.55,,+8%,+3%
45615,Retuned De-limiter,0.5,,+10%,
45616,Laser Accelerator,0.2,+1%,+7%,
45617,Retuned Accelerator,0.0,+1%,,
45618,Polished Filament,0.1,,+6%,
45619,Retuned Splitter,0.3,,+8%,
45620,Retuned De-limiter,0.5,+1%,+10%,
45621,Retuned Mirror,0.25,+1%,,+3%
45622,Retuned Filament,0.375,,,+4%
45623,Fibre Optic Resonator,0.0,+1%,,
45624,Fibre Optic Resonator,0.5,+1%,,+5%
45625,Laser Resonator,0.2,,+7%,
45626,Ionised Splitter,0.1,,+6%,
45627,Retuned De-limiter,0.0,+1%,,
45628,Ionised De-limiter,0.125,,,+2%
45629,Laser Oscillator,0.0,+1%,,
45630,Ionised Splitter,0.35,,+6%,+3%
45631,Laser Accelerator,0.5,,+10%,
45632,Laser Accelerator,0.5,,,+5%
45633,Fibre Optic Splitter,0.125,+1%,,+2%
45634,Polished Mirror,0.625,,+10%,+2%
45635,Fibre Optic Mirror,0.5,,,+5%
45636,Ionised Amplifier,0.65,,+9%,+3%
45637,Retuned Splitter,0.5,+1%,+10%,
45638,Ionised Accelerator,0.25,+1%,,+3%
45639,Laser Splitter,0.0,+1%,,
45640,Ionised Resonator,0.1,,+6%,
45641,Fibre Optic De-limiter,0.225,,+6%,+2%
45642,Retuned Filament,0.225,,+6%,+2%
45643,Laser Oscillator,0.375,,,+4%
45644,Retuned Amplifier,0.0,+1%,,
45645,Laser Polariser,0.0,+1%,,
45646,Ionised Accelerator,0.2,+1%,+7%,
45647,Laser Resonator,0.0,+1%,,
45648,Fibre Optic Polariser,0.3,,+8%,
45649,Fibre Optic Filament,0.0,+1%,,
45650,Laser Filament,0.5,+1%,,+5%
45651,Fibre Optic Polariser,0.25,+1%,,+3%
45652,Fibre Optic Polariser,0.65,,+9%,+3%
45653,Polished Accelerator,0.3,,+8%,
45654,Laser Accelerator,0.1,+1%,+6%,
45655,Retuned Amplifier,0.125,,,+2%
45656,Fibre Optic Accelerator,0.2,,+7%,
45657,Laser Polariser,0.5,+1%,,+5%
45658,Fibre Optic Resonator,0.2,,+7%,
45659,Fibre Optic Mirror,0.125,,,+2%
45660,Ionised Refractor,0.575,,+7%,+4%
45661,Retuned Mirror,0.125,,,+2%
45662,Laser Polariser,0.1,,+6%,
45663,Polished Accelerator,0.125,,,+2%
45664,Ionised Splitter,0.0,+1%,,
45665,Laser De-limiter,0.1,,+6%,
45666,Retuned Resonator,0.4,,+9%,
45667,Laser Polariser,0.0,+1%,,
45668,Fibre Optic De-limiter,0.1,+1%,+6%,
45669,Retuned Amplifier,0.125,,,+2%
45670,Polished Refractor,0.25,,,+3%
45671,Retuned Polariser,0.125,,,+2%
45672,Retuned De-limiter,0.375,+1%,,+4%
45673,Fibre Optic Polariser,0.4,+1%,+9%,
45674,Polished Filament,0.1,,+6%,
45675,Ionised Filament,0.475,,+6%,+4%
45676,Ionised Oscillator,0.0,+1%,,
45677,Fibre Optic Amplifier,0.5,+1%,,+5%
45678,Ionised Filament,0.1,+1%,+6%,
45679,Ionised Splitter,0.125,+1%,,+2%
45680,Ionised Resonator,0.125,+1%,,+2%
45681,Retuned Mirror,0.1,,+6%,
45682,Laser Amplifier,0.25,,,+3%
45683,Polished Polariser,0.375,+1%,,+4%
