Seed	Name	Perfection	Ship_PulseDrive_MiniJumpFuelSpending	Ship_Boost	Ship_BoostManeuverability
42560	Alternate Shockwave Shield	0.125	+7%		
42561	Efficient Magnetic Fan	0.0			+1%
42562	Tuned Propulsion Unit	0.0			+1%
42563	Backup Thrust Controller	0.0	+6%		
42564	Secondary Impulse Nozzle	0.0			+1%
42565	Tuned Propulsion Unit	0.0			+1%
42566	Efficient Impulse Nozzle	0.375		+4%	
42567	Tuned Propulsion Unit	0.125	+7%		
42568	Tuned Hydrogen Dynamo	0.0		+1%	+1%
42569	Backup Fuel Pipes	0.125	+7%		
42570	Alternate Neutrino Injector	0.0			+1%
42571	Efficient Electron Loom	0.0			+1%
42572	Tuned Shockwave Shield	0.0			+1%
42573	Tuned Thrust Controller	0.0		+1%	
42574	Alternate Impulse Nozzle	0.0		+1%	
42575	Backup Hydrogen Dynamo	0.375	+8%	+2%	
42576	Secondary Propulsion Unit	0.0	+6%		
42577	Tuned Thrust Controller	0.0			+1%
42578	Efficient Plasma Exhaust	0.0	+6%		
42579	Secondary Shockwave Shield	0.25	+8%		
42580	Tuned Impulse Nozzle	0.25			+3%
42581	Efficient Magnetic Fan	0.25			+3%
42582	Tuned Electron Loom	0.25	+8%		
42583	Secondary Hydrogen Dynamo	0.5		+5%	
42584	Tuned Propulsion Unit	0.125	+7%	+1%	
42585	Secondary Shockwave Shield	0.5			+5%
42586	Alternate Shockwave Shield	0.0	+6%		
42587	Tuned Electron Loom	0.25			+3%
42588	Backup Propulsion Unit	0.0		+1%	
42589	Efficient Electron Loom	0.5	+6%	+5%	
42590	Alternate Propulsion Unit	0.5	+10%		
42591	Secondary Hydrogen Dynamo	0.375	+9%		
42592	Tuned Fuel Pipes	0.0			+1%
42593	Efficient Plasma Exhaust	0.0	+6%		+1%
42594	Backup Thrust Controller	0.25			+3%
42595	Secondary Fuel Pipes	0.625	+9%	+3%	
42596	Secondary Fuel Pipes	0.0		+1%	
42597	Backup Thrust Controller	0.25		+1%	+3%
42598	Secondary Neutrino Injector	0.0	+6%		
42599	Alternate Shockwave Shield	0.5		+5%	
42600	Secondary Hydrogen Dynamo	0.0			+1%
42601	Alternate Plasma Exhaust	0.0	+6%		+1%
42602	Secondary Shockwave Shield	0.25		+3%	
42603	Alternate Propulsion Unit	0.125			+2%
42604	Secondary Shockwave Shield	0.125		+2%	
42605	Efficient Neutrino Injector	0.125		+2%	
42606	Tuned Propulsion Unit	0.0			+1%
42607	Secondary Magnetic Fan	0.125	+7%		
42608	Tuned Fuel Pipes	0.0	+6%		
42609	Efficient Neutrino Injector	0.5	+10%		
42610	Efficient Fuel Pipes	0.0		+1%	
42611	Tuned Impulse Nozzle	0.375	+9%		
42612	Efficient Propulsion Unit	0.0			+1%
42613	Alternate Thrust Controller	0.0	+6%	+1%	
42614	Alternate Fuel Pipes	0.125	+7%		
42615	Backup Magnetic Fan	0.25		+3%	
42616	Backup Impulse Nozzle	0.125	+7%		
42617	Tuned Shockwave Shield	0.0			+1%
42618	Alternate Neutrino Injector	0.25		+3%	
42619	Tuned Shockwave Shield	0.5	+10%		
42620	Alternate Shockwave Shield	0.125	+7%		
42621	Tuned Neutrino Injector	0.375			+4%
42622	Tuned Electron Loom	0.0	+6%		
42623	Efficient Neutrino Injector	0.5		+5%	
42624	Secondary Plasma Exhaust	0.125	+7%		
42625	Efficient Shockwave Shield	0.125		+2%	
42626	Efficient Propulsion Unit	0.125	+7%		
42627	Efficient Shockwave Shield	0.5	+10%		
42628	Backup Plasma Exhaust	0.0			+1%
42629	Tuned Electron Loom	0.375		+4%	
42630	Secondary Magnetic Fan	0.0	+6%		
42631	Alternate Thrust Controller	0			
42632	Backup Neutrino Injector	0.375	+9%		
42633	Tuned Plasma Exhaust	0.0		+1%	
42634	Secondary Propulsion Unit	0.0	+6%		
42635	Efficient Magnetic Fan	0.25		+3%	
42636	Backup Magnetic Fan	0.25			+3%
42637	Efficient Electron Loom	0.125			+2%
42638	Alternate Hydrogen Dynamo	0.0	+6%		
42639	Tuned Hydrogen Dynamo	0.0		+1%	
42640	Secondary Electron Loom	0.125	+7%		
42641	Backup Plasma Exhaust	0.0			+1%
42642	Backup Propulsion Unit	0.5		+5%	
42643	Efficient Impulse Nozzle	0.25	+8%		
42644	Alternate Electron Loom	0.0		+1%	
42645	Alternate Plasma Exhaust	0.0	+6%		
42646	Secondary Impulse Nozzle	0.0		+1%	
42647	Alternate Electron Loom	0.0		+1%	
42648	Tuned Thrust Controller	0.0		+1%	
42649	Backup Hydrogen Dynamo	0.125		+2%	
42650	Secondary Electron Loom	0.625	+7%		+5%
42651	Backup Fuel Pipes	0.0		+1%	
42652	Secondary Hydrogen Dynamo	0.0		+1%	
42653	Efficient Electron Loom	0.25			+3%
42654	Alternate Propulsion Unit	0.0	+6%		
42655	Tuned Neutrino Injector	0.0			+1%
42656	Backup Thrust Controller	0.0			+1%
42657	Secondary Hydrogen Dynamo	0.0	+6%		
42658	Backup Electron Loom	0.0			+1%
42659	Efficient Propulsion Unit	0.0	+6%		
42660	Tuned Electron Loom	0.625	+9%	+3%	
42661	Backup Fuel Pipes	0.25		+3%	
42662	Backup Plasma Exhaust	0.125	+7%		
42663	Secondary Propulsion Unit	0.5	+10%		
42664	Alternate Plasma Exhaust	0.5	+10%		+1%
42665	Secondary Fuel Pipes	0.125		+2%	+1%
42666	Efficient Magnetic Fan	0			
42667	Secondary Propulsion Unit	0.125			+2%
42668	Tuned Electron Loom	0.0	+6%		
42669	Alternate Propulsion Unit	0.0			+1%
42670	Efficient Shockwave Shield	0.0		+1%	
42671	Backup Hydrogen Dynamo	0.0		+1%	
42672	Backup Hydrogen Dynamo	0.25	+8%		
42673	Alternate Propulsion Unit	0.0		+1%	
42674	Efficient Shockwave Shield	0.375	+9%		
42675	Tuned Shockwave Shield	0.25	+8%		
42676	Backup Fuel Pipes	0.0			+1%
42677	Alternate Propulsion Unit	0.0	+6%		
42678	Secondary Thrust Controller	0.375			+4%
42679	Backup Hydrogen Dynamo	0.375	+9%		
42680	Efficient Fuel Pipes	0.0	+6%		
42681	Alternate Thrust Controller	0.25			+3%
42682	Efficient Hydrogen Dynamo	0.25		+3%	
42683	Backup Plasma Exhaust	0.0		+1%	
42684	Secondary Thrust Controller	0.0		+1%	
42685	Backup Fuel Pipes	0.0			+1%
42686	Tuned Magnetic Fan	0.25	+8%		
42687	Tuned Plasma Exhaust	0			
42688	Secondary Plasma Exhaust	0.0	+6%		
42689	Efficient Plasma Exhaust	0.0		+1%	
42690	Tuned Fuel Pipes	0.375	+8%	+2%	
42691	Tuned Magnetic Fan	0.25			+3%
42692	Secondary Hydrogen Dynamo	0.0	+6%		
42693	Alternate Thrust Controller	0.25	+8%		+1%
42694	Backup Plasma Exhaust	0.0		+1%	
42695	Tuned Plasma Exhaust	0.25		+3%	
42696	Alternate Plasma Exhaust	0.25	+8%		
42697	Efficient Magnetic Fan	0.5		+5%	
42698	Secondary Fuel Pipes	0.25		+3%	
42699	Efficient Thrust Controller	0.0	+6%		
42700	Alternate Plasma Exhaust	0.625		+5%	+2%
42701	Efficient Plasma Exhaust	0.0		+1%	
42702	Tuned Thrust Controller	0.25	+7%	+2%	
42703	Secondary Fuel Pipes	0.5	+10%		
42704	Secondary Magnetic Fan	0.5		+5%	
42705	Efficient Hydrogen Dynamo	0.5	+6%	+5%	
42706	Tuned Neutrino Injector	0.0			+1%
42707	Backup Shockwave Shield	0.0		+1%	
42708	Secondary Fuel Pipes	0.125	+7%		
42709	Tuned Thrust Controller	0.125	+7%		
42710	Secondary Neutrino Injector	0.0	+6%		
42711	Efficient Hydrogen Dynamo	0.0	+6%		
42712	Secondary Electron Loom	0.25	+8%		
42713	Tuned Impulse Nozzle	0.125	+7%		
42714	Backup Impulse Nozzle	0.0		+1%	
42715	Backup Propulsion Unit	0.25		+3%	
42716	Efficient Shockwave Shield	0.25		+2%	+2%
42717	Tuned Thrust Controller	0.375	+9%		
42718	Backup Impulse Nozzle	0.0			+1%
42719	Tuned Electron Loom	0.5	+10%		
42720	Alternate Neutrino Injector	0.0			+1%
42721	Secondary Plasma Exhaust	0.125	+7%		+1%
42722	Backup Magnetic Fan	0.0			+1%
42723	Tuned Hydrogen Dynamo	0.375		+1%	+4%
42724	Backup Neutrino Injector	0.0			+1%
42725	Efficient Magnetic Fan	0.0		+1%	
42726	Backup Thrust Controller	0.125	+7%		
42727	Alternate Thrust Controller	0.0		+1%	
42728	Efficient Neutrino Injector	0.375	+9%		
42729	Efficient Neutrino Injector	0.0		+1%	
42730	Efficient Shockwave Shield	0.0		+1%	
42731	Backup Plasma Exhaust	0.125			+2%
42732	Alternate Electron Loom	0.5	+10%		
42733	Alternate Magnetic Fan	0.375	+9%		
42734	Efficient Magnetic Fan	0.5		+1%	+5%
42735	Backup Propulsion Unit	0.375	+7%	+3%	
42736	Backup Electron Loom	0.0			+1%
42737	Secondary Magnetic Fan	0.0		+1%	
42738	Efficient Neutrino Injector	0.375	+9%		
42739	Backup Thrust Controller	0.0		+1%	
42740	Efficient Shockwave Shield	0.125	+7%		
42741	Tuned Propulsion Unit	0.0	+6%		
42742	Secondary Hydrogen Dynamo	0			
42743	Secondary Propulsion Unit	0.125			+2%
42744	Efficient Electron Loom	0.125	+7%		
42745	Tuned Plasma Exhaust	0.0			+1%
42746	Efficient Plasma Exhaust	0.0	+6%		
42747	Secondary Shockwave Shield	0.0		+1%	
42748	Efficient Hydrogen Dynamo	0.0			+1%
42749	Backup Impulse Nozzle	0.0			+1%
42750	Alternate Hydrogen Dynamo	0			
42751	Tuned Shockwave Shield	0.5	+8%		+3%
42752	Alternate Propulsion Unit	0.125	+7%		
42753	Backup Neutrino Injector	0.0	+6%		
42754	Secondary Fuel Pipes	0.0	+6%		
42755	Backup Magnetic Fan	0.125	+7%		
42756	Backup Propulsion Unit	0.0		+1%	
42757	Backup Impulse Nozzle	0.25		+3%	
42758	Alternate Magnetic Fan	0.0	+6%		
42759	Backup Fuel Pipes	0.25	+8%		
42760	Efficient Magnetic Fan	0.25	+8%		
42761	Secondary Plasma Exhaust	0.125		+2%	
42762	Tuned Impulse Nozzle	0.125	+7%		
42763	Backup Thrust Controller	0.25	+8%		
42764	Efficient Fuel Pipes	0.25		+3%	
42765	Backup Propulsion Unit	0.25		+3%	
42766	Efficient Shockwave Shield	0.125		+2%	
42767	Efficient Plasma Exhaust	0.25		+3%	
42768	Backup Fuel Pipes	0			
42769	Efficient Impulse Nozzle	0.125	+7%		
42770	Efficient Fuel Pipes	0.5	+6%		+5%
42771	Tuned Fuel Pipes	0.0	+6%		
42772	Backup Propulsion Unit	0.25	+8%		
42773	Efficient Magnetic Fan	0.125	+7%		+1%
42774	Backup Electron Loom	0.0			+1%
42775	Alternate Thrust Controller	0.0			+1%
42776	Efficient Magnetic Fan	0.0	+6%		
42777	Alternate Shockwave Shield	0.125			+2%
42778	Tuned Fuel Pipes	0.125		+2%	
42779	Efficient Hydrogen Dynamo	0.125	+7%		
42780	Alternate Magnetic Fan	0.25		+3%	
42781	Backup Fuel Pipes	0.375	+9%		
42782	Secondary Impulse Nozzle	0.0			+1%
42783	Efficient Propulsion Unit	0.375		+4%	
42784	Efficient Impulse Nozzle	0.125	+7%		
42785	Tuned Plasma Exhaust	0.5	+10%		
42786	Alternate Impulse Nozzle	0.125	+7%		
42787	Tuned Impulse Nozzle	0.0		+1%	
42788	Alternate Impulse Nozzle	0.5		+5%	
42789	Tuned Electron Loom	0			
42790	Tuned Magnetic Fan	0.125	+7%		
42791	Tuned Propulsion Unit	0.0		+1%	
42792	Backup Shockwave Shield	0.25		+3%	+1%
42793	Alternate Impulse Nozzle	0.25		+3%	
42794	Backup Propulsion Unit	0.0	+6%		
42795	Secondary Plasma Exhaust	0.0	+6%		
42796	Secondary Fuel Pipes	0.25		+3%	
42797	Secondary Plasma Exhaust	0.0	+6%		
42798	Backup Hydrogen Dynamo	0.375		+4%	
42799	Backup Shockwave Shield	0.0			+1%
42800	Secondary Magnetic Fan	0.25		+3%	
42801	Alternate Impulse Nozzle	0.0	+6%		
42802	Efficient Electron Loom	0.5	+10%	+1%	
42803	Efficient Shockwave Shield	0.5			+5%
42804	Backup Plasma Exhaust	0.75	+8%		+5%
42805	Secondary Neutrino Injector	0.0	+6%		
42806	Secondary Impulse Nozzle	0.0		+1%	
42807	Alternate Thrust Controller	0.375		+4%	
42808	Secondary Hydrogen Dynamo	0.375	+9%		
42809	Backup Hydrogen Dynamo	0.125	+7%		
42810	Alternate Electron Loom	0.0			+1%
42811	Tuned Thrust Controller	0.0		+1%	
42812	Alternate Propulsion Unit	0.0			+1%
42813	Secondary Neutrino Injector	0.125			+2%
42814	Efficient Impulse Nozzle	0.125	+7%		
42815	Alternate Electron Loom	0.0	+6%		
42816	Secondary Magnetic Fan	0.0	+6%		
42817	Tuned Electron Loom	0.0		+1%	
42818	Backup Neutrino Injector	0.0			+1%
42819	Alternate Propulsion Unit	0.125	+7%		
42820	Secondary Shockwave Shield	0.0			+1%
42821	Tuned Fuel Pipes	0.0	+6%		
42822	Secondary Electron Loom	0.0		+1%	
42823	Backup Hydrogen Dynamo	0.0	+6%		
42824	Backup Neutrino Injector	0.375	+9%		
42825	Secondary Electron Loom	0.125		+2%	
42826	Secondary Impulse Nozzle	0.0		+1%	
42827	Efficient Hydrogen Dynamo	0.5		+5%	
42828	Secondary Magnetic Fan	0.0		+1%	
42829	Efficient Electron Loom	0.0	+6%		
42830	Secondary Magnetic Fan	0.0			+1%
42831	Alternate Impulse Nozzle	0.0	+6%		
42832	Alternate Fuel Pipes	0.0		+1%	
42833	Backup Thrust Controller	0.25	+8%		
42834	Tuned Propulsion Unit	0.0		+1%	
42835	Efficient Shockwave Shield	0.0			+1%
42836	Secondary Plasma Exhaust	0.125	+7%		
42837	Backup Hydrogen Dynamo	0.0			+1%
42838	Tuned Shockwave Shield	0.125		+2%	
42839	Alternate Propulsion Unit	0.0	+6%		
42840	Secondary Thrust Controller	0.125			+2%
42841	Alternate Propulsion Unit	0.625	+10%	+2%	
42842	Secondary Electron Loom	0.375	+6%	+4%	
42843	Efficient Electron Loom	0.0			+1%
42844	Secondary Propulsion Unit	0.0			+1%
42845	Efficient Shockwave Shield	0.0			+1%
42846	Secondary Electron Loom	0.0		+1%	
42847	Secondary Plasma Exhaust	0.125	+7%		
42848	Backup Propulsion Unit	0.375	+9%		
42849	Alternate Plasma Exhaust	0.0	+6%		
42850	Tuned Impulse Nozzle	0.0			+1%
42851	Secondary Neutrino Injector	0			
42852	Backup Magnetic Fan	0.125	+7%		
42853	Efficient Impulse Nozzle	0.0			+1%
42854	Backup Electron Loom	0.5	+10%		
42855	Efficient Neutrino Injector	0.0			+1%
42856	Alternate Plasma Exhaust	0.0	+6%		
42857	Alternate Magnetic Fan	0.0			+1%
42858	Tuned Fuel Pipes	0.0			+1%
42859	Efficient Fuel Pipes	0.375	+9%		
42860	Secondary Propulsion Unit	0.125		+2%	
42861	Tuned Fuel Pipes	0.25			+3%
42862	Secondary Fuel Pipes	0.0	+6%		
42863	Tuned Neutrino Injector	0.125	+7%		
42864	Alternate Hydrogen Dynamo	0.25			+3%
42865	Tuned Propulsion Unit	0.25			+3%
42866	Tuned Shockwave Shield	0.5	+10%		
42867	Efficient Plasma Exhaust	0.0		+1%	
42868	Alternate Thrust Controller	0.125	+7%		
42869	Alternate Hydrogen Dynamo	0.0		+1%	
42870	Secondary Fuel Pipes	0.5		+5%	
42871	Secondary Hydrogen Dynamo	0.0			+1%
42872	Efficient Hydrogen Dynamo	0.0			+1%
42873	Secondary Impulse Nozzle	0.25		+3%	
42874	Backup Hydrogen Dynamo	0.0	+6%		
42875	Backup Neutrino Injector	0.5		+5%	
42876	Alternate Shockwave Shield	0.375		+4%	
42877	Efficient Fuel Pipes	0			
42878	Alternate Hydrogen Dynamo	0.25		+3%	
42879	Secondary Propulsion Unit	0.0	+6%		
42880	Tuned Shockwave Shield	0.0	+6%		
42881	Tuned Hydrogen Dynamo	0.125		+2%	
42882	Backup Plasma Exhaust	0			
42883	Secondary Thrust Controller	0.25	+8%		
42884	Tuned Impulse Nozzle	0.25		+1%	+3%
42885	Alternate Propulsion Unit	0.125	+7%		
42886	Secondary Hydrogen Dynamo	0.0	+6%		
42887	Tuned Fuel Pipes	0.0			+1%
42888	Backup Fuel Pipes	0.0			+1%
42889	Tuned Propulsion Unit	0.125		+2%	
42890	Efficient Plasma Exhaust	0.5		+5%	
42891	Secondary Propulsion Unit	0.375	+6%	+4%	
42892	Tuned Hydrogen Dynamo	0			
42893	Efficient Thrust Controller	0.0		+1%	
42894	Secondary Propulsion Unit	0.375		+4%	
42895	Tuned Neutrino Injector	0.125	+7%		+1%
42896	Secondary Thrust Controller	0.0			+1%
42897	Tuned Shockwave Shield	0.0	+6%		
42898	Alternate Magnetic Fan	0.25	+8%		
42899	Secondary Neutrino Injector	0.0	+6%		
42900	Secondary Impulse Nozzle	0.0	+6%		
42901	Alternate Shockwave Shield	0.0	+6%	+1%	
42902	Alternate Neutrino Injector	0.0		+1%	
42903	Alternate Impulse Nozzle	0.0		+1%	
42904	Efficient Neutrino Injector	0.25			+3%
42905	Efficient Electron Loom	0.375		+4%	
42906	Alternate Thrust Controller	0.125			+2%
42907	Efficient Plasma Exhaust	0.375		+4%	
42908	Tuned Fuel Pipes	0.0	+6%		
42909	Alternate Impulse Nozzle	0.25		+3%	
42910	Tuned Propulsion Unit	0.0	+6%		
42911	Secondary Shockwave Shield	0.5	+10%		
42912	Alternate Magnetic Fan	0.125		+2%	
42913	Alternate Electron Loom	0.0		+1%	
42914	Efficient Electron Loom	0.0		+1%	
42915	Backup Neutrino Injector	0.0		+1%	
42916	Secondary Shockwave Shield	0.25		+3%	
42917	Tuned Thrust Controller	0.125	+7%	+1%	
42918	Backup Propulsion Unit	0.0			+1%
42919	Secondary Shockwave Shield	0.5	+6%		+5%
42920	Backup Electron Loom	0.0		+1%	
42921	Efficient Magnetic Fan	0.0			+1%
42922	Backup Plasma Exhaust	0.0	+6%		
42923	Tuned Magnetic Fan	0.125			+2%
42924	Efficient Impulse Nozzle	0.0			+1%
42925	Tuned Magnetic Fan	0.0	+6%		
42926	Efficient Propulsion Unit	0.375			+4%
42927	Efficient Fuel Pipes	0.0		+1%	+1%
42928	Efficient Impulse Nozzle	0.125		+2%	
42929	Alternate Magnetic Fan	0.0		+1%	
42930	Efficient Plasma Exhaust	0.0		+1%	
42931	Tuned Thrust Controller	0.375	+9%		
42932	Alternate Neutrino Injector	0.125		+2%	
42933	Efficient Plasma Exhaust	0.0	+6%		
42934	Backup Impulse Nozzle	0.5		+5%	
42935	Efficient Neutrino Injector	0.0	+6%		
42936	Secondary Hydrogen Dynamo	0.0		+1%	
42937	Tuned Hydrogen Dynamo	0.0		+1%	
42938	Backup Shockwave Shield	0.0		+1%	
42939	Alternate Propulsion Unit	0.0			+1%
42940	Efficient Thrust Controller	0.25		+3%	
42941	Alternate Electron Loom	0.5		+5%	
42942	Backup Hydrogen Dynamo	0			
42943	Secondary Propulsion Unit	0.0		+1%	
42944	Tuned Thrust Controller	0.25			+3%
42945	Secondary Plasma Exhaust	0.0		+1%	
42946	Backup Fuel Pipes	0.0		+1%	+1%
42947	Tuned Thrust Controller	0.125		+2%	
42948	Alternate Thrust Controller	0.125		+2%	
42949	Alternate Electron Loom	0.375	+9%	+1%	
42950	Alternate Plasma Exhaust	0.25			+3%
42951	Alternate Propulsion Unit	0.0			+1%
42952	Tuned Shockwave Shield	0			
42953	Backup Neutrino Injector	0.25		+3%	
42954	Tuned Propulsion Unit	0.125		+2%	
42955	Backup Propulsion Unit	0.375	+9%		
42956	Efficient Plasma Exhaust	0.375	+9%		
42957	Backup Thrust Controller	0.125	+7%		
42958	Secondary Plasma Exhaust	0.0	+6%		
42959	Efficient Plasma Exhaust	0.0	+6%		
42960	Backup Fuel Pipes	0.0	+6%		
42961	Efficient Shockwave Shield	0.125			+2%
42962	Alternate Neutrino Injector	0.0	+6%		
42963	Efficient Propulsion Unit	0.25	+8%		
42964	Secondary Magnetic Fan	0.375	+9%		
42965	Alternate Hydrogen Dynamo	0.125	+7%		
42966	Alternate Propulsion Unit	0.125	+7%		
42967	Backup Shockwave Shield	0.0		+1%	
42968	Efficient Hydrogen Dynamo	0.0			+1%
42969	Efficient Thrust Controller	0.0		+1%	
42970	Tuned Plasma Exhaust	0.375		+4%	
42971	Efficient Propulsion Unit	0.0	+6%		
42972	Secondary Shockwave Shield	0.0	+6%		
42973	Backup Magnetic Fan	0.5	+10%		
42974	Efficient Magnetic Fan	0.5	+10%		
42975	Tuned Shockwave Shield	0.0			+1%
42976	Secondary Propulsion Unit	0.0	+6%		
42977	Alternate Impulse Nozzle	0.0			+1%
42978	Alternate Neutrino Injector	0.125	+7%		
42979	Tuned Plasma Exhaust	0.0			+1%
42980	Efficient Shockwave Shield	0.0	+6%		
42981	Tuned Thrust Controller	0.125			+2%
42982	Alternate Neutrino Injector	0.25	+8%		+1%
42983	Secondary Thrust Controller	0.0			+1%
42984	Tuned Impulse Nozzle	0.5	+10%		
42985	Alternate Neutrino Injector	0.0		+1%	
42986	Backup Magnetic Fan	0.125			+2%
42987	Backup Plasma Exhaust	0.0			+1%
42988	Alternate Shockwave Shield	0.0	+6%		
42989	Efficient Magnetic Fan	0.125		+2%	
42990	Alternate Hydrogen Dynamo	0.375	+6%		+4%
42991	Backup Hydrogen Dynamo	0.0			+1%
42992	Backup Neutrino Injector	0.25		+2%	+2%
42993	Alternate Electron Loom	0.125			+2%
42994	Secondary Hydrogen Dynamo	0.0			+1%
42995	Efficient Hydrogen Dynamo	0.5		+5%	
42996	Secondary Impulse Nozzle	0.0	+6%		
42997	Backup Thrust Controller	0.5		+5%	
42998	Tuned Neutrino Injector	0.0		+1%	
42999	Secondary Shockwave Shield	0.0			+1%
43000	Secondary Impulse Nozzle	0.5	+10%		
43001	Tuned Plasma Exhaust	0.0			+1%
43002	Backup Electron Loom	0.5	+10%		
43003	Alternate Magnetic Fan	0.125	+7%		
43004	Alternate Plasma Exhaust	0.5		+5%	
43005	Secondary Hydrogen Dynamo	0.0			+1%
43006	Secondary Fuel Pipes	0.125		+2%	
43007	Secondary Thrust Controller	0.5		+5%	
43008	Efficient Plasma Exhaust	0.0	+6%		
43009	Efficient Magnetic Fan	0.5	+10%		
43010	Backup Electron Loom	0.0		+1%	
43011	Alternate Shockwave Shield	0.25		+3%	
43012	Backup Hydrogen Dynamo	0.5	+10%		
43013	Alternate Neutrino Injector	0.0			+1%
43014	Efficient Magnetic Fan	0			
43015	Backup Impulse Nozzle	0.25		+3%	
43016	Efficient Neutrino Injector	0.0		+1%	
43017	Alternate Thrust Controller	0			
43018	Tuned Propulsion Unit	0.0	+6%		
43019	Backup Propulsion Unit	0			
43020	Alternate Impulse Nozzle	0.0	+6%		
43021	Efficient Plasma Exhaust	0.25		+3%	
43022	Tuned Plasma Exhaust	0.0	+6%		
43023	Tuned Shockwave Shield	0.25			+3%
43024	Tuned Propulsion Unit	0.0		+1%	
43025	Secondary Shockwave Shield	0.125		+2%	
43026	Alternate Propulsion Unit	0.0			+1%
43027	Tuned Magnetic Fan	0.0			+1%
43028	Tuned Shockwave Shield	0.5			+5%
43029	Tuned Propulsion Unit	0.375		+4%	
43030	Alternate Electron Loom	0			
43031	Secondary Shockwave Shield	0.5			+5%
43032	Secondary Impulse Nozzle	0.125		+2%	
43033	Efficient Shockwave Shield	0.25	+8%		
43034	Alternate Neutrino Injector	0.25	+8%		
43035	Secondary Shockwave Shield	0			
43036	Secondary Shockwave Shield	0.375		+4%	
43037	Alternate Impulse Nozzle	0.0			+1%
43038	Efficient Impulse Nozzle	0.0		+1%	
43039	Secondary Shockwave Shield	0.125			+2%
43040	Alternate Magnetic Fan	0.0		+1%	
43041	Tuned Hydrogen Dynamo	0.25	+8%		
43042	Alternate Magnetic Fan	0.25			+3%
43043	Backup Impulse Nozzle	0.25	+8%		
43044	Alternate Neutrino Injector	0.0			+1%
43045	Tuned Neutrino Injector	0.125	+6%		+2%
43046	Secondary Shockwave Shield	0.0			+1%
43047	Secondary Electron Loom	0.0		+1%	+1%
43048	Tuned Neutrino Injector	0.0			+1%
43049	Tuned Fuel Pipes	0.0			+1%
43050	Tuned Shockwave Shield	0.375	+9%		
43051	Backup Fuel Pipes	0.0	+6%		
43052	Alternate Neutrino Injector	0.375	+7%	+3%	
43053	Tuned Hydrogen Dynamo	0.0	+6%		
43054	Backup Hydrogen Dynamo	0.25			+3%
43055	Alternate Neutrino Injector	0.375	+9%		
43056	Secondary Shockwave Shield	0.0		+1%	+1%
43057	Tuned Magnetic Fan	0.25			+3%
43058	Alternate Thrust Controller	0.5		+5%	
43059	Efficient Thrust Controller	0.375		+4%	
43060	Tuned Plasma Exhaust	0.125		+2%	
43061	Tuned Magnetic Fan	0.5			+5%
43062	Secondary Neutrino Injector	0.25		+3%	
43063	Efficient Neutrino Injector	0.25		+3%	
43064	Tuned Magnetic Fan	0.0	+6%		+1%
43065	Backup Shockwave Shield	0.5		+5%	
43066	Backup Plasma Exhaust	0.125	+7%		
43067	Backup Neutrino Injector	0.125	+7%		
43068	Tuned Shockwave Shield	0.0		+1%	+1%
43069	Backup Neutrino Injector	0.0		+1%	
43070	Secondary Impulse Nozzle	0.0			+1%
43071	Backup Neutrino Injector	0.0	+6%		
43072	Secondary Propulsion Unit	0.0		+1%	
43073	Alternate Magnetic Fan	0.25			+3%
43074	Efficient Neutrino Injector	0.0	+6%		
43075	Backup Magnetic Fan	0.5		+1%	+5%
43076	Backup Fuel Pipes	0.125	+7%		
43077	Backup Hydrogen Dynamo	0.375		+4%	
43078	Alternate Fuel Pipes	0.0		+1%	
43079	Secondary Propulsion Unit	0.0	+6%		
43080	Backup Hydrogen Dynamo	0.0		+1%	
43081	Efficient Thrust Controller	0.0		+1%	
43082	Efficient Propulsion Unit	0.5		+5%	
43083	Tuned Thrust Controller	0.0		+1%	
43084	Alternate Impulse Nozzle	0.25	+8%		
43085	Secondary Thrust Controller	0.125	+7%		
43086	Tuned Neutrino Injector	0.0		+1%	
43087	Tuned Shockwave Shield	0.5	+10%		
43088	Efficient Propulsion Unit	0.0			+1%
43089	Alternate Shockwave Shield	0.25		+3%	
43090	Backup Electron Loom	0.0			+1%
43091	Backup Magnetic Fan	0.0	+6%		+1%
43092	Alternate Plasma Exhaust	0.0			+1%
43093	Secondary Shockwave Shield	0.0	+6%		
43094	Alternate Magnetic Fan	0.375		+4%	
43095	Tuned Thrust Controller	0.375	+9%		
43096	Backup Propulsion Unit	0.0			+1%
43097	Backup Shockwave Shield	0.5		+5%	
43098	Secondary Propulsion Unit	0.0		+1%	
43099	Tuned Impulse Nozzle	0.125	+7%		
43100	Efficient Propulsion Unit	0.125			+2%
43101	Backup Plasma Exhaust	0.125			+2%
43102	Alternate Shockwave Shield	0.0			+1%
43103	Alternate Thrust Controller	0.125			+2%
43104	Backup Plasma Exhaust	0.375	+8%	+2%	
43105	Alternate Electron Loom	0.0			+1%
43106	Secondary Magnetic Fan	0.0			+1%
43107	Tuned Magnetic Fan	0.0			+1%
43108	Efficient Hydrogen Dynamo	0.5		+5%	
43109	Backup Neutrino Injector	0.0		+1%	
43110	Backup Propulsion Unit	0.0		+1%	
43111	Secondary Impulse Nozzle	0.25	+8%		+1%
43112	Backup Plasma Exhaust	0.0		+1%	
43113	Backup Propulsion Unit	0.125	+7%		+1%
43114	Backup Neutrino Injector	0.0			+1%
43115	Efficient Impulse Nozzle	0.375	+9%		
43116	Secondary Hydrogen Dynamo	0.25	+8%		
43117	Efficient Propulsion Unit	0.0			+1%
43118	Alternate Shockwave Shield	0.25		+3%	+1%
