sep=,
Seed,Name,Perfection,Ship_Armour_Shield_Strength
38510,Lorentz Resonator,1.0,+30%
38511,Q-Field Shield,1.0,+30%
38512,Q-Field Lattice,1.0,+30%
38513,Lumen Resonator,1.0,+30%
38514,Lorentz Resonator,1.0,+30%
38515,Lumen Padding,1.0,+30%
38516,Q-Field Buffer,1.0,+30%
38517,Nanite Armour,1.0,+30%
38518,Lumen Grafts,1.0,+30%
38519,Nanite Lattice,1.0,+30%
38520,Lumen Armour,1.0,+30%
38521,Q-Field Grafts,1.0,+30%
38522,Lumen Buffer,1.0,+30%
38523,Nanite Resonator,1.0,+30%
38524,Lumen Padding,1.0,+30%
38525,Harmonic Battery,1.0,+30%
38526,Lumen Polariser,1.0,+30%
38527,Lorentz Lattice,1.0,+30%
38528,Q-Field Bulwark,1.0,+30%
38529,Harmonic Polariser,1.0,+30%
38530,Q-Field Padding,1.0,+30%
38531,Lorentz Shield,1.0,+30%
38532,Harmonic Shield,1.0,+30%
38533,Nanite Shield,1.0,+30%
38534,Lumen Buffer,1.0,+30%
38535,Lorentz Armour,1.0,+30%
38536,Harmonic Padding,1.0,+30%
38537,Lumen Lattice,1.0,+30%
38538,Lorentz Grafts,1.0,+30%
38539,Q-Field Lattice,1.0,+30%
38540,Lorentz Resonator,1.0,+30%
38541,Lumen Resonator,1.0,+30%
38542,Lumen Resonator,1.0,+30%
38543,Nanite Lattice,1.0,+30%
38544,Nanite Grafts,1.0,+30%
38545,Lumen Buffer,1.0,+30%
38546,Nanite Battery,1.0,+30%
38547,Q-Field Grafts,1.0,+30%
38548,Lumen Armour,1.0,+30%
38549,Nanite Grafts,1.0,+30%
38550,Nanite Resonator,1.0,+30%
38551,Nanite Battery,1.0,+30%
38552,Q-Field Padding,1.0,+30%
38553,Q-Field Shield,1.0,+30%
38554,Q-Field Shield,1.0,+30%
38555,Nanite Resonator,1.0,+30%
38556,Nanite Battery,1.0,+30%
38557,Q-Field Resonator,1.0,+30%
38558,Lorentz Battery,1.0,+30%
38559,Lumen Buffer,1.0,+30%
38560,Nanite Battery,1.0,+30%
38561,Harmonic Polariser,1.0,+30%
38562,Lumen Buffer,1.0,+30%
38563,Nanite Shield,1.0,+30%
38564,Lumen Battery,1.0,+30%
38565,Lorentz Buffer,1.0,+30%
38566,Nanite Padding,1.0,+30%
38567,Lumen Lattice,1.0,+30%
38568,Q-Field Armour,1.0,+30%
38569,Lorentz Resonator,1.0,+30%
38570,Nanite Grafts,1.0,+30%
38571,Q-Field Padding,1.0,+30%
38572,Nanite Lattice,1.0,+30%
38573,Q-Field Shield,1.0,+30%
38574,Q-Field Armour,1.0,+30%
38575,Harmonic Shield,1.0,+30%
38576,Lumen Lattice,1.0,+30%
38577,Q-Field Armour,1.0,+30%
38578,Q-Field Padding,1.0,+30%
38579,Harmonic Armour,1.0,+30%
38580,Q-Field Bulwark,1.0,+30%
38581,Q-Field Polariser,1.0,+30%
38582,Nanite Battery,1.0,+30%
38583,Q-Field Resonator,1.0,+30%
38584,Lumen Armour,1.0,+30%
38585,Harmonic Battery,1.0,+30%
38586,Lumen Shield,1.0,+30%
38587,Lumen Padding,1.0,+30%
38588,Lorentz Bulwark,1.0,+30%
38589,Lorentz Lattice,1.0,+30%
38590,Q-Field Shield,1.0,+30%
38591,Lumen Padding,1.0,+30%
38592,Q-Field Battery,1.0,+30%
38593,Nanite Shield,1.0,+30%
38594,Harmonic Shield,1.0,+30%
38595,Harmonic Polariser,1.0,+30%
38596,Lumen Grafts,1.0,+30%
38597,Nanite Buffer,1.0,+30%
38598,Nanite Bulwark,1.0,+30%
38599,Harmonic Battery,1.0,+30%
38600,Q-Field Buffer,1.0,+30%
38601,Lumen Resonator,1.0,+30%
38602,Harmonic Buffer,1.0,+30%
38603,Q-Field Buffer,1.0,+30%
38604,Lorentz Battery,1.0,+30%
38605,Lumen Battery,1.0,+30%
38606,Lumen Grafts,1.0,+30%
38607,Lumen Lattice,1.0,+30%
38608,Harmonic Armour,1.0,+30%
38609,Lorentz Padding,1.0,+30%
38610,Nanite Polariser,1.0,+30%
38611,Harmonic Bulwark,1.0,+30%
38612,Nanite Armour,1.0,+30%
38613,Q-Field Polariser,1.0,+30%
38614,Lorentz Polariser,1.0,+30%
38615,Nanite Bulwark,1.0,+30%
38616,Q-Field Padding,1.0,+30%
38617,Lorentz Buffer,1.0,+30%
38618,Harmonic Grafts,1.0,+30%
38619,Q-Field Lattice,1.0,+30%
38620,Nanite Padding,1.0,+30%
38621,Nanite Lattice,1.0,+30%
38622,Q-Field Buffer,1.0,+30%
38623,Harmonic Armour,1.0,+30%
38624,Lumen Polariser,1.0,+30%
38625,Lumen Padding,1.0,+30%
38626,Lumen Resonator,1.0,+30%
38627,Harmonic Buffer,1.0,+30%
38628,Harmonic Polariser,1.0,+30%
38629,Lorentz Bulwark,1.0,+30%
38630,Lumen Polariser,1.0,+30%
38631,Q-Field Lattice,1.0,+30%
38632,Harmonic Padding,1.0,+30%
38633,Lumen Lattice,1.0,+30%
38634,Harmonic Grafts,1.0,+30%
38635,Lorentz Grafts,1.0,+30%
38636,Harmonic Battery,1.0,+30%
38637,Lumen Polariser,1.0,+30%
38638,Nanite Lattice,1.0,+30%
38639,Nanite Bulwark,1.0,+30%
38640,Q-Field Resonator,1.0,+30%
38641,Q-Field Armour,1.0,+30%
38642,Q-Field Grafts,1.0,+30%
38643,Harmonic Shield,1.0,+30%
38644,Lumen Buffer,1.0,+30%
38645,Harmonic Lattice,1.0,+30%
38646,Harmonic Grafts,1.0,+30%
38647,Lorentz Polariser,1.0,+30%
38648,Lorentz Armour,1.0,+30%
38649,Q-Field Battery,1.0,+30%
38650,Harmonic Shield,1.0,+30%
38651,Q-Field Grafts,1.0,+30%
38652,Harmonic Bulwark,1.0,+30%
38653,Nanite Bulwark,1.0,+30%
38654,Lorentz Padding,1.0,+30%
38655,Q-Field Shield,1.0,+30%
38656,Harmonic Buffer,1.0,+30%
38657,Lumen Padding,1.0,+30%
38658,Lumen Grafts,1.0,+30%
38659,Lumen Polariser,1.0,+30%
38660,Nanite Padding,1.0,+30%
38661,Lumen Armour,1.0,+30%
38662,Harmonic Battery,1.0,+30%
38663,Harmonic Grafts,1.0,+30%
38664,Q-Field Lattice,1.0,+30%
38665,Nanite Polariser,1.0,+30%
38666,Q-Field Shield,1.0,+30%
38667,Q-Field Armour,1.0,+30%
38668,Q-Field Bulwark,1.0,+30%
38669,Nanite Bulwark,1.0,+30%
38670,Nanite Bulwark,1.0,+30%
38671,Q-Field Buffer,1.0,+30%
38672,Nanite Padding,1.0,+30%
38673,Nanite Buffer,1.0,+30%
38674,Lumen Grafts,1.0,+30%
38675,Lorentz Polariser,1.0,+30%
38676,Harmonic Armour,1.0,+30%
38677,Q-Field Bulwark,1.0,+30%
38678,Lumen Buffer,1.0,+30%
38679,Harmonic Padding,1.0,+30%
38680,Lumen Resonator,1.0,+30%
38681,Harmonic Shield,1.0,+30%
38682,Nanite Padding,1.0,+30%
38683,Lorentz Resonator,1.0,+30%
38684,Nanite Buffer,1.0,+30%
38685,Harmonic Bulwark,1.0,+30%
38686,Lorentz Polariser,1.0,+30%
38687,Lumen Polariser,1.0,+30%
38688,Lumen Bulwark,1.0,+30%
38689,Harmonic Shield,1.0,+30%
38690,Q-Field Grafts,1.0,+30%
38691,Lumen Lattice,1.0,+30%
38692,Lumen Bulwark,1.0,+30%
38693,Harmonic Lattice,1.0,+30%
38694,Q-Field Lattice,1.0,+30%
38695,Harmonic Battery,1.0,+30%
38696,Nanite Polariser,1.0,+30%
38697,Lumen Grafts,1.0,+30%
38698,Harmonic Polariser,1.0,+30%
38699,Lumen Armour,1.0,+30%
38700,Lorentz Grafts,1.0,+30%
38701,Lumen Polariser,1.0,+30%
38702,Lorentz Polariser,1.0,+30%
38703,Q-Field Padding,1.0,+30%
38704,Nanite Grafts,1.0,+30%
38705,Nanite Polariser,1.0,+30%
38706,Harmonic Lattice,1.0,+30%
38707,Q-Field Bulwark,1.0,+30%
38708,Harmonic Padding,1.0,+30%
38709,Q-Field Polariser,1.0,+30%
38710,Nanite Battery,1.0,+30%
38711,Q-Field Resonator,1.0,+30%
38712,Lorentz Lattice,1.0,+30%
38713,Harmonic Shield,1.0,+30%
38714,Q-Field Lattice,1.0,+30%
38715,Lorentz Polariser,1.0,+30%
38716,Lumen Grafts,1.0,+30%
38717,Lumen Battery,1.0,+30%
38718,Lumen Battery,1.0,+30%
38719,Lorentz Buffer,1.0,+30%
38720,Harmonic Bulwark,1.0,+30%
38721,Lorentz Buffer,1.0,+30%
38722,Lumen Battery,1.0,+30%
38723,Nanite Bulwark,1.0,+30%
38724,Q-Field Battery,1.0,+30%
38725,Harmonic Armour,1.0,+30%
38726,Harmonic Polariser,1.0,+30%
38727,Nanite Buffer,1.0,+30%
38728,Lumen Padding,1.0,+30%
38729,Lorentz Grafts,1.0,+30%
38730,Lorentz Buffer,1.0,+30%
38731,Lorentz Bulwark,1.0,+30%
38732,Q-Field Shield,1.0,+30%
38733,Harmonic Armour,1.0,+30%
38734,Lumen Polariser,1.0,+30%
38735,Nanite Grafts,1.0,+30%
38736,Lumen Bulwark,1.0,+30%
38737,Harmonic Polariser,1.0,+30%
38738,Lorentz Resonator,1.0,+30%
38739,Q-Field Armour,1.0,+30%
38740,Q-Field Resonator,1.0,+30%
38741,Harmonic Grafts,1.0,+30%
38742,Nanite Buffer,1.0,+30%
38743,Q-Field Buffer,1.0,+30%
38744,Nanite Shield,1.0,+30%
38745,Lumen Armour,1.0,+30%
38746,Lorentz Bulwark,1.0,+30%
38747,Lumen Resonator,1.0,+30%
38748,Lumen Shield,1.0,+30%
38749,Harmonic Armour,1.0,+30%
38750,Harmonic Buffer,1.0,+30%
38751,Harmonic Shield,1.0,+30%
38752,Harmonic Battery,1.0,+30%
38753,Harmonic Armour,1.0,+30%
38754,Q-Field Armour,1.0,+30%
38755,Nanite Grafts,1.0,+30%
38756,Lorentz Grafts,1.0,+30%
38757,Lorentz Bulwark,1.0,+30%
38758,Q-Field Lattice,1.0,+30%
38759,Lorentz Shield,1.0,+30%
38760,Nanite Resonator,1.0,+30%
38761,Nanite Lattice,1.0,+30%
38762,Nanite Grafts,1.0,+30%
38763,Harmonic Resonator,1.0,+30%
38764,Harmonic Shield,1.0,+30%
38765,Lorentz Battery,1.0,+30%
38766,Lumen Buffer,1.0,+30%
38767,Lorentz Grafts,1.0,+30%
38768,Q-Field Buffer,1.0,+30%
38769,Nanite Polariser,1.0,+30%
38770,Lorentz Lattice,1.0,+30%
38771,Nanite Buffer,1.0,+30%
38772,Harmonic Buffer,1.0,+30%
38773,Nanite Armour,1.0,+30%
38774,Harmonic Padding,1.0,+30%
38775,Q-Field Resonator,1.0,+30%
38776,Lumen Battery,1.0,+30%
38777,Lumen Armour,1.0,+30%
38778,Lorentz Polariser,1.0,+30%
38779,Harmonic Buffer,1.0,+30%
38780,Q-Field Grafts,1.0,+30%
38781,Lumen Battery,1.0,+30%
38782,Nanite Battery,1.0,+30%
38783,Lumen Buffer,1.0,+30%
38784,Nanite Shield,1.0,+30%
38785,Nanite Armour,1.0,+30%
38786,Lorentz Padding,1.0,+30%
38787,Harmonic Grafts,1.0,+30%
38788,Harmonic Grafts,1.0,+30%
38789,Lumen Resonator,1.0,+30%
38790,Nanite Resonator,1.0,+30%
38791,Lorentz Buffer,1.0,+30%
38792,Lorentz Polariser,1.0,+30%
38793,Harmonic Battery,1.0,+30%
38794,Nanite Bulwark,1.0,+30%
38795,Nanite Battery,1.0,+30%
38796,Harmonic Polariser,1.0,+30%
38797,Lumen Buffer,1.0,+30%
38798,Lorentz Polariser,1.0,+30%
38799,Lumen Armour,1.0,+30%
38800,Lorentz Resonator,1.0,+30%
38801,Harmonic Battery,1.0,+30%
38802,Harmonic Armour,1.0,+30%
38803,Lorentz Padding,1.0,+30%
38804,Nanite Shield,1.0,+30%
38805,Lorentz Armour,1.0,+30%
38806,Q-Field Grafts,1.0,+30%
38807,Lumen Polariser,1.0,+30%
38808,Lorentz Bulwark,1.0,+30%
38809,Lorentz Armour,1.0,+30%
38810,Lumen Padding,1.0,+30%
38811,Harmonic Resonator,1.0,+30%
38812,Harmonic Resonator,1.0,+30%
38813,Nanite Lattice,1.0,+30%
38814,Lumen Resonator,1.0,+30%
38815,Q-Field Bulwark,1.0,+30%
38816,Lorentz Lattice,1.0,+30%
38817,Nanite Polariser,1.0,+30%
38818,Harmonic Buffer,1.0,+30%
38819,Nanite Shield,1.0,+30%
38820,Lumen Polariser,1.0,+30%
38821,Lorentz Shield,1.0,+30%
38822,Harmonic Lattice,1.0,+30%
38823,Lumen Lattice,1.0,+30%
38824,Nanite Buffer,1.0,+30%
38825,Lumen Lattice,1.0,+30%
38826,Nanite Armour,1.0,+30%
38827,Lorentz Buffer,1.0,+30%
38828,Nanite Resonator,1.0,+30%
38829,Harmonic Buffer,1.0,+30%
38830,Harmonic Padding,1.0,+30%
38831,Lumen Padding,1.0,+30%
38832,Nanite Grafts,1.0,+30%
38833,Harmonic Grafts,1.0,+30%
38834,Lumen Battery,1.0,+30%
38835,Q-Field Buffer,1.0,+30%
38836,Lumen Battery,1.0,+30%
38837,Nanite Battery,1.0,+30%
38838,Lumen Shield,1.0,+30%
38839,Lorentz Bulwark,1.0,+30%
38840,Nanite Resonator,1.0,+30%
38841,Lorentz Lattice,1.0,+30%
38842,Lumen Shield,1.0,+30%
38843,Lumen Shield,1.0,+30%
38844,Q-Field Armour,1.0,+30%
38845,Q-Field Padding,1.0,+30%
38846,Harmonic Polariser,1.0,+30%
38847,Lumen Polariser,1.0,+30%
38848,Q-Field Polariser,1.0,+30%
38849,Nanite Buffer,1.0,+30%
38850,Q-Field Armour,1.0,+30%
38851,Q-Field Bulwark,1.0,+30%
38852,Lorentz Lattice,1.0,+30%
38853,Q-Field Bulwark,1.0,+30%
38854,Lumen Bulwark,1.0,+30%
38855,Lorentz Shield,1.0,+30%
38856,Q-Field Grafts,1.0,+30%
38857,Harmonic Battery,1.0,+30%
38858,Lumen Polariser,1.0,+30%
38859,Nanite Battery,1.0,+30%
38860,Nanite Polariser,1.0,+30%
38861,Q-Field Lattice,1.0,+30%
38862,Lumen Armour,1.0,+30%
38863,Harmonic Grafts,1.0,+30%
38864,Q-Field Armour,1.0,+30%
38865,Nanite Grafts,1.0,+30%
38866,Q-Field Battery,1.0,+30%
38867,Lorentz Padding,1.0,+30%
38868,Lorentz Grafts,1.0,+30%
38869,Lorentz Buffer,1.0,+30%
38870,Harmonic Resonator,1.0,+30%
38871,Lumen Lattice,1.0,+30%
38872,Lumen Grafts,1.0,+30%
38873,Q-Field Buffer,1.0,+30%
38874,Harmonic Padding,1.0,+30%
38875,Harmonic Padding,1.0,+30%
38876,Q-Field Shield,1.0,+30%
38877,Harmonic Lattice,1.0,+30%
38878,Nanite Resonator,1.0,+30%
38879,Q-Field Bulwark,1.0,+30%
38880,Lorentz Polariser,1.0,+30%
38881,Nanite Polariser,1.0,+30%
38882,Lumen Battery,1.0,+30%
38883,Q-Field Buffer,1.0,+30%
38884,Nanite Padding,1.0,+30%
38885,Lumen Resonator,1.0,+30%
38886,Lumen Lattice,1.0,+30%
38887,Lumen Padding,1.0,+30%
38888,Q-Field Armour,1.0,+30%
38889,Harmonic Resonator,1.0,+30%
38890,Q-Field Armour,1.0,+30%
38891,Q-Field Armour,1.0,+30%
38892,Q-Field Bulwark,1.0,+30%
38893,Q-Field Padding,1.0,+30%
38894,Lumen Battery,1.0,+30%
38895,Lorentz Shield,1.0,+30%
38896,Lumen Resonator,1.0,+30%
38897,Lorentz Lattice,1.0,+30%
38898,Q-Field Lattice,1.0,+30%
38899,Q-Field Polariser,1.0,+30%
38900,Lumen Lattice,1.0,+30%
38901,Lumen Polariser,1.0,+30%
38902,Q-Field Bulwark,1.0,+30%
38903,Lumen Resonator,1.0,+30%
38904,Harmonic Grafts,1.0,+30%
38905,Harmonic Bulwark,1.0,+30%
38906,Lorentz Polariser,1.0,+30%
38907,Nanite Padding,1.0,+30%
38908,Lorentz Battery,1.0,+30%
38909,Lumen Shield,1.0,+30%
38910,Harmonic Buffer,1.0,+30%
38911,Nanite Resonator,1.0,+30%
38912,Lorentz Polariser,1.0,+30%
38913,Harmonic Bulwark,1.0,+30%
38914,Lorentz Armour,1.0,+30%
38915,Q-Field Grafts,1.0,+30%
38916,Harmonic Shield,1.0,+30%
38917,Nanite Battery,1.0,+30%
38918,Q-Field Shield,1.0,+30%
38919,Lorentz Armour,1.0,+30%
38920,Harmonic Resonator,1.0,+30%
38921,Q-Field Polariser,1.0,+30%
38922,Harmonic Battery,1.0,+30%
38923,Lorentz Shield,1.0,+30%
38924,Lumen Padding,1.0,+30%
38925,Harmonic Padding,1.0,+30%
38926,Lumen Polariser,1.0,+30%
38927,Nanite Shield,1.0,+30%
38928,Lumen Lattice,1.0,+30%
38929,Lorentz Padding,1.0,+30%
38930,Lumen Armour,1.0,+30%
38931,Nanite Polariser,1.0,+30%
38932,Lumen Lattice,1.0,+30%
38933,Harmonic Buffer,1.0,+30%
38934,Lumen Buffer,1.0,+30%
38935,Q-Field Buffer,1.0,+30%
38936,Harmonic Resonator,1.0,+30%
38937,Harmonic Armour,1.0,+30%
38938,Q-Field Padding,1.0,+30%
38939,Lumen Bulwark,1.0,+30%
38940,Nanite Armour,1.0,+30%
38941,Lorentz Padding,1.0,+30%
38942,Harmonic Resonator,1.0,+30%
38943,Harmonic Grafts,1.0,+30%
38944,Lumen Resonator,1.0,+30%
38945,Lorentz Resonator,1.0,+30%
38946,Harmonic Buffer,1.0,+30%
38947,Nanite Padding,1.0,+30%
38948,Lorentz Shield,1.0,+30%
38949,Lumen Armour,1.0,+30%
38950,Harmonic Shield,1.0,+30%
38951,Lorentz Resonator,1.0,+30%
38952,Nanite Armour,1.0,+30%
38953,Q-Field Grafts,1.0,+30%
38954,Q-Field Lattice,1.0,+30%
38955,Q-Field Padding,1.0,+30%
38956,Lorentz Bulwark,1.0,+30%
38957,Nanite Resonator,1.0,+30%
38958,Harmonic Bulwark,1.0,+30%
38959,Nanite Bulwark,1.0,+30%
38960,Q-Field Padding,1.0,+30%
38961,Harmonic Buffer,1.0,+30%
38962,Lumen Padding,1.0,+30%
38963,Q-Field Grafts,1.0,+30%
38964,Nanite Shield,1.0,+30%
38965,Lumen Shield,1.0,+30%
38966,Lorentz Armour,1.0,+30%
38967,Harmonic Polariser,1.0,+30%
38968,Nanite Buffer,1.0,+30%
38969,Harmonic Padding,1.0,+30%
38970,Lumen Armour,1.0,+30%
38971,Nanite Battery,1.0,+30%
38972,Harmonic Buffer,1.0,+30%
38973,Lorentz Battery,1.0,+30%
38974,Lumen Armour,1.0,+30%
38975,Lorentz Bulwark,1.0,+30%
38976,Harmonic Buffer,1.0,+30%
38977,Q-Field Padding,1.0,+30%
38978,Harmonic Shield,1.0,+30%
38979,Lorentz Resonator,1.0,+30%
38980,Nanite Resonator,1.0,+30%
38981,Lumen Armour,1.0,+30%
38982,Q-Field Polariser,1.0,+30%
38983,Harmonic Polariser,1.0,+30%
38984,Lorentz Shield,1.0,+30%
38985,Nanite Resonator,1.0,+30%
38986,Q-Field Bulwark,1.0,+30%
38987,Lorentz Polariser,1.0,+30%
38988,Lorentz Bulwark,1.0,+30%
38989,Lorentz Lattice,1.0,+30%
38990,Nanite Grafts,1.0,+30%
38991,Lumen Shield,1.0,+30%
38992,Q-Field Armour,1.0,+30%
38993,Q-Field Lattice,1.0,+30%
38994,Harmonic Shield,1.0,+30%
38995,Nanite Buffer,1.0,+30%
38996,Nanite Padding,1.0,+30%
38997,Lumen Resonator,1.0,+30%
38998,Lorentz Resonator,1.0,+30%
38999,Lorentz Buffer,1.0,+30%
39000,Lumen Armour,1.0,+30%
39001,Q-Field Armour,1.0,+30%
39002,Nanite Padding,1.0,+30%
39003,Harmonic Bulwark,1.0,+30%
39004,Q-Field Bulwark,1.0,+30%
39005,Q-Field Bulwark,1.0,+30%
39006,Lumen Armour,1.0,+30%
39007,Nanite Lattice,1.0,+30%
39008,Lumen Polariser,1.0,+30%
39009,Nanite Resonator,1.0,+30%
39010,Nanite Battery,1.0,+30%
39011,Lumen Padding,1.0,+30%
39012,Lorentz Battery,1.0,+30%
39013,Q-Field Padding,1.0,+30%
39014,Lorentz Shield,1.0,+30%
39015,Lorentz Battery,1.0,+30%
39016,Q-Field Buffer,1.0,+30%
39017,Q-Field Grafts,1.0,+30%
39018,Lorentz Bulwark,1.0,+30%
39019,Harmonic Polariser,1.0,+30%
39020,Q-Field Armour,1.0,+30%
39021,Harmonic Lattice,1.0,+30%
39022,Lumen Resonator,1.0,+30%
39023,Lumen Grafts,1.0,+30%
39024,Q-Field Resonator,1.0,+30%
39025,Nanite Bulwark,1.0,+30%
39026,Lorentz Grafts,1.0,+30%
39027,Lorentz Resonator,1.0,+30%
39028,Lumen Resonator,1.0,+30%
39029,Lumen Grafts,1.0,+30%
39030,Lumen Polariser,1.0,+30%
39031,Q-Field Battery,1.0,+30%
39032,Harmonic Shield,1.0,+30%
39033,Lorentz Lattice,1.0,+30%
39034,Q-Field Resonator,1.0,+30%
39035,Lumen Lattice,1.0,+30%
39036,Q-Field Resonator,1.0,+30%
39037,Q-Field Polariser,1.0,+30%
39038,Nanite Battery,1.0,+30%
39039,Harmonic Polariser,1.0,+30%
39040,Lumen Resonator,1.0,+30%
39041,Nanite Padding,1.0,+30%
39042,Nanite Buffer,1.0,+30%
39043,Harmonic Bulwark,1.0,+30%
39044,Harmonic Resonator,1.0,+30%
39045,Nanite Shield,1.0,+30%
39046,Lumen Polariser,1.0,+30%
39047,Nanite Grafts,1.0,+30%
39048,Q-Field Battery,1.0,+30%
39049,Lumen Bulwark,1.0,+30%
39050,Harmonic Resonator,1.0,+30%
39051,Lumen Buffer,1.0,+30%
39052,Lumen Lattice,1.0,+30%
39053,Nanite Battery,1.0,+30%
39054,Lumen Padding,1.0,+30%
39055,Harmonic Bulwark,1.0,+30%
39056,Harmonic Shield,1.0,+30%
39057,Harmonic Shield,1.0,+30%
39058,Nanite Bulwark,1.0,+30%
39059,Harmonic Armour,1.0,+30%
39060,Nanite Grafts,1.0,+30%
39061,Nanite Lattice,1.0,+30%
39062,Lumen Resonator,1.0,+30%
39063,Nanite Bulwark,1.0,+30%
39064,Nanite Battery,1.0,+30%
39065,Lorentz Bulwark,1.0,+30%
39066,Lorentz Resonator,1.0,+30%
39067,Nanite Buffer,1.0,+30%
39068,Lumen Shield,1.0,+30%
39069,Nanite Padding,1.0,+30%
39070,Nanite Bulwark,1.0,+30%
39071,Q-Field Polariser,1.0,+30%
39072,Lorentz Battery,1.0,+30%
39073,Q-Field Lattice,1.0,+30%
39074,Q-Field Armour,1.0,+30%
39075,Lumen Battery,1.0,+30%
39076,Q-Field Grafts,1.0,+30%
39077,Lorentz Resonator,1.0,+30%
39078,Harmonic Padding,1.0,+30%
39079,Harmonic Polariser,1.0,+30%
39080,Lumen Polariser,1.0,+30%
39081,Lumen Buffer,1.0,+30%
39082,Lorentz Battery,1.0,+30%
39083,Nanite Battery,1.0,+30%
39084,Q-Field Buffer,1.0,+30%
39085,Lorentz Shield,1.0,+30%
39086,Lorentz Padding,1.0,+30%
39087,Q-Field Battery,1.0,+30%
39088,Q-Field Grafts,1.0,+30%
39089,Lumen Bulwark,1.0,+30%
39090,Q-Field Bulwark,1.0,+30%
39091,Lorentz Padding,1.0,+30%
39092,Nanite Battery,1.0,+30%
39093,Lumen Battery,1.0,+30%
39094,Lorentz Resonator,1.0,+30%
39095,Harmonic Bulwark,1.0,+30%
39096,Nanite Armour,1.0,+30%
39097,Lorentz Bulwark,1.0,+30%
39098,Lorentz Polariser,1.0,+30%
39099,Harmonic Bulwark,1.0,+30%
39100,Lorentz Armour,1.0,+30%
39101,Nanite Shield,1.0,+30%
39102,Lumen Bulwark,1.0,+30%
39103,Harmonic Lattice,1.0,+30%
39104,Nanite Lattice,1.0,+30%
39105,Harmonic Battery,1.0,+30%
39106,Lumen Shield,1.0,+30%
39107,Q-Field Shield,1.0,+30%
39108,Q-Field Battery,1.0,+30%
39109,Q-Field Buffer,1.0,+30%
39110,Lumen Bulwark,1.0,+30%
39111,Lorentz Shield,1.0,+30%
39112,Harmonic Shield,1.0,+30%
39113,Lorentz Armour,1.0,+30%
39114,Harmonic Buffer,1.0,+30%
39115,Lorentz Battery,1.0,+30%
39116,Q-Field Grafts,1.0,+30%
39117,Lumen Grafts,1.0,+30%
39118,Lumen Battery,1.0,+30%
39119,Harmonic Lattice,1.0,+30%
39120,Lorentz Buffer,1.0,+30%
39121,Lorentz Polariser,1.0,+30%
39122,Harmonic Polariser,1.0,+30%
39123,Q-Field Grafts,1.0,+30%
39124,Harmonic Bulwark,1.0,+30%
39125,Harmonic Polariser,1.0,+30%
39126,Lorentz Battery,1.0,+30%
39127,Q-Field Lattice,1.0,+30%
39128,Nanite Grafts,1.0,+30%
39129,Lumen Buffer,1.0,+30%
39130,Lorentz Padding,1.0,+30%
39131,Lorentz Shield,1.0,+30%
39132,Q-Field Shield,1.0,+30%
39133,Lorentz Buffer,1.0,+30%
39134,Q-Field Battery,1.0,+30%
39135,Lumen Polariser,1.0,+30%
39136,Q-Field Resonator,1.0,+30%
39137,Lumen Resonator,1.0,+30%
39138,Lorentz Polariser,1.0,+30%
39139,Q-Field Grafts,1.0,+30%
39140,Lumen Polariser,1.0,+30%
39141,Lorentz Buffer,1.0,+30%
39142,Nanite Padding,1.0,+30%
39143,Nanite Armour,1.0,+30%
39144,Lorentz Lattice,1.0,+30%
39145,Q-Field Buffer,1.0,+30%
39146,Harmonic Bulwark,1.0,+30%
39147,Lumen Grafts,1.0,+30%
39148,Q-Field Bulwark,1.0,+30%
39149,Harmonic Battery,1.0,+30%
39150,Nanite Padding,1.0,+30%
39151,Nanite Grafts,1.0,+30%
39152,Q-Field Grafts,1.0,+30%
39153,Nanite Lattice,1.0,+30%
39154,Q-Field Polariser,1.0,+30%
39155,Nanite Battery,1.0,+30%
39156,Lumen Battery,1.0,+30%
39157,Q-Field Grafts,1.0,+30%
39158,Harmonic Battery,1.0,+30%
39159,Lorentz Polariser,1.0,+30%
39160,Lumen Shield,1.0,+30%
39161,Lorentz Polariser,1.0,+30%
39162,Harmonic Armour,1.0,+30%
39163,Lumen Grafts,1.0,+30%
39164,Lumen Shield,1.0,+30%
39165,Lumen Bulwark,1.0,+30%
39166,Q-Field Resonator,1.0,+30%
39167,Lumen Bulwark,1.0,+30%
39168,Q-Field Grafts,1.0,+30%
39169,Lumen Resonator,1.0,+30%
39170,Nanite Shield,1.0,+30%
39171,Lorentz Padding,1.0,+30%
39172,Harmonic Grafts,1.0,+30%
39173,Q-Field Shield,1.0,+30%
39174,Harmonic Grafts,1.0,+30%
39175,Q-Field Grafts,1.0,+30%
39176,Harmonic Lattice,1.0,+30%
39177,Lumen Lattice,1.0,+30%
39178,Lumen Padding,1.0,+30%
39179,Lorentz Bulwark,1.0,+30%
39180,Nanite Polariser,1.0,+30%
39181,Harmonic Resonator,1.0,+30%
39182,Harmonic Battery,1.0,+30%
39183,Lumen Armour,1.0,+30%
39184,Nanite Battery,1.0,+30%
39185,Nanite Buffer,1.0,+30%
39186,Nanite Armour,1.0,+30%
39187,Lumen Battery,1.0,+30%
39188,Q-Field Buffer,1.0,+30%
39189,Lorentz Bulwark,1.0,+30%
39190,Harmonic Buffer,1.0,+30%
39191,Nanite Battery,1.0,+30%
39192,Q-Field Resonator,1.0,+30%
39193,Nanite Battery,1.0,+30%
39194,Harmonic Shield,1.0,+30%
39195,Q-Field Bulwark,1.0,+30%
39196,Harmonic Resonator,1.0,+30%
39197,Lumen Lattice,1.0,+30%
