sep=,
Seed,Name,Perfection,Ship_Weapons_Guns_Damage,Ship_Weapons_Guns_Rate,Ship_Weapons_Guns_HeatTime
48034,UHF Mirror,0.833,+7%,+10%,+6%
48035,Indium Refractor,0.3,+5%,+7%,+6%
48036,Positron Splitter,0.4,+6%,+6%,+6%
48037,Positron Splitter,0.833,+7%,+10%,+6%
48038,Positron Refractor,0.4,+6%,+6%,+6%
48039,UHF Mirror,0.233,+5%,+6%,+6%
48040,Emeril Filament,0.233,+5%,+6%,+6%
48041,Chrono Accelerator,0.4,+5%,+6%,+7%
48042,Chrono Polariser,0.5,+5%,+10%,+6%
48043,Positron Oscillator,0.367,+5%,+8%,+6%
48044,Chrono Splitter,0.233,+5%,+6%,+6%
48045,Positron Mirror,0.4,+5%,+6%,+7%
48046,Chrono Refractor,0.4,+5%,+6%,+7%
48047,Chrono Accelerator,0.333,+6%,+5%,+6%
48048,Indium Splitter,0.567,+6%,+6%,+7%
48049,Indium Oscillator,0.7,+7%,+8%,+6%
48050,Chrono Amplifier,0.233,+5%,+6%,+6%
48051,Indium Resonator,0.567,+7%,+6%,+6%
48052,Emeril Polariser,0.233,+5%,+6%,+6%
48053,Chrono Resonator,0.233,+5%,+6%,+6%
48054,Chrono Resonator,0.233,+5%,+6%,+6%
48055,Indium Polariser,0.333,+5%,+5%,+7%
48056,Indium Mirror,0.233,+5%,+6%,+6%
48057,Positron Accelerator,0.4,+6%,+6%,+6%
48058,Positron Splitter,0.567,+6%,+6%,+7%
48059,UHF Refractor,0.567,+7%,+6%,+6%
48060,Positron Amplifier,0.233,+5%,+6%,+6%
48061,Positron Resonator,0.233,+5%,+6%,+6%
48062,Positron Refractor,0.233,+5%,+6%,+6%
48063,Emeril Filament,0.233,+5%,+6%,+6%
48064,Positron Amplifier,0.233,+5%,+6%,+6%
48065,Chrono Splitter,0.567,+7%,+6%,+6%
48066,Indium Splitter,0.3,+5%,+7%,+6%
48067,Emeril De-limiter,0.4,+6%,+6%,+6%
48068,Positron Splitter,0.367,+5%,+8%,+6%
48069,Positron Splitter,0.233,+5%,+6%,+6%
48070,Emeril Oscillator,0.4,+5%,+6%,+7%
48071,Chrono Refractor,0.3,+5%,+7%,+6%
48072,Indium Resonator,0.467,+5%,+7%,+7%
48073,Emeril De-limiter,0.6,+6%,+9%,+6%
48074,Chrono Mirror,0.833,+6%,+10%,+7%
48075,Chrono Mirror,0.233,+5%,+6%,+6%
48076,Positron Accelerator,0.733,+7%,+6%,+7%
48077,Chrono Oscillator,0.233,+5%,+6%,+6%
48078,Chrono Accelerator,0.5,+5%,+10%,+6%
48079,UHF Splitter,0.833,+6%,+10%,+7%
48080,Positron De-limiter,0.233,+5%,+6%,+6%
48081,Emeril Accelerator,0.233,+5%,+6%,+6%
48082,Chrono Refractor,0.4,+5%,+6%,+7%
48083,UHF Filament,0.567,+7%,+6%,+6%
48084,Emeril Polariser,0.167,+5%,+5%,+6%
48085,Emeril Oscillator,0.3,+5%,+7%,+6%
48086,Emeril Oscillator,0.233,+5%,+6%,+6%
48087,Positron Filament,0.4,+6%,+6%,+6%
48088,Emeril De-limiter,0.4,+6%,+6%,+6%
48089,Positron Resonator,0.233,+5%,+6%,+6%
48090,Positron Filament,0.4,+5%,+6%,+7%
48091,UHF Accelerator,0.367,+5%,+8%,+6%
48092,Positron Amplifier,0.233,+5%,+6%,+6%
48093,Emeril Refractor,0.433,+5%,+9%,+6%
48094,Chrono Accelerator,0.233,+5%,+6%,+6%
48095,Positron Mirror,0.733,+7%,+6%,+7%
48096,Emeril Mirror,0.233,+5%,+6%,+6%
48097,Indium Polariser,0.433,+5%,+9%,+6%
48098,UHF Refractor,0.567,+7%,+6%,+6%
48099,Indium Mirror,0.5,+7%,+5%,+6%
48100,UHF Resonator,0.4,+5%,+6%,+7%
48101,Emeril Amplifier,0.367,+5%,+8%,+6%
48102,UHF Refractor,0.233,+5%,+6%,+6%
48103,Chrono De-limiter,0.433,+5%,+9%,+6%
48104,Indium Resonator,0.233,+5%,+6%,+6%
48105,UHF Splitter,0.567,+6%,+6%,+7%
48106,Emeril Resonator,0.4,+5%,+6%,+7%
48107,Indium Splitter,0.233,+5%,+6%,+6%
48108,UHF Refractor,0.233,+5%,+6%,+6%
48109,Indium Amplifier,0.333,+6%,+5%,+6%
48110,Indium Refractor,0.4,+6%,+6%,+6%
48111,Positron Polariser,0.4,+5%,+6%,+7%
48112,Indium Oscillator,0.4,+5%,+6%,+7%
48113,Indium Amplifier,0.233,+5%,+6%,+6%
48114,Positron Refractor,0.167,+5%,+5%,+6%
48115,Positron Polariser,0.333,+6%,+5%,+6%
48116,Indium Mirror,0.6,+6%,+9%,+6%
48117,Indium Polariser,0.567,+7%,+6%,+6%
48118,Indium De-limiter,0.4,+5%,+6%,+7%
48119,Positron Filament,0.4,+5%,+6%,+7%
48120,UHF Splitter,0.3,+5%,+7%,+6%
48121,UHF Mirror,0.567,+7%,+6%,+6%
48122,Emeril Oscillator,0.3,+5%,+7%,+6%
48123,Indium Oscillator,0.667,+5%,+10%,+7%
48124,Indium Mirror,0.467,+6%,+7%,+6%
48125,Indium Resonator,0.233,+5%,+6%,+6%
48126,Chrono Refractor,0.367,+5%,+8%,+6%
48127,Indium Accelerator,0.467,+6%,+7%,+6%
48128,Indium Resonator,0.633,+6%,+7%,+7%
48129,Emeril Polariser,0.633,+6%,+7%,+7%
48130,Positron Splitter,0.567,+6%,+6%,+7%
48131,Indium Mirror,0.5,+5%,+10%,+6%
48132,Indium Oscillator,0.567,+6%,+6%,+7%
48133,Positron Filament,0.3,+5%,+7%,+6%
48134,Indium Filament,0.567,+7%,+6%,+6%
48135,Chrono Resonator,0.567,+6%,+6%,+7%
48136,Positron Mirror,0.367,+5%,+8%,+6%
48137,Emeril Oscillator,0.567,+7%,+6%,+6%
48138,Positron Mirror,0.4,+6%,+6%,+6%
48139,Chrono Accelerator,0.233,+5%,+6%,+6%
48140,UHF Mirror,0.4,+5%,+6%,+7%
48141,Emeril Amplifier,0.567,+7%,+6%,+6%
48142,Positron De-limiter,0.233,+5%,+6%,+6%
48143,Emeril De-limiter,0.233,+5%,+6%,+6%
48144,Indium Accelerator,0.4,+6%,+6%,+6%
48145,Emeril Accelerator,0.567,+7%,+6%,+6%
48146,Emeril Splitter,0.433,+5%,+9%,+6%
48147,Indium Accelerator,0.233,+5%,+6%,+6%
48148,Indium De-limiter,0.4,+5%,+6%,+7%
48149,UHF Accelerator,0.4,+6%,+6%,+6%
48150,Indium Oscillator,0.767,+7%,+9%,+6%
48151,Indium Amplifier,0.467,+6%,+7%,+6%
48152,UHF Resonator,0.233,+5%,+6%,+6%
48153,Emeril Filament,0.5,+5%,+10%,+6%
48154,Emeril Polariser,0.233,+5%,+6%,+6%
48155,Emeril Resonator,0.233,+5%,+6%,+6%
48156,UHF De-limiter,0.4,+5%,+6%,+7%
48157,Positron Splitter,0.233,+5%,+6%,+6%
48158,Chrono Filament,0.8,+7%,+7%,+7%
48159,Indium Mirror,0.233,+5%,+6%,+6%
48160,Chrono Mirror,0.233,+5%,+6%,+6%
48161,Chrono Refractor,0.567,+6%,+6%,+7%
48162,Positron Polariser,0.233,+5%,+6%,+6%
48163,Chrono Polariser,0.567,+7%,+6%,+6%
48164,Positron Splitter,0.4,+6%,+6%,+6%
48165,Positron Resonator,0.533,+6%,+8%,+6%
48166,Positron Accelerator,0.4,+5%,+6%,+7%
48167,Chrono Resonator,0.233,+5%,+6%,+6%
48168,Chrono Polariser,0.533,+5%,+8%,+7%
48169,Positron Refractor,0.233,+5%,+6%,+6%
48170,UHF De-limiter,0.233,+5%,+6%,+6%
48171,Indium Polariser,0.233,+5%,+6%,+6%
48172,Chrono Refractor,0.733,+7%,+6%,+7%
48173,UHF Accelerator,0.4,+5%,+6%,+7%
48174,Emeril Mirror,0.5,+6%,+5%,+7%
48175,Emeril Oscillator,0.233,+5%,+6%,+6%
48176,Indium Polariser,0.167,+5%,+5%,+6%
48177,Emeril Oscillator,0.3,+5%,+7%,+6%
48178,UHF De-limiter,0.233,+5%,+6%,+6%
48179,Chrono Accelerator,0.733,+7%,+6%,+7%
48180,Emeril Polariser,0.4,+6%,+6%,+6%
48181,UHF Resonator,0.4,+5%,+6%,+7%
48182,Positron Mirror,0.3,+5%,+7%,+6%
48183,Indium Accelerator,0.167,+5%,+5%,+6%
48184,Positron Resonator,0.733,+7%,+6%,+7%
48185,Emeril Polariser,0.233,+5%,+6%,+6%
48186,UHF Splitter,0.4,+6%,+6%,+6%
48187,UHF De-limiter,0.367,+5%,+8%,+6%
48188,Indium Amplifier,0.233,+5%,+6%,+6%
48189,Positron Polariser,0.233,+5%,+6%,+6%
48190,UHF Oscillator,0.833,+6%,+10%,+7%
48191,Indium Oscillator,0.4,+6%,+6%,+6%
48192,Emeril Polariser,0.4,+6%,+6%,+6%
48193,UHF Polariser,0.667,+5%,+10%,+7%
48194,Emeril Filament,0.4,+6%,+6%,+6%
48195,Indium Amplifier,0.3,+5%,+7%,+6%
48196,Indium Oscillator,0.233,+5%,+6%,+6%
48197,Chrono Polariser,0.233,+5%,+6%,+6%
48198,UHF Polariser,0.567,+6%,+6%,+7%
48199,UHF Amplifier,0.233,+5%,+6%,+6%
48200,Positron Resonator,0.233,+5%,+6%,+6%
48201,UHF Oscillator,0.233,+5%,+6%,+6%
48202,Positron Refractor,0.4,+6%,+6%,+6%
48203,Emeril Amplifier,0.4,+6%,+6%,+6%
48204,Chrono Filament,0.233,+5%,+6%,+6%
48205,Positron Polariser,0.167,+5%,+5%,+6%
48206,Indium Splitter,0.533,+5%,+8%,+7%
48207,Indium De-limiter,0.233,+5%,+6%,+6%
48208,Positron Accelerator,0.367,+5%,+8%,+6%
48209,Chrono Polariser,0.233,+5%,+6%,+6%
48210,Emeril Filament,0.567,+7%,+6%,+6%
48211,UHF Accelerator,0.4,+6%,+6%,+6%
48212,Chrono Resonator,0.167,+5%,+5%,+6%
48213,Emeril Refractor,0.233,+5%,+6%,+6%
48214,Emeril Amplifier,0.233,+5%,+6%,+6%
48215,Indium Mirror,0.4,+5%,+6%,+7%
48216,Chrono Amplifier,0.567,+6%,+6%,+7%
48217,Emeril Filament,0.4,+5%,+6%,+7%
48218,Chrono Accelerator,0.4,+5%,+6%,+7%
48219,Indium De-limiter,0.233,+5%,+6%,+6%
48220,UHF Polariser,0.4,+5%,+6%,+7%
48221,UHF Accelerator,0.567,+6%,+6%,+7%
48222,Indium Resonator,0.433,+5%,+9%,+6%
48223,Chrono Accelerator,0.233,+5%,+6%,+6%
48224,Positron Refractor,0.233,+5%,+6%,+6%
48225,Positron Mirror,0.4,+5%,+6%,+7%
48226,Emeril Amplifier,0.233,+5%,+6%,+6%
48227,Positron Mirror,0.567,+6%,+6%,+7%
48228,Indium Filament,0.7,+7%,+8%,+6%
48229,Indium Accelerator,0.4,+5%,+6%,+7%
48230,Positron Splitter,0.233,+5%,+6%,+6%
48231,Positron Accelerator,0.233,+5%,+6%,+6%
48232,Positron Polariser,0.4,+5%,+6%,+7%
48233,Indium De-limiter,0.533,+5%,+8%,+7%
48234,Positron Resonator,0.433,+5%,+9%,+6%
48235,Positron Accelerator,0.533,+6%,+8%,+6%
48236,Indium Accelerator,0.367,+5%,+8%,+6%
48237,Emeril Resonator,0.233,+5%,+6%,+6%
48238,Positron Refractor,0.233,+5%,+6%,+6%
48239,Positron Mirror,0.7,+6%,+8%,+7%
48240,Emeril Mirror,0.4,+6%,+6%,+6%
48241,UHF Mirror,0.4,+5%,+6%,+7%
48242,Chrono De-limiter,0.3,+5%,+7%,+6%
48243,UHF Oscillator,0.233,+5%,+6%,+6%
48244,Chrono Accelerator,0.567,+7%,+6%,+6%
48245,Positron Amplifier,0.233,+5%,+6%,+6%
48246,UHF Accelerator,0.367,+5%,+8%,+6%
48247,Emeril Polariser,0.4,+5%,+6%,+7%
48248,Chrono De-limiter,0.233,+5%,+6%,+6%
48249,Chrono Polariser,0.233,+5%,+6%,+6%
48250,Indium Oscillator,0.533,+5%,+8%,+7%
48251,UHF Mirror,0.4,+6%,+6%,+6%
48252,Positron Mirror,0.567,+7%,+6%,+6%
48253,UHF Refractor,0.233,+5%,+6%,+6%
48254,UHF Accelerator,0.233,+5%,+6%,+6%
48255,Indium Resonator,0.567,+7%,+6%,+6%
48256,UHF Filament,0.233,+5%,+6%,+6%
48257,UHF Amplifier,0.4,+6%,+6%,+6%
48258,UHF Refractor,0.4,+6%,+6%,+6%
48259,Emeril Accelerator,0.233,+5%,+6%,+6%
48260,Positron Filament,0.233,+5%,+6%,+6%
48261,Emeril Polariser,0.233,+5%,+6%,+6%
48262,Chrono De-limiter,0.233,+5%,+6%,+6%
48263,Indium Filament,0.233,+5%,+6%,+6%
48264,Emeril Resonator,0.233,+5%,+6%,+6%
48265,Emeril Splitter,0.4,+6%,+6%,+6%
48266,Chrono Accelerator,0.233,+5%,+6%,+6%
48267,UHF Amplifier,0.833,+7%,+10%,+6%
48268,Positron Accelerator,0.233,+5%,+6%,+6%
48269,Indium Polariser,0.6,+5%,+9%,+7%
48270,UHF Refractor,0.233,+5%,+6%,+6%
48271,Chrono Mirror,0.567,+7%,+6%,+6%
48272,Indium Mirror,0.5,+6%,+5%,+7%
48273,Emeril Oscillator,0.833,+6%,+10%,+7%
48274,Chrono Filament,0.4,+5%,+6%,+7%
48275,Positron Oscillator,0.4,+6%,+6%,+6%
48276,UHF Resonator,0.4,+6%,+6%,+6%
48277,UHF Refractor,0.233,+5%,+6%,+6%
48278,Positron Filament,0.567,+7%,+6%,+6%
48279,Emeril Splitter,0.567,+7%,+6%,+6%
48280,Emeril Accelerator,0.4,+6%,+6%,+6%
48281,Emeril Filament,0.4,+6%,+6%,+6%
48282,Indium Resonator,0.4,+6%,+6%,+6%
48283,Emeril Refractor,0.633,+7%,+7%,+6%
48284,Indium Amplifier,0.4,+5%,+6%,+7%
48285,Chrono Oscillator,0.4,+6%,+6%,+6%
48286,Emeril Resonator,0.3,+5%,+7%,+6%
48287,UHF Refractor,0.233,+5%,+6%,+6%
48288,Indium Filament,0.333,+6%,+5%,+6%
48289,UHF Mirror,0.4,+5%,+6%,+7%
48290,Indium Refractor,0.4,+6%,+6%,+6%
48291,Chrono Amplifier,0.7,+6%,+8%,+7%
48292,Emeril Accelerator,0.5,+5%,+10%,+6%
48293,Emeril Oscillator,0.567,+7%,+6%,+6%
48294,Emeril Mirror,0.4,+5%,+6%,+7%
48295,UHF Oscillator,0.433,+5%,+9%,+6%
48296,Chrono Polariser,0.233,+5%,+6%,+6%
48297,Positron Resonator,0.233,+5%,+6%,+6%
48298,Emeril Filament,0.667,+6%,+10%,+6%
48299,Emeril Polariser,0.4,+6%,+6%,+6%
48300,Emeril Splitter,0.233,+5%,+6%,+6%
48301,UHF De-limiter,0.567,+7%,+6%,+6%
48302,Indium Accelerator,0.3,+5%,+7%,+6%
48303,Positron Filament,0.433,+5%,+9%,+6%
48304,Positron Polariser,0.333,+5%,+5%,+7%
48305,Emeril Oscillator,0.533,+6%,+8%,+6%
48306,Chrono Refractor,0.233,+5%,+6%,+6%
48307,UHF Refractor,0.433,+5%,+9%,+6%
48308,Indium Splitter,0.233,+5%,+6%,+6%
48309,Chrono Refractor,0.233,+5%,+6%,+6%
48310,UHF Filament,0.6,+6%,+9%,+6%
48311,Chrono Mirror,0.5,+6%,+5%,+7%
48312,Emeril Resonator,0.567,+7%,+6%,+6%
48313,UHF Polariser,0.4,+5%,+6%,+7%
48314,UHF Accelerator,0.3,+5%,+7%,+6%
48315,Indium Splitter,0.4,+5%,+6%,+7%
48316,Indium Oscillator,0.567,+7%,+6%,+6%
48317,Emeril Mirror,0.3,+5%,+7%,+6%
48318,Indium Accelerator,0.4,+6%,+6%,+6%
48319,Positron Polariser,0.4,+5%,+6%,+7%
48320,Chrono Splitter,0.567,+7%,+6%,+6%
48321,Chrono Polariser,0.467,+5%,+7%,+7%
48322,Chrono Filament,0.233,+5%,+6%,+6%
48323,Positron Mirror,0.7,+6%,+8%,+7%
48324,Positron De-limiter,0.4,+6%,+6%,+6%
48325,Emeril Splitter,0.3,+5%,+7%,+6%
48326,Indium Splitter,0.233,+5%,+6%,+6%
48327,Indium Amplifier,0.4,+6%,+6%,+6%
48328,UHF De-limiter,0.4,+6%,+6%,+6%
48329,UHF Refractor,0.333,+6%,+5%,+6%
48330,Chrono Amplifier,0.467,+5%,+7%,+7%
48331,UHF Mirror,0.4,+5%,+6%,+7%
48332,Emeril Splitter,0.4,+5%,+6%,+7%
48333,Emeril Polariser,0.4,+6%,+6%,+6%
48334,Positron Refractor,0.233,+5%,+6%,+6%
48335,UHF Filament,0.233,+5%,+6%,+6%
48336,UHF Amplifier,0.233,+5%,+6%,+6%
48337,Positron Oscillator,0.4,+5%,+6%,+7%
48338,UHF Polariser,0.567,+7%,+6%,+6%
48339,Positron Mirror,0.233,+5%,+6%,+6%
48340,Emeril Filament,0.167,+5%,+5%,+6%
48341,Emeril Polariser,0.567,+6%,+6%,+7%
48342,Positron Mirror,0.733,+7%,+6%,+7%
48343,Chrono Oscillator,0.233,+5%,+6%,+6%
48344,Positron Resonator,0.233,+5%,+6%,+6%
48345,Emeril De-limiter,0.4,+5%,+6%,+7%
48346,Emeril Resonator,0.233,+5%,+6%,+6%
48347,Emeril Filament,0.4,+6%,+6%,+6%
48348,Chrono Oscillator,0.4,+6%,+6%,+6%
48349,UHF Resonator,0.633,+7%,+7%,+6%
48350,Indium Mirror,0.167,+5%,+5%,+6%
48351,UHF Splitter,0.5,+7%,+5%,+6%
48352,UHF Mirror,0.4,+5%,+6%,+7%
48353,Emeril Amplifier,0.233,+5%,+6%,+6%
48354,Positron Polariser,0.667,+5%,+10%,+7%
48355,Emeril Mirror,0.3,+5%,+7%,+6%
48356,Chrono Oscillator,0.567,+6%,+6%,+7%
48357,UHF Polariser,0.4,+6%,+6%,+6%
48358,Positron De-limiter,0.5,+5%,+10%,+6%
48359,Positron Amplifier,0.4,+6%,+6%,+6%
48360,Indium Splitter,0.233,+5%,+6%,+6%
48361,Chrono Filament,0.6,+5%,+9%,+7%
48362,UHF Filament,0.4,+6%,+6%,+6%
48363,Positron De-limiter,0.3,+5%,+7%,+6%
48364,Emeril Refractor,0.4,+5%,+6%,+7%
48365,Chrono Refractor,0.733,+7%,+6%,+7%
48366,Chrono De-limiter,0.233,+5%,+6%,+6%
48367,Positron Resonator,0.4,+5%,+6%,+7%
48368,Emeril Mirror,0.4,+5%,+6%,+7%
48369,Positron Splitter,0.233,+5%,+6%,+6%
48370,Indium Polariser,0.4,+5%,+6%,+7%
48371,Emeril Polariser,0.233,+5%,+6%,+6%
48372,UHF Oscillator,0.233,+5%,+6%,+6%
48373,Chrono Amplifier,0.233,+5%,+6%,+6%
48374,Positron Splitter,0.733,+7%,+6%,+7%
48375,Indium Accelerator,0.233,+5%,+6%,+6%
48376,UHF Accelerator,0.533,+6%,+8%,+6%
48377,Chrono De-limiter,0.4,+6%,+6%,+6%
48378,Indium Refractor,0.233,+5%,+6%,+6%
48379,Chrono Resonator,0.233,+5%,+6%,+6%
48380,Indium Resonator,0.233,+5%,+6%,+6%
48381,Emeril Splitter,0.5,+5%,+10%,+6%
48382,Indium Refractor,0.6,+6%,+9%,+6%
48383,Chrono Refractor,0.567,+7%,+6%,+6%
48384,Chrono Filament,0.6,+5%,+9%,+7%
48385,Indium Polariser,0.6,+5%,+9%,+7%
48386,Positron Mirror,0.3,+5%,+7%,+6%
48387,Emeril Accelerator,0.233,+5%,+6%,+6%
48388,Positron Amplifier,0.233,+5%,+6%,+6%
48389,Chrono Accelerator,0.467,+5%,+7%,+7%
48390,Positron Amplifier,0.4,+5%,+6%,+7%
48391,Indium Splitter,0.233,+5%,+6%,+6%
48392,Emeril Refractor,0.467,+6%,+7%,+6%
48393,Chrono Resonator,0.767,+7%,+9%,+6%
48394,Chrono Accelerator,0.567,+6%,+6%,+7%
48395,Indium Accelerator,0.233,+5%,+6%,+6%
48396,UHF Refractor,0.233,+5%,+6%,+6%
48397,Chrono Splitter,0.233,+5%,+6%,+6%
48398,Indium Mirror,0.4,+6%,+6%,+6%
48399,Chrono Resonator,0.533,+6%,+8%,+6%
48400,Chrono Mirror,0.233,+5%,+6%,+6%
48401,Chrono Mirror,0.4,+5%,+6%,+7%
48402,Emeril Oscillator,0.233,+5%,+6%,+6%
48403,UHF Filament,0.4,+5%,+6%,+7%
48404,Positron Oscillator,0.3,+5%,+7%,+6%
48405,UHF De-limiter,0.233,+5%,+6%,+6%
48406,Chrono Splitter,0.233,+5%,+6%,+6%
48407,UHF Polariser,0.567,+7%,+6%,+6%
48408,UHF Accelerator,0.567,+7%,+6%,+6%
48409,Chrono Filament,0.6,+6%,+9%,+6%
48410,UHF Mirror,0.233,+5%,+6%,+6%
48411,Emeril Refractor,0.4,+6%,+6%,+6%
48412,Emeril Amplifier,0.233,+5%,+6%,+6%
48413,Chrono Polariser,0.167,+5%,+5%,+6%
48414,Chrono Filament,0.4,+5%,+6%,+7%
48415,Indium Splitter,0.367,+5%,+8%,+6%
48416,Emeril Amplifier,0.233,+5%,+6%,+6%
48417,Positron Refractor,0.367,+5%,+8%,+6%
48418,UHF Refractor,0.567,+7%,+6%,+6%
48419,Emeril Resonator,0.467,+5%,+7%,+7%
48420,Emeril Polariser,0.4,+6%,+6%,+6%
48421,Emeril Accelerator,0.367,+5%,+8%,+6%
48422,UHF Filament,0.4,+5%,+6%,+7%
48423,Positron Amplifier,0.3,+5%,+7%,+6%
48424,Positron Oscillator,0.4,+5%,+6%,+7%
48425,Chrono Mirror,0.567,+7%,+6%,+6%
48426,Emeril Resonator,0.233,+5%,+6%,+6%
48427,Chrono Mirror,0.233,+5%,+6%,+6%
48428,Positron Mirror,0.233,+5%,+6%,+6%
48429,UHF Splitter,0.4,+6%,+6%,+6%
48430,Indium Oscillator,0.167,+5%,+5%,+6%
48431,Indium Accelerator,0.833,+6%,+10%,+7%
48432,UHF Oscillator,0.233,+5%,+6%,+6%
48433,Chrono Splitter,0.4,+5%,+6%,+7%
48434,Chrono De-limiter,0.233,+5%,+6%,+6%
48435,UHF Filament,0.367,+5%,+8%,+6%
48436,Indium Accelerator,0.233,+5%,+6%,+6%
48437,Chrono Amplifier,0.3,+5%,+7%,+6%
48438,Emeril Filament,0.4,+6%,+6%,+6%
48439,Emeril De-limiter,0.5,+6%,+5%,+7%
48440,UHF De-limiter,0.3,+5%,+7%,+6%
48441,Emeril Refractor,0.4,+6%,+6%,+6%
48442,Positron Mirror,0.233,+5%,+6%,+6%
48443,UHF Accelerator,0.333,+5%,+5%,+7%
48444,UHF De-limiter,0.233,+5%,+6%,+6%
48445,Emeril Accelerator,0.333,+5%,+5%,+7%
48446,Chrono Polariser,0.433,+5%,+9%,+6%
48447,Chrono Polariser,0.767,+6%,+9%,+7%
48448,Emeril Mirror,0.4,+6%,+6%,+6%
48449,Indium Splitter,0.3,+5%,+7%,+6%
48450,Emeril Filament,0.233,+5%,+6%,+6%
48451,Chrono Splitter,0.4,+6%,+6%,+6%
48452,Emeril Filament,0.233,+5%,+6%,+6%
48453,Emeril Accelerator,0.233,+5%,+6%,+6%
48454,UHF Resonator,0.233,+5%,+6%,+6%
48455,Positron De-limiter,0.233,+5%,+6%,+6%
48456,Positron Accelerator,0.233,+5%,+6%,+6%
48457,Indium Amplifier,0.4,+6%,+6%,+6%
48458,Emeril Oscillator,0.233,+5%,+6%,+6%
48459,Chrono Accelerator,0.233,+5%,+6%,+6%
48460,Indium Refractor,0.233,+5%,+6%,+6%
48461,Indium Resonator,0.233,+5%,+6%,+6%
48462,Positron Resonator,0.233,+5%,+6%,+6%
48463,Emeril Mirror,0.567,+7%,+6%,+6%
48464,Chrono Refractor,0.367,+5%,+8%,+6%
48465,Positron Mirror,0.4,+6%,+6%,+6%
48466,Emeril Accelerator,0.3,+5%,+7%,+6%
48467,UHF Mirror,0.4,+6%,+6%,+6%
48468,UHF Accelerator,0.3,+5%,+7%,+6%
48469,UHF Refractor,0.233,+5%,+6%,+6%
48470,UHF Accelerator,0.367,+5%,+8%,+6%
48471,UHF Amplifier,0.567,+7%,+6%,+6%
48472,Positron Resonator,0.4,+5%,+6%,+7%
48473,Positron Splitter,0.367,+5%,+8%,+6%
48474,Chrono Splitter,0.4,+5%,+6%,+7%
48475,Positron Polariser,0.467,+5%,+7%,+7%
48476,Chrono Mirror,0.467,+5%,+7%,+7%
48477,Chrono Splitter,0.467,+6%,+7%,+6%
48478,UHF Accelerator,0.233,+5%,+6%,+6%
48479,UHF Oscillator,0.4,+5%,+6%,+7%
48480,Chrono Polariser,0.4,+6%,+6%,+6%
48481,Chrono Accelerator,0.4,+5%,+6%,+7%
48482,Positron Polariser,0.233,+5%,+6%,+6%
48483,Indium Oscillator,0.233,+5%,+6%,+6%
48484,Emeril Filament,0.233,+5%,+6%,+6%
48485,UHF De-limiter,0.4,+6%,+6%,+6%
48486,Positron Resonator,0.3,+5%,+7%,+6%
48487,Positron Polariser,0.167,+5%,+5%,+6%
48488,Indium De-limiter,0.733,+7%,+6%,+7%
48489,Indium Refractor,0.7,+7%,+8%,+6%
48490,UHF Mirror,0.233,+5%,+6%,+6%
48491,Indium Refractor,0.4,+6%,+6%,+6%
48492,UHF De-limiter,0.467,+6%,+7%,+6%
48493,Chrono Oscillator,0.233,+5%,+6%,+6%
48494,Positron Amplifier,0.4,+6%,+6%,+6%
48495,UHF Amplifier,0.233,+5%,+6%,+6%
48496,Chrono Oscillator,0.733,+7%,+6%,+7%
48497,Emeril Splitter,0.433,+5%,+9%,+6%
48498,Positron Oscillator,0.233,+5%,+6%,+6%
48499,Chrono Splitter,0.767,+6%,+9%,+7%
48500,Positron Refractor,0.567,+7%,+6%,+6%
48501,Indium Refractor,0.233,+5%,+6%,+6%
48502,Positron Filament,0.533,+5%,+8%,+7%
48503,Positron Polariser,0.667,+6%,+10%,+6%
48504,Chrono Accelerator,0.3,+5%,+7%,+6%
48505,UHF Oscillator,0.233,+5%,+6%,+6%
48506,Indium Refractor,0.467,+5%,+7%,+7%
48507,UHF Mirror,0.667,+5%,+10%,+7%
48508,Positron Polariser,0.233,+5%,+6%,+6%
48509,Emeril Refractor,0.233,+5%,+6%,+6%
48510,Chrono Mirror,0.367,+5%,+8%,+6%
48511,Emeril Accelerator,0.4,+6%,+6%,+6%
48512,UHF Mirror,0.233,+5%,+6%,+6%
48513,Positron De-limiter,0.233,+5%,+6%,+6%
48514,Chrono Accelerator,0.4,+5%,+6%,+7%
48515,Emeril Accelerator,0.633,+6%,+7%,+7%
48516,Indium Accelerator,0.567,+6%,+6%,+7%
48517,Positron Filament,0.4,+5%,+6%,+7%
48518,Emeril Resonator,0.467,+5%,+7%,+7%
48519,Chrono Polariser,0.4,+5%,+6%,+7%
48520,Positron Splitter,0.233,+5%,+6%,+6%
48521,Positron Polariser,0.4,+6%,+6%,+6%
48522,Positron Resonator,0.233,+5%,+6%,+6%
48523,Chrono Oscillator,0.4,+6%,+6%,+6%
48524,Emeril Amplifier,0.233,+5%,+6%,+6%
48525,Emeril Filament,0.567,+6%,+6%,+7%
48526,Emeril Refractor,0.4,+5%,+6%,+7%
48527,Chrono Oscillator,0.233,+5%,+6%,+6%
48528,UHF Accelerator,0.233,+5%,+6%,+6%
48529,Emeril Resonator,0.567,+6%,+6%,+7%
48530,Emeril Amplifier,0.467,+6%,+7%,+6%
48531,UHF Accelerator,0.3,+5%,+7%,+6%
48532,Positron Mirror,0.4,+5%,+6%,+7%
48533,Emeril Resonator,0.433,+5%,+9%,+6%
48534,UHF Filament,0.4,+6%,+6%,+6%
48535,Indium Resonator,0.433,+5%,+9%,+6%
