Seed	Name	Perfection	Ship_Armour_Shield_Strength
56147	Nuclear Armour	0.8	+27%
56148	Neutron Resonator	0.467	+22%
56149	Deionised Armour	0.0	+15%
56150	Nuclear Polariser	0.067	+16%
56151	Induction Shield	0.4	+21%
56152	M-Field Buffer	0.0	+15%
56153	Neutron Buffer	0.467	+22%
56154	Deionised Buffer	0.133	+17%
56155	M-Field Padding	0.0	+15%
56156	Induction Buffer	0.067	+16%
56157	Nuclear Grafts	0.4	+21%
56158	Deionised Buffer	0.067	+16%
56159	Neutron Lattice	0.0	+15%
56160	M-Field Polariser	0.0	+15%
56161	Deionised Grafts	1.0	+30%
56162	Nuclear Armour	0.933	+29%
56163	Induction Grafts	0.733	+26%
56164	Deionised Battery	0.0	+15%
56165	Nuclear Polariser	0.267	+19%
56166	Nuclear Lattice	0.0	+15%
56167	Deionised Shield	0.0	+15%
56168	Deionised Buffer	0.0	+15%
56169	Nuclear Lattice	0.6	+24%
56170	Nuclear Lattice	0.067	+16%
56171	Nuclear Battery	0.267	+19%
56172	Induction Bulwark	0.0	+15%
56173	M-Field Polariser	0.0	+15%
56174	Neutron Battery	0.8	+27%
56175	Induction Armour	0.0	+15%
56176	Nuclear Grafts	0.933	+29%
56177	Neutron Bulwark	0.0	+15%
56178	Induction Bulwark	0.533	+23%
56179	M-Field Grafts	0.333	+20%
56180	Nuclear Resonator	0.333	+20%
56181	M-Field Shield	0.067	+16%
56182	M-Field Armour	0.333	+20%
56183	Neutron Armour	0.0	+15%
56184	M-Field Padding	0.0	+15%
56185	M-Field Armour	0.067	+16%
56186	Neutron Buffer	0.0	+15%
56187	Deionised Polariser	0.0	+15%
56188	Neutron Resonator	0.0	+15%
56189	M-Field Grafts	0.333	+20%
56190	Neutron Armour	0.133	+17%
56191	Deionised Padding	0.533	+23%
56192	Deionised Shield	0.0	+15%
56193	Nuclear Armour	0.4	+21%
56194	Induction Grafts	0.6	+24%
56195	Deionised Battery	0.067	+16%
56196	Neutron Buffer	0.867	+28%
56197	Deionised Battery	0.2	+18%
56198	M-Field Battery	0.2	+18%
56199	M-Field Polariser	0.2	+18%
56200	Deionised Padding	0.267	+19%
56201	Deionised Resonator	0.0	+15%
56202	Induction Padding	0.333	+20%
56203	M-Field Bulwark	0.867	+28%
56204	Nuclear Bulwark	0.733	+26%
56205	Nuclear Bulwark	0.4	+21%
56206	Neutron Bulwark	0.133	+17%
56207	Deionised Bulwark	0.467	+22%
56208	M-Field Polariser	0.133	+17%
56209	Nuclear Shield	0.133	+17%
56210	Nuclear Battery	0.867	+28%
56211	Nuclear Buffer	0.133	+17%
56212	Nuclear Lattice	0.8	+27%
56213	Induction Armour	0.067	+16%
56214	Nuclear Grafts	0.667	+25%
56215	M-Field Resonator	0.4	+21%
56216	Induction Battery	1.0	+30%
56217	Nuclear Polariser	0.267	+19%
56218	Neutron Battery	0.8	+27%
56219	Induction Shield	0.0	+15%
56220	M-Field Buffer	0.6	+24%
56221	M-Field Grafts	0.533	+23%
56222	Induction Polariser	1.0	+30%
56223	Neutron Buffer	0.0	+15%
56224	Neutron Grafts	0.0	+15%
56225	M-Field Padding	0.0	+15%
56226	M-Field Buffer	0.8	+27%
56227	Induction Grafts	0.6	+24%
56228	Deionised Polariser	0.733	+26%
56229	M-Field Buffer	0.267	+19%
56230	Induction Armour	0.0	+15%
56231	Induction Polariser	0.2	+18%
56232	M-Field Grafts	0.0	+15%
56233	Deionised Polariser	0.267	+19%
56234	Induction Battery	0.133	+17%
56235	Induction Bulwark	0.067	+16%
56236	M-Field Battery	0.467	+22%
56237	Nuclear Resonator	0.2	+18%
56238	Nuclear Resonator	0.267	+19%
56239	Induction Padding	0.2	+18%
56240	M-Field Padding	0.533	+23%
56241	Neutron Bulwark	0.067	+16%
56242	Induction Resonator	0.067	+16%
56243	M-Field Polariser	0.0	+15%
56244	Deionised Armour	0.267	+19%
56245	M-Field Buffer	0.0	+15%
56246	Deionised Padding	0.267	+19%
56247	Nuclear Lattice	0.2	+18%
56248	Induction Battery	0.533	+23%
56249	M-Field Padding	0.0	+15%
56250	Deionised Resonator	0.0	+15%
56251	Neutron Padding	0.0	+15%
56252	Nuclear Polariser	0.6	+24%
56253	Nuclear Buffer	0.533	+23%
56254	Induction Grafts	0.533	+23%
56255	M-Field Bulwark	0.467	+22%
56256	M-Field Polariser	0.133	+17%
56257	Neutron Battery	0.667	+25%
56258	Deionised Battery	0.0	+15%
56259	M-Field Armour	0.4	+21%
56260	Deionised Battery	0.533	+23%
56261	Induction Polariser	0.0	+15%
56262	Induction Battery	0.6	+24%
56263	Nuclear Buffer	0.2	+18%
56264	Deionised Polariser	0.133	+17%
56265	Induction Polariser	0.933	+29%
56266	M-Field Padding	0.267	+19%
56267	Neutron Padding	0.533	+23%
56268	Neutron Buffer	0.667	+25%
56269	Neutron Buffer	0.133	+17%
56270	Nuclear Lattice	0.0	+15%
56271	Induction Buffer	0.0	+15%
56272	Deionised Buffer	0.267	+19%
56273	Neutron Battery	0.533	+23%
56274	Induction Armour	0.333	+20%
56275	Nuclear Polariser	0.333	+20%
56276	Neutron Bulwark	0.067	+16%
56277	Neutron Buffer	0.733	+26%
56278	Nuclear Resonator	0.6	+24%
56279	Neutron Armour	0.6	+24%
56280	Neutron Padding	0.667	+25%
56281	Induction Polariser	0.067	+16%
56282	Deionised Grafts	0.0	+15%
56283	Nuclear Armour	0.067	+16%
56284	Induction Lattice	0.067	+16%
56285	Nuclear Armour	0.0	+15%
56286	Deionised Shield	0.067	+16%
56287	Neutron Bulwark	0.067	+16%
56288	Neutron Resonator	0.4	+21%
56289	Induction Armour	0.333	+20%
56290	Neutron Polariser	0.133	+17%
56291	M-Field Resonator	0.267	+19%
56292	Nuclear Shield	0.0	+15%
56293	Neutron Buffer	0.0	+15%
56294	Induction Grafts	0.467	+22%
56295	M-Field Shield	0.333	+20%
56296	Induction Padding	0.067	+16%
56297	Neutron Polariser	0.6	+24%
56298	Deionised Grafts	0.533	+23%
56299	Induction Resonator	0.133	+17%
56300	Nuclear Armour	0.0	+15%
56301	Nuclear Armour	0.467	+22%
56302	Induction Shield	0.0	+15%
56303	Neutron Armour	0.733	+26%
56304	Deionised Lattice	0.133	+17%
56305	M-Field Padding	0.0	+15%
56306	Induction Lattice	0.867	+28%
56307	M-Field Bulwark	0.067	+16%
56308	Neutron Lattice	0.667	+25%
56309	Nuclear Armour	0.133	+17%
56310	Neutron Battery	0.0	+15%
56311	Neutron Armour	0.067	+16%
56312	Neutron Battery	0.0	+15%
56313	Deionised Lattice	0.8	+27%
56314	Induction Lattice	0.067	+16%
56315	Induction Battery	0.0	+15%
56316	M-Field Polariser	0.8	+27%
56317	Neutron Shield	0.0	+15%
56318	Deionised Armour	0.933	+29%
56319	Induction Buffer	0.0	+15%
56320	Induction Battery	0.667	+25%
56321	Nuclear Buffer	0.067	+16%
56322	Nuclear Resonator	0.267	+19%
56323	M-Field Padding	0.267	+19%
56324	Neutron Lattice	0.133	+17%
56325	Deionised Lattice	0.067	+16%
56326	Nuclear Resonator	0.4	+21%
56327	M-Field Buffer	0.8	+27%
56328	M-Field Shield	0.0	+15%
56329	Neutron Grafts	0.067	+16%
56330	M-Field Shield	0.867	+28%
56331	Nuclear Bulwark	0.2	+18%
56332	Induction Buffer	0.0	+15%
56333	Induction Padding	0.667	+25%
56334	Nuclear Bulwark	0.4	+21%
56335	Nuclear Grafts	0.933	+29%
56336	M-Field Shield	0.067	+16%
56337	Nuclear Buffer	0.4	+21%
56338	Deionised Lattice	0.533	+23%
56339	M-Field Polariser	0.2	+18%
56340	M-Field Lattice	0.467	+22%
56341	Deionised Armour	0.2	+18%
56342	Deionised Bulwark	0.867	+28%
56343	Deionised Padding	0.267	+19%
56344	Deionised Padding	0.133	+17%
56345	Neutron Lattice	0.4	+21%
56346	Deionised Buffer	1.0	+30%
56347	Induction Buffer	0.0	+15%
56348	Nuclear Lattice	0.467	+22%
56349	Neutron Polariser	0.2	+18%
56350	Nuclear Padding	0.267	+19%
56351	Deionised Lattice	0.467	+22%
56352	Induction Armour	0.2	+18%
56353	M-Field Bulwark	0.0	+15%
56354	Nuclear Padding	0.067	+16%
56355	M-Field Padding	0.133	+17%
56356	Induction Resonator	0.0	+15%
56357	M-Field Padding	0.733	+26%
56358	Nuclear Grafts	0.067	+16%
56359	Induction Shield	0.467	+22%
56360	Deionised Buffer	1.0	+30%
56361	Neutron Buffer	0.133	+17%
56362	Deionised Grafts	0.333	+20%
56363	Induction Lattice	1.0	+30%
56364	M-Field Grafts	0.6	+24%
56365	Induction Bulwark	0.133	+17%
56366	Nuclear Bulwark	0.0	+15%
56367	Nuclear Lattice	0.933	+29%
56368	Nuclear Shield	0.133	+17%
56369	Nuclear Bulwark	0.067	+16%
56370	Deionised Resonator	0.533	+23%
56371	Deionised Bulwark	0.067	+16%
56372	M-Field Lattice	0.133	+17%
56373	M-Field Resonator	0.0	+15%
56374	Deionised Padding	0.0	+15%
56375	Deionised Polariser	0.0	+15%
56376	Induction Lattice	0.0	+15%
56377	Induction Bulwark	0.0	+15%
56378	Deionised Shield	0.067	+16%
56379	Induction Bulwark	0.333	+20%
56380	Nuclear Lattice	0.733	+26%
56381	M-Field Grafts	0.133	+17%
56382	Nuclear Polariser	0.333	+20%
56383	Neutron Bulwark	1.0	+30%
56384	Nuclear Lattice	0.2	+18%
56385	M-Field Lattice	0.0	+15%
56386	Induction Shield	0.667	+25%
56387	Neutron Buffer	0.267	+19%
56388	Nuclear Buffer	0.4	+21%
56389	Deionised Buffer	0.067	+16%
56390	Deionised Battery	0.533	+23%
56391	M-Field Lattice	0.2	+18%
56392	Deionised Bulwark	0.8	+27%
56393	M-Field Armour	0.467	+22%
56394	Neutron Padding	0.0	+15%
56395	M-Field Bulwark	0.667	+25%
56396	Induction Battery	0.0	+15%
56397	Nuclear Bulwark	0.067	+16%
56398	Induction Polariser	0.0	+15%
56399	Deionised Padding	0.0	+15%
56400	M-Field Padding	0.0	+15%
56401	Induction Buffer	0.533	+23%
56402	Deionised Shield	0.067	+16%
56403	M-Field Padding	0.133	+17%
56404	Nuclear Shield	0.733	+26%
56405	M-Field Polariser	0.267	+19%
56406	M-Field Padding	0.2	+18%
56407	Deionised Buffer	0.2	+18%
56408	Nuclear Polariser	0.0	+15%
56409	Neutron Buffer	0.467	+22%
56410	Nuclear Polariser	0.133	+17%
56411	Induction Lattice	0.0	+15%
56412	Nuclear Battery	0.067	+16%
56413	Neutron Padding	0.0	+15%
56414	Induction Padding	1.0	+30%
56415	M-Field Buffer	0.0	+15%
56416	Nuclear Shield	0.2	+18%
56417	Nuclear Battery	0.6	+24%
56418	Neutron Lattice	0.533	+23%
56419	Nuclear Polariser	0.067	+16%
56420	Neutron Bulwark	0.067	+16%
56421	Deionised Padding	0.6	+24%
56422	Induction Buffer	0.0	+15%
56423	Nuclear Battery	0.067	+16%
56424	Induction Polariser	0.067	+16%
56425	Induction Grafts	0.067	+16%
56426	Deionised Shield	0.4	+21%
56427	Neutron Polariser	0.267	+19%
56428	Neutron Buffer	0.067	+16%
56429	M-Field Resonator	0.0	+15%
56430	Neutron Polariser	0.267	+19%
56431	Nuclear Padding	0.733	+26%
56432	Nuclear Buffer	0.133	+17%
56433	M-Field Buffer	0.067	+16%
56434	Induction Grafts	1.0	+30%
56435	M-Field Grafts	0.533	+23%
56436	M-Field Battery	0.0	+15%
56437	Deionised Armour	0.0	+15%
56438	Deionised Padding	0.0	+15%
56439	Deionised Resonator	0.533	+23%
56440	M-Field Lattice	0.933	+29%
56441	Nuclear Shield	0.067	+16%
56442	Neutron Padding	0.067	+16%
56443	Induction Battery	0.0	+15%
56444	Neutron Padding	0.0	+15%
56445	Neutron Resonator	0.667	+25%
56446	Induction Polariser	0.0	+15%
56447	Neutron Polariser	0.133	+17%
56448	Induction Lattice	0.0	+15%
56449	M-Field Bulwark	0.933	+29%
56450	Induction Shield	0.067	+16%
56451	Nuclear Grafts	0.0	+15%
56452	M-Field Buffer	0.133	+17%
56453	Induction Bulwark	0.067	+16%
56454	M-Field Lattice	0.2	+18%
56455	Neutron Battery	0.067	+16%
56456	M-Field Bulwark	0.6	+24%
56457	Neutron Buffer	0.8	+27%
56458	Deionised Lattice	0.667	+25%
56459	Nuclear Padding	0.467	+22%
56460	Deionised Battery	0.333	+20%
56461	Deionised Bulwark	0.2	+18%
56462	Induction Resonator	0.867	+28%
56463	Neutron Resonator	0.267	+19%
56464	Induction Lattice	0.067	+16%
56465	Deionised Lattice	0.533	+23%
56466	M-Field Polariser	0.2	+18%
56467	Neutron Padding	0.267	+19%
56468	M-Field Shield	1.0	+30%
56469	Induction Polariser	0.267	+19%
56470	Induction Bulwark	0.067	+16%
56471	M-Field Polariser	0.067	+16%
56472	Induction Grafts	0.0	+15%
56473	Induction Resonator	0.667	+25%
56474	Neutron Polariser	0.0	+15%
56475	Deionised Grafts	0.067	+16%
56476	Nuclear Grafts	0.6	+24%
56477	Neutron Shield	0.533	+23%
56478	Deionised Battery	0.6	+24%
56479	M-Field Resonator	0.533	+23%
56480	Neutron Bulwark	0.133	+17%
56481	M-Field Shield	0.267	+19%
56482	Nuclear Shield	0.533	+23%
56483	Nuclear Polariser	0.133	+17%
56484	Nuclear Armour	0.067	+16%
56485	Deionised Shield	0.0	+15%
56486	M-Field Buffer	0.067	+16%
56487	Deionised Polariser	0.067	+16%
56488	Deionised Lattice	0.8	+27%
56489	Nuclear Padding	0.0	+15%
56490	Nuclear Resonator	0.0	+15%
56491	Deionised Resonator	0.067	+16%
56492	Neutron Buffer	0.267	+19%
56493	Induction Polariser	0.0	+15%
56494	Neutron Battery	0.4	+21%
56495	Neutron Buffer	0.333	+20%
56496	Induction Armour	0.467	+22%
56497	Induction Battery	0.2	+18%
56498	Induction Bulwark	0.467	+22%
56499	M-Field Armour	0.067	+16%
56500	Deionised Resonator	0.0	+15%
56501	Neutron Shield	0.267	+19%
56502	Induction Buffer	0.0	+15%
56503	M-Field Grafts	1.0	+30%
56504	Nuclear Padding	0.733	+26%
56505	M-Field Padding	0.733	+26%
56506	Neutron Resonator	0.067	+16%
56507	Neutron Armour	0.067	+16%
56508	M-Field Grafts	0.0	+15%
56509	M-Field Padding	0.2	+18%
56510	Deionised Padding	0.333	+20%
56511	Deionised Buffer	0.6	+24%
56512	Deionised Bulwark	0.4	+21%
56513	Neutron Battery	0.333	+20%
56514	Induction Shield	0.4	+21%
56515	Nuclear Buffer	0.533	+23%
56516	Nuclear Armour	0.0	+15%
56517	Neutron Resonator	0.267	+19%
56518	Nuclear Grafts	0.6	+24%
56519	Neutron Resonator	0.2	+18%
56520	Induction Grafts	0.867	+28%
56521	Induction Resonator	0.133	+17%
56522	Deionised Polariser	0.6	+24%
56523	M-Field Grafts	0.333	+20%
56524	Nuclear Grafts	0.2	+18%
56525	M-Field Buffer	0.267	+19%
56526	M-Field Armour	0.867	+28%
56527	Induction Polariser	0.133	+17%
56528	Deionised Lattice	0.733	+26%
56529	Induction Bulwark	0.6	+24%
56530	Nuclear Lattice	0.4	+21%
56531	Nuclear Battery	0.467	+22%
56532	Induction Armour	0.067	+16%
56533	Induction Resonator	0.2	+18%
56534	Deionised Buffer	0.2	+18%
56535	Deionised Padding	0.933	+29%
56536	Induction Padding	0.0	+15%
56537	Neutron Battery	0.0	+15%
56538	Induction Bulwark	0.933	+29%
56539	Deionised Padding	0.0	+15%
56540	M-Field Polariser	0.933	+29%
56541	M-Field Bulwark	0.333	+20%
56542	M-Field Polariser	0.933	+29%
56543	Deionised Padding	0.6	+24%
56544	Neutron Resonator	0.733	+26%
56545	Neutron Grafts	0.0	+15%
56546	Deionised Buffer	0.467	+22%
56547	Induction Armour	0.0	+15%
56548	Deionised Padding	0.0	+15%
56549	Nuclear Resonator	0.0	+15%
56550	Nuclear Polariser	0.8	+27%
56551	M-Field Polariser	0.667	+25%
56552	Nuclear Polariser	0.467	+22%
56553	Deionised Polariser	0.133	+17%
56554	Induction Grafts	0.667	+25%
56555	Nuclear Lattice	0.133	+17%
56556	Neutron Padding	0.2	+18%
56557	Neutron Buffer	0.0	+15%
56558	Induction Shield	0.467	+22%
56559	Neutron Bulwark	0.933	+29%
56560	Induction Padding	0.333	+20%
56561	Deionised Padding	0.6	+24%
56562	M-Field Armour	0.0	+15%
56563	Induction Lattice	0.0	+15%
56564	Deionised Armour	0.6	+24%
56565	Neutron Padding	0.467	+22%
56566	Nuclear Bulwark	0.2	+18%
56567	Deionised Shield	0.333	+20%
56568	Induction Buffer	0.133	+17%
56569	Neutron Shield	0.133	+17%
56570	Nuclear Buffer	0.333	+20%
56571	M-Field Resonator	0.067	+16%
56572	Nuclear Grafts	0.933	+29%
56573	Nuclear Grafts	0.467	+22%
56574	Deionised Armour	0.0	+15%
56575	Nuclear Armour	0.133	+17%
56576	Induction Grafts	0.067	+16%
56577	Deionised Resonator	0.4	+21%
56578	Induction Battery	0.0	+15%
56579	Deionised Padding	0.467	+22%
56580	Induction Padding	0.933	+29%
56581	M-Field Grafts	0.0	+15%
56582	Induction Resonator	0.4	+21%
56583	Nuclear Lattice	0.2	+18%
56584	M-Field Buffer	0.533	+23%
56585	Deionised Shield	0.0	+15%
56586	Neutron Resonator	0.4	+21%
56587	Deionised Battery	0.067	+16%
56588	Neutron Buffer	0.2	+18%
56589	Deionised Bulwark	0.2	+18%
56590	Nuclear Armour	0.867	+28%
56591	Induction Armour	0.733	+26%
56592	Induction Padding	0.0	+15%
56593	Deionised Armour	0.267	+19%
56594	Deionised Armour	0.8	+27%
56595	M-Field Buffer	0.867	+28%
56596	Neutron Bulwark	0.133	+17%
56597	Neutron Resonator	0.4	+21%
56598	Nuclear Padding	0.933	+29%
56599	Induction Bulwark	0.0	+15%
56600	Deionised Armour	0.2	+18%
56601	Deionised Buffer	0.0	+15%
56602	M-Field Shield	0.2	+18%
56603	Induction Resonator	0.2	+18%
56604	Deionised Polariser	0.0	+15%
56605	Neutron Armour	0.333	+20%
56606	M-Field Battery	0.0	+15%
56607	Induction Grafts	1.0	+30%
56608	Induction Polariser	0.133	+17%
56609	Induction Shield	0.333	+20%
56610	Neutron Armour	0.4	+21%
56611	Induction Armour	0.867	+28%
56612	Neutron Lattice	0.467	+22%
56613	Neutron Grafts	0.733	+26%
56614	M-Field Lattice	0.733	+26%
56615	Nuclear Polariser	0.667	+25%
56616	Induction Bulwark	0.0	+15%
56617	Induction Polariser	0.067	+16%
56618	Neutron Lattice	0.0	+15%
56619	Neutron Padding	0.2	+18%
56620	Induction Resonator	0.067	+16%
56621	Nuclear Resonator	0.067	+16%
56622	Neutron Lattice	0.133	+17%
56623	M-Field Shield	0.0	+15%
56624	Neutron Padding	1.0	+30%
56625	Induction Grafts	0.133	+17%
56626	M-Field Bulwark	0.867	+28%
56627	Nuclear Battery	0.0	+15%
56628	Induction Padding	0.0	+15%
56629	M-Field Battery	0.333	+20%
56630	Deionised Battery	0.2	+18%
56631	M-Field Padding	0.533	+23%
56632	Deionised Battery	0.2	+18%
56633	Induction Battery	0.133	+17%
56634	Neutron Polariser	0.267	+19%
56635	Deionised Lattice	0.0	+15%
56636	M-Field Grafts	0.133	+17%
56637	Neutron Resonator	0.133	+17%
56638	Neutron Armour	0.867	+28%
56639	Neutron Polariser	0.0	+15%
56640	Deionised Grafts	0.2	+18%
56641	Nuclear Grafts	0.133	+17%
56642	M-Field Padding	0.267	+19%
56643	Induction Padding	0.0	+15%
56644	Induction Armour	0.2	+18%
56645	Neutron Lattice	0.467	+22%
56646	M-Field Polariser	0.867	+28%
56647	Induction Buffer	0.933	+29%
56648	Nuclear Grafts	1.0	+30%
56649	Neutron Battery	0.933	+29%
56650	Neutron Armour	0.467	+22%
56651	M-Field Buffer	0.267	+19%
56652	Neutron Lattice	0.267	+19%
56653	Induction Grafts	0.067	+16%
56654	Neutron Resonator	0.467	+22%
56655	Nuclear Bulwark	0.0	+15%
56656	M-Field Grafts	0.333	+20%
56657	M-Field Armour	0.467	+22%
56658	Induction Polariser	0.0	+15%
56659	Induction Buffer	0.067	+16%
56660	M-Field Buffer	0.733	+26%
56661	Induction Polariser	0.867	+28%
56662	M-Field Polariser	0.733	+26%
56663	M-Field Grafts	0.0	+15%
56664	Nuclear Grafts	0.0	+15%
56665	Deionised Battery	0.067	+16%
56666	M-Field Padding	0.0	+15%
56667	Neutron Buffer	0.067	+16%
56668	Induction Battery	0.4	+21%
56669	Deionised Battery	0.0	+15%
56670	Deionised Polariser	0.667	+25%
56671	Neutron Shield	0.067	+16%
56672	Induction Battery	0.333	+20%
56673	Induction Resonator	0.667	+25%
56674	Neutron Padding	0.067	+16%
56675	M-Field Battery	0.333	+20%
56676	Deionised Shield	0.267	+19%
56677	Deionised Armour	0.667	+25%
56678	Nuclear Polariser	0.267	+19%
56679	Nuclear Grafts	0.467	+22%
56680	Nuclear Lattice	0.533	+23%
56681	Induction Polariser	0.0	+15%
56682	M-Field Shield	1.0	+30%
56683	Neutron Armour	0.133	+17%
56684	Deionised Lattice	0.8	+27%
56685	M-Field Grafts	1.0	+30%
56686	Neutron Polariser	0.0	+15%
56687	Nuclear Resonator	1.0	+30%
56688	Deionised Shield	0.067	+16%
56689	Nuclear Resonator	0.067	+16%
56690	M-Field Buffer	0.0	+15%
56691	Nuclear Armour	0.667	+25%
56692	M-Field Grafts	0.933	+29%
56693	Nuclear Lattice	0.8	+27%
56694	Neutron Bulwark	0.933	+29%
56695	Deionised Buffer	0.0	+15%
56696	Induction Grafts	0.067	+16%
56697	Neutron Lattice	0.267	+19%
56698	Induction Polariser	0.933	+29%
56699	M-Field Polariser	0.067	+16%
56700	Deionised Buffer	0.6	+24%
56701	M-Field Shield	0.067	+16%
56702	Deionised Armour	0.8	+27%
56703	Neutron Padding	0.067	+16%
56704	Nuclear Bulwark	0.067	+16%
56705	M-Field Battery	0.533	+23%
56706	Nuclear Bulwark	0.0	+15%
56707	Deionised Polariser	0.267	+19%
56708	Deionised Shield	0.0	+15%
56709	Neutron Battery	0.133	+17%
56710	Nuclear Grafts	0.4	+21%
56711	Nuclear Battery	0.6	+24%
56712	M-Field Lattice	0.067	+16%
56713	Neutron Battery	0.133	+17%
56714	Induction Resonator	0.4	+21%
56715	Nuclear Resonator	0.4	+21%
56716	Induction Lattice	0.333	+20%
56717	Deionised Bulwark	0.067	+16%
56718	Deionised Shield	0.133	+17%
56719	Deionised Resonator	0.733	+26%
56720	Deionised Grafts	0.333	+20%
56721	Nuclear Resonator	0.333	+20%
56722	Neutron Lattice	0.0	+15%
56723	M-Field Padding	0.067	+16%
56724	Nuclear Lattice	0.2	+18%
56725	Induction Bulwark	0.0	+15%
56726	Neutron Resonator	0.333	+20%
56727	M-Field Battery	0.933	+29%
56728	Deionised Buffer	0.533	+23%
56729	Neutron Armour	0.0	+15%
56730	Nuclear Polariser	0.067	+16%
56731	Induction Resonator	0.0	+15%
56732	M-Field Bulwark	0.067	+16%
56733	Neutron Shield	0.0	+15%
56734	Nuclear Bulwark	0.133	+17%
56735	Induction Bulwark	0.333	+20%
56736	Induction Armour	0.4	+21%
56737	M-Field Polariser	0.0	+15%
56738	Deionised Buffer	0.0	+15%
56739	M-Field Padding	0.867	+28%
56740	Deionised Battery	0.133	+17%
56741	Neutron Armour	0.133	+17%
56742	Induction Grafts	0.067	+16%
56743	Neutron Bulwark	0.0	+15%
56744	Neutron Battery	0.2	+18%
56745	M-Field Polariser	0.133	+17%
56746	Nuclear Shield	0.267	+19%
56747	Nuclear Armour	0.133	+17%
56748	Induction Grafts	0.6	+24%
56749	Neutron Armour	0.2	+18%
56750	Induction Armour	0.6	+24%
56751	Neutron Bulwark	0.067	+16%
56752	Neutron Bulwark	0.733	+26%
56753	Deionised Polariser	0.667	+25%
56754	Deionised Battery	0.533	+23%
56755	M-Field Bulwark	0.867	+28%
56756	Deionised Padding	0.067	+16%
56757	Induction Padding	0.867	+28%
56758	M-Field Padding	0.667	+25%
56759	Neutron Polariser	0.0	+15%
56760	M-Field Shield	0.667	+25%
56761	Neutron Buffer	0.533	+23%
56762	Deionised Bulwark	0.467	+22%
56763	Deionised Padding	0.0	+15%
56764	Nuclear Polariser	0.533	+23%
56765	Neutron Resonator	0.0	+15%
56766	Neutron Armour	0.0	+15%
56767	Neutron Battery	0.867	+28%
56768	M-Field Resonator	0.267	+19%
56769	Deionised Battery	0.2	+18%
56770	Neutron Bulwark	0.533	+23%
56771	Neutron Lattice	1.0	+30%
56772	Deionised Battery	0.067	+16%
56773	Nuclear Lattice	0.667	+25%
56774	M-Field Padding	0.6	+24%
56775	Nuclear Lattice	0.867	+28%
56776	M-Field Armour	0.333	+20%
56777	Induction Armour	0.267	+19%
56778	Deionised Padding	0.733	+26%
56779	Deionised Lattice	0.267	+19%
56780	Nuclear Polariser	0.2	+18%
56781	M-Field Bulwark	0.467	+22%
56782	Induction Grafts	0.067	+16%
56783	Neutron Resonator	0.133	+17%
56784	Deionised Resonator	0.2	+18%
56785	Nuclear Buffer	0.6	+24%
56786	Nuclear Grafts	0.0	+15%
56787	Induction Resonator	0.667	+25%
56788	Deionised Resonator	0.0	+15%
56789	Nuclear Polariser	0.133	+17%
56790	Induction Bulwark	0.533	+23%
56791	Neutron Resonator	0.333	+20%
56792	M-Field Resonator	0.667	+25%
56793	Nuclear Buffer	0.667	+25%
56794	Nuclear Buffer	0.0	+15%
56795	M-Field Grafts	0.2	+18%
56796	Nuclear Grafts	0.933	+29%
56797	Induction Polariser	0.0	+15%
56798	Nuclear Polariser	0.533	+23%
56799	Deionised Armour	0.0	+15%
56800	Induction Resonator	0.933	+29%
56801	Deionised Armour	0.2	+18%
56802	Neutron Buffer	0.4	+21%
56803	Nuclear Resonator	0.0	+15%
56804	M-Field Battery	0.333	+20%
56805	Neutron Shield	0.0	+15%
56806	Neutron Armour	0.0	+15%
56807	Nuclear Battery	0.067	+16%
56808	Deionised Grafts	0.667	+25%
56809	Induction Resonator	0.333	+20%
56810	M-Field Armour	0.733	+26%
56811	Nuclear Resonator	0.267	+19%
56812	Nuclear Armour	0.2	+18%
56813	Induction Bulwark	0.133	+17%
56814	M-Field Bulwark	0.867	+28%
56815	Deionised Polariser	0.0	+15%
56816	Induction Resonator	0.867	+28%
56817	Nuclear Padding	0.0	+15%
56818	Deionised Resonator	0.0	+15%
56819	Deionised Battery	0.067	+16%
56820	Nuclear Bulwark	0.2	+18%
56821	Induction Buffer	0.067	+16%
56822	Deionised Resonator	0.867	+28%
56823	Neutron Polariser	0.2	+18%
56824	Deionised Grafts	0.533	+23%
56825	Neutron Shield	0.4	+21%
56826	Neutron Battery	0.067	+16%
56827	Neutron Resonator	0.2	+18%
56828	Neutron Shield	0.067	+16%
56829	Nuclear Grafts	0.867	+28%
56830	Nuclear Armour	0.933	+29%
56831	Neutron Lattice	0.0	+15%
56832	M-Field Resonator	0.0	+15%
56833	Nuclear Grafts	0.733	+26%
56834	M-Field Resonator	0.0	+15%
56835	Nuclear Resonator	0.8	+27%
56836	M-Field Resonator	0.867	+28%
56837	Neutron Polariser	0.2	+18%
56838	Deionised Grafts	0.333	+20%
56839	Induction Polariser	0.0	+15%
56840	Induction Polariser	0.933	+29%
56841	Neutron Resonator	0.467	+22%
56842	Deionised Shield	0.533	+23%
56843	Neutron Battery	0.133	+17%
56844	Deionised Polariser	0.0	+15%
56845	Induction Polariser	0.067	+16%
56846	Induction Buffer	0.2	+18%
56847	Deionised Polariser	0.933	+29%
56848	M-Field Lattice	0.2	+18%
56849	Nuclear Padding	0.933	+29%
56850	Induction Grafts	0.0	+15%
56851	Induction Armour	0.467	+22%
56852	M-Field Lattice	0.467	+22%
56853	M-Field Armour	0.267	+19%
56854	Deionised Padding	0.867	+28%
56855	Deionised Lattice	0.4	+21%
