sep=,
Seed,Name,Perfection,Ship_Weapons_Guns_Damage,Ship_Weapons_Guns_Rate,Ship_Weapons_Guns_HeatTime
44604,Retuned Accelerator,0.125,,+2%,
44605,Polished Resonator,0.0,,,+11%
44606,Retuned Mirror,0.5,+1%,,
44607,Fibre Optic Amplifier,0.5,+1%,,
44608,Retuned Mirror,0.5,+1%,,
44609,Polished Mirror,0.5,,+5%,
44610,Polished Mirror,0.056,,,+12%
44611,Ionised De-limiter,0.472,,+3%,+15%
44612,Retuned Accelerator,0.5,+1%,,+11%
44613,Fibre Optic Polariser,0.125,,+2%,
44614,Fibre Optic Accelerator,0.5,+1%,,
44615,Laser De-limiter,0.75,+1%,+3%,
44616,Fibre Optic Oscillator,0.125,,+2%,
44617,Laser Splitter,0.25,,+3%,
44618,Polished Oscillator,0.944,+1%,,+19%
44619,Ionised Refractor,0.5,+1%,,
44620,Laser Splitter,0.056,,,+12%
44621,Polished Oscillator,0.056,,,+12%
44622,Laser Mirror,0.403,,+2%,+16%
44623,Laser Amplifier,0.125,,+2%,
44624,Ionised Amplifier,0.5,,+5%,
44625,Laser Refractor,0.5,+1%,,
44626,Fibre Optic Splitter,0.111,,,+13%
44627,Ionised Amplifier,0.444,,,+19%
44628,Laser Refractor,0.125,,+2%,
44629,Polished Polariser,0.5,,+5%,
44630,Fibre Optic Mirror,1.0,+1%,+5%,
44631,Retuned Mirror,0.5,+1%,,
44632,Laser Accelerator,0.5,,,+20%
44633,Laser Splitter,0.0,,,+11%
44634,Polished Mirror,0.444,,,+19%
44635,Laser Refractor,0.611,+1%,,+13%
44636,Polished Refractor,0.75,+1%,+3%,
44637,Laser Resonator,0.0,,,+11%
44638,Ionised Mirror,0.778,+1%,,+16%
44639,Ionised Filament,0.5,+1%,,
44640,Polished De-limiter,0.5,+1%,,
44641,Polished Splitter,0.222,,,+15%
44642,Ionised Oscillator,0.5,+1%,,
44643,Fibre Optic Refractor,0.0,,,+11%
44644,Fibre Optic Resonator,0.625,,+2%,+20%
44645,Retuned Polariser,0.75,+1%,+3%,
44646,Polished Resonator,0.333,,,+17%
44647,Laser Mirror,0.694,,+3%,+19%
44648,Polished Splitter,0.75,+1%,+3%,
44649,Retuned Splitter,0.278,,,+16%
44650,Fibre Optic Oscillator,0.125,,+2%,+11%
44651,Ionised Filament,0.5,+1%,,
44652,Retuned Refractor,0.5,+1%,,+11%
44653,Ionised Resonator,0.125,,+2%,+11%
44654,Fibre Optic Amplifier,0.556,,+5%,+12%
44655,Ionised Oscillator,0.125,,+2%,
44656,Retuned Splitter,0.125,,+2%,
44657,Fibre Optic Accelerator,0.056,,,+12%
44658,Polished Resonator,0.5,+1%,,
44659,Retuned Accelerator,0.5,+1%,,
44660,Fibre Optic Accelerator,0.375,,+4%,
44661,Polished Mirror,0.5,,+5%,
44662,Laser Accelerator,0.5,+1%,,
44663,Ionised Accelerator,0.222,,,+15%
44664,Fibre Optic Polariser,0.0,,,+11%
44665,Laser Mirror,0.25,,+3%,+11%
44666,Fibre Optic Oscillator,0.5,+1%,,
44667,Retuned Polariser,0.278,,,+16%
44668,Retuned Polariser,0.111,,,+13%
44669,Ionised Amplifier,0.0,,,+11%
44670,Polished Refractor,0.375,,+4%,
44671,Fibre Optic Resonator,0.056,,,+12%
44672,Fibre Optic Resonator,0.375,,+4%,
44673,Retuned Splitter,0.125,,+2%,
44674,Retuned Oscillator,0.5,+1%,,
44675,Fibre Optic Mirror,0.125,,+2%,
44676,Ionised Oscillator,0.5,+1%,,+11%
44677,Laser Accelerator,0.125,,+2%,+11%
44678,Laser Polariser,0.5,+1%,,+11%
44679,Ionised Refractor,0.625,+1%,+2%,
44680,Ionised Refractor,0.611,+1%,,+13%
44681,Laser Oscillator,0.125,,+2%,
44682,Polished Mirror,0.0,,,+11%
44683,Polished Resonator,0.625,+1%,+2%,
44684,Ionised Polariser,0.0,,,+11%
44685,Ionised Accelerator,1.0,+1%,+5%,
44686,Laser Polariser,0.556,+1%,,+12%
44687,Ionised Polariser,0.5,+1%,,
44688,Retuned Accelerator,0.111,,,+13%
44689,Ionised Accelerator,0.625,+1%,+2%,
44690,Polished Polariser,0.458,,+2%,+17%
44691,Retuned Refractor,0.111,,,+13%
44692,Polished Resonator,0.125,,+2%,
44693,Ionised Resonator,0.722,+1%,,+15%
44694,Fibre Optic Amplifier,0.5,+1%,,
44695,Polished Amplifier,0.875,+1%,+4%,
44696,Retuned De-limiter,0.75,+1%,+3%,
44697,Fibre Optic Mirror,0.167,,,+14%
44698,Retuned Polariser,0.0,,,+11%
44699,Retuned Oscillator,0.5,+1%,,
44700,Laser Splitter,0.056,,,+12%
44701,Fibre Optic Resonator,0.125,,+2%,
44702,Laser De-limiter,0.5,,+5%,
44703,Retuned De-limiter,0.625,+1%,+2%,
44704,Fibre Optic Polariser,0.25,,+3%,
44705,Fibre Optic Amplifier,0.75,+1%,+3%,
44706,Laser Splitter,0.306,,+3%,+12%
44707,Fibre Optic Amplifier,0.5,+1%,,
44708,Retuned Refractor,0.125,,+2%,
44709,Laser Oscillator,0.5,+1%,,
44710,Polished Filament,0.333,,,+17%
44711,Ionised Oscillator,0.5,+1%,,
44712,Ionised De-limiter,0.125,,+2%,
44713,Polished Accelerator,0.125,,+2%,
44714,Polished Amplifier,0.75,+1%,+3%,
44715,Fibre Optic Mirror,0.125,,+2%,
44716,Polished Polariser,0.181,,+2%,+12%
44717,Polished Accelerator,0.5,+1%,,
44718,Retuned Mirror,0.0,,,+11%
44719,Fibre Optic Mirror,0.417,,+3%,+14%
44720,Retuned Refractor,0.5,,+5%,
44721,Fibre Optic Filament,0.375,,+4%,
44722,Retuned De-limiter,0.125,,+2%,
44723,Ionised De-limiter,0.0,,,+11%
44724,Retuned Accelerator,0.5,+1%,,
44725,Fibre Optic Splitter,0.5,+1%,,
44726,Polished Polariser,0.833,+1%,,+17%
44727,Polished Filament,0.0,,,+11%
44728,Retuned Filament,0.5,+1%,,
44729,Laser Refractor,0.625,+1%,+2%,
44730,Retuned Refractor,0.625,+1%,+2%,
44731,Laser Filament,0.375,,+4%,
44732,Polished Refractor,0.625,,+2%,+20%
44733,Polished Polariser,0.333,,,+17%
44734,Fibre Optic Amplifier,0.167,,,+14%
44735,Fibre Optic Amplifier,0.625,+1%,+2%,
44736,Laser Mirror,0.5,+1%,,
44737,Ionised Amplifier,0.0,,,+11%
44738,Fibre Optic Polariser,0.75,+1%,+3%,
44739,Fibre Optic Oscillator,0.222,,,+15%
44740,Fibre Optic Accelerator,0.5,,+5%,+11%
44741,Polished Accelerator,0.5,+1%,,
44742,Ionised Accelerator,0.0,,,+11%
44743,Fibre Optic Mirror,0.5,+1%,,
44744,Fibre Optic De-limiter,0.625,+1%,+2%,
44745,Fibre Optic De-limiter,0.875,+1%,+4%,
44746,Polished Refractor,0.25,,+3%,
44747,Ionised Amplifier,0.111,,,+13%
44748,Polished Filament,0.5,+1%,,
44749,Fibre Optic Filament,0.167,,,+14%
44750,Retuned Amplifier,0.5,+1%,,
44751,Fibre Optic Polariser,0.75,+1%,+3%,
44752,Polished Oscillator,0.5,,+5%,
44753,Retuned Amplifier,0.125,,+2%,
44754,Polished Oscillator,0.625,+1%,+2%,
44755,Fibre Optic Refractor,0.556,+1%,,+12%
44756,Ionised Mirror,0.625,+1%,+2%,
44757,Ionised Accelerator,0.222,,,+15%
44758,Retuned Splitter,0.833,+1%,,+17%
44759,Retuned Accelerator,0.556,,+5%,+12%
44760,Polished De-limiter,0.292,,+2%,+14%
44761,Polished Splitter,0.5,+1%,,
44762,Retuned Filament,0.889,+1%,,+18%
44763,Ionised De-limiter,0.333,,,+17%
44764,Polished Filament,0.0,,,+11%
44765,Retuned Filament,0.625,+1%,+2%,
44766,Polished Oscillator,0.625,+1%,+2%,
44767,Ionised Accelerator,0.5,+1%,,
44768,Retuned Mirror,0.375,,+4%,
44769,Polished Accelerator,0.056,,,+12%
44770,Fibre Optic Oscillator,0.236,,+2%,+13%
44771,Polished Accelerator,0.375,,+4%,
44772,Retuned Refractor,0.5,+1%,,
44773,Fibre Optic Mirror,0.125,,+2%,
44774,Retuned Resonator,0.556,+1%,,+12%
44775,Polished Accelerator,0.125,,+2%,
44776,Laser Refractor,0.375,,+4%,
44777,Fibre Optic Amplifier,0.347,,+2%,+15%
44778,Retuned Filament,0.5,+1%,,
44779,Polished Splitter,0.944,,+5%,+19%
44780,Laser Filament,0.125,,+2%,
44781,Retuned Accelerator,0.111,,,+13%
44782,Polished Splitter,0.5,+1%,,
44783,Retuned Mirror,0.944,+1%,,+19%
44784,Retuned Filament,0.0,,,+11%
44785,Retuned Oscillator,0.5,+1%,,
44786,Retuned Filament,0.5,+1%,,
44787,Retuned Polariser,0.111,,,+13%
44788,Ionised Oscillator,0.5,+1%,,
44789,Retuned Resonator,0.0,,,+11%
44790,Laser Amplifier,0.5,,,+20%
44791,Ionised Oscillator,0.125,,+2%,
44792,Laser Filament,0.389,,,+18%
44793,Laser Polariser,0.25,,+3%,
44794,Polished Splitter,0.5,+1%,,
44795,Ionised Amplifier,0.75,,+3%,+20%
44796,Polished Filament,0.5,+1%,,+11%
44797,Ionised De-limiter,0.5,+1%,,+11%
44798,Laser Amplifier,0.125,,+2%,
44799,Retuned De-limiter,0.875,+1%,+4%,
44800,Retuned Mirror,0.25,,+3%,
44801,Polished Splitter,0.889,+1%,,+18%
44802,Retuned Polariser,0.5,+1%,,
44803,Ionised Amplifier,0.125,,+2%,+11%
44804,Fibre Optic Mirror,0.5,,+5%,
44805,Fibre Optic Filament,0.5,,,+20%
44806,Laser Polariser,0.125,,+2%,
44807,Fibre Optic Amplifier,0.5,+1%,,
44808,Ionised Filament,0.5,+1%,,
44809,Ionised Splitter,0.5,+1%,,
44810,Fibre Optic Oscillator,0.0,,,+11%
44811,Polished Amplifier,0.5,+1%,,
44812,Polished Splitter,0.125,,+2%,
44813,Polished Polariser,1.0,+1%,,+20%
44814,Fibre Optic De-limiter,0.0,,,+11%
44815,Ionised Resonator,1.0,+1%,+5%,
44816,Laser Filament,0.0,,,+11%
44817,Ionised Mirror,0.056,,,+12%
44818,Ionised Filament,0.25,,+3%,
44819,Laser Filament,0.0,,,+11%
44820,Fibre Optic Filament,0.75,+1%,+3%,
44821,Polished Refractor,1.0,+1%,+5%,
44822,Laser Mirror,0.0,,,+11%
44823,Fibre Optic Polariser,0.5,+1%,,
44824,Retuned Polariser,0.5,+1%,,
44825,Retuned Mirror,0.5,+1%,,
44826,Fibre Optic Splitter,0.5,+1%,,+11%
44827,Retuned Amplifier,0.5,+1%,,
44828,Polished De-limiter,0.556,,+5%,+12%
44829,Retuned Splitter,0.389,,,+18%
44830,Retuned Accelerator,0.5,+1%,,
44831,Polished Oscillator,0.278,,,+16%
44832,Laser Filament,0.833,+1%,,+17%
44833,Laser Refractor,0.125,,+2%,
44834,Laser Refractor,0.333,,,+17%
44835,Polished Polariser,0.375,,+4%,
44836,Laser Polariser,0.764,,+4%,+18%
44837,Polished Mirror,0.5,,,+20%
44838,Polished Filament,0.444,,,+19%
44839,Fibre Optic Polariser,0.5,+1%,,
44840,Ionised Amplifier,0.889,,+5%,+18%
44841,Ionised Refractor,0.444,,,+19%
44842,Polished De-limiter,0.0,,,+11%
44843,Laser Splitter,0.5,+1%,,
44844,Laser Mirror,0.556,+1%,,+12%
44845,Laser Splitter,0.0,,,+11%
44846,Laser Filament,0.444,,,+19%
44847,Ionised Accelerator,0.0,,,+11%
44848,Polished Splitter,0.125,,+2%,
44849,Retuned Splitter,0.5,+1%,,
44850,Ionised Splitter,0.375,,+4%,
44851,Polished Oscillator,0.5,+1%,,
44852,Fibre Optic Resonator,0.5,+1%,,
44853,Laser Resonator,0.0,,,+11%
44854,Retuned Accelerator,0.25,,+3%,
44855,Ionised Splitter,0.5,+1%,,
44856,Retuned Polariser,0.125,,+2%,+11%
44857,Ionised Accelerator,0.5,+1%,,
44858,Polished Mirror,0.125,,+2%,
44859,Fibre Optic Polariser,0.5,+1%,,+11%
44860,Retuned Refractor,0.5,+1%,,
44861,Retuned Resonator,0.222,,,+15%
44862,Retuned De-limiter,0.0,,,+11%
44863,Polished Resonator,0.125,,+2%,
44864,Ionised Polariser,0.125,,+2%,
44865,Laser Refractor,0.125,,+2%,
44866,Retuned Splitter,0.5,+1%,,
44867,Polished Mirror,0.5,+1%,,
44868,Polished Splitter,0.25,,+3%,
44869,Fibre Optic De-limiter,0.5,,+5%,+11%
44870,Ionised Resonator,0.0,,,+11%
44871,Retuned Refractor,0.056,,,+12%
44872,Ionised Mirror,1.0,+1%,,+20%
44873,Ionised Filament,0.472,,+3%,+15%
44874,Ionised Mirror,0.125,,+2%,
44875,Ionised De-limiter,0.722,+1%,,+15%
44876,Fibre Optic Polariser,0.389,,,+18%
44877,Ionised Oscillator,0.5,+1%,,
44878,Fibre Optic Splitter,0.375,,+4%,
44879,Laser Filament,0.0,,,+11%
44880,Retuned Filament,0.625,+1%,+2%,
44881,Retuned Resonator,0.375,,+4%,
44882,Ionised Polariser,0.542,,+4%,+14%
44883,Ionised Mirror,0.25,,+3%,
44884,Retuned Filament,0.25,,+3%,
44885,Fibre Optic Splitter,0.0,,,+11%
44886,Laser Splitter,0.75,+1%,+3%,
44887,Polished Amplifier,0.75,+1%,+3%,
44888,Retuned Mirror,0.75,+1%,+3%,
44889,Ionised Polariser,0.5,+1%,,
44890,Retuned Filament,0.5,+1%,,
44891,Laser Polariser,0.625,+1%,+2%,
44892,Fibre Optic Amplifier,0.611,+1%,,+13%
44893,Polished De-limiter,0.5,+1%,,
44894,Laser Oscillator,0.125,,+2%,
44895,Fibre Optic Refractor,0.111,,,+13%
44896,Retuned De-limiter,0.333,,,+17%
44897,Retuned Mirror,0.278,,,+16%
44898,Fibre Optic Accelerator,0.125,,+2%,
44899,Fibre Optic Accelerator,0.125,,+2%,
44900,Fibre Optic Filament,0.056,,,+12%
44901,Polished Accelerator,0.5,+1%,,
44902,Laser Resonator,0.125,,+2%,+11%
44903,Ionised Refractor,0.5,+1%,,
44904,Retuned Resonator,1.0,+1%,+5%,
44905,Polished Mirror,0.611,+1%,,+13%
44906,Fibre Optic Polariser,0.667,+1%,,+14%
44907,Retuned De-limiter,0.125,,+2%,
44908,Fibre Optic Refractor,0.181,,+2%,+12%
44909,Retuned Oscillator,0.5,+1%,,+11%
44910,Ionised Oscillator,0.444,,,+19%
44911,Laser Polariser,0.056,,,+12%
44912,Retuned Refractor,0.75,+1%,+3%,
44913,Retuned Polariser,0.167,,,+14%
44914,Polished Polariser,0.125,,+2%,
44915,Ionised Filament,0.611,+1%,,+13%
44916,Fibre Optic Accelerator,0.5,+1%,,
44917,Retuned Filament,0.778,+1%,,+16%
44918,Ionised Resonator,0.111,,,+13%
44919,Retuned Accelerator,0.5,+1%,,
44920,Laser Polariser,0.5,+1%,,
44921,Ionised Splitter,0.5,,+5%,
44922,Polished Splitter,0.5,+1%,,
44923,Laser Accelerator,0.5,,+5%,
44924,Fibre Optic Mirror,0.125,,+2%,
44925,Polished Filament,0.125,,+2%,
44926,Laser Filament,0.111,,,+13%
44927,Retuned Accelerator,0.0,,,+11%
44928,Polished Polariser,0.875,+1%,+4%,
44929,Polished Refractor,0.5,+1%,,
44930,Retuned De-limiter,0.0,,,+11%
44931,Retuned Amplifier,0.625,+1%,+2%,
44932,Ionised Refractor,0.5,+1%,,
44933,Laser Oscillator,0.875,+1%,+4%,
44934,Polished De-limiter,0.5,+1%,,+11%
44935,Ionised Polariser,0.0,,,+11%
44936,Retuned Oscillator,0.611,+1%,,+13%
44937,Retuned Filament,0.222,,,+15%
44938,Polished Polariser,0.25,,+3%,+11%
44939,Ionised Accelerator,0.375,,+4%,
44940,Polished Accelerator,0.5,+1%,,
44941,Polished Mirror,0.389,,,+18%
44942,Ionised De-limiter,0.5,+1%,,
44943,Ionised Filament,0.125,,+2%,
44944,Fibre Optic Accelerator,0.625,+1%,+2%,
44945,Ionised Filament,0.694,,+3%,+19%
44946,Fibre Optic Mirror,0.5,+1%,,+11%
44947,Laser Resonator,0.25,,+3%,
44948,Laser De-limiter,0.25,,+3%,
44949,Ionised Oscillator,0.125,,+2%,
44950,Polished Oscillator,0.375,,+4%,
44951,Fibre Optic Oscillator,0.125,,+2%,
44952,Ionised De-limiter,0.75,+1%,+3%,
44953,Polished Accelerator,0.0,,,+11%
44954,Polished Mirror,0.5,+1%,,+11%
44955,Laser Refractor,0.222,,,+15%
44956,Fibre Optic Oscillator,0.167,,,+14%
44957,Ionised Polariser,0.625,+1%,+2%,
44958,Ionised Refractor,1.0,+1%,+5%,
44959,Retuned Splitter,0.5,+1%,,
44960,Laser Amplifier,0.5,+1%,,
44961,Fibre Optic Amplifier,0.0,,,+11%
44962,Laser Amplifier,0.5,+1%,,+11%
44963,Polished De-limiter,0.833,+1%,,+17%
44964,Retuned Filament,0.5,+1%,,
44965,Fibre Optic Resonator,0.278,,,+16%
44966,Fibre Optic Mirror,0.5,,+5%,
44967,Laser Refractor,0.625,+1%,+2%,
44968,Laser Resonator,0.5,,+5%,
44969,Retuned Splitter,0.0,,,+11%
44970,Ionised Polariser,0.625,+1%,+2%,
44971,Retuned Filament,0.5,+1%,,
44972,Ionised Refractor,0.375,,+4%,
44973,Polished Accelerator,0.375,,+4%,
44974,Retuned Accelerator,0.625,+1%,+2%,
44975,Ionised Mirror,0.125,,+2%,
44976,Ionised Polariser,0.556,+1%,,+12%
44977,Retuned Splitter,0.5,+1%,,
44978,Ionised Accelerator,0.375,,+4%,
44979,Fibre Optic Splitter,0.125,,+2%,
44980,Polished De-limiter,0.5,+1%,,
44981,Laser Splitter,0.125,,+2%,
44982,Polished Refractor,0.417,,+3%,+14%
44983,Retuned Resonator,0.347,,+2%,+15%
44984,Ionised Splitter,0.125,,+2%,
44985,Laser Oscillator,0.5,+1%,,
44986,Fibre Optic Resonator,0.556,,+5%,+12%
44987,Polished De-limiter,0.375,,+4%,+11%
44988,Ionised Mirror,0.528,,+3%,+16%
44989,Laser Mirror,0.458,,+2%,+17%
44990,Laser Polariser,0.25,,+3%,
44991,Retuned De-limiter,0.375,,+4%,
44992,Retuned Polariser,0.5,+1%,,
44993,Polished Polariser,0.625,+1%,+2%,
44994,Ionised Filament,0.222,,,+15%
44995,Polished Filament,0.125,,+2%,
44996,Polished Mirror,0.5,+1%,,
44997,Laser Oscillator,0.167,,,+14%
44998,Fibre Optic Filament,0.5,+1%,,
44999,Ionised Accelerator,0.5,+1%,,
45000,Polished Resonator,0.125,,+2%,
45001,Polished Polariser,1.0,+1%,+5%,
45002,Fibre Optic Splitter,0.5,+1%,,+11%
45003,Polished Oscillator,0.333,,,+17%
45004,Fibre Optic Filament,0.75,+1%,+3%,
45005,Ionised Mirror,0.5,+1%,,
45006,Laser Splitter,0.056,,,+12%
45007,Fibre Optic Refractor,0.222,,,+15%
45008,Fibre Optic Accelerator,0.75,+1%,+3%,
45009,Retuned Refractor,0.375,,+4%,
45010,Ionised Resonator,0.125,,+2%,
45011,Ionised Polariser,0.125,,+2%,
45012,Ionised Filament,0.375,,+4%,
45013,Retuned Resonator,0.5,+1%,,
45014,Fibre Optic De-limiter,0.722,+1%,,+15%
45015,Ionised Polariser,0.181,,+2%,+12%
45016,Retuned Filament,0.5,+1%,,
45017,Laser Polariser,0.5,+1%,,
45018,Polished Refractor,0.25,,+3%,
45019,Ionised Splitter,0.0,,,+11%
45020,Polished Mirror,0.875,+1%,+4%,
45021,Polished Splitter,0.5,+1%,,+11%
45022,Laser Polariser,0.5,+1%,,
45023,Retuned Amplifier,0.375,,+4%,
45024,Polished Mirror,0.5,,,+20%
45025,Polished Polariser,0.625,+1%,+2%,
45026,Laser Filament,0.375,,+4%,
45027,Ionised Polariser,0.431,,+4%,+12%
45028,Ionised Filament,0.125,,+2%,
45029,Ionised Mirror,0.25,,+3%,
45030,Polished Oscillator,0.611,+1%,,+13%
45031,Ionised Splitter,0.0,,,+11%
45032,Polished Mirror,0.333,,,+17%
45033,Ionised Mirror,0.5,+1%,,+11%
45034,Laser Filament,0.0,,,+11%
45035,Laser Mirror,0.5,+1%,,
45036,Laser Splitter,0.111,,,+13%
45037,Ionised Accelerator,0.389,,,+18%
45038,Fibre Optic Mirror,0.5,+1%,,
45039,Fibre Optic Polariser,0.889,,+5%,+18%
45040,Retuned Oscillator,0.125,,+2%,
45041,Laser Mirror,0.5,+1%,,
45042,Laser Refractor,0.056,,,+12%
45043,Fibre Optic Polariser,0.25,,+3%,
45044,Laser Splitter,1.0,+1%,,+20%
45045,Polished Splitter,0.0,,,+11%
45046,Retuned Refractor,0.25,,+3%,
45047,Fibre Optic Accelerator,0.125,,+2%,
45048,Fibre Optic Filament,0.125,,+2%,
45049,Polished Mirror,0.125,,+2%,
45050,Fibre Optic Oscillator,0.5,+1%,,
45051,Laser Refractor,0.278,,,+16%
45052,Retuned Mirror,0.125,,+2%,+11%
45053,Laser Oscillator,0.5,+1%,,
45054,Fibre Optic De-limiter,0.5,+1%,,
45055,Ionised Refractor,0.333,,,+17%
45056,Ionised Splitter,0.75,+1%,+3%,
45057,Ionised Resonator,0.5,+1%,,
45058,Polished Amplifier,0.5,+1%,,
45059,Fibre Optic Filament,0.125,,+2%,
45060,Laser Refractor,0.556,+1%,,+12%
45061,Laser Filament,0.125,,+2%,+11%
45062,Retuned Oscillator,0.5,,,+20%
45063,Polished Mirror,0.25,,+3%,
45064,Ionised De-limiter,0.0,,,+11%
45065,Polished Refractor,0.056,,,+12%
45066,Retuned Splitter,0.111,,,+13%
45067,Retuned De-limiter,0.375,,+4%,
45068,Polished Splitter,0.75,+1%,+3%,
45069,Ionised Accelerator,0.5,+1%,,+11%
45070,Polished Polariser,0.181,,+2%,+12%
45071,Retuned Refractor,0.5,+1%,,
45072,Polished Mirror,0.111,,,+13%
45073,Ionised Amplifier,0.944,+1%,,+19%
45074,Laser Oscillator,0.625,+1%,+2%,
45075,Polished Refractor,0.222,,,+15%
45076,Retuned Oscillator,0.5,+1%,,
45077,Polished Resonator,0.0,,,+11%
45078,Laser Accelerator,0.625,,+2%,+20%
45079,Ionised Amplifier,0.5,+1%,,
45080,Laser De-limiter,0.625,+1%,+2%,
45081,Retuned Filament,0.125,,+2%,
45082,Retuned De-limiter,0.556,+1%,,+12%
45083,Laser Amplifier,0.5,+1%,,
45084,Ionised Filament,0.056,,,+12%
45085,Polished Accelerator,0.125,,+2%,
45086,Retuned Mirror,0.625,+1%,+2%,
45087,Polished De-limiter,0.569,,+2%,+19%
45088,Fibre Optic Mirror,0.222,,,+15%
45089,Retuned Refractor,0.5,+1%,,+11%
45090,Ionised Accelerator,0.167,,,+14%
45091,Fibre Optic Accelerator,0.056,,,+12%
45092,Laser Accelerator,0.625,+1%,+2%,
45093,Polished Amplifier,0.5,,+5%,
45094,Polished Splitter,0.5,+1%,,
45095,Polished De-limiter,0.125,,+2%,+11%
45096,Laser De-limiter,0.056,,,+12%
45097,Ionised Polariser,0.5,+1%,,
45098,Polished Refractor,0.5,+1%,,
45099,Polished Oscillator,0.556,+1%,,+12%
45100,Ionised Polariser,0.5,,,+20%
45101,Retuned Filament,0.5,+1%,,
45102,Ionised Accelerator,0.222,,,+15%
45103,Ionised Resonator,0.5,+1%,,
45104,Polished Mirror,0.125,,+2%,
45105,Polished Resonator,0.944,+1%,,+19%
45106,Polished Resonator,0.111,,,+13%
45107,Polished De-limiter,0.333,,,+17%
45108,Polished Amplifier,1.0,+1%,+5%,
45109,Laser Refractor,0.181,,+2%,+12%
45110,Retuned Amplifier,0.556,+1%,,+12%
45111,Laser Filament,0.125,,+2%,
45112,Ionised Mirror,0.444,,,+19%
45113,Retuned Filament,0.556,+1%,,+12%
45114,Polished Resonator,0.0,,,+11%
45115,Laser Amplifier,0.125,,+2%,
45116,Retuned Refractor,0.111,,,+13%
45117,Fibre Optic Splitter,0.5,+1%,,
45118,Ionised Resonator,0.889,+1%,,+18%
45119,Fibre Optic Splitter,0.778,+1%,,+16%
45120,Retuned Refractor,0.375,,+4%,+11%
45121,Retuned Resonator,0.5,+1%,,
45122,Retuned Accelerator,0.528,,+3%,+16%
45123,Laser Refractor,0.833,+1%,,+17%
45124,Laser De-limiter,0.5,,+5%,+11%
45125,Retuned Resonator,0.375,,+4%,
45126,Retuned De-limiter,0.056,,,+12%
45127,Retuned Resonator,0.0,,,+11%
45128,Polished Amplifier,0.5,+1%,,
45129,Retuned Accelerator,0.375,,+4%,
45130,Ionised Oscillator,0.875,+1%,+4%,
45131,Retuned Oscillator,0.389,,,+18%
45132,Retuned Splitter,0.5,+1%,,
45133,Ionised Splitter,0.375,,+4%,
45134,Retuned Accelerator,0.5,+1%,,
45135,Polished Accelerator,0.667,+1%,,+14%
45136,Fibre Optic Mirror,0.375,,+4%,
45137,Ionised Accelerator,0.722,+1%,,+15%
45138,Fibre Optic Resonator,0.0,,,+11%
45139,Fibre Optic Refractor,0.556,+1%,,+12%
45140,Fibre Optic Filament,0.125,,+2%,
45141,Laser Mirror,0.5,+1%,,
45142,Laser Resonator,0.125,,+2%,
45143,Fibre Optic Amplifier,0.5,+1%,,
45144,Laser Resonator,0.5,+1%,,
45145,Retuned Polariser,0.125,,+2%,
45146,Laser Refractor,0.667,+1%,,+14%
45147,Polished Refractor,0.111,,,+13%
45148,Laser Amplifier,0.5,+1%,,
45149,Ionised Amplifier,0.444,,,+19%
45150,Fibre Optic Mirror,0.625,+1%,+2%,
45151,Retuned Amplifier,0.5,,,+20%
45152,Fibre Optic Oscillator,0.5,+1%,,
45153,Polished Amplifier,0.125,,+2%,
45154,Retuned De-limiter,0.722,+1%,,+15%
45155,Laser Polariser,0.125,,+2%,
45156,Laser Amplifier,0.708,,+4%,+17%
45157,Polished Oscillator,0.5,+1%,,
45158,Retuned De-limiter,0.528,,+3%,+16%
45159,Polished De-limiter,0.111,,,+13%
45160,Polished Resonator,0.875,+1%,+4%,
45161,Polished Amplifier,0.389,,,+18%
45162,Fibre Optic Filament,0.0,,,+11%
45163,Polished De-limiter,0.375,,+4%,
45164,Polished Polariser,0.167,,,+14%
45165,Retuned Filament,0.389,,,+18%
45166,Fibre Optic Polariser,0.875,+1%,+4%,
45167,Laser De-limiter,0.5,+1%,,
45168,Laser Oscillator,0.125,,+2%,
45169,Fibre Optic Resonator,0.111,,,+13%
45170,Ionised De-limiter,0.222,,,+15%
45171,Polished Mirror,0.5,,+5%,
45172,Polished Filament,0.125,,+2%,
45173,Ionised Accelerator,0.125,,+2%,+11%
45174,Fibre Optic Accelerator,0.5,+1%,,
45175,Ionised Resonator,0.667,+1%,,+14%
45176,Fibre Optic Accelerator,0.375,,+4%,
45177,Fibre Optic De-limiter,0.5,+1%,,
45178,Retuned Polariser,0.056,,,+12%
45179,Ionised Splitter,0.625,+1%,+2%,
45180,Fibre Optic Refractor,0.5,,+5%,+11%
45181,Polished Polariser,0.278,,,+16%
45182,Ionised Oscillator,0.125,,+2%,
45183,Fibre Optic Oscillator,0.5,+1%,,
45184,Ionised Splitter,0.25,,+3%,
45185,Ionised De-limiter,0.625,+1%,+2%,
45186,Polished Filament,0.625,+1%,+2%,
45187,Fibre Optic Mirror,0.0,,,+11%
45188,Fibre Optic Amplifier,0.0,,,+11%
45189,Polished Splitter,0.5,+1%,,
45190,Fibre Optic Oscillator,0.5,,+5%,
45191,Retuned Amplifier,0.625,+1%,+2%,
45192,Retuned Splitter,0.5,+1%,,
45193,Polished Accelerator,0.25,,+3%,
45194,Retuned Resonator,0.5,,+5%,
45195,Retuned Splitter,0.375,,+4%,+11%
45196,Fibre Optic Splitter,0.25,,+3%,
45197,Polished Oscillator,0.5,+1%,,
45198,Ionised Polariser,0.5,+1%,,
