sep=,
Seed,Name,Perfection,Weapon_Laser_Damage,Weapon_Laser_ChargeTime
59221,Antimatter Plating,0.899,+4%,-19%
59222,Vectorised Magnets,0.293,+4%,-13%
59223,Vectorised Mass Chamber,0.091,+4%,-11%
59224,Quantum Magnets,0.091,+4%,-11%
59225,Quantum Core,0.091,+4%,-11%
59226,Quantum Core,0.293,+4%,-13%
59227,Faultless Injectors,0.394,+4%,-14%
59228,Faultless Stabiliser,0.192,+4%,-12%
59229,Faultless Mass Chamber,0.798,+4%,-18%
59230,Antimatter Recycler,0.495,+4%,-15%
59231,Faultless Stabiliser,0.495,+4%,-15%
59232,Faultless Stabiliser,0.899,+4%,-19%
59233,Antimatter Plating,0.091,+4%,-11%
59234,Quantum Generator Unit,0.091,+4%,-11%
59235,Quantum Magnets,0.091,+4%,-11%
59236,Antimatter Accelerator,0.293,+4%,-13%
59237,Faultless Stabiliser,0.293,+4%,-13%
59238,Antimatter Core,0.091,+4%,-11%
59239,Faultless Capacitors,0.495,+4%,-15%
59240,Indium Capacitors,0.091,+4%,-11%
59241,Quantum Recycler,0.091,+4%,-11%
59242,Faultless Stabiliser,0.697,+4%,-17%
59243,Quantum Plating,0.091,+4%,-11%
59244,Vectorised Core,0.192,+4%,-12%
59245,Antimatter Capacitors,0.495,+4%,-15%
59246,Vectorised Generator Unit,1.0,+4%,-20%
59247,Faultless Recycler,0.293,+4%,-13%
59248,Antimatter Magnets,0.091,+4%,-11%
59249,Antimatter Injectors,0.798,+4%,-18%
59250,Quantum Magnets,0.293,+4%,-13%
59251,Quantum Core,0.495,+4%,-15%
59252,Quantum Recycler,0.091,+4%,-11%
59253,Vectorised Injectors,0.697,+4%,-17%
59254,Indium Core,0.091,+4%,-11%
59255,Indium Mass Chamber,0.697,+4%,-17%
59256,Quantum Magnets,0.394,+4%,-14%
59257,Indium Core,0.798,+4%,-18%
59258,Faultless Generator Unit,0.192,+4%,-12%
59259,Faultless Stabiliser,0.091,+4%,-11%
59260,Antimatter Stabiliser,0.091,+4%,-11%
59261,Faultless Capacitors,0.091,+4%,-11%
59262,Faultless Accelerator,0.192,+4%,-12%
59263,Antimatter Injectors,0.091,+4%,-11%
59264,Indium Accelerator,0.192,+4%,-12%
59265,Indium Injectors,0.394,+4%,-14%
59266,Vectorised Injectors,0.394,+4%,-14%
59267,Indium Capacitors,0.293,+4%,-13%
59268,Quantum Plating,1.0,+4%,-20%
59269,Quantum Generator Unit,0.697,+4%,-17%
59270,Quantum Capacitors,0.091,+4%,-11%
59271,Antimatter Plating,0.293,+4%,-13%
59272,Vectorised Recycler,0.899,+4%,-19%
59273,Quantum Mass Chamber,0.091,+4%,-11%
59274,Antimatter Magnets,1.0,+4%,-20%
59275,Faultless Injectors,0.293,+4%,-13%
59276,Quantum Plating,0.192,+4%,-12%
59277,Quantum Core,0.495,+4%,-15%
59278,Quantum Plating,0.798,+4%,-18%
59279,Indium Core,0.293,+4%,-13%
59280,Quantum Recycler,0.091,+4%,-11%
59281,Vectorised Generator Unit,0.091,+4%,-11%
59282,Antimatter Magnets,0.091,+4%,-11%
59283,Indium Plating,0.091,+4%,-11%
59284,Indium Plating,1.0,+4%,-20%
59285,Vectorised Capacitors,0.293,+4%,-13%
59286,Faultless Recycler,0.091,+4%,-11%
59287,Faultless Recycler,0.091,+4%,-11%
59288,Vectorised Capacitors,0.495,+4%,-15%
59289,Quantum Accelerator,0.091,+4%,-11%
59290,Quantum Injectors,0.293,+4%,-13%
59291,Faultless Magnets,0.798,+4%,-18%
59292,Vectorised Plating,0.091,+4%,-11%
59293,Faultless Generator Unit,0.293,+4%,-13%
59294,Antimatter Accelerator,0.495,+4%,-15%
59295,Quantum Mass Chamber,0.495,+4%,-15%
59296,Indium Stabiliser,0.091,+4%,-11%
59297,Quantum Capacitors,0.091,+4%,-11%
59298,Quantum Mass Chamber,0.394,+4%,-14%
59299,Faultless Capacitors,0.091,+4%,-11%
59300,Antimatter Core,0.293,+4%,-13%
59301,Quantum Core,0.798,+4%,-18%
59302,Vectorised Recycler,0.596,+4%,-16%
59303,Quantum Mass Chamber,0.495,+4%,-15%
59304,Vectorised Mass Chamber,0.394,+4%,-14%
59305,Indium Stabiliser,0.293,+4%,-13%
59306,Quantum Recycler,0.293,+4%,-13%
59307,Faultless Stabiliser,0.091,+4%,-11%
59308,Quantum Core,0.495,+4%,-15%
59309,Indium Stabiliser,1.0,+4%,-20%
59310,Faultless Core,0.293,+4%,-13%
59311,Vectorised Plating,0.697,+4%,-17%
59312,Quantum Mass Chamber,0.091,+4%,-11%
59313,Faultless Capacitors,0.394,+4%,-14%
59314,Indium Injectors,0.798,+4%,-18%
59315,Antimatter Core,0.293,+4%,-13%
59316,Vectorised Generator Unit,0.697,+4%,-17%
59317,Indium Recycler,0.091,+4%,-11%
59318,Vectorised Stabiliser,0.192,+4%,-12%
59319,Vectorised Magnets,0.596,+4%,-16%
59320,Indium Magnets,0.091,+4%,-11%
59321,Vectorised Magnets,0.495,+4%,-15%
59322,Faultless Recycler,0.697,+4%,-17%
59323,Quantum Magnets,0.495,+4%,-15%
59324,Antimatter Plating,0.091,+4%,-11%
59325,Indium Plating,0.899,+4%,-19%
59326,Quantum Plating,0.394,+4%,-14%
59327,Antimatter Accelerator,0.192,+4%,-12%
59328,Faultless Mass Chamber,0.394,+4%,-14%
59329,Quantum Recycler,0.798,+4%,-18%
59330,Indium Stabiliser,0.091,+4%,-11%
59331,Vectorised Mass Chamber,0.697,+4%,-17%
59332,Quantum Injectors,0.192,+4%,-12%
59333,Antimatter Mass Chamber,0.091,+4%,-11%
59334,Faultless Stabiliser,0.394,+4%,-14%
59335,Vectorised Generator Unit,0.091,+4%,-11%
59336,Faultless Capacitors,0.091,+4%,-11%
59337,Faultless Core,0.091,+4%,-11%
59338,Quantum Recycler,0.091,+4%,-11%
59339,Vectorised Injectors,0.091,+4%,-11%
59340,Quantum Injectors,0.293,+4%,-13%
59341,Antimatter Capacitors,0.495,+4%,-15%
59342,Vectorised Plating,0.596,+4%,-16%
59343,Antimatter Recycler,1.0,+4%,-20%
59344,Faultless Injectors,0.596,+4%,-16%
59345,Antimatter Core,0.293,+4%,-13%
59346,Faultless Plating,0.899,+4%,-19%
59347,Quantum Generator Unit,0.091,+4%,-11%
59348,Vectorised Accelerator,0.091,+4%,-11%
59349,Indium Accelerator,0.192,+4%,-12%
59350,Quantum Magnets,0.091,+4%,-11%
59351,Indium Plating,0.091,+4%,-11%
59352,Vectorised Core,0.091,+4%,-11%
59353,Indium Capacitors,0.091,+4%,-11%
59354,Vectorised Injectors,1.0,+4%,-20%
59355,Quantum Injectors,0.192,+4%,-12%
59356,Indium Injectors,0.192,+4%,-12%
59357,Vectorised Injectors,1.0,+4%,-20%
59358,Indium Plating,0.293,+4%,-13%
59359,Faultless Accelerator,0.495,+4%,-15%
59360,Indium Plating,0.091,+4%,-11%
59361,Vectorised Core,0.798,+4%,-18%
59362,Vectorised Stabiliser,0.495,+4%,-15%
59363,Quantum Recycler,0.293,+4%,-13%
59364,Indium Accelerator,0.293,+4%,-13%
59365,Vectorised Stabiliser,0.394,+4%,-14%
59366,Faultless Accelerator,0.697,+4%,-17%
59367,Indium Capacitors,0.091,+4%,-11%
59368,Vectorised Injectors,0.495,+4%,-15%
59369,Antimatter Recycler,0.091,+4%,-11%
59370,Quantum Capacitors,0.091,+4%,-11%
59371,Indium Injectors,0.192,+4%,-12%
59372,Antimatter Core,0.293,+4%,-13%
59373,Vectorised Capacitors,0.091,+4%,-11%
59374,Faultless Accelerator,0.394,+4%,-14%
59375,Quantum Plating,1.0,+4%,-20%
59376,Antimatter Generator Unit,0.394,+4%,-14%
59377,Indium Stabiliser,0.293,+4%,-13%
59378,Vectorised Injectors,0.192,+4%,-12%
59379,Antimatter Capacitors,0.495,+4%,-15%
59380,Faultless Injectors,0.192,+4%,-12%
59381,Quantum Injectors,0.596,+4%,-16%
59382,Indium Generator Unit,0.091,+4%,-11%
59383,Faultless Capacitors,1.0,+4%,-20%
59384,Faultless Mass Chamber,0.192,+4%,-12%
59385,Vectorised Mass Chamber,0.293,+4%,-13%
59386,Vectorised Stabiliser,0.091,+4%,-11%
59387,Quantum Stabiliser,0.495,+4%,-15%
59388,Quantum Plating,0.091,+4%,-11%
59389,Indium Recycler,0.091,+4%,-11%
59390,Vectorised Stabiliser,0.596,+4%,-16%
59391,Antimatter Generator Unit,0.091,+4%,-11%
59392,Indium Recycler,0.596,+4%,-16%
59393,Antimatter Capacitors,0.091,+4%,-11%
59394,Quantum Generator Unit,0.091,+4%,-11%
59395,Quantum Injectors,0.091,+4%,-11%
59396,Faultless Accelerator,0.293,+4%,-13%
59397,Faultless Injectors,0.697,+4%,-17%
59398,Vectorised Magnets,0.091,+4%,-11%
59399,Vectorised Accelerator,0.091,+4%,-11%
59400,Indium Injectors,0.192,+4%,-12%
59401,Vectorised Core,0.899,+4%,-19%
59402,Indium Stabiliser,0.596,+4%,-16%
59403,Quantum Injectors,0.293,+4%,-13%
59404,Antimatter Generator Unit,0.091,+4%,-11%
59405,Vectorised Generator Unit,0.293,+4%,-13%
59406,Antimatter Plating,0.596,+4%,-16%
59407,Vectorised Generator Unit,0.091,+4%,-11%
59408,Faultless Stabiliser,0.798,+4%,-18%
59409,Indium Recycler,0.192,+4%,-12%
59410,Antimatter Mass Chamber,0.192,+4%,-12%
59411,Quantum Plating,0.293,+4%,-13%
59412,Quantum Recycler,0.899,+4%,-19%
59413,Faultless Stabiliser,0.293,+4%,-13%
59414,Indium Injectors,0.899,+4%,-19%
59415,Quantum Generator Unit,0.091,+4%,-11%
59416,Indium Recycler,0.495,+4%,-15%
59417,Faultless Recycler,0.596,+4%,-16%
59418,Quantum Stabiliser,0.798,+4%,-18%
59419,Vectorised Accelerator,0.394,+4%,-14%
59420,Faultless Plating,0.798,+4%,-18%
59421,Quantum Magnets,0.091,+4%,-11%
59422,Vectorised Capacitors,0.596,+4%,-16%
59423,Indium Stabiliser,0.192,+4%,-12%
59424,Indium Stabiliser,0.293,+4%,-13%
59425,Vectorised Recycler,0.596,+4%,-16%
59426,Indium Stabiliser,0.091,+4%,-11%
59427,Antimatter Plating,0.091,+4%,-11%
59428,Faultless Accelerator,0.394,+4%,-14%
59429,Indium Core,0.697,+4%,-17%
59430,Quantum Accelerator,0.899,+4%,-19%
59431,Quantum Injectors,0.596,+4%,-16%
59432,Antimatter Stabiliser,0.293,+4%,-13%
59433,Faultless Magnets,0.596,+4%,-16%
59434,Vectorised Plating,0.293,+4%,-13%
59435,Vectorised Stabiliser,0.697,+4%,-17%
59436,Vectorised Plating,0.091,+4%,-11%
59437,Faultless Accelerator,0.495,+4%,-15%
59438,Indium Accelerator,0.091,+4%,-11%
59439,Antimatter Generator Unit,0.091,+4%,-11%
59440,Vectorised Core,0.091,+4%,-11%
59441,Quantum Core,0.192,+4%,-12%
59442,Vectorised Capacitors,0.293,+4%,-13%
59443,Antimatter Mass Chamber,0.596,+4%,-16%
59444,Antimatter Generator Unit,0.293,+4%,-13%
59445,Indium Core,0.293,+4%,-13%
59446,Vectorised Mass Chamber,0.091,+4%,-11%
59447,Quantum Recycler,0.091,+4%,-11%
59448,Quantum Generator Unit,0.798,+4%,-18%
59449,Quantum Magnets,0.192,+4%,-12%
59450,Antimatter Core,1.0,+4%,-20%
59451,Vectorised Generator Unit,0.192,+4%,-12%
59452,Indium Generator Unit,1.0,+4%,-20%
59453,Quantum Generator Unit,0.293,+4%,-13%
59454,Vectorised Accelerator,0.394,+4%,-14%
59455,Vectorised Generator Unit,0.495,+4%,-15%
59456,Vectorised Mass Chamber,0.192,+4%,-12%
59457,Faultless Mass Chamber,0.091,+4%,-11%
59458,Vectorised Core,0.596,+4%,-16%
59459,Quantum Plating,0.192,+4%,-12%
59460,Quantum Stabiliser,0.293,+4%,-13%
59461,Quantum Capacitors,0.495,+4%,-15%
59462,Antimatter Generator Unit,0.394,+4%,-14%
59463,Faultless Recycler,0.495,+4%,-15%
59464,Antimatter Plating,0.293,+4%,-13%
59465,Indium Recycler,0.091,+4%,-11%
59466,Quantum Recycler,0.091,+4%,-11%
59467,Quantum Accelerator,0.394,+4%,-14%
59468,Antimatter Accelerator,0.192,+4%,-12%
59469,Antimatter Mass Chamber,1.0,+4%,-20%
59470,Vectorised Magnets,0.697,+4%,-17%
59471,Vectorised Capacitors,0.293,+4%,-13%
59472,Faultless Recycler,0.293,+4%,-13%
59473,Indium Generator Unit,0.596,+4%,-16%
59474,Vectorised Mass Chamber,0.192,+4%,-12%
59475,Quantum Capacitors,0.192,+4%,-12%
59476,Antimatter Mass Chamber,0.495,+4%,-15%
59477,Antimatter Plating,0.899,+4%,-19%
59478,Faultless Plating,0.495,+4%,-15%
59479,Faultless Stabiliser,0.091,+4%,-11%
59480,Quantum Mass Chamber,0.697,+4%,-17%
59481,Faultless Recycler,0.899,+4%,-19%
59482,Antimatter Injectors,0.091,+4%,-11%
59483,Faultless Recycler,0.495,+4%,-15%
59484,Faultless Capacitors,0.091,+4%,-11%
59485,Indium Core,0.899,+4%,-19%
59486,Quantum Accelerator,0.091,+4%,-11%
59487,Faultless Recycler,0.091,+4%,-11%
59488,Vectorised Generator Unit,0.495,+4%,-15%
59489,Quantum Generator Unit,1.0,+4%,-20%
59490,Vectorised Accelerator,0.495,+4%,-15%
59491,Faultless Plating,0.899,+4%,-19%
59492,Quantum Recycler,0.495,+4%,-15%
59493,Antimatter Recycler,0.495,+4%,-15%
59494,Vectorised Magnets,0.293,+4%,-13%
59495,Indium Core,0.091,+4%,-11%
59496,Indium Core,0.091,+4%,-11%
59497,Vectorised Core,0.091,+4%,-11%
59498,Indium Stabiliser,0.192,+4%,-12%
59499,Antimatter Mass Chamber,0.394,+4%,-14%
59500,Antimatter Magnets,0.091,+4%,-11%
59501,Indium Capacitors,0.091,+4%,-11%
59502,Faultless Core,0.192,+4%,-12%
59503,Indium Accelerator,0.293,+4%,-13%
59504,Faultless Mass Chamber,0.394,+4%,-14%
59505,Quantum Capacitors,0.495,+4%,-15%
59506,Quantum Capacitors,0.394,+4%,-14%
59507,Quantum Plating,0.192,+4%,-12%
59508,Faultless Recycler,0.192,+4%,-12%
59509,Vectorised Core,0.293,+4%,-13%
59510,Indium Recycler,0.091,+4%,-11%
59511,Vectorised Generator Unit,0.091,+4%,-11%
59512,Indium Injectors,0.091,+4%,-11%
59513,Quantum Plating,1.0,+4%,-20%
59514,Antimatter Generator Unit,0.091,+4%,-11%
59515,Vectorised Accelerator,0.293,+4%,-13%
59516,Faultless Accelerator,0.697,+4%,-17%
59517,Vectorised Accelerator,0.293,+4%,-13%
59518,Antimatter Generator Unit,0.091,+4%,-11%
59519,Faultless Magnets,0.293,+4%,-13%
59520,Indium Plating,0.293,+4%,-13%
59521,Quantum Generator Unit,0.091,+4%,-11%
59522,Vectorised Core,0.091,+4%,-11%
59523,Vectorised Core,0.091,+4%,-11%
59524,Indium Mass Chamber,0.091,+4%,-11%
59525,Quantum Stabiliser,0.091,+4%,-11%
59526,Quantum Recycler,0.091,+4%,-11%
59527,Antimatter Injectors,0.192,+4%,-12%
59528,Faultless Generator Unit,0.596,+4%,-16%
59529,Faultless Capacitors,0.394,+4%,-14%
59530,Indium Plating,0.596,+4%,-16%
59531,Vectorised Magnets,0.091,+4%,-11%
59532,Indium Recycler,1.0,+4%,-20%
59533,Quantum Capacitors,0.091,+4%,-11%
59534,Indium Stabiliser,0.091,+4%,-11%
59535,Vectorised Recycler,0.798,+4%,-18%
59536,Faultless Capacitors,0.697,+4%,-17%
59537,Quantum Magnets,0.798,+4%,-18%
59538,Antimatter Generator Unit,0.293,+4%,-13%
59539,Faultless Mass Chamber,0.495,+4%,-15%
59540,Antimatter Accelerator,0.899,+4%,-19%
59541,Quantum Injectors,0.596,+4%,-16%
59542,Antimatter Recycler,0.192,+4%,-12%
59543,Indium Core,0.798,+4%,-18%
59544,Antimatter Recycler,0.899,+4%,-19%
59545,Faultless Core,0.697,+4%,-17%
59546,Vectorised Magnets,0.495,+4%,-15%
59547,Indium Generator Unit,0.394,+4%,-14%
59548,Faultless Plating,0.091,+4%,-11%
59549,Faultless Recycler,0.697,+4%,-17%
59550,Faultless Accelerator,0.394,+4%,-14%
59551,Faultless Accelerator,0.091,+4%,-11%
59552,Quantum Mass Chamber,0.192,+4%,-12%
59553,Antimatter Stabiliser,0.091,+4%,-11%
59554,Faultless Magnets,0.798,+4%,-18%
59555,Antimatter Mass Chamber,1.0,+4%,-20%
59556,Quantum Injectors,0.192,+4%,-12%
59557,Vectorised Accelerator,0.495,+4%,-15%
59558,Faultless Generator Unit,0.091,+4%,-11%
59559,Quantum Capacitors,0.596,+4%,-16%
59560,Indium Stabiliser,0.091,+4%,-11%
59561,Vectorised Plating,0.091,+4%,-11%
59562,Antimatter Mass Chamber,0.394,+4%,-14%
59563,Faultless Generator Unit,1.0,+4%,-20%
59564,Quantum Mass Chamber,0.495,+4%,-15%
59565,Indium Capacitors,0.192,+4%,-12%
59566,Indium Magnets,0.596,+4%,-16%
59567,Vectorised Injectors,0.091,+4%,-11%
59568,Antimatter Mass Chamber,0.798,+4%,-18%
59569,Indium Accelerator,0.798,+4%,-18%
59570,Vectorised Accelerator,0.596,+4%,-16%
59571,Indium Mass Chamber,0.697,+4%,-17%
59572,Quantum Recycler,0.091,+4%,-11%
59573,Vectorised Accelerator,0.697,+4%,-17%
59574,Indium Core,0.596,+4%,-16%
59575,Quantum Recycler,0.091,+4%,-11%
59576,Antimatter Plating,0.899,+4%,-19%
59577,Faultless Recycler,0.091,+4%,-11%
59578,Vectorised Core,0.596,+4%,-16%
59579,Faultless Magnets,0.091,+4%,-11%
59580,Vectorised Magnets,0.091,+4%,-11%
59581,Antimatter Recycler,0.293,+4%,-13%
59582,Quantum Recycler,0.293,+4%,-13%
59583,Faultless Injectors,0.495,+4%,-15%
59584,Antimatter Accelerator,0.091,+4%,-11%
59585,Indium Stabiliser,0.091,+4%,-11%
59586,Vectorised Mass Chamber,0.697,+4%,-17%
59587,Indium Recycler,0.394,+4%,-14%
59588,Antimatter Plating,0.091,+4%,-11%
59589,Antimatter Injectors,0.697,+4%,-17%
59590,Indium Recycler,0.798,+4%,-18%
59591,Faultless Injectors,0.798,+4%,-18%
59592,Quantum Capacitors,0.596,+4%,-16%
59593,Vectorised Injectors,0.091,+4%,-11%
59594,Indium Capacitors,0.091,+4%,-11%
59595,Indium Capacitors,0.495,+4%,-15%
59596,Indium Stabiliser,0.192,+4%,-12%
59597,Quantum Plating,0.091,+4%,-11%
59598,Faultless Generator Unit,0.293,+4%,-13%
59599,Quantum Injectors,0.091,+4%,-11%
59600,Antimatter Capacitors,0.394,+4%,-14%
59601,Indium Mass Chamber,0.697,+4%,-17%
59602,Faultless Core,0.091,+4%,-11%
59603,Indium Injectors,0.192,+4%,-12%
59604,Vectorised Core,0.091,+4%,-11%
59605,Indium Stabiliser,0.091,+4%,-11%
59606,Faultless Mass Chamber,0.697,+4%,-17%
59607,Faultless Magnets,0.596,+4%,-16%
59608,Vectorised Stabiliser,0.091,+4%,-11%
59609,Antimatter Injectors,0.091,+4%,-11%
59610,Indium Injectors,0.192,+4%,-12%
59611,Quantum Capacitors,0.091,+4%,-11%
59612,Vectorised Generator Unit,1.0,+4%,-20%
59613,Faultless Injectors,0.798,+4%,-18%
59614,Antimatter Accelerator,0.091,+4%,-11%
59615,Vectorised Recycler,0.798,+4%,-18%
59616,Quantum Stabiliser,0.596,+4%,-16%
59617,Faultless Core,0.192,+4%,-12%
59618,Faultless Core,0.798,+4%,-18%
59619,Antimatter Generator Unit,0.394,+4%,-14%
59620,Quantum Generator Unit,0.596,+4%,-16%
59621,Vectorised Plating,0.293,+4%,-13%
59622,Faultless Capacitors,0.293,+4%,-13%
59623,Antimatter Injectors,0.293,+4%,-13%
59624,Vectorised Plating,0.091,+4%,-11%
59625,Faultless Core,0.293,+4%,-13%
59626,Vectorised Magnets,0.798,+4%,-18%
59627,Antimatter Recycler,0.293,+4%,-13%
59628,Faultless Stabiliser,0.697,+4%,-17%
59629,Faultless Magnets,0.899,+4%,-19%
59630,Antimatter Recycler,0.596,+4%,-16%
59631,Indium Injectors,0.091,+4%,-11%
59632,Antimatter Accelerator,0.091,+4%,-11%
59633,Quantum Injectors,0.596,+4%,-16%
59634,Quantum Accelerator,0.495,+4%,-15%
59635,Antimatter Magnets,0.293,+4%,-13%
59636,Indium Magnets,0.394,+4%,-14%
59637,Faultless Stabiliser,1.0,+4%,-20%
59638,Quantum Core,0.091,+4%,-11%
59639,Faultless Generator Unit,0.697,+4%,-17%
59640,Quantum Recycler,0.899,+4%,-19%
59641,Quantum Recycler,0.899,+4%,-19%
59642,Indium Core,0.293,+4%,-13%
59643,Quantum Accelerator,0.293,+4%,-13%
59644,Indium Injectors,0.192,+4%,-12%
59645,Antimatter Injectors,0.091,+4%,-11%
59646,Quantum Recycler,0.091,+4%,-11%
59647,Indium Stabiliser,0.091,+4%,-11%
59648,Vectorised Capacitors,0.091,+4%,-11%
59649,Indium Core,0.091,+4%,-11%
59650,Vectorised Recycler,0.899,+4%,-19%
59651,Faultless Stabiliser,0.899,+4%,-19%
59652,Vectorised Recycler,0.091,+4%,-11%
59653,Quantum Magnets,0.899,+4%,-19%
59654,Indium Accelerator,0.495,+4%,-15%
59655,Indium Mass Chamber,0.697,+4%,-17%
59656,Faultless Generator Unit,0.091,+4%,-11%
59657,Faultless Magnets,0.091,+4%,-11%
59658,Quantum Recycler,0.899,+4%,-19%
59659,Vectorised Generator Unit,0.899,+4%,-19%
59660,Indium Plating,0.192,+4%,-12%
59661,Indium Recycler,0.192,+4%,-12%
59662,Vectorised Plating,0.091,+4%,-11%
59663,Indium Mass Chamber,0.091,+4%,-11%
59664,Vectorised Accelerator,0.495,+4%,-15%
59665,Faultless Recycler,0.495,+4%,-15%
59666,Faultless Generator Unit,0.192,+4%,-12%
59667,Antimatter Stabiliser,0.091,+4%,-11%
59668,Faultless Core,0.192,+4%,-12%
59669,Faultless Stabiliser,0.495,+4%,-15%
59670,Indium Generator Unit,0.192,+4%,-12%
59671,Indium Generator Unit,0.899,+4%,-19%
59672,Indium Magnets,0.091,+4%,-11%
59673,Indium Capacitors,0.394,+4%,-14%
59674,Quantum Capacitors,0.192,+4%,-12%
59675,Faultless Plating,0.697,+4%,-17%
59676,Indium Mass Chamber,0.596,+4%,-16%
59677,Vectorised Accelerator,0.091,+4%,-11%
59678,Vectorised Mass Chamber,0.192,+4%,-12%
59679,Indium Magnets,0.394,+4%,-14%
59680,Faultless Magnets,0.192,+4%,-12%
59681,Faultless Stabiliser,0.192,+4%,-12%
59682,Faultless Accelerator,0.091,+4%,-11%
59683,Vectorised Mass Chamber,0.091,+4%,-11%
59684,Vectorised Injectors,0.394,+4%,-14%
59685,Indium Injectors,0.091,+4%,-11%
59686,Antimatter Generator Unit,0.091,+4%,-11%
59687,Indium Plating,0.192,+4%,-12%
59688,Quantum Magnets,0.091,+4%,-11%
59689,Indium Injectors,0.798,+4%,-18%
59690,Quantum Generator Unit,0.091,+4%,-11%
59691,Quantum Recycler,0.192,+4%,-12%
59692,Faultless Stabiliser,0.394,+4%,-14%
59693,Antimatter Plating,0.596,+4%,-16%
59694,Faultless Plating,0.293,+4%,-13%
59695,Quantum Capacitors,0.192,+4%,-12%
59696,Indium Stabiliser,0.293,+4%,-13%
59697,Vectorised Injectors,0.495,+4%,-15%
59698,Antimatter Core,0.091,+4%,-11%
59699,Quantum Capacitors,0.091,+4%,-11%
59700,Quantum Generator Unit,0.394,+4%,-14%
59701,Vectorised Core,0.192,+4%,-12%
59702,Quantum Mass Chamber,0.091,+4%,-11%
59703,Quantum Generator Unit,0.091,+4%,-11%
59704,Vectorised Stabiliser,0.697,+4%,-17%
59705,Quantum Core,0.293,+4%,-13%
59706,Antimatter Generator Unit,0.596,+4%,-16%
59707,Quantum Magnets,0.293,+4%,-13%
59708,Vectorised Generator Unit,0.495,+4%,-15%
59709,Quantum Injectors,0.091,+4%,-11%
59710,Vectorised Capacitors,0.596,+4%,-16%
59711,Indium Injectors,0.697,+4%,-17%
59712,Vectorised Magnets,0.091,+4%,-11%
59713,Quantum Generator Unit,0.091,+4%,-11%
59714,Vectorised Injectors,0.091,+4%,-11%
59715,Vectorised Plating,0.394,+4%,-14%
59716,Antimatter Core,0.091,+4%,-11%
59717,Vectorised Capacitors,0.091,+4%,-11%
59718,Quantum Injectors,0.091,+4%,-11%
59719,Faultless Magnets,1.0,+4%,-20%
59720,Faultless Injectors,0.091,+4%,-11%
59721,Antimatter Generator Unit,0.596,+4%,-16%
59722,Antimatter Core,0.192,+4%,-12%
59723,Vectorised Mass Chamber,0.899,+4%,-19%
59724,Antimatter Accelerator,0.394,+4%,-14%
59725,Quantum Stabiliser,0.697,+4%,-17%
59726,Quantum Injectors,0.091,+4%,-11%
59727,Indium Accelerator,0.697,+4%,-17%
59728,Faultless Capacitors,0.899,+4%,-19%
59729,Vectorised Core,0.495,+4%,-15%
59730,Indium Core,0.192,+4%,-12%
59731,Indium Core,0.596,+4%,-16%
59732,Faultless Recycler,0.596,+4%,-16%
59733,Indium Stabiliser,0.293,+4%,-13%
59734,Antimatter Generator Unit,0.596,+4%,-16%
59735,Quantum Accelerator,0.394,+4%,-14%
59736,Indium Injectors,0.798,+4%,-18%
59737,Faultless Core,0.091,+4%,-11%
59738,Quantum Capacitors,0.091,+4%,-11%
59739,Antimatter Core,0.091,+4%,-11%
59740,Quantum Generator Unit,0.091,+4%,-11%
59741,Quantum Core,1.0,+4%,-20%
59742,Antimatter Magnets,0.596,+4%,-16%
59743,Antimatter Stabiliser,0.293,+4%,-13%
59744,Indium Recycler,0.293,+4%,-13%
59745,Antimatter Recycler,0.091,+4%,-11%
59746,Antimatter Core,0.293,+4%,-13%
59747,Quantum Accelerator,0.293,+4%,-13%
59748,Indium Generator Unit,0.091,+4%,-11%
59749,Antimatter Magnets,0.091,+4%,-11%
59750,Faultless Core,0.091,+4%,-11%
59751,Indium Mass Chamber,0.293,+4%,-13%
59752,Indium Stabiliser,0.394,+4%,-14%
59753,Faultless Recycler,0.899,+4%,-19%
59754,Indium Plating,0.192,+4%,-12%
59755,Faultless Injectors,0.394,+4%,-14%
59756,Indium Accelerator,0.899,+4%,-19%
59757,Quantum Stabiliser,0.192,+4%,-12%
59758,Vectorised Magnets,0.394,+4%,-14%
59759,Antimatter Stabiliser,0.899,+4%,-19%
59760,Vectorised Stabiliser,0.192,+4%,-12%
59761,Faultless Plating,0.091,+4%,-11%
59762,Quantum Stabiliser,0.899,+4%,-19%
59763,Indium Injectors,0.596,+4%,-16%
59764,Vectorised Generator Unit,0.091,+4%,-11%
59765,Vectorised Stabiliser,0.192,+4%,-12%
59766,Quantum Generator Unit,0.192,+4%,-12%
59767,Vectorised Recycler,0.192,+4%,-12%
59768,Vectorised Generator Unit,0.192,+4%,-12%
59769,Quantum Injectors,0.394,+4%,-14%
59770,Indium Accelerator,0.192,+4%,-12%
59771,Indium Accelerator,0.495,+4%,-15%
59772,Antimatter Accelerator,0.192,+4%,-12%
59773,Quantum Core,0.091,+4%,-11%
59774,Faultless Plating,0.596,+4%,-16%
59775,Antimatter Accelerator,0.091,+4%,-11%
59776,Faultless Mass Chamber,0.394,+4%,-14%
59777,Faultless Core,0.091,+4%,-11%
59778,Vectorised Injectors,0.495,+4%,-15%
59779,Vectorised Generator Unit,0.091,+4%,-11%
59780,Indium Magnets,0.091,+4%,-11%
59781,Indium Stabiliser,0.192,+4%,-12%
59782,Faultless Magnets,0.495,+4%,-15%
59783,Indium Mass Chamber,0.899,+4%,-19%
59784,Quantum Injectors,0.495,+4%,-15%
