sep=,
Seed,Name,Perfection,Weapon_Laser_Damage,Weapon_Laser_ChargeTime
42506,Supercharged Generator Unit,0.125,+2%,-12%
42507,Cadmium Stabiliser,0.0,,-11%
42508,Illegal Injectors,0.5,,-15%
42509,Illegal Core,0.5,+2%,-15%
42510,Supercharged Injectors,0.0,+2%,
42511,Cadmium Magnets,0.375,,-14%
42512,Vy'Keen Accelerator,0.125,,-12%
42513,Supercharged Magnets,0.0,+2%,
42514,Cadmium Core,0.0,+2%,
42515,Vy'Keen Plating,0.875,+3%,-14%
42516,Vy'Keen Injectors,0.0,+2%,-11%
42517,Cadmium Core,0.5,+3%,
42518,Illegal Accelerator,0.0,+2%,-11%
42519,Supercharged Accelerator,0.0,,-11%
42520,Illegal Plating,0.0,+2%,
42521,Vy'Keen Magnets,0.0,,-11%
42522,Vy'Keen Magnets,0.0,+2%,
42523,Living Glass Core,0.875,+3%,-14%
42524,Illegal Capacitors,0.5,,-15%
42525,Supercharged Core,0.0,+2%,-11%
42526,Cadmium Generator Unit,0.125,,-12%
42527,Supercharged Recycler,0.0,,-11%
42528,Living Glass Mass Chamber,0.25,+2%,-13%
42529,Supercharged Generator Unit,0.0,+2%,
42530,Supercharged Core,0.0,+2%,-11%
42531,Cadmium Plating,0.375,+2%,-14%
42532,Supercharged Core,0.25,,-13%
42533,Living Glass Mass Chamber,0.5,+3%,
42534,Vy'Keen Generator Unit,0.5,,-15%
42535,Supercharged Stabiliser,0.625,+3%,-12%
42536,Illegal Accelerator,0.0,+2%,
42537,Illegal Generator Unit,0.5,+2%,-15%
42538,Supercharged Recycler,0.5,+3%,
42539,Living Glass Injectors,0.0,,-11%
42540,Cadmium Capacitors,0.0,,-11%
42541,Cadmium Capacitors,0.0,+2%,-11%
42542,Living Glass Stabiliser,0.5,+3%,
42543,Illegal Generator Unit,0.0,+2%,
42544,Living Glass Capacitors,0.0,,-11%
42545,Illegal Injectors,0.0,+2%,
42546,Cadmium Capacitors,0.5,+3%,
42547,Cadmium Stabiliser,0.375,+2%,-14%
42548,Vy'Keen Accelerator,0.0,+2%,
42549,Living Glass Recycler,0.0,+2%,-11%
42550,Vy'Keen Stabiliser,0.0,+2%,-11%
42551,Illegal Plating,0.0,+2%,
42552,Cadmium Plating,0.0,+2%,
42553,Supercharged Injectors,0.0,+2%,
42554,Cadmium Accelerator,0.25,,-13%
42555,Illegal Generator Unit,0.5,,-15%
42556,Cadmium Stabiliser,0.0,+2%,
42557,Living Glass Generator Unit,0.125,+2%,-12%
42558,Living Glass Core,0.5,,-15%
42559,Living Glass Plating,0.0,+2%,
42560,Living Glass Plating,0.5,+3%,-11%
42561,Cadmium Recycler,0.5,,-15%
42562,Vy'Keen Accelerator,0.0,,-11%
42563,Illegal Mass Chamber,0.5,+3%,
42564,Supercharged Injectors,0.0,,-11%
42565,Vy'Keen Accelerator,0.0,,-11%
42566,Cadmium Injectors,0.0,+2%,
42567,Vy'Keen Accelerator,0.0,+2%,
42568,Vy'Keen Core,0.25,+2%,-13%
42569,Illegal Generator Unit,0.0,+2%,
42570,Living Glass Capacitors,0.5,+3%,-11%
42571,Cadmium Stabiliser,0.75,+3%,-13%
42572,Vy'Keen Plating,0.0,,-11%
42573,Vy'Keen Mass Chamber,0.25,,-13%
42574,Living Glass Injectors,0.125,,-12%
42575,Illegal Core,0.625,+3%,-12%
42576,Supercharged Accelerator,0.5,+3%,
42577,Vy'Keen Mass Chamber,0.125,,-12%
42578,Cadmium Magnets,0.875,+3%,-14%
42579,Supercharged Plating,0.5,+3%,
42580,Vy'Keen Injectors,0.125,,-12%
42581,Cadmium Recycler,0.0,,-11%
42582,Vy'Keen Stabiliser,0.0,+2%,
42583,Supercharged Core,0.0,+2%,-11%
42584,Vy'Keen Accelerator,0.375,+2%,-14%
42585,Supercharged Plating,0.125,,-12%
42586,Living Glass Plating,0.5,+3%,
42587,Vy'Keen Stabiliser,0.125,,-12%
42588,Illegal Accelerator,0.0,+2%,
42589,Cadmium Stabiliser,0.0,+2%,-11%
42590,Living Glass Accelerator,0.5,+3%,
42591,Supercharged Core,0.0,+2%,
42592,Vy'Keen Generator Unit,0.0,,-11%
42593,Cadmium Magnets,0.0,+2%,-11%
42594,Illegal Mass Chamber,0.5,,-15%
42595,Supercharged Generator Unit,0.25,+2%,-13%
42596,Supercharged Generator Unit,0.125,,-12%
42597,Illegal Mass Chamber,0.75,+3%,-13%
42598,Supercharged Capacitors,0.5,+2%,-15%
42599,Living Glass Plating,0.0,+2%,
42600,Supercharged Core,0.0,,-11%
42601,Living Glass Magnets,0.0,+2%,-11%
42602,Supercharged Plating,0.375,,-14%
42603,Living Glass Accelerator,0.0,+2%,
42604,Supercharged Plating,0.125,,-12%
42605,Cadmium Capacitors,0.0,+2%,
42606,Vy'Keen Accelerator,0.125,,-12%
42607,Supercharged Recycler,0.0,+2%,
42608,Vy'Keen Generator Unit,0.5,+3%,
42609,Cadmium Capacitors,0.5,+3%,
42610,Cadmium Generator Unit,0.0,+2%,
42611,Vy'Keen Injectors,0.125,+2%,-12%
42612,Cadmium Accelerator,0.125,,-12%
42613,Living Glass Mass Chamber,0.0,+2%,-11%
42614,Living Glass Generator Unit,0.5,+3%,
42615,Illegal Recycler,0.25,,-13%
42616,Illegal Injectors,0.0,,-11%
42617,Vy'Keen Plating,0.0,,-11%
42618,Living Glass Capacitors,0.0,+2%,
42619,Vy'Keen Plating,0.0,+2%,-11%
42620,Living Glass Plating,0.0,+2%,
42621,Vy'Keen Capacitors,0.125,+2%,-12%
42622,Vy'Keen Stabiliser,0.5,+3%,
42623,Cadmium Capacitors,0.125,,-12%
42624,Supercharged Magnets,0.0,,-11%
42625,Cadmium Plating,0.375,+2%,-14%
42626,Cadmium Accelerator,0.125,,-12%
42627,Cadmium Plating,0.0,,-11%
42628,Illegal Magnets,0.0,,-11%
42629,Vy'Keen Stabiliser,0.0,+2%,
42630,Supercharged Recycler,0.0,+2%,
42631,Living Glass Mass Chamber,0.125,+2%,-12%
42632,Illegal Capacitors,0.0,+2%,
42633,Vy'Keen Magnets,0.125,,-12%
42634,Supercharged Accelerator,0.0,+2%,
42635,Cadmium Recycler,0.0,+2%,
42636,Illegal Recycler,0.0,+2%,
42637,Cadmium Stabiliser,0.0,+2%,
42638,Living Glass Core,0.5,+3%,
42639,Vy'Keen Core,0.25,,-13%
42640,Supercharged Stabiliser,0.5,+3%,-11%
42641,Illegal Magnets,0.0,,-11%
42642,Illegal Accelerator,0.25,,-13%
42643,Cadmium Injectors,0.5,+3%,
42644,Living Glass Stabiliser,0.0,+2%,
42645,Living Glass Magnets,0.5,+3%,
42646,Supercharged Injectors,0.0,+2%,
42647,Living Glass Stabiliser,0.375,,-14%
42648,Vy'Keen Mass Chamber,0.0,+2%,
42649,Illegal Core,0.0,+2%,
42650,Supercharged Stabiliser,0.0,+2%,-11%
42651,Illegal Generator Unit,0.5,+2%,-15%
42652,Supercharged Core,0.125,,-12%
42653,Cadmium Stabiliser,0.0,+2%,
42654,Living Glass Accelerator,0.5,+3%,
42655,Vy'Keen Capacitors,0.0,,-11%
42656,Illegal Mass Chamber,0.0,+2%,
42657,Supercharged Core,0.0,+2%,
42658,Illegal Stabiliser,0.0,,-11%
42659,Cadmium Accelerator,0.0,+2%,
42660,Vy'Keen Stabiliser,0.25,+2%,-13%
42661,Illegal Generator Unit,0.0,+2%,
42662,Illegal Magnets,0.0,+2%,
42663,Supercharged Accelerator,0.5,+2%,-15%
42664,Living Glass Magnets,0.25,+2%,-13%
42665,Supercharged Generator Unit,0.75,+3%,-13%
42666,Cadmium Recycler,0.0,,-11%
42667,Supercharged Accelerator,0.0,,-11%
42668,Vy'Keen Stabiliser,0.0,,-11%
42669,Living Glass Accelerator,0.0,,-11%
42670,Cadmium Plating,0.25,,-13%
42671,Illegal Core,0.375,,-14%
42672,Illegal Core,0.5,+3%,
42673,Living Glass Accelerator,0.5,,-15%
42674,Cadmium Plating,0.0,+2%,
42675,Vy'Keen Plating,0.0,+2%,-11%
42676,Illegal Generator Unit,0.0,,-11%
42677,Living Glass Accelerator,0.5,+3%,
42678,Supercharged Mass Chamber,0.0,,-11%
42679,Illegal Core,0.5,+3%,
42680,Cadmium Generator Unit,0.0,,-11%
42681,Living Glass Mass Chamber,0.0,+2%,-11%
42682,Cadmium Core,0.125,,-12%
42683,Illegal Magnets,0.375,,-14%
42684,Supercharged Mass Chamber,0.0,+2%,
42685,Illegal Generator Unit,0.0,,-11%
42686,Vy'Keen Recycler,0.5,+3%,
42687,Vy'Keen Magnets,0.0,+2%,
42688,Supercharged Magnets,0.75,+3%,-13%
42689,Cadmium Magnets,0.0,+2%,
42690,Vy'Keen Generator Unit,0.0,+2%,-11%
42691,Vy'Keen Recycler,0.0,,-11%
42692,Supercharged Core,0.0,,-11%
42693,Living Glass Mass Chamber,0.75,+3%,-13%
42694,Illegal Magnets,0.0,+2%,
42695,Vy'Keen Magnets,0.0,+2%,
42696,Living Glass Magnets,0.0,+2%,
42697,Cadmium Recycler,0.25,,-13%
42698,Supercharged Generator Unit,0.125,,-12%
42699,Cadmium Mass Chamber,0.5,+3%,
42700,Living Glass Magnets,0.25,+2%,-13%
42701,Cadmium Magnets,0.25,,-13%
42702,Vy'Keen Mass Chamber,0.625,+3%,-12%
42703,Supercharged Generator Unit,0.0,+2%,-11%
42704,Supercharged Recycler,0.375,+2%,-14%
42705,Cadmium Core,0.0,+2%,-11%
42706,Vy'Keen Capacitors,0.0,+2%,
42707,Illegal Plating,0.125,,-12%
42708,Supercharged Generator Unit,0.0,+2%,
42709,Vy'Keen Mass Chamber,0.5,+3%,
42710,Supercharged Capacitors,0.875,+3%,-14%
42711,Cadmium Core,0.375,+2%,-14%
42712,Supercharged Stabiliser,0.0,+2%,
42713,Vy'Keen Injectors,0.5,+3%,
42714,Illegal Injectors,0.0,+2%,
42715,Illegal Accelerator,0.25,+2%,-13%
42716,Cadmium Plating,0.125,+2%,-12%
42717,Vy'Keen Mass Chamber,0.0,+2%,
42718,Illegal Injectors,0.0,,-11%
42719,Vy'Keen Stabiliser,0.0,+2%,
42720,Living Glass Capacitors,0.0,,-11%
42721,Supercharged Magnets,0.5,+2%,-15%
42722,Illegal Recycler,0.0,+2%,
42723,Vy'Keen Core,0.125,+2%,-12%
42724,Illegal Capacitors,0.125,,-12%
42725,Cadmium Recycler,0.25,,-13%
42726,Illegal Mass Chamber,0.0,,-11%
42727,Living Glass Mass Chamber,0.125,,-12%
42728,Cadmium Capacitors,0.5,+3%,
42729,Cadmium Capacitors,0.0,+2%,-11%
42730,Cadmium Plating,0.25,,-13%
42731,Illegal Magnets,0.0,,-11%
42732,Living Glass Stabiliser,0.0,+2%,
42733,Living Glass Recycler,0.0,,-11%
42734,Cadmium Recycler,0.0,+2%,-11%
42735,Illegal Accelerator,0.5,+2%,-15%
42736,Illegal Stabiliser,0.0,+2%,
42737,Supercharged Recycler,0.0,+2%,
42738,Cadmium Capacitors,0.0,,-11%
42739,Illegal Mass Chamber,0.0,+2%,
42740,Cadmium Plating,0.0,+2%,
42741,Vy'Keen Accelerator,0.0,+2%,
42742,Supercharged Core,0.5,,-15%
42743,Supercharged Accelerator,0.0,,-11%
42744,Cadmium Stabiliser,0.0,,-11%
42745,Vy'Keen Magnets,0.125,,-12%
42746,Cadmium Magnets,0.5,+3%,
42747,Supercharged Plating,0.375,,-14%
42748,Cadmium Core,0.5,,-15%
42749,Illegal Injectors,0.5,,-15%
42750,Living Glass Core,0.25,,-13%
42751,Vy'Keen Plating,0.5,+2%,-15%
42752,Living Glass Accelerator,0.5,+3%,
42753,Illegal Capacitors,0.0,+2%,
42754,Supercharged Generator Unit,0.0,,-11%
42755,Illegal Recycler,0.0,+2%,
42756,Illegal Accelerator,0.0,+2%,
42757,Illegal Injectors,0.25,+2%,-13%
42758,Living Glass Recycler,0.0,,-11%
42759,Illegal Generator Unit,0.5,+3%,
42760,Cadmium Recycler,0.125,+2%,-12%
42761,Supercharged Magnets,0.125,,-12%
42762,Vy'Keen Injectors,0.5,+3%,
42763,Illegal Mass Chamber,0.0,,-11%
42764,Cadmium Generator Unit,0.125,+2%,-12%
42765,Illegal Accelerator,0.0,+2%,
42766,Cadmium Plating,0.0,+2%,
42767,Cadmium Magnets,0.0,+2%,
42768,Illegal Generator Unit,0.0,+2%,
42769,Cadmium Injectors,0.5,+3%,
42770,Cadmium Generator Unit,1.0,+3%,-15%
42771,Vy'Keen Generator Unit,0.875,+3%,-14%
42772,Illegal Accelerator,0.125,,-12%
42773,Cadmium Recycler,0.0,+2%,-11%
42774,Illegal Stabiliser,0.375,+2%,-14%
42775,Living Glass Mass Chamber,0.5,,-15%
42776,Cadmium Recycler,0.5,+3%,
42777,Living Glass Plating,0.125,,-12%
42778,Vy'Keen Generator Unit,0.0,+2%,
42779,Cadmium Core,0.5,+3%,
42780,Living Glass Recycler,0.0,+2%,
42781,Illegal Generator Unit,0.0,+2%,
42782,Supercharged Injectors,0.375,,-14%
42783,Cadmium Accelerator,0.125,,-12%
42784,Cadmium Injectors,0.5,+3%,
42785,Vy'Keen Magnets,0.0,+2%,-11%
42786,Living Glass Injectors,0.0,+2%,-11%
42787,Vy'Keen Injectors,0.25,,-13%
42788,Living Glass Injectors,0.375,+2%,-14%
42789,Vy'Keen Stabiliser,0.0,+2%,
42790,Vy'Keen Recycler,0.0,,-11%
42791,Vy'Keen Accelerator,0.0,+2%,
42792,Illegal Plating,0.0,+2%,-11%
42793,Living Glass Injectors,0.25,,-13%
42794,Illegal Accelerator,0.0,,-11%
42795,Supercharged Magnets,0.0,+2%,
42796,Supercharged Generator Unit,0.0,+2%,
42797,Supercharged Magnets,0.5,+3%,
42798,Illegal Core,0.25,,-13%
42799,Illegal Plating,0.0,+2%,
42800,Supercharged Recycler,0.0,+2%,
42801,Living Glass Injectors,0.0,+2%,
42802,Cadmium Stabiliser,0.5,+2%,-15%
42803,Cadmium Plating,0.0,,-11%
42804,Illegal Magnets,0.0,+2%,-11%
42805,Supercharged Capacitors,0.0,+2%,
42806,Supercharged Injectors,0.0,+2%,
42807,Living Glass Mass Chamber,0.25,+2%,-13%
42808,Supercharged Core,0.0,,-11%
42809,Illegal Core,0.5,+3%,
42810,Living Glass Stabiliser,0.0,+2%,
42811,Vy'Keen Mass Chamber,0.125,,-12%
42812,Living Glass Accelerator,0.0,,-11%
42813,Supercharged Capacitors,0.0,+2%,
42814,Cadmium Injectors,0.0,+2%,
42815,Living Glass Stabiliser,0.0,+2%,
42816,Supercharged Recycler,0.375,+2%,-14%
42817,Vy'Keen Stabiliser,0.75,+3%,-13%
42818,Illegal Capacitors,0.5,+3%,-11%
42819,Living Glass Accelerator,0.5,+3%,-11%
42820,Supercharged Plating,0.0,+2%,
42821,Vy'Keen Generator Unit,0.5,+3%,
42822,Supercharged Stabiliser,0.0,+2%,
42823,Illegal Core,0.0,+2%,
42824,Illegal Capacitors,0.5,+3%,
42825,Supercharged Stabiliser,0.375,,-14%
42826,Supercharged Injectors,0.0,+2%,
42827,Cadmium Core,0.0,+2%,
42828,Supercharged Recycler,0.125,,-12%
42829,Cadmium Stabiliser,0.125,,-12%
42830,Supercharged Recycler,0.0,,-11%
42831,Living Glass Injectors,0.5,+3%,
42832,Living Glass Generator Unit,0.0,+2%,
42833,Illegal Mass Chamber,0.5,+3%,
42834,Vy'Keen Accelerator,0.5,,-15%
42835,Cadmium Plating,0.125,,-12%
42836,Supercharged Magnets,0.5,+3%,
42837,Illegal Core,0.375,,-14%
42838,Vy'Keen Plating,0.0,+2%,
42839,Living Glass Accelerator,0.0,,-11%
42840,Supercharged Mass Chamber,0.0,,-11%
42841,Living Glass Accelerator,0.0,+2%,-11%
42842,Supercharged Stabiliser,0.375,+2%,-14%
42843,Cadmium Stabiliser,0.0,,-11%
42844,Supercharged Accelerator,1.0,+3%,-15%
42845,Cadmium Plating,0.25,,-13%
42846,Supercharged Stabiliser,0.0,+2%,
42847,Supercharged Magnets,0.0,,-11%
42848,Illegal Accelerator,0.0,+2%,-11%
42849,Living Glass Magnets,0.5,+3%,
42850,Vy'Keen Injectors,0.0,,-11%
42851,Supercharged Capacitors,0.125,,-12%
42852,Illegal Recycler,0.5,+3%,
42853,Cadmium Injectors,0.5,+3%,-11%
42854,Illegal Stabiliser,0.0,+2%,
42855,Cadmium Capacitors,0.0,,-11%
42856,Living Glass Magnets,0.5,+3%,
42857,Living Glass Recycler,0.625,+3%,-12%
42858,Vy'Keen Generator Unit,0.0,+2%,
42859,Cadmium Generator Unit,0.0,+2%,
42860,Supercharged Accelerator,0.0,+2%,-11%
42861,Vy'Keen Generator Unit,0.125,,-12%
42862,Supercharged Generator Unit,0.125,+2%,-12%
42863,Vy'Keen Capacitors,0.5,+3%,
42864,Living Glass Core,0.125,+2%,-12%
42865,Vy'Keen Accelerator,0.0,,-11%
42866,Vy'Keen Plating,0.0,,-11%
42867,Cadmium Magnets,0.25,,-13%
42868,Living Glass Mass Chamber,0.5,+3%,
42869,Living Glass Core,0.5,,-15%
42870,Supercharged Generator Unit,0.25,,-13%
42871,Supercharged Core,0.5,,-15%
42872,Cadmium Core,0.125,,-12%
42873,Supercharged Injectors,0.25,,-13%
42874,Illegal Core,0.0,+2%,
42875,Illegal Capacitors,0.375,,-14%
42876,Living Glass Plating,0.375,+2%,-14%
42877,Cadmium Generator Unit,0.0,,-11%
42878,Living Glass Core,0.0,+2%,
42879,Supercharged Accelerator,0.5,+3%,
42880,Vy'Keen Plating,0.0,,-11%
42881,Vy'Keen Core,0.25,,-13%
42882,Illegal Magnets,0.375,,-14%
42883,Supercharged Mass Chamber,0.0,+2%,
42884,Vy'Keen Injectors,0.0,+2%,-11%
42885,Living Glass Accelerator,0.0,,-11%
42886,Supercharged Core,0.625,+3%,-12%
42887,Vy'Keen Generator Unit,0.0,+2%,-11%
42888,Illegal Generator Unit,0.0,,-11%
42889,Vy'Keen Accelerator,0.0,+2%,
42890,Cadmium Magnets,0.0,+2%,
42891,Supercharged Accelerator,0.625,+3%,-12%
42892,Vy'Keen Core,0.0,+2%,
42893,Cadmium Mass Chamber,0.375,,-14%
42894,Supercharged Accelerator,0.375,,-14%
42895,Vy'Keen Capacitors,0.375,+2%,-14%
42896,Supercharged Mass Chamber,0.0,+2%,
42897,Vy'Keen Plating,0.0,,-11%
42898,Living Glass Recycler,0.5,+3%,
42899,Supercharged Capacitors,0.5,+3%,
42900,Supercharged Injectors,0.0,,-11%
42901,Living Glass Plating,0.0,+2%,-11%
42902,Living Glass Capacitors,0.0,+2%,
42903,Living Glass Injectors,0.0,+2%,
42904,Cadmium Capacitors,0.0,,-11%
42905,Cadmium Stabiliser,0.25,,-13%
42906,Living Glass Mass Chamber,0.0,+2%,
42907,Cadmium Magnets,0.0,+2%,
42908,Vy'Keen Generator Unit,0.0,,-11%
42909,Living Glass Injectors,0.0,+2%,
42910,Vy'Keen Accelerator,0.5,+3%,
42911,Supercharged Plating,0.25,+2%,-13%
42912,Living Glass Recycler,0.0,+2%,
42913,Living Glass Stabiliser,0.5,,-15%
42914,Cadmium Stabiliser,0.125,,-12%
42915,Illegal Capacitors,0.0,+2%,
42916,Supercharged Plating,0.25,,-13%
42917,Vy'Keen Mass Chamber,0.75,+3%,-13%
42918,Illegal Accelerator,0.0,+2%,
42919,Supercharged Plating,0.5,+3%,-11%
42920,Illegal Stabiliser,0.375,,-14%
42921,Cadmium Recycler,0.5,+2%,-15%
42922,Illegal Magnets,0.5,+3%,
42923,Vy'Keen Recycler,0.0,,-11%
42924,Cadmium Injectors,0.25,,-13%
42925,Vy'Keen Recycler,0.5,+3%,
42926,Cadmium Accelerator,0.375,+2%,-14%
42927,Cadmium Generator Unit,0.0,+2%,-11%
42928,Cadmium Injectors,0.375,,-14%
42929,Living Glass Recycler,0.125,,-12%
42930,Cadmium Magnets,0.125,,-12%
42931,Vy'Keen Mass Chamber,1.0,+3%,-15%
42932,Living Glass Capacitors,0.0,+2%,
42933,Cadmium Magnets,0.0,,-11%
42934,Illegal Injectors,0.0,+2%,-11%
42935,Cadmium Capacitors,0.0,+2%,-11%
42936,Supercharged Core,0.125,+2%,-12%
42937,Vy'Keen Core,0.0,+2%,
42938,Illegal Plating,0.5,,-15%
42939,Living Glass Accelerator,0.5,+2%,-15%
42940,Cadmium Mass Chamber,0.5,,-15%
42941,Living Glass Stabiliser,0.0,+2%,
42942,Illegal Core,0.0,+2%,
42943,Supercharged Accelerator,0.375,+2%,-14%
42944,Vy'Keen Mass Chamber,0.25,,-13%
42945,Supercharged Magnets,0.25,,-13%
42946,Illegal Generator Unit,0.625,+3%,-12%
42947,Vy'Keen Mass Chamber,0.5,,-15%
42948,Living Glass Mass Chamber,0.375,+2%,-14%
42949,Living Glass Stabiliser,0.75,+3%,-13%
42950,Living Glass Magnets,0.0,,-11%
42951,Living Glass Accelerator,0.25,,-13%
42952,Vy'Keen Plating,0.0,+2%,-11%
42953,Illegal Capacitors,0.0,+2%,
42954,Vy'Keen Accelerator,0.5,,-15%
42955,Illegal Accelerator,0.0,,-11%
42956,Cadmium Magnets,0.5,+3%,
42957,Illegal Mass Chamber,0.0,+2%,-11%
42958,Supercharged Magnets,0.0,+2%,
42959,Cadmium Magnets,0.0,+2%,
42960,Illegal Generator Unit,0.5,+3%,
42961,Cadmium Plating,0.0,+2%,
42962,Living Glass Capacitors,0.375,+2%,-14%
42963,Cadmium Accelerator,0.5,+3%,
42964,Supercharged Recycler,0.0,+2%,
42965,Living Glass Core,0.5,+3%,
42966,Living Glass Accelerator,0.5,+3%,
42967,Illegal Plating,0.125,,-12%
42968,Cadmium Core,0.0,,-11%
42969,Cadmium Mass Chamber,0.0,+2%,
42970,Vy'Keen Magnets,0.25,+2%,-13%
42971,Cadmium Accelerator,0.0,+2%,
42972,Supercharged Plating,0.0,,-11%
42973,Illegal Recycler,0.375,+2%,-14%
42974,Cadmium Recycler,0.5,+3%,
42975,Vy'Keen Plating,0.0,,-11%
42976,Supercharged Accelerator,0.5,+3%,
42977,Living Glass Injectors,0.0,,-11%
42978,Living Glass Capacitors,0.0,+2%,
42979,Vy'Keen Magnets,0.0,+2%,-11%
42980,Cadmium Plating,0.5,+3%,
42981,Vy'Keen Mass Chamber,0.0,+2%,
42982,Living Glass Capacitors,0.125,+2%,-12%
42983,Supercharged Mass Chamber,0.0,,-11%
42984,Vy'Keen Injectors,0.125,,-12%
42985,Living Glass Capacitors,0.0,+2%,
42986,Illegal Recycler,0.0,,-11%
42987,Illegal Magnets,0.0,+2%,-11%
42988,Living Glass Plating,0.0,+2%,
42989,Cadmium Recycler,0.125,+2%,-12%
42990,Living Glass Core,0.0,+2%,-11%
42991,Illegal Core,0.0,+2%,
42992,Illegal Capacitors,0.25,+2%,-13%
42993,Living Glass Stabiliser,0.0,+2%,
42994,Supercharged Core,0.0,+2%,
42995,Cadmium Core,0.0,+2%,
42996,Supercharged Injectors,0.375,+2%,-14%
42997,Illegal Mass Chamber,0.5,+2%,-15%
42998,Vy'Keen Capacitors,0.375,,-14%
42999,Supercharged Plating,0.5,,-15%
43000,Supercharged Injectors,0.125,,-12%
43001,Vy'Keen Magnets,0.125,,-12%
43002,Illegal Stabiliser,0.0,,-11%
43003,Living Glass Recycler,0.0,+2%,
43004,Living Glass Magnets,0.0,+2%,
43005,Supercharged Core,0.0,,-11%
43006,Supercharged Generator Unit,0.5,,-15%
43007,Supercharged Mass Chamber,0.0,+2%,
43008,Cadmium Magnets,0.0,+2%,
43009,Cadmium Recycler,0.5,+3%,
43010,Illegal Stabiliser,0.125,,-12%
43011,Living Glass Plating,0.375,,-14%
43012,Illegal Core,0.5,+3%,
43013,Living Glass Capacitors,0.125,,-12%
43014,Cadmium Recycler,0.375,,-14%
43015,Illegal Injectors,0.125,,-12%
43016,Cadmium Capacitors,0.375,,-14%
43017,Living Glass Mass Chamber,0.0,,-11%
43018,Vy'Keen Accelerator,0.5,+3%,
43019,Illegal Accelerator,0.0,+2%,
43020,Living Glass Injectors,0.5,+3%,
43021,Cadmium Magnets,0.0,+2%,
43022,Vy'Keen Magnets,0.5,+3%,
43023,Vy'Keen Plating,0.0,+2%,
43024,Vy'Keen Accelerator,0.25,,-13%
43025,Supercharged Plating,0.0,+2%,
43026,Living Glass Accelerator,0.375,,-14%
43027,Vy'Keen Recycler,0.125,,-12%
43028,Vy'Keen Plating,0.0,,-11%
43029,Vy'Keen Accelerator,0.125,+2%,-12%
43030,Living Glass Stabiliser,0.0,,-11%
43031,Supercharged Plating,0.0,+2%,-11%
43032,Supercharged Injectors,0.25,,-13%
43033,Cadmium Plating,0.375,+2%,-14%
43034,Living Glass Capacitors,0.5,+3%,
43035,Supercharged Plating,0.125,,-12%
43036,Supercharged Plating,0.25,,-13%
43037,Living Glass Injectors,0.0,+2%,
43038,Cadmium Injectors,0.5,,-15%
43039,Supercharged Plating,0.0,+2%,
43040,Living Glass Recycler,0.0,+2%,
43041,Vy'Keen Core,0.5,+3%,
43042,Living Glass Recycler,0.0,+2%,
43043,Illegal Injectors,0.0,+2%,-11%
43044,Living Glass Capacitors,0.5,,-15%
43045,Vy'Keen Capacitors,0.125,+2%,-12%
43046,Supercharged Plating,0.125,,-12%
43047,Supercharged Stabiliser,0.5,+3%,-11%
43048,Vy'Keen Capacitors,0.0,,-11%
43049,Vy'Keen Generator Unit,0.25,,-13%
43050,Vy'Keen Plating,0.0,+2%,
43051,Illegal Generator Unit,0.0,+2%,
43052,Living Glass Capacitors,0.5,+2%,-15%
43053,Vy'Keen Core,0.5,+3%,
43054,Illegal Core,0.25,,-13%
43055,Living Glass Capacitors,0.25,+2%,-13%
43056,Supercharged Plating,0.0,+2%,-11%
43057,Vy'Keen Recycler,0.0,,-11%
43058,Living Glass Mass Chamber,0.125,+2%,-12%
43059,Cadmium Mass Chamber,0.0,+2%,
43060,Vy'Keen Magnets,0.0,+2%,
43061,Vy'Keen Recycler,0.0,+2%,
43062,Supercharged Capacitors,0.375,,-14%
43063,Cadmium Capacitors,0.0,+2%,
43064,Vy'Keen Recycler,0.0,+2%,-11%
43065,Illegal Plating,0.375,+2%,-14%
43066,Illegal Magnets,0.0,,-11%
43067,Illegal Capacitors,0.0,+2%,
43068,Vy'Keen Plating,0.375,+2%,-14%
43069,Illegal Capacitors,0.25,,-13%
43070,Supercharged Injectors,0.0,,-11%
43071,Illegal Capacitors,0.0,+2%,
43072,Supercharged Accelerator,0.0,+2%,
43073,Living Glass Recycler,0.5,+3%,-11%
43074,Cadmium Capacitors,0.625,+3%,-12%
43075,Illegal Recycler,0.25,+2%,-13%
43076,Illegal Generator Unit,0.0,+2%,-11%
43077,Illegal Core,0.0,+2%,-11%
43078,Living Glass Generator Unit,0.375,,-14%
43079,Supercharged Accelerator,0.5,+3%,
43080,Illegal Core,0.375,,-14%
43081,Cadmium Mass Chamber,0.0,+2%,
43082,Cadmium Accelerator,0.25,,-13%
43083,Vy'Keen Mass Chamber,0.5,+2%,-15%
43084,Living Glass Injectors,0.25,+2%,-13%
43085,Supercharged Mass Chamber,0.5,+3%,
43086,Vy'Keen Capacitors,0.0,+2%,
43087,Vy'Keen Plating,0.0,,-11%
43088,Cadmium Accelerator,0.5,,-15%
43089,Living Glass Plating,0.25,,-13%
43090,Illegal Stabiliser,0.0,+2%,
43091,Illegal Recycler,0.625,+3%,-12%
43092,Living Glass Magnets,0.5,+3%,-11%
43093,Supercharged Plating,0.5,+3%,
43094,Living Glass Recycler,0.375,,-14%
43095,Vy'Keen Mass Chamber,0.5,+3%,
43096,Illegal Accelerator,0.0,+2%,
43097,Illegal Plating,0.125,,-12%
43098,Supercharged Accelerator,0.375,,-14%
43099,Vy'Keen Injectors,0.5,+3%,
