Seed	Name	Perfection	Weapon_Laser_Damage	Weapon_Laser_ChargeTime
58213	Superconductive Plating	0.55	+3%	-11%
58214	Plasma Recycler	0.55	+3%	-11%
58215	Superconductive Recycler	0.55	+3%	-11%
58216	Superconductive Plating	0.55	+3%	-11%
58217	Superconductive Capacitors	0.55	+3%	-11%
58218	Superb Injectors	0.55	+3%	-11%
58219	Superconductive Accelerator	0.75	+3%	-15%
58220	Parallel Generator Unit	0.55	+3%	-11%
58221	Superconductive Core	0.95	+3%	-19%
58222	Plasma Mass Chamber	0.55	+3%	-11%
58223	Plasma Magnets	0.55	+3%	-11%
58224	Superconductive Generator Unit	0.55	+3%	-11%
58225	Parallel Recycler	0.7	+3%	-14%
58226	Parallel Mass Chamber	0.55	+3%	-11%
58227	Parallel Capacitors	0.55	+3%	-11%
58228	Plasma Generator Unit	0.55	+3%	-11%
58229	Superconductive Accelerator	0.55	+3%	-11%
58230	Parallel Generator Unit	0.55	+3%	-11%
58231	Parallel Magnets	0.6	+3%	-12%
58232	Superb Plating	0.55	+3%	-11%
58233	Superb Stabiliser	0.55	+3%	-11%
58234	Superconductive Accelerator	0.55	+3%	-11%
58235	Emeril Capacitors	0.55	+3%	-11%
58236	Plasma Plating	0.55	+3%	-11%
58237	Superconductive Recycler	0.95	+3%	-19%
58238	Emeril Magnets	0.55	+3%	-11%
58239	Emeril Stabiliser	0.7	+3%	-14%
58240	Parallel Capacitors	0.55	+3%	-11%
58241	Superconductive Capacitors	0.55	+3%	-11%
58242	Parallel Mass Chamber	0.85	+3%	-17%
58243	Superb Capacitors	0.55	+3%	-11%
58244	Emeril Capacitors	0.55	+3%	-11%
58245	Emeril Capacitors	0.55	+3%	-11%
58246	Superb Stabiliser	1.0	+3%	-20%
58247	Parallel Core	0.55	+3%	-11%
58248	Superb Generator Unit	0.55	+3%	-11%
58249	Parallel Mass Chamber	0.55	+3%	-11%
58250	Parallel Plating	0.55	+3%	-11%
58251	Superb Generator Unit	0.55	+3%	-11%
58252	Plasma Stabiliser	0.55	+3%	-11%
58253	Parallel Mass Chamber	0.55	+3%	-11%
58254	Superconductive Mass Chamber	0.65	+3%	-13%
58255	Emeril Recycler	0.55	+3%	-11%
58256	Superconductive Capacitors	0.95	+3%	-19%
58257	Plasma Core	0.55	+3%	-11%
58258	Parallel Injectors	1.0	+3%	-20%
58259	Parallel Recycler	0.55	+3%	-11%
58260	Emeril Core	0.55	+3%	-11%
58261	Superb Generator Unit	0.55	+3%	-11%
58262	Parallel Injectors	0.55	+3%	-11%
58263	Parallel Recycler	0.55	+3%	-11%
58264	Superb Plating	0.6	+3%	-12%
58265	Superconductive Recycler	1.0	+3%	-20%
58266	Plasma Mass Chamber	0.55	+3%	-11%
58267	Superb Accelerator	0.55	+3%	-11%
58268	Plasma Core	0.55	+3%	-11%
58269	Parallel Core	0.55	+3%	-11%
58270	Plasma Stabiliser	0.55	+3%	-11%
58271	Plasma Injectors	0.55	+3%	-11%
58272	Emeril Generator Unit	0.95	+3%	-19%
58273	Plasma Magnets	0.55	+3%	-11%
58274	Parallel Mass Chamber	0.55	+3%	-11%
58275	Plasma Capacitors	0.6	+3%	-12%
58276	Superb Injectors	0.55	+3%	-11%
58277	Superb Stabiliser	0.55	+3%	-11%
58278	Superconductive Stabiliser	0.6	+3%	-12%
58279	Plasma Mass Chamber	0.55	+3%	-11%
58280	Plasma Magnets	0.8	+3%	-16%
58281	Superb Magnets	0.55	+3%	-11%
58282	Superconductive Accelerator	0.9	+3%	-18%
58283	Emeril Generator Unit	0.55	+3%	-11%
58284	Superconductive Mass Chamber	0.55	+3%	-11%
58285	Parallel Mass Chamber	0.55	+3%	-11%
58286	Parallel Recycler	0.55	+3%	-11%
58287	Plasma Capacitors	0.55	+3%	-11%
58288	Emeril Recycler	0.55	+3%	-11%
58289	Superconductive Core	0.55	+3%	-11%
58290	Superconductive Core	0.65	+3%	-13%
58291	Emeril Injectors	0.6	+3%	-12%
58292	Emeril Plating	0.55	+3%	-11%
58293	Superb Injectors	0.55	+3%	-11%
58294	Emeril Capacitors	0.55	+3%	-11%
58295	Superconductive Capacitors	0.7	+3%	-14%
58296	Superb Recycler	0.6	+3%	-12%
58297	Emeril Core	0.55	+3%	-11%
58298	Superconductive Core	0.65	+3%	-13%
58299	Plasma Plating	0.55	+3%	-11%
58300	Parallel Plating	1.0	+3%	-20%
58301	Emeril Injectors	0.55	+3%	-11%
58302	Parallel Generator Unit	0.55	+3%	-11%
58303	Parallel Stabiliser	0.55	+3%	-11%
58304	Emeril Plating	0.6	+3%	-12%
58305	Emeril Accelerator	1.0	+3%	-20%
58306	Superb Stabiliser	0.55	+3%	-11%
58307	Parallel Stabiliser	0.55	+3%	-11%
58308	Parallel Core	0.55	+3%	-11%
58309	Superconductive Plating	0.55	+3%	-11%
58310	Emeril Recycler	0.55	+3%	-11%
58311	Emeril Injectors	0.55	+3%	-11%
58312	Superconductive Plating	0.85	+3%	-17%
58313	Emeril Injectors	0.55	+3%	-11%
58314	Superconductive Stabiliser	0.6	+3%	-12%
58315	Superb Capacitors	0.55	+3%	-11%
58316	Plasma Accelerator	1.0	+3%	-20%
58317	Emeril Injectors	0.55	+3%	-11%
58318	Plasma Mass Chamber	0.55	+3%	-11%
58319	Emeril Plating	0.55	+3%	-11%
58320	Emeril Capacitors	0.55	+3%	-11%
58321	Parallel Recycler	0.55	+3%	-11%
58322	Superconductive Mass Chamber	0.55	+3%	-11%
58323	Superconductive Generator Unit	0.65	+3%	-13%
58324	Superb Capacitors	0.55	+3%	-11%
58325	Plasma Capacitors	0.55	+3%	-11%
58326	Superb Capacitors	0.65	+3%	-13%
58327	Emeril Generator Unit	0.55	+3%	-11%
58328	Parallel Plating	0.95	+3%	-19%
58329	Superb Injectors	0.55	+3%	-11%
58330	Superb Mass Chamber	1.0	+3%	-20%
58331	Plasma Capacitors	0.55	+3%	-11%
58332	Plasma Generator Unit	0.55	+3%	-11%
58333	Superb Generator Unit	0.55	+3%	-11%
58334	Superb Injectors	0.55	+3%	-11%
58335	Emeril Recycler	0.55	+3%	-11%
58336	Emeril Accelerator	0.55	+3%	-11%
58337	Parallel Core	0.6	+3%	-12%
58338	Emeril Core	0.55	+3%	-11%
58339	Superconductive Recycler	0.55	+3%	-11%
58340	Superconductive Generator Unit	0.55	+3%	-11%
58341	Emeril Injectors	0.55	+3%	-11%
58342	Parallel Core	0.55	+3%	-11%
58343	Parallel Accelerator	0.55	+3%	-11%
58344	Superb Magnets	0.6	+3%	-12%
58345	Plasma Mass Chamber	0.55	+3%	-11%
58346	Superconductive Core	0.55	+3%	-11%
58347	Superconductive Mass Chamber	0.55	+3%	-11%
58348	Emeril Mass Chamber	1.0	+3%	-20%
58349	Parallel Mass Chamber	0.55	+3%	-11%
58350	Superconductive Magnets	0.55	+3%	-11%
58351	Plasma Injectors	0.55	+3%	-11%
58352	Emeril Capacitors	0.55	+3%	-11%
58353	Superb Injectors	0.55	+3%	-11%
58354	Parallel Stabiliser	0.7	+3%	-14%
58355	Superconductive Injectors	0.55	+3%	-11%
58356	Parallel Recycler	0.75	+3%	-15%
58357	Emeril Magnets	0.85	+3%	-17%
58358	Plasma Generator Unit	0.65	+3%	-13%
58359	Plasma Recycler	0.55	+3%	-11%
58360	Plasma Plating	0.55	+3%	-11%
58361	Superb Recycler	0.95	+3%	-19%
58362	Plasma Accelerator	0.55	+3%	-11%
58363	Superb Magnets	0.75	+3%	-15%
58364	Superconductive Magnets	0.55	+3%	-11%
58365	Emeril Mass Chamber	0.55	+3%	-11%
58366	Superb Accelerator	0.6	+3%	-12%
58367	Parallel Capacitors	0.6	+3%	-12%
58368	Emeril Capacitors	0.55	+3%	-11%
58369	Emeril Mass Chamber	0.55	+3%	-11%
58370	Plasma Stabiliser	0.55	+3%	-11%
58371	Superconductive Plating	0.55	+3%	-11%
58372	Emeril Accelerator	0.6	+3%	-12%
58373	Superb Mass Chamber	0.6	+3%	-12%
58374	Emeril Core	0.55	+3%	-11%
58375	Superb Injectors	0.6	+3%	-12%
58376	Superb Mass Chamber	0.6	+3%	-12%
58377	Superb Plating	0.55	+3%	-11%
58378	Parallel Mass Chamber	0.7	+3%	-14%
58379	Superb Plating	0.55	+3%	-11%
58380	Superconductive Mass Chamber	0.55	+3%	-11%
58381	Superconductive Magnets	0.55	+3%	-11%
58382	Parallel Accelerator	0.9	+3%	-18%
58383	Superconductive Injectors	0.55	+3%	-11%
58384	Emeril Recycler	0.55	+3%	-11%
58385	Parallel Capacitors	0.55	+3%	-11%
58386	Superb Core	0.55	+3%	-11%
58387	Superconductive Generator Unit	0.55	+3%	-11%
58388	Emeril Injectors	0.55	+3%	-11%
58389	Superconductive Accelerator	0.6	+3%	-12%
58390	Superb Mass Chamber	0.55	+3%	-11%
58391	Superb Injectors	0.55	+3%	-11%
58392	Parallel Injectors	0.55	+3%	-11%
58393	Emeril Generator Unit	1.0	+3%	-20%
58394	Plasma Recycler	0.55	+3%	-11%
58395	Parallel Recycler	0.6	+3%	-12%
58396	Plasma Stabiliser	0.55	+3%	-11%
58397	Plasma Magnets	0.55	+3%	-11%
58398	Emeril Recycler	0.6	+3%	-12%
58399	Parallel Core	0.55	+3%	-11%
58400	Superb Accelerator	0.55	+3%	-11%
58401	Emeril Core	0.8	+3%	-16%
58402	Superconductive Injectors	0.55	+3%	-11%
58403	Parallel Generator Unit	0.65	+3%	-13%
58404	Plasma Injectors	0.55	+3%	-11%
58405	Parallel Stabiliser	0.55	+3%	-11%
58406	Emeril Injectors	0.75	+3%	-15%
58407	Plasma Recycler	0.7	+3%	-14%
58408	Superconductive Injectors	0.55	+3%	-11%
58409	Superb Core	0.55	+3%	-11%
58410	Superconductive Recycler	0.55	+3%	-11%
58411	Superb Stabiliser	0.6	+3%	-12%
58412	Plasma Generator Unit	0.55	+3%	-11%
58413	Emeril Generator Unit	1.0	+3%	-20%
58414	Superconductive Generator Unit	0.55	+3%	-11%
58415	Superb Injectors	0.55	+3%	-11%
58416	Emeril Core	0.65	+3%	-13%
58417	Parallel Generator Unit	0.55	+3%	-11%
58418	Superconductive Plating	0.55	+3%	-11%
58419	Emeril Recycler	0.55	+3%	-11%
58420	Superb Recycler	0.55	+3%	-11%
58421	Plasma Recycler	0.55	+3%	-11%
58422	Parallel Capacitors	0.55	+3%	-11%
58423	Parallel Accelerator	0.55	+3%	-11%
58424	Superconductive Capacitors	0.65	+3%	-13%
58425	Superb Mass Chamber	0.55	+3%	-11%
58426	Parallel Capacitors	0.6	+3%	-12%
58427	Emeril Plating	0.55	+3%	-11%
58428	Emeril Stabiliser	0.55	+3%	-11%
58429	Plasma Injectors	0.55	+3%	-11%
58430	Plasma Accelerator	0.75	+3%	-15%
58431	Plasma Core	0.55	+3%	-11%
58432	Plasma Recycler	0.75	+3%	-15%
58433	Superb Mass Chamber	0.55	+3%	-11%
58434	Parallel Capacitors	0.55	+3%	-11%
58435	Plasma Injectors	0.55	+3%	-11%
58436	Superb Core	0.55	+3%	-11%
58437	Superconductive Magnets	0.75	+3%	-15%
58438	Superb Injectors	0.55	+3%	-11%
58439	Emeril Injectors	0.65	+3%	-13%
58440	Parallel Mass Chamber	0.55	+3%	-11%
58441	Plasma Mass Chamber	0.55	+3%	-11%
58442	Superb Mass Chamber	0.55	+3%	-11%
58443	Parallel Core	0.55	+3%	-11%
58444	Superb Core	0.55	+3%	-11%
58445	Parallel Stabiliser	0.8	+3%	-16%
58446	Plasma Accelerator	0.55	+3%	-11%
58447	Emeril Magnets	0.55	+3%	-11%
58448	Parallel Plating	0.7	+3%	-14%
58449	Superconductive Core	0.55	+3%	-11%
58450	Superb Plating	1.0	+3%	-20%
58451	Superb Accelerator	0.55	+3%	-11%
58452	Superb Core	0.55	+3%	-11%
58453	Emeril Capacitors	0.55	+3%	-11%
58454	Plasma Stabiliser	0.65	+3%	-13%
58455	Superconductive Plating	0.9	+3%	-18%
58456	Emeril Generator Unit	0.6	+3%	-12%
58457	Plasma Generator Unit	0.55	+3%	-11%
58458	Parallel Core	0.75	+3%	-15%
58459	Superb Capacitors	0.55	+3%	-11%
58460	Superconductive Capacitors	0.75	+3%	-15%
58461	Plasma Magnets	0.95	+3%	-19%
58462	Superb Generator Unit	0.65	+3%	-13%
58463	Superb Magnets	0.6	+3%	-12%
58464	Emeril Core	0.55	+3%	-11%
58465	Parallel Stabiliser	0.55	+3%	-11%
58466	Plasma Accelerator	0.55	+3%	-11%
58467	Superb Stabiliser	0.75	+3%	-15%
58468	Plasma Mass Chamber	0.6	+3%	-12%
58469	Plasma Core	0.55	+3%	-11%
58470	Emeril Plating	0.6	+3%	-12%
58471	Plasma Injectors	0.65	+3%	-13%
58472	Parallel Plating	0.55	+3%	-11%
58473	Superb Mass Chamber	0.7	+3%	-14%
58474	Superconductive Accelerator	0.6	+3%	-12%
58475	Parallel Accelerator	0.55	+3%	-11%
58476	Parallel Magnets	0.9	+3%	-18%
58477	Emeril Magnets	0.6	+3%	-12%
58478	Parallel Mass Chamber	0.55	+3%	-11%
58479	Superconductive Mass Chamber	0.55	+3%	-11%
58480	Parallel Recycler	1.0	+3%	-20%
58481	Parallel Plating	0.55	+3%	-11%
58482	Plasma Injectors	0.55	+3%	-11%
58483	Plasma Plating	0.55	+3%	-11%
58484	Parallel Injectors	0.55	+3%	-11%
58485	Emeril Accelerator	0.55	+3%	-11%
58486	Plasma Accelerator	0.8	+3%	-16%
58487	Emeril Magnets	0.55	+3%	-11%
58488	Plasma Plating	0.6	+3%	-12%
58489	Parallel Plating	0.55	+3%	-11%
58490	Superconductive Recycler	0.55	+3%	-11%
58491	Superb Stabiliser	0.85	+3%	-17%
58492	Superb Core	0.55	+3%	-11%
58493	Superconductive Magnets	0.55	+3%	-11%
58494	Parallel Core	0.55	+3%	-11%
58495	Superb Stabiliser	0.55	+3%	-11%
58496	Parallel Stabiliser	0.75	+3%	-15%
58497	Superb Injectors	0.55	+3%	-11%
58498	Superb Plating	0.6	+3%	-12%
58499	Plasma Injectors	0.55	+3%	-11%
58500	Plasma Plating	0.55	+3%	-11%
58501	Emeril Core	0.6	+3%	-12%
58502	Emeril Mass Chamber	0.65	+3%	-13%
58503	Plasma Generator Unit	0.55	+3%	-11%
58504	Parallel Generator Unit	0.6	+3%	-12%
58505	Emeril Capacitors	1.0	+3%	-20%
58506	Superb Capacitors	0.65	+3%	-13%
58507	Plasma Recycler	0.55	+3%	-11%
58508	Superb Magnets	0.55	+3%	-11%
58509	Emeril Stabiliser	0.6	+3%	-12%
58510	Parallel Capacitors	0.75	+3%	-15%
58511	Parallel Capacitors	0.55	+3%	-11%
58512	Superconductive Generator Unit	0.6	+3%	-12%
58513	Plasma Accelerator	0.55	+3%	-11%
58514	Superb Accelerator	0.6	+3%	-12%
58515	Parallel Magnets	0.65	+3%	-13%
58516	Parallel Capacitors	0.55	+3%	-11%
58517	Superconductive Magnets	0.75	+3%	-15%
58518	Parallel Recycler	0.65	+3%	-13%
58519	Emeril Generator Unit	0.55	+3%	-11%
58520	Plasma Core	0.7	+3%	-14%
58521	Superb Injectors	0.55	+3%	-11%
58522	Superb Accelerator	0.95	+3%	-19%
58523	Superb Magnets	0.55	+3%	-11%
58524	Plasma Injectors	0.9	+3%	-18%
58525	Emeril Mass Chamber	0.55	+3%	-11%
58526	Superconductive Accelerator	0.55	+3%	-11%
58527	Plasma Capacitors	0.75	+3%	-15%
58528	Plasma Recycler	0.7	+3%	-14%
58529	Parallel Recycler	0.55	+3%	-11%
58530	Plasma Stabiliser	0.55	+3%	-11%
58531	Plasma Mass Chamber	0.6	+3%	-12%
58532	Superconductive Plating	0.55	+3%	-11%
58533	Parallel Generator Unit	0.55	+3%	-11%
58534	Parallel Recycler	0.55	+3%	-11%
58535	Plasma Core	0.65	+3%	-13%
58536	Plasma Mass Chamber	0.55	+3%	-11%
58537	Superconductive Mass Chamber	0.55	+3%	-11%
58538	Superb Mass Chamber	0.55	+3%	-11%
58539	Parallel Injectors	0.6	+3%	-12%
58540	Superb Magnets	0.55	+3%	-11%
58541	Superb Accelerator	0.55	+3%	-11%
58542	Emeril Magnets	0.6	+3%	-12%
58543	Plasma Capacitors	0.55	+3%	-11%
58544	Superconductive Accelerator	0.55	+3%	-11%
58545	Parallel Plating	0.55	+3%	-11%
58546	Emeril Core	0.55	+3%	-11%
58547	Superb Recycler	0.75	+3%	-15%
58548	Plasma Capacitors	0.55	+3%	-11%
58549	Superb Core	1.0	+3%	-20%
58550	Superconductive Stabiliser	0.55	+3%	-11%
58551	Plasma Mass Chamber	0.55	+3%	-11%
58552	Parallel Accelerator	0.55	+3%	-11%
58553	Emeril Core	0.55	+3%	-11%
58554	Emeril Stabiliser	0.6	+3%	-12%
58555	Superb Mass Chamber	0.55	+3%	-11%
58556	Plasma Generator Unit	0.55	+3%	-11%
58557	Emeril Recycler	0.9	+3%	-18%
58558	Superconductive Core	0.55	+3%	-11%
58559	Plasma Capacitors	0.85	+3%	-17%
58560	Parallel Stabiliser	0.55	+3%	-11%
58561	Parallel Stabiliser	0.55	+3%	-11%
58562	Emeril Generator Unit	0.55	+3%	-11%
58563	Superconductive Magnets	0.55	+3%	-11%
58564	Emeril Magnets	0.65	+3%	-13%
58565	Superb Magnets	0.6	+3%	-12%
58566	Superb Recycler	0.6	+3%	-12%
58567	Parallel Generator Unit	0.55	+3%	-11%
58568	Superconductive Core	0.55	+3%	-11%
58569	Superconductive Accelerator	0.55	+3%	-11%
58570	Superconductive Injectors	0.65	+3%	-13%
58571	Emeril Capacitors	0.55	+3%	-11%
58572	Superconductive Recycler	0.55	+3%	-11%
58573	Superb Mass Chamber	0.55	+3%	-11%
58574	Emeril Core	0.55	+3%	-11%
58575	Superb Capacitors	0.55	+3%	-11%
58576	Parallel Accelerator	0.8	+3%	-16%
58577	Superb Mass Chamber	0.8	+3%	-16%
58578	Superb Accelerator	0.55	+3%	-11%
58579	Parallel Generator Unit	0.55	+3%	-11%
58580	Superb Magnets	0.65	+3%	-13%
58581	Superconductive Core	0.55	+3%	-11%
58582	Superb Recycler	0.55	+3%	-11%
58583	Superconductive Accelerator	0.55	+3%	-11%
58584	Superconductive Stabiliser	0.8	+3%	-16%
58585	Plasma Generator Unit	0.65	+3%	-13%
58586	Emeril Recycler	0.55	+3%	-11%
58587	Plasma Injectors	0.95	+3%	-19%
58588	Parallel Capacitors	0.6	+3%	-12%
58589	Superconductive Accelerator	0.55	+3%	-11%
58590	Superb Injectors	0.55	+3%	-11%
58591	Emeril Stabiliser	0.55	+3%	-11%
58592	Superb Mass Chamber	0.55	+3%	-11%
58593	Plasma Recycler	0.55	+3%	-11%
58594	Plasma Plating	0.85	+3%	-17%
58595	Parallel Magnets	0.6	+3%	-12%
58596	Superb Capacitors	0.55	+3%	-11%
58597	Superconductive Accelerator	0.55	+3%	-11%
58598	Plasma Magnets	0.6	+3%	-12%
58599	Plasma Mass Chamber	0.8	+3%	-16%
58600	Superb Injectors	0.55	+3%	-11%
58601	Plasma Capacitors	0.55	+3%	-11%
58602	Emeril Generator Unit	0.6	+3%	-12%
58603	Emeril Capacitors	0.55	+3%	-11%
58604	Superconductive Stabiliser	0.55	+3%	-11%
58605	Emeril Accelerator	0.55	+3%	-11%
58606	Emeril Plating	0.85	+3%	-17%
58607	Superb Capacitors	0.55	+3%	-11%
58608	Emeril Core	0.55	+3%	-11%
58609	Superconductive Magnets	0.55	+3%	-11%
58610	Emeril Injectors	0.55	+3%	-11%
58611	Emeril Stabiliser	0.65	+3%	-13%
58612	Superb Accelerator	0.55	+3%	-11%
58613	Parallel Stabiliser	0.9	+3%	-18%
58614	Plasma Injectors	0.55	+3%	-11%
58615	Superconductive Recycler	0.55	+3%	-11%
58616	Parallel Injectors	0.55	+3%	-11%
58617	Superconductive Magnets	0.55	+3%	-11%
58618	Parallel Injectors	0.55	+3%	-11%
58619	Superb Magnets	0.55	+3%	-11%
58620	Superb Magnets	0.55	+3%	-11%
58621	Emeril Core	0.6	+3%	-12%
58622	Superconductive Mass Chamber	0.55	+3%	-11%
58623	Parallel Plating	0.6	+3%	-12%
58624	Plasma Generator Unit	0.55	+3%	-11%
58625	Superb Recycler	0.55	+3%	-11%
58626	Plasma Stabiliser	0.55	+3%	-11%
58627	Parallel Plating	0.55	+3%	-11%
58628	Superb Stabiliser	0.55	+3%	-11%
58629	Plasma Plating	0.8	+3%	-16%
58630	Plasma Stabiliser	0.55	+3%	-11%
58631	Superb Accelerator	0.55	+3%	-11%
58632	Plasma Stabiliser	0.6	+3%	-12%
58633	Emeril Core	0.55	+3%	-11%
58634	Emeril Magnets	0.6	+3%	-12%
58635	Emeril Core	0.55	+3%	-11%
58636	Superconductive Capacitors	0.55	+3%	-11%
58637	Superconductive Injectors	0.55	+3%	-11%
58638	Parallel Magnets	0.55	+3%	-11%
58639	Emeril Generator Unit	0.55	+3%	-11%
58640	Parallel Recycler	0.55	+3%	-11%
58641	Superconductive Magnets	0.55	+3%	-11%
58642	Superconductive Plating	0.8	+3%	-16%
58643	Parallel Stabiliser	0.55	+3%	-11%
58644	Superb Core	0.6	+3%	-12%
58645	Parallel Accelerator	1.0	+3%	-20%
58646	Emeril Plating	0.55	+3%	-11%
58647	Superconductive Magnets	0.55	+3%	-11%
58648	Emeril Mass Chamber	0.6	+3%	-12%
58649	Superconductive Core	0.55	+3%	-11%
58650	Plasma Generator Unit	0.6	+3%	-12%
58651	Superconductive Injectors	0.55	+3%	-11%
58652	Plasma Magnets	0.55	+3%	-11%
58653	Superb Injectors	0.55	+3%	-11%
58654	Superconductive Magnets	0.65	+3%	-13%
58655	Emeril Recycler	0.55	+3%	-11%
58656	Superb Recycler	0.55	+3%	-11%
58657	Superb Plating	0.55	+3%	-11%
58658	Superb Injectors	0.55	+3%	-11%
58659	Parallel Magnets	0.55	+3%	-11%
58660	Emeril Injectors	0.55	+3%	-11%
58661	Superconductive Stabiliser	0.85	+3%	-17%
58662	Parallel Accelerator	0.95	+3%	-19%
58663	Superb Magnets	0.55	+3%	-11%
58664	Parallel Magnets	0.6	+3%	-12%
58665	Emeril Capacitors	0.55	+3%	-11%
58666	Superb Recycler	0.55	+3%	-11%
58667	Superconductive Mass Chamber	0.55	+3%	-11%
58668	Superconductive Injectors	0.55	+3%	-11%
58669	Superconductive Generator Unit	0.55	+3%	-11%
58670	Parallel Magnets	0.8	+3%	-16%
58671	Parallel Accelerator	0.55	+3%	-11%
58672	Superconductive Accelerator	0.55	+3%	-11%
58673	Plasma Magnets	0.7	+3%	-14%
58674	Plasma Mass Chamber	0.75	+3%	-15%
58675	Superconductive Magnets	0.55	+3%	-11%
58676	Superconductive Plating	0.55	+3%	-11%
58677	Plasma Recycler	0.55	+3%	-11%
58678	Plasma Mass Chamber	0.6	+3%	-12%
58679	Superconductive Injectors	0.55	+3%	-11%
58680	Plasma Core	0.55	+3%	-11%
58681	Parallel Core	0.55	+3%	-11%
58682	Parallel Injectors	0.6	+3%	-12%
58683	Emeril Accelerator	0.55	+3%	-11%
58684	Superconductive Core	0.55	+3%	-11%
58685	Superconductive Stabiliser	0.6	+3%	-12%
58686	Plasma Core	0.55	+3%	-11%
58687	Superconductive Generator Unit	0.55	+3%	-11%
58688	Emeril Plating	0.55	+3%	-11%
58689	Parallel Magnets	0.55	+3%	-11%
58690	Parallel Core	0.55	+3%	-11%
58691	Superconductive Stabiliser	0.6	+3%	-12%
58692	Plasma Magnets	0.55	+3%	-11%
58693	Plasma Magnets	0.95	+3%	-19%
58694	Plasma Recycler	0.55	+3%	-11%
58695	Superb Core	0.9	+3%	-18%
58696	Superconductive Capacitors	0.55	+3%	-11%
58697	Emeril Core	0.85	+3%	-17%
58698	Superconductive Generator Unit	0.65	+3%	-13%
58699	Parallel Generator Unit	0.6	+3%	-12%
58700	Superb Stabiliser	0.55	+3%	-11%
58701	Superb Plating	0.55	+3%	-11%
58702	Superb Mass Chamber	0.8	+3%	-16%
58703	Superconductive Injectors	0.65	+3%	-13%
58704	Superb Accelerator	0.75	+3%	-15%
58705	Superconductive Core	0.55	+3%	-11%
58706	Parallel Generator Unit	0.55	+3%	-11%
58707	Superconductive Magnets	0.55	+3%	-11%
58708	Parallel Mass Chamber	0.55	+3%	-11%
58709	Superb Injectors	0.55	+3%	-11%
58710	Plasma Plating	0.55	+3%	-11%
58711	Superb Accelerator	0.55	+3%	-11%
58712	Plasma Capacitors	0.55	+3%	-11%
58713	Parallel Plating	0.7	+3%	-14%
58714	Superb Core	0.55	+3%	-11%
58715	Emeril Mass Chamber	1.0	+3%	-20%
58716	Superb Plating	0.55	+3%	-11%
58717	Superb Generator Unit	0.55	+3%	-11%
58718	Superb Recycler	0.55	+3%	-11%
58719	Emeril Mass Chamber	0.55	+3%	-11%
58720	Emeril Magnets	0.85	+3%	-17%
58721	Emeril Capacitors	0.55	+3%	-11%
58722	Plasma Magnets	0.55	+3%	-11%
58723	Emeril Plating	0.85	+3%	-17%
58724	Emeril Stabiliser	0.55	+3%	-11%
58725	Plasma Recycler	0.6	+3%	-12%
58726	Superconductive Mass Chamber	0.6	+3%	-12%
58727	Parallel Capacitors	0.6	+3%	-12%
58728	Parallel Recycler	0.55	+3%	-11%
58729	Emeril Magnets	0.55	+3%	-11%
58730	Superconductive Mass Chamber	0.75	+3%	-15%
58731	Superconductive Generator Unit	0.65	+3%	-13%
58732	Superb Stabiliser	0.95	+3%	-19%
58733	Parallel Plating	0.7	+3%	-14%
58734	Superb Injectors	0.55	+3%	-11%
58735	Superconductive Core	0.55	+3%	-11%
58736	Superconductive Recycler	0.9	+3%	-18%
58737	Superconductive Plating	0.55	+3%	-11%
58738	Superb Core	0.55	+3%	-11%
58739	Plasma Injectors	0.6	+3%	-12%
58740	Parallel Capacitors	0.7	+3%	-14%
58741	Superconductive Stabiliser	0.95	+3%	-19%
58742	Plasma Core	0.65	+3%	-13%
58743	Parallel Plating	0.55	+3%	-11%
58744	Superconductive Magnets	0.55	+3%	-11%
58745	Plasma Generator Unit	0.6	+3%	-12%
58746	Superconductive Plating	0.85	+3%	-17%
58747	Parallel Stabiliser	0.55	+3%	-11%
58748	Plasma Capacitors	0.55	+3%	-11%
58749	Emeril Plating	0.8	+3%	-16%
58750	Plasma Generator Unit	0.55	+3%	-11%
58751	Emeril Injectors	0.55	+3%	-11%
58752	Parallel Mass Chamber	0.65	+3%	-13%
58753	Plasma Plating	0.7	+3%	-14%
58754	Plasma Capacitors	0.55	+3%	-11%
58755	Superconductive Plating	0.55	+3%	-11%
58756	Emeril Magnets	0.55	+3%	-11%
58757	Emeril Capacitors	0.55	+3%	-11%
58758	Emeril Core	0.55	+3%	-11%
58759	Plasma Generator Unit	0.55	+3%	-11%
58760	Superb Stabiliser	0.8	+3%	-16%
58761	Superb Mass Chamber	0.75	+3%	-15%
58762	Plasma Accelerator	0.7	+3%	-14%
58763	Plasma Injectors	0.55	+3%	-11%
58764	Plasma Capacitors	0.55	+3%	-11%
58765	Superb Capacitors	0.65	+3%	-13%
58766	Superb Recycler	0.8	+3%	-16%
58767	Plasma Mass Chamber	0.7	+3%	-14%
58768	Superconductive Capacitors	0.85	+3%	-17%
58769	Plasma Stabiliser	0.65	+3%	-13%
58770	Plasma Mass Chamber	0.55	+3%	-11%
58771	Emeril Generator Unit	0.55	+3%	-11%
58772	Plasma Magnets	0.55	+3%	-11%
58773	Parallel Injectors	0.6	+3%	-12%
58774	Superb Recycler	0.6	+3%	-12%
58775	Parallel Generator Unit	0.55	+3%	-11%
58776	Superconductive Stabiliser	0.55	+3%	-11%
58777	Superconductive Capacitors	0.6	+3%	-12%
58778	Superb Magnets	0.55	+3%	-11%
58779	Plasma Mass Chamber	0.55	+3%	-11%
58780	Plasma Generator Unit	0.55	+3%	-11%
