sep=,
Seed,Name,Perfection,Weapon_Laser_Damage,Weapon_Laser_ChargeTime
51202,Well-Made Accelerator,0.25,,-7%
51203,Additional Core,0.0,,-6%
51204,Copper Plating,0.75,,-9%
51205,Reinforced Recycler,1.0,+2%,
51206,Copper Generator Unit,1.0,+2%,
51207,Copper Mass Chamber,1.0,+2%,
51208,Copper Magnets,0.25,,-7%
51209,Reinforced Accelerator,0.0,,-6%
51210,Additional Recycler,1.0,+2%,
51211,Backup Accelerator,0.0,,-6%
51212,Additional Capacitors,1.0,+2%,
51213,Well-Made Capacitors,0.0,,-6%
51214,Additional Accelerator,0.0,,-6%
51215,Additional Generator Unit,0.75,,-9%
51216,Well-Made Generator Unit,1.0,+2%,
51217,Reinforced Recycler,1.0,+2%,
51218,Well-Made Capacitors,0.0,,-6%
51219,Well-Made Core,0.0,,-6%
51220,Reinforced Recycler,0.0,,-6%
51221,Additional Capacitors,0.0,,-6%
51222,Backup Mass Chamber,0.5,,-8%
51223,Well-Made Accelerator,1.0,+2%,
51224,Backup Accelerator,1.0,+2%,
51225,Reinforced Capacitors,1.0,+2%,
51226,Copper Mass Chamber,0.25,,-7%
51227,Copper Plating,0.0,,-6%
51228,Well-Made Stabiliser,1.0,,-10%
51229,Backup Capacitors,1.0,+2%,
51230,Reinforced Injectors,1.0,+2%,
51231,Copper Injectors,1.0,+2%,
51232,Additional Accelerator,0.0,,-6%
51233,Additional Generator Unit,1.0,+2%,
51234,Backup Stabiliser,1.0,+2%,
51235,Well-Made Injectors,0.0,,-6%
51236,Backup Recycler,0.75,,-9%
51237,Additional Accelerator,1.0,+2%,
51238,Well-Made Plating,0.75,,-9%
51239,Well-Made Mass Chamber,1.0,,-10%
51240,Reinforced Recycler,1.0,+2%,
51241,Backup Capacitors,1.0,+2%,
51242,Copper Recycler,1.0,+2%,
51243,Backup Magnets,1.0,+2%,
51244,Additional Core,1.0,+2%,
51245,Backup Core,1.0,+2%,
51246,Copper Stabiliser,0.0,,-6%
51247,Additional Accelerator,0.0,,-6%
51248,Backup Recycler,1.0,+2%,
51249,Additional Stabiliser,0.5,,-8%
51250,Well-Made Injectors,1.0,+2%,
51251,Well-Made Injectors,1.0,+2%,
51252,Reinforced Injectors,1.0,+2%,
51253,Backup Mass Chamber,0.0,,-6%
51254,Backup Plating,0.0,,-6%
51255,Well-Made Magnets,1.0,,-10%
51256,Copper Magnets,1.0,+2%,
51257,Copper Mass Chamber,0.0,,-6%
51258,Well-Made Capacitors,0.25,,-7%
51259,Additional Plating,1.0,+2%,
51260,Copper Plating,0.5,,-8%
51261,Copper Recycler,1.0,+2%,
51262,Well-Made Injectors,1.0,+2%,
51263,Reinforced Accelerator,1.0,+2%,
51264,Well-Made Plating,0.5,,-8%
51265,Copper Accelerator,1.0,,-10%
51266,Backup Capacitors,0.75,,-9%
51267,Well-Made Accelerator,1.0,+2%,
51268,Backup Injectors,1.0,,-10%
51269,Well-Made Mass Chamber,0.0,,-6%
51270,Additional Mass Chamber,0.5,,-8%
51271,Backup Mass Chamber,0.0,,-6%
51272,Backup Plating,1.0,+2%,
51273,Reinforced Magnets,1.0,+2%,
51274,Well-Made Generator Unit,1.0,+2%,
51275,Reinforced Generator Unit,1.0,+2%,
51276,Copper Generator Unit,0.25,,-7%
51277,Well-Made Accelerator,1.0,+2%,
51278,Reinforced Stabiliser,0.0,,-6%
51279,Additional Stabiliser,0.0,,-6%
51280,Copper Recycler,1.0,+2%,
51281,Backup Mass Chamber,1.0,+2%,
51282,Additional Stabiliser,0.0,,-6%
51283,Well-Made Generator Unit,0.75,,-9%
51284,Copper Injectors,0.0,,-6%
51285,Backup Stabiliser,1.0,+2%,
51286,Copper Capacitors,0.0,,-6%
51287,Additional Core,0.0,,-6%
51288,Backup Accelerator,1.0,+2%,
51289,Additional Magnets,0.5,,-8%
51290,Copper Recycler,0.75,,-9%
51291,Copper Plating,1.0,+2%,
51292,Additional Generator Unit,0.0,,-6%
51293,Copper Generator Unit,1.0,,-10%
51294,Backup Magnets,0.25,,-7%
51295,Reinforced Plating,0.0,,-6%
51296,Well-Made Accelerator,0.0,,-6%
51297,Backup Accelerator,0.5,,-8%
51298,Backup Accelerator,1.0,+2%,
51299,Copper Recycler,0.0,,-6%
51300,Reinforced Plating,0.0,,-6%
51301,Reinforced Generator Unit,1.0,+2%,
51302,Reinforced Core,0.0,,-6%
51303,Additional Accelerator,0.0,,-6%
51304,Copper Generator Unit,1.0,+2%,
51305,Copper Stabiliser,1.0,+2%,
51306,Reinforced Core,0.0,,-6%
51307,Backup Injectors,0.75,,-9%
51308,Well-Made Recycler,0.0,,-6%
51309,Well-Made Generator Unit,1.0,+2%,
51310,Additional Plating,0.25,,-7%
51311,Copper Core,1.0,+2%,
51312,Well-Made Core,1.0,+2%,
51313,Reinforced Recycler,1.0,+2%,
51314,Well-Made Mass Chamber,1.0,+2%,
51315,Reinforced Injectors,0.75,,-9%
51316,Additional Accelerator,1.0,+2%,
51317,Backup Injectors,0.0,,-6%
51318,Reinforced Generator Unit,0.0,,-6%
51319,Additional Recycler,1.0,+2%,
51320,Reinforced Magnets,0.5,,-8%
51321,Reinforced Stabiliser,0.25,,-7%
51322,Additional Stabiliser,0.5,,-8%
51323,Reinforced Stabiliser,1.0,+2%,
51324,Reinforced Plating,1.0,+2%,
51325,Copper Stabiliser,1.0,+2%,
51326,Well-Made Injectors,0.0,,-6%
51327,Copper Generator Unit,1.0,,-10%
51328,Reinforced Capacitors,1.0,,-10%
51329,Backup Generator Unit,0.0,,-6%
51330,Well-Made Magnets,1.0,+2%,
51331,Copper Capacitors,1.0,+2%,
51332,Backup Magnets,0.25,,-7%
51333,Reinforced Capacitors,0.0,,-6%
51334,Copper Mass Chamber,0.25,,-7%
51335,Copper Capacitors,0.25,,-7%
51336,Additional Generator Unit,1.0,+2%,
51337,Additional Stabiliser,1.0,,-10%
51338,Copper Recycler,0.25,,-7%
51339,Well-Made Capacitors,0.0,,-6%
51340,Backup Recycler,0.0,,-6%
51341,Backup Mass Chamber,1.0,+2%,
51342,Backup Injectors,0.25,,-7%
51343,Additional Mass Chamber,0.75,,-9%
51344,Reinforced Recycler,1.0,+2%,
51345,Well-Made Injectors,1.0,+2%,
51346,Copper Plating,0.0,,-6%
51347,Copper Accelerator,0.75,,-9%
51348,Well-Made Plating,0.5,,-8%
51349,Backup Recycler,1.0,+2%,
51350,Additional Stabiliser,1.0,+2%,
51351,Well-Made Plating,1.0,+2%,
51352,Additional Generator Unit,0.75,,-9%
51353,Backup Stabiliser,1.0,+2%,
51354,Additional Recycler,1.0,+2%,
51355,Copper Recycler,1.0,+2%,
51356,Copper Core,0.75,,-9%
51357,Additional Magnets,1.0,+2%,
51358,Reinforced Generator Unit,1.0,+2%,
51359,Backup Magnets,0.5,,-8%
51360,Copper Mass Chamber,1.0,+2%,
51361,Copper Core,1.0,+2%,
51362,Reinforced Accelerator,0.0,,-6%
51363,Backup Plating,1.0,,-10%
51364,Backup Recycler,0.75,,-9%
51365,Reinforced Mass Chamber,0.0,,-6%
51366,Reinforced Recycler,1.0,+2%,
51367,Reinforced Stabiliser,1.0,,-10%
51368,Well-Made Plating,1.0,+2%,
51369,Backup Recycler,0.0,,-6%
51370,Additional Accelerator,1.0,+2%,
51371,Reinforced Core,1.0,+2%,
51372,Backup Mass Chamber,0.0,,-6%
51373,Well-Made Generator Unit,0.25,,-7%
51374,Backup Generator Unit,1.0,+2%,
51375,Well-Made Accelerator,1.0,+2%,
51376,Well-Made Core,1.0,+2%,
51377,Additional Accelerator,0.5,,-8%
51378,Well-Made Capacitors,0.25,,-7%
51379,Copper Accelerator,0.0,,-6%
51380,Additional Generator Unit,0.25,,-7%
51381,Backup Generator Unit,1.0,+2%,
51382,Reinforced Recycler,0.0,,-6%
51383,Additional Core,1.0,,-10%
51384,Copper Accelerator,1.0,+2%,
51385,Reinforced Magnets,0.5,,-8%
51386,Additional Capacitors,0.0,,-6%
51387,Copper Accelerator,1.0,+2%,
51388,Reinforced Capacitors,1.0,+2%,
51389,Reinforced Recycler,0.5,,-8%
51390,Additional Stabiliser,0.0,,-6%
51391,Well-Made Mass Chamber,0.0,,-6%
51392,Well-Made Mass Chamber,1.0,+2%,
51393,Backup Injectors,0.0,,-6%
51394,Additional Core,0.0,,-6%
51395,Copper Plating,1.0,+2%,
51396,Reinforced Capacitors,1.0,+2%,
51397,Reinforced Plating,1.0,+2%,
51398,Copper Plating,0.0,,-6%
51399,Backup Accelerator,1.0,+2%,
51400,Reinforced Magnets,1.0,+2%,
51401,Additional Stabiliser,0.5,,-8%
51402,Backup Magnets,1.0,,-10%
51403,Reinforced Stabiliser,0.0,,-6%
51404,Well-Made Injectors,1.0,+2%,
51405,Backup Core,1.0,+2%,
51406,Backup Capacitors,1.0,+2%,
51407,Copper Mass Chamber,1.0,+2%,
51408,Additional Capacitors,1.0,+2%,
51409,Backup Capacitors,1.0,+2%,
51410,Additional Capacitors,0.5,,-8%
51411,Well-Made Stabiliser,1.0,+2%,
51412,Copper Mass Chamber,0.0,,-6%
51413,Reinforced Injectors,0.75,,-9%
51414,Reinforced Accelerator,1.0,+2%,
51415,Well-Made Injectors,0.0,,-6%
51416,Well-Made Mass Chamber,0.5,,-8%
51417,Backup Stabiliser,0.5,,-8%
51418,Reinforced Mass Chamber,1.0,+2%,
51419,Additional Accelerator,0.75,,-9%
51420,Reinforced Generator Unit,0.75,,-9%
51421,Additional Stabiliser,0.0,,-6%
51422,Reinforced Capacitors,0.0,,-6%
51423,Copper Magnets,1.0,+2%,
51424,Additional Injectors,1.0,+2%,
51425,Copper Accelerator,1.0,+2%,
51426,Backup Stabiliser,1.0,+2%,
51427,Additional Injectors,1.0,+2%,
51428,Well-Made Generator Unit,0.0,,-6%
51429,Well-Made Capacitors,0.0,,-6%
51430,Additional Recycler,1.0,+2%,
51431,Well-Made Injectors,0.0,,-6%
51432,Backup Magnets,0.75,,-9%
51433,Additional Capacitors,1.0,,-10%
51434,Backup Mass Chamber,0.5,,-8%
51435,Backup Plating,0.25,,-7%
51436,Copper Generator Unit,0.0,,-6%
51437,Copper Core,0.25,,-7%
51438,Copper Capacitors,1.0,+2%,
51439,Additional Recycler,1.0,+2%,
51440,Additional Stabiliser,1.0,+2%,
51441,Backup Mass Chamber,1.0,+2%,
51442,Reinforced Magnets,1.0,+2%,
51443,Additional Capacitors,1.0,+2%,
51444,Reinforced Plating,1.0,+2%,
51445,Well-Made Generator Unit,1.0,+2%,
51446,Copper Magnets,0.5,,-8%
51447,Backup Core,1.0,+2%,
51448,Well-Made Capacitors,1.0,+2%,
51449,Backup Generator Unit,1.0,+2%,
51450,Additional Magnets,1.0,+2%,
51451,Well-Made Core,1.0,+2%,
51452,Copper Accelerator,0.0,,-6%
51453,Backup Recycler,1.0,+2%,
51454,Backup Magnets,1.0,+2%,
51455,Well-Made Injectors,0.0,,-6%
51456,Backup Generator Unit,0.25,,-7%
51457,Reinforced Plating,1.0,+2%,
51458,Well-Made Stabiliser,0.25,,-7%
51459,Additional Capacitors,1.0,+2%,
51460,Well-Made Mass Chamber,0.0,,-6%
51461,Copper Capacitors,0.5,,-8%
51462,Additional Accelerator,0.5,,-8%
51463,Well-Made Plating,0.0,,-6%
51464,Additional Core,0.0,,-6%
51465,Well-Made Mass Chamber,1.0,+2%,
51466,Well-Made Stabiliser,1.0,+2%,
51467,Additional Core,1.0,+2%,
51468,Well-Made Injectors,1.0,+2%,
51469,Backup Mass Chamber,0.0,,-6%
51470,Well-Made Recycler,0.75,,-9%
51471,Reinforced Generator Unit,1.0,+2%,
51472,Copper Plating,0.25,,-7%
51473,Backup Capacitors,0.0,,-6%
51474,Copper Generator Unit,0.25,,-7%
51475,Copper Accelerator,0.0,,-6%
51476,Well-Made Recycler,0.0,,-6%
51477,Backup Core,1.0,+2%,
51478,Additional Magnets,1.0,+2%,
51479,Backup Injectors,0.0,,-6%
51480,Well-Made Magnets,1.0,+2%,
51481,Well-Made Accelerator,1.0,,-10%
51482,Copper Magnets,0.0,,-6%
51483,Copper Capacitors,1.0,+2%,
51484,Well-Made Capacitors,1.0,+2%,
51485,Copper Generator Unit,0.5,,-8%
51486,Additional Stabiliser,1.0,+2%,
51487,Copper Stabiliser,0.0,,-6%
51488,Additional Capacitors,1.0,+2%,
51489,Well-Made Plating,0.75,,-9%
51490,Backup Injectors,1.0,+2%,
51491,Copper Mass Chamber,1.0,+2%,
51492,Copper Accelerator,1.0,+2%,
51493,Backup Core,1.0,+2%,
51494,Additional Magnets,0.25,,-7%
51495,Copper Plating,0.0,,-6%
51496,Copper Plating,0.25,,-7%
51497,Well-Made Plating,0.0,,-6%
51498,Additional Generator Unit,0.0,,-6%
51499,Well-Made Mass Chamber,1.0,+2%,
51500,Additional Capacitors,1.0,+2%,
51501,Additional Mass Chamber,0.0,,-6%
51502,Backup Mass Chamber,1.0,,-10%
51503,Reinforced Generator Unit,1.0,+2%,
51504,Backup Magnets,1.0,+2%,
51505,Well-Made Accelerator,0.5,,-8%
51506,Well-Made Mass Chamber,1.0,+2%,
51507,Well-Made Accelerator,0.25,,-7%
51508,Backup Core,0.0,,-6%
51509,Backup Injectors,1.0,+2%,
51510,Additional Recycler,0.0,,-6%
51511,Reinforced Plating,1.0,+2%,
51512,Copper Accelerator,1.0,+2%,
51513,Backup Mass Chamber,0.25,,-7%
51514,Backup Capacitors,0.5,,-8%
51515,Well-Made Mass Chamber,0.25,,-7%
51516,Well-Made Generator Unit,0.0,,-6%
51517,Copper Magnets,1.0,+2%,
51518,Additional Mass Chamber,0.0,,-6%
51519,Copper Mass Chamber,0.25,,-7%
51520,Additional Capacitors,1.0,+2%,
51521,Copper Plating,1.0,+2%,
51522,Backup Core,1.0,+2%,
51523,Well-Made Plating,1.0,,-10%
51524,Well-Made Stabiliser,1.0,,-10%
51525,Copper Core,1.0,+2%,
51526,Reinforced Recycler,0.0,,-6%
51527,Backup Stabiliser,0.25,,-7%
51528,Reinforced Injectors,0.0,,-6%
51529,Copper Accelerator,1.0,+2%,
51530,Copper Recycler,1.0,+2%,
51531,Reinforced Injectors,0.0,,-6%
51532,Well-Made Generator Unit,1.0,+2%,
51533,Well-Made Generator Unit,0.25,,-7%
51534,Copper Stabiliser,1.0,,-10%
51535,Well-Made Generator Unit,0.0,,-6%
51536,Well-Made Injectors,0.5,,-8%
51537,Backup Generator Unit,0.0,,-6%
51538,Well-Made Plating,0.75,,-9%
51539,Copper Accelerator,0.0,,-6%
51540,Reinforced Core,1.0,+2%,
51541,Backup Accelerator,0.25,,-7%
51542,Well-Made Stabiliser,1.0,+2%,
51543,Backup Generator Unit,1.0,,-10%
51544,Additional Generator Unit,0.25,,-7%
51545,Well-Made Magnets,1.0,+2%,
51546,Well-Made Mass Chamber,0.0,,-6%
51547,Well-Made Recycler,0.0,,-6%
51548,Reinforced Capacitors,1.0,+2%,
51549,Backup Magnets,1.0,+2%,
51550,Additional Mass Chamber,1.0,+2%,
51551,Additional Generator Unit,0.0,,-6%
51552,Well-Made Core,1.0,+2%,
51553,Copper Mass Chamber,0.25,,-7%
51554,Reinforced Plating,0.0,,-6%
51555,Well-Made Core,1.0,+2%,
51556,Well-Made Injectors,1.0,+2%,
51557,Additional Capacitors,1.0,+2%,
51558,Additional Recycler,0.75,,-9%
51559,Well-Made Generator Unit,1.0,+2%,
51560,Copper Core,1.0,+2%,
51561,Additional Capacitors,1.0,+2%,
51562,Backup Capacitors,0.0,,-6%
51563,Reinforced Injectors,0.0,,-6%
51564,Copper Mass Chamber,1.0,+2%,
51565,Backup Plating,0.25,,-7%
51566,Reinforced Mass Chamber,1.0,+2%,
51567,Additional Mass Chamber,0.0,,-6%
51568,Copper Stabiliser,1.0,,-10%
51569,Reinforced Plating,0.0,,-6%
51570,Backup Plating,0.0,,-6%
51571,Additional Injectors,1.0,,-10%
51572,Copper Plating,0.5,,-8%
51573,Reinforced Recycler,0.0,,-6%
51574,Additional Stabiliser,1.0,+2%,
51575,Copper Generator Unit,1.0,+2%,
51576,Backup Stabiliser,1.0,+2%,
51577,Well-Made Plating,1.0,+2%,
51578,Reinforced Recycler,0.0,,-6%
51579,Well-Made Generator Unit,1.0,+2%,
51580,Copper Plating,0.25,,-7%
51581,Additional Magnets,0.25,,-7%
51582,Reinforced Accelerator,0.0,,-6%
51583,Copper Plating,0.0,,-6%
51584,Backup Mass Chamber,1.0,,-10%
51585,Reinforced Mass Chamber,1.0,+2%,
51586,Additional Accelerator,1.0,+2%,
51587,Additional Magnets,0.75,,-9%
51588,Backup Generator Unit,0.75,,-9%
51589,Reinforced Recycler,0.0,,-6%
51590,Backup Generator Unit,1.0,+2%,
51591,Backup Recycler,1.0,+2%,
51592,Backup Mass Chamber,0.5,,-8%
51593,Well-Made Mass Chamber,1.0,+2%,
51594,Backup Mass Chamber,0.0,,-6%
51595,Well-Made Capacitors,1.0,+2%,
51596,Backup Magnets,0.25,,-7%
51597,Backup Generator Unit,1.0,+2%,
51598,Copper Plating,1.0,+2%,
51599,Copper Injectors,1.0,+2%,
51600,Well-Made Mass Chamber,0.0,,-6%
51601,Well-Made Mass Chamber,1.0,+2%,
51602,Backup Plating,1.0,,-10%
51603,Reinforced Mass Chamber,1.0,+2%,
51604,Reinforced Accelerator,1.0,+2%,
51605,Reinforced Plating,0.0,,-6%
51606,Backup Capacitors,1.0,+2%,
51607,Copper Core,0.0,,-6%
51608,Backup Core,0.25,,-7%
51609,Copper Plating,0.5,,-8%
51610,Backup Capacitors,1.0,+2%,
51611,Reinforced Core,1.0,+2%,
51612,Additional Capacitors,1.0,+2%,
51613,Well-Made Magnets,1.0,+2%,
51614,Well-Made Core,1.0,+2%,
51615,Copper Mass Chamber,1.0,+2%,
51616,Well-Made Magnets,0.75,,-9%
51617,Reinforced Plating,1.0,+2%,
51618,Additional Stabiliser,1.0,+2%,
51619,Well-Made Capacitors,0.25,,-7%
51620,Well-Made Recycler,0.5,,-8%
51621,Backup Injectors,0.0,,-6%
51622,Well-Made Mass Chamber,1.0,+2%,
51623,Reinforced Core,0.0,,-6%
51624,Backup Plating,0.0,,-6%
51625,Well-Made Magnets,0.25,,-7%
51626,Backup Recycler,0.25,,-7%
51627,Reinforced Magnets,1.0,,-10%
51628,Well-Made Recycler,0.25,,-7%
51629,Backup Stabiliser,1.0,+2%,
51630,Copper Core,0.0,,-6%
51631,Backup Accelerator,1.0,+2%,
51632,Reinforced Accelerator,0.5,,-8%
51633,Well-Made Capacitors,1.0,+2%,
51634,Backup Recycler,1.0,+2%,
51635,Backup Mass Chamber,0.75,,-9%
51636,Well-Made Plating,0.25,,-7%
51637,Well-Made Capacitors,1.0,+2%,
51638,Backup Magnets,1.0,+2%,
51639,Copper Magnets,0.0,,-6%
51640,Copper Capacitors,1.0,+2%,
51641,Well-Made Core,0.0,,-6%
51642,Additional Capacitors,1.0,+2%,
51643,Well-Made Accelerator,0.5,,-8%
51644,Reinforced Stabiliser,0.25,,-7%
51645,Copper Magnets,1.0,+2%,
51646,Copper Stabiliser,0.5,,-8%
51647,Reinforced Capacitors,1.0,+2%,
51648,Well-Made Accelerator,1.0,+2%,
51649,Backup Generator Unit,0.0,,-6%
51650,Reinforced Plating,0.5,,-8%
51651,Reinforced Injectors,0.5,,-8%
51652,Reinforced Injectors,1.0,+2%,
51653,Well-Made Generator Unit,0.25,,-7%
51654,Well-Made Injectors,1.0,+2%,
51655,Well-Made Accelerator,1.0,+2%,
51656,Reinforced Magnets,1.0,,-10%
51657,Copper Accelerator,1.0,+2%,
51658,Copper Injectors,0.0,,-6%
51659,Backup Accelerator,1.0,+2%,
51660,Copper Stabiliser,0.0,,-6%
51661,Additional Stabiliser,0.0,,-6%
51662,Backup Core,0.0,,-6%
51663,Well-Made Core,1.0,+2%,
51664,Reinforced Capacitors,1.0,+2%,
51665,Copper Magnets,1.0,,-10%
51666,Additional Plating,1.0,+2%,
51667,Well-Made Generator Unit,1.0,,-10%
51668,Well-Made Plating,1.0,+2%,
51669,Additional Stabiliser,0.0,,-6%
51670,Reinforced Core,1.0,+2%,
51671,Backup Capacitors,0.5,,-8%
51672,Backup Accelerator,0.5,,-8%
51673,Additional Recycler,1.0,+2%,
51674,Backup Accelerator,0.75,,-9%
51675,Copper Core,0.0,,-6%
51676,Reinforced Accelerator,0.0,,-6%
51677,Copper Stabiliser,1.0,+2%,
51678,Copper Generator Unit,1.0,+2%,
51679,Backup Accelerator,1.0,,-10%
51680,Copper Plating,0.0,,-6%
51681,Additional Generator Unit,1.0,+2%,
51682,Additional Accelerator,0.25,,-7%
51683,Reinforced Injectors,1.0,+2%,
51684,Backup Core,1.0,+2%,
51685,Reinforced Plating,0.25,,-7%
51686,Additional Accelerator,0.25,,-7%
51687,Well-Made Stabiliser,1.0,,-10%
51688,Backup Capacitors,0.0,,-6%
51689,Copper Plating,0.25,,-7%
51690,Copper Magnets,1.0,+2%,
51691,Copper Magnets,1.0,+2%,
51692,Additional Recycler,1.0,+2%,
51693,Reinforced Generator Unit,1.0,,-10%
51694,Backup Recycler,1.0,+2%,
51695,Copper Mass Chamber,0.0,,-6%
51696,Well-Made Core,0.0,,-6%
51697,Well-Made Stabiliser,1.0,+2%,
51698,Copper Stabiliser,0.0,,-6%
51699,Additional Recycler,0.0,,-6%
51700,Well-Made Accelerator,1.0,+2%,
51701,Additional Plating,1.0,+2%,
51702,Additional Core,1.0,+2%,
51703,Reinforced Magnets,0.25,,-7%
51704,Backup Injectors,1.0,,-10%
51705,Additional Accelerator,1.0,+2%,
51706,Reinforced Accelerator,1.0,+2%,
51707,Additional Recycler,1.0,+2%,
51708,Reinforced Magnets,1.0,+2%,
51709,Additional Generator Unit,0.5,,-8%
51710,Additional Mass Chamber,0.0,,-6%
51711,Additional Accelerator,1.0,+2%,
51712,Well-Made Accelerator,1.0,,-10%
51713,Well-Made Recycler,1.0,+2%,
51714,Additional Recycler,1.0,+2%,
51715,Well-Made Magnets,1.0,+2%,
51716,Copper Recycler,0.0,,-6%
51717,Additional Generator Unit,0.25,,-7%
51718,Well-Made Core,1.0,,-10%
51719,Reinforced Stabiliser,0.0,,-6%
51720,Well-Made Mass Chamber,0.5,,-8%
51721,Copper Mass Chamber,0.25,,-7%
51722,Backup Core,1.0,+2%,
51723,Additional Mass Chamber,0.5,,-8%
51724,Backup Recycler,0.0,,-6%
51725,Additional Core,0.0,,-6%
51726,Reinforced Capacitors,1.0,+2%,
51727,Reinforced Stabiliser,0.0,,-6%
51728,Backup Injectors,0.0,,-6%
51729,Well-Made Generator Unit,1.0,+2%,
51730,Well-Made Magnets,1.0,+2%,
51731,Additional Injectors,0.0,,-6%
51732,Well-Made Capacitors,0.75,,-9%
51733,Well-Made Recycler,1.0,,-10%
51734,Backup Generator Unit,1.0,+2%,
51735,Additional Magnets,1.0,+2%,
51736,Additional Magnets,0.75,,-9%
51737,Copper Capacitors,0.0,,-6%
51738,Backup Core,0.75,,-9%
51739,Reinforced Generator Unit,1.0,+2%,
51740,Additional Magnets,0.75,,-9%
51741,Additional Magnets,1.0,+2%,
51742,Copper Capacitors,0.25,,-7%
51743,Additional Recycler,1.0,+2%,
51744,Copper Recycler,1.0,,-10%
51745,Backup Recycler,1.0,+2%,
51746,Additional Recycler,1.0,+2%,
51747,Reinforced Injectors,0.0,,-6%
51748,Reinforced Plating,0.0,,-6%
51749,Additional Stabiliser,0.0,,-6%
51750,Copper Generator Unit,1.0,,-10%
51751,Reinforced Generator Unit,0.0,,-6%
51752,Well-Made Magnets,1.0,+2%,
51753,Well-Made Plating,0.0,,-6%
51754,Copper Accelerator,1.0,,-10%
51755,Copper Magnets,1.0,+2%,
51756,Copper Accelerator,0.0,,-6%
51757,Well-Made Plating,1.0,+2%,
51758,Additional Generator Unit,0.25,,-7%
51759,Copper Stabiliser,0.0,,-6%
51760,Copper Core,0.0,,-6%
51761,Backup Stabiliser,0.75,,-9%
51762,Backup Core,1.0,+2%,
51763,Reinforced Core,1.0,+2%,
51764,Reinforced Accelerator,1.0,+2%,
51765,Reinforced Injectors,1.0,+2%,
51766,Well-Made Magnets,0.0,,-6%
51767,Reinforced Recycler,0.5,,-8%
51768,Copper Generator Unit,0.5,,-8%
51769,Backup Magnets,1.0,+2%,
51770,Backup Core,1.0,+2%,
51771,Copper Recycler,1.0,,-10%
51772,Additional Capacitors,0.0,,-6%
51773,Well-Made Magnets,0.0,,-6%
51774,Well-Made Capacitors,1.0,+2%,
51775,Reinforced Accelerator,1.0,+2%,
51776,Copper Recycler,1.0,+2%,
51777,Backup Injectors,0.25,,-7%
51778,Backup Capacitors,0.5,,-8%
51779,Well-Made Plating,1.0,+2%,
51780,Reinforced Accelerator,0.5,,-8%
51781,Copper Magnets,0.0,,-6%
51782,Reinforced Accelerator,0.0,,-6%
51783,Copper Plating,1.0,+2%,
51784,Backup Injectors,1.0,+2%,
51785,Reinforced Accelerator,0.75,,-9%
51786,Backup Plating,1.0,+2%,
51787,Copper Plating,0.0,,-6%
51788,Additional Capacitors,1.0,+2%,
51789,Backup Accelerator,0.0,,-6%
51790,Backup Mass Chamber,1.0,+2%,
51791,Backup Generator Unit,1.0,+2%,
51792,Reinforced Stabiliser,1.0,+2%,
51793,Copper Accelerator,1.0,+2%,
51794,Reinforced Accelerator,0.0,,-6%
51795,Well-Made Plating,1.0,+2%,
51796,Well-Made Stabiliser,0.75,,-9%
51797,Well-Made Injectors,1.0,+2%,
51798,Reinforced Mass Chamber,1.0,+2%,
51799,Additional Magnets,1.0,+2%,
51800,Reinforced Magnets,0.25,,-7%
51801,Well-Made Stabiliser,0.25,,-7%
51802,Reinforced Accelerator,1.0,+2%,
51803,Reinforced Capacitors,0.5,,-8%
51804,Additional Generator Unit,1.0,+2%,
51805,Additional Plating,0.0,,-6%
51806,Backup Generator Unit,0.0,,-6%
51807,Reinforced Generator Unit,1.0,,-10%
51808,Reinforced Plating,0.0,,-6%
51809,Copper Magnets,0.5,,-8%
51810,Backup Capacitors,0.25,,-7%
51811,Well-Made Core,0.0,,-6%
51812,Additional Accelerator,0.75,,-9%
51813,Well-Made Core,0.75,,-9%
51814,Additional Generator Unit,0.75,,-9%
51815,Additional Mass Chamber,1.0,+2%,
51816,Backup Accelerator,0.25,,-7%
51817,Additional Recycler,0.75,,-9%
51818,Additional Recycler,1.0,+2%,
51819,Additional Magnets,0.5,,-8%
51820,Copper Magnets,1.0,+2%,
51821,Additional Core,1.0,+2%,
51822,Backup Stabiliser,0.25,,-7%
51823,Copper Generator Unit,1.0,+2%,
51824,Backup Core,1.0,+2%,
51825,Additional Plating,0.0,,-6%
51826,Reinforced Capacitors,1.0,+2%,
51827,Reinforced Recycler,0.25,,-7%
51828,Additional Accelerator,0.0,,-6%
51829,Copper Recycler,1.0,+2%,
51830,Well-Made Mass Chamber,1.0,,-10%
51831,Additional Mass Chamber,0.0,,-6%
51832,Backup Core,0.0,,-6%
51833,Additional Mass Chamber,1.0,+2%,
51834,Backup Stabiliser,0.25,,-7%
51835,Additional Magnets,0.0,,-6%
51836,Copper Generator Unit,0.75,,-9%
51837,Well-Made Recycler,1.0,+2%,
51838,Well-Made Recycler,1.0,+2%,
51839,Backup Mass Chamber,0.0,,-6%
51840,Well-Made Stabiliser,0.25,,-7%
51841,Reinforced Injectors,0.0,,-6%
51842,Copper Accelerator,1.0,,-10%
51843,Reinforced Recycler,0.25,,-7%
51844,Copper Plating,0.0,,-6%
51845,Well-Made Magnets,1.0,+2%,
51846,Reinforced Stabiliser,1.0,,-10%
51847,Additional Magnets,0.25,,-7%
51848,Well-Made Core,0.0,,-6%
51849,Copper Core,0.75,,-9%
51850,Additional Accelerator,1.0,+2%,
51851,Reinforced Core,0.0,,-6%
