sep=,
Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
59384,Frictionless Pump,0.211,,+38%
59385,Multi-Tube Pump,0.132,+35%,+35%
59386,Multi-Tube Nozzles,0.289,+46%,
59387,Tritium Nozzles,0.316,+45%,+32%
59388,Tritium Igniter,0.447,,+47%
59389,Hybrid Jets,0.474,,+48%
59390,Multi-Tube Nozzles,0.026,,+31%
59391,Liquid Fuel Combustion Unit,0.395,,+45%
59392,Hybrid Jets,0.026,,+31%
59393,Liquid Fuel Diffuser,0.421,+35%,+46%
59394,Tritium Combustion Unit,0.342,,+43%
59395,Tritium Exhaust,0.447,+35%,+47%
59396,Frictionless Tanks,0.158,+37%,+34%
59397,Frictionless Exhaust,0.0,,+30%
59398,Multi-Tube Turbine,0.474,,+48%
59399,Multi-Tube Tanks,0.553,+42%,+44%
59400,Hybrid Exhaust,0.632,+50%,+39%
59401,Multi-Tube Dynamo,0.289,+46%,+30%
59402,Hybrid Nozzles,0.026,+35%,+31%
59403,Tritium Exhaust,0.105,,+34%
59404,Liquid Fuel Combustion Unit,0.079,+38%,
59405,Multi-Tube Combustion Unit,0.237,+40%,+34%
59406,Liquid Fuel Igniter,0.026,,+31%
59407,Multi-Tube Combustion Unit,0.474,+39%,+44%
59408,Frictionless Nozzles,0.211,+43%,+30%
59409,Hybrid Jets,0.237,,+39%
59410,Liquid Fuel Pump,0.158,,+36%
59411,Tritium Igniter,0.026,+36%,
59412,Tritium Jets,0.105,+39%,+30%
59413,Frictionless Nozzles,0.105,,+34%
59414,Hybrid Exhaust,0.0,,+30%
59415,Tritium Combustion Unit,0.368,,+44%
59416,Hybrid Jets,0.026,,+31%
59417,Frictionless Jets,0.0,+35%,
59418,Tritium Nozzles,0.0,,+30%
59419,Multi-Tube Tanks,0.079,,+33%
59420,Frictionless Igniter,0.0,,+30%
59421,Tritium Turbine,0.447,+36%,+46%
59422,Multi-Tube Diffuser,0.026,,+31%
59423,Hybrid Nozzles,0.263,+45%,
59424,Hybrid Nozzles,0.105,,+34%
59425,Multi-Tube Jets,0.026,,+31%
59426,Hybrid Nozzles,0.447,,+47%
59427,Liquid Fuel Igniter,0.368,+36%,+43%
59428,Frictionless Tanks,0.316,+45%,+32%
59429,Hybrid Dynamo,0.0,,+30%
59430,Tritium Tanks,0.158,+41%,
59431,Tritium Exhaust,0.237,+43%,+31%
59432,Liquid Fuel Nozzles,0.132,,+35%
59433,Frictionless Turbine,0.342,+47%,+31%
59434,Multi-Tube Igniter,0.105,+35%,+34%
59435,Multi-Tube Nozzles,0.368,+49%,+30%
59436,Multi-Tube Igniter,0.5,,+49%
59437,Frictionless Tanks,0.053,,+32%
59438,Hybrid Tanks,0.079,+38%,
59439,Liquid Fuel Combustion Unit,0.605,+40%,+48%
59440,Multi-Tube Dynamo,0.053,+37%,
59441,Tritium Dynamo,0.211,,+38%
59442,Multi-Tube Diffuser,0.0,+35%,
59443,Liquid Fuel Pump,0.105,+38%,+31%
59444,Liquid Fuel Combustion Unit,0.132,,+35%
59445,Hybrid Dynamo,0.132,,+35%
59446,Multi-Tube Pump,0.447,,+47%
59447,Tritium Jets,0.053,+37%,
59448,Tritium Combustion Unit,0.263,+45%,
59449,Tritium Turbine,0.579,+51%,+36%
59450,Liquid Fuel Dynamo,0.474,+53%,
59451,Multi-Tube Combustion Unit,0.184,,+37%
59452,Hybrid Combustion Unit,0.184,+42%,+30%
59453,Tritium Combustion Unit,0.079,+38%,
59454,Multi-Tube Tanks,0.579,+54%,+33%
59455,Multi-Tube Combustion Unit,0.237,+44%,
59456,Multi-Tube Pump,0.237,,+39%
59457,Frictionless Pump,0.0,+35%,
59458,Multi-Tube Dynamo,0.0,+35%,
59459,Tritium Igniter,0.0,+35%,
59460,Tritium Nozzles,0.105,,+34%
59461,Tritium Diffuser,0.237,+44%,
59462,Liquid Fuel Combustion Unit,0.053,,+32%
59463,Frictionless Jets,0.053,,+32%
59464,Liquid Fuel Igniter,0.211,+43%,
59465,Hybrid Jets,0.237,,+39%
59466,Tritium Jets,0.447,,+47%
59467,Tritium Tanks,0.053,+35%,+32%
59468,Liquid Fuel Tanks,0.184,,+37%
59469,Liquid Fuel Pump,0.0,,+30%
59470,Multi-Tube Turbine,0.0,+35%,
59471,Multi-Tube Diffuser,0.158,+37%,+34%
59472,Frictionless Jets,0.132,,+35%
59473,Hybrid Combustion Unit,0.289,+45%,+31%
59474,Multi-Tube Pump,0.0,+35%,
59475,Tritium Diffuser,0.184,+36%,+36%
59476,Liquid Fuel Pump,0.053,,+32%
59477,Liquid Fuel Igniter,0.053,+37%,+30%
59478,Frictionless Igniter,0.079,+36%,+32%
59479,Frictionless Nozzles,0.342,+36%,+42%
59480,Tritium Pump,0.0,,+30%
59481,Frictionless Jets,0.0,+35%,+30%
59482,Liquid Fuel Exhaust,0.026,+36%,
59483,Frictionless Jets,0.053,,+32%
59484,Frictionless Diffuser,0.0,+35%,
59485,Hybrid Dynamo,0.0,,+30%
59486,Tritium Tanks,0.289,,+41%
59487,Frictionless Jets,0.237,,+39%
59488,Multi-Tube Combustion Unit,0.105,+37%,+32%
59489,Tritium Combustion Unit,0.0,+35%,
59490,Multi-Tube Tanks,0.079,+38%,
59491,Frictionless Igniter,0.0,,+30%
59492,Tritium Jets,0.421,+49%,+32%
59493,Liquid Fuel Jets,0.263,+45%,
59494,Multi-Tube Turbine,0.579,+53%,+34%
59495,Hybrid Dynamo,0.5,+54%,
59496,Hybrid Dynamo,0.368,+37%,+42%
59497,Multi-Tube Dynamo,0.0,+35%,
59498,Hybrid Nozzles,0.158,,+36%
59499,Liquid Fuel Pump,0.421,+48%,+33%
59500,Liquid Fuel Turbine,0.263,+45%,
59501,Hybrid Diffuser,0.5,+35%,+49%
59502,Frictionless Dynamo,0.0,+35%,
59503,Hybrid Tanks,0.105,,+34%
59504,Frictionless Pump,0.079,,+33%
59505,Tritium Diffuser,0.053,,+32%
59506,Tritium Diffuser,0.079,,+33%
59507,Tritium Igniter,0.158,,+36%
59508,Frictionless Jets,0.184,+42%,
59509,Multi-Tube Dynamo,0.553,+51%,+35%
59510,Hybrid Jets,0.263,+36%,+39%
59511,Multi-Tube Combustion Unit,0.289,,+41%
59512,Hybrid Exhaust,0.395,+35%,+45%
59513,Tritium Igniter,0.0,,+30%
59514,Liquid Fuel Combustion Unit,0.263,,+40%
59515,Multi-Tube Tanks,0.0,+35%,
59516,Frictionless Tanks,0.079,+38%,
59517,Multi-Tube Tanks,0.132,,+35%
59518,Liquid Fuel Combustion Unit,0.368,,+44%
59519,Frictionless Turbine,0.105,,+34%
59520,Hybrid Igniter,0.237,+39%,+35%
59521,Tritium Combustion Unit,0.474,+43%,+40%
59522,Multi-Tube Dynamo,0.5,,+49%
59523,Multi-Tube Dynamo,0.447,+35%,+47%
59524,Hybrid Pump,0.0,+35%,
59525,Tritium Nozzles,0.342,+35%,+43%
59526,Tritium Jets,0.289,,+41%
59527,Liquid Fuel Exhaust,0.053,+37%,
59528,Frictionless Combustion Unit,0.263,+44%,+31%
59529,Frictionless Diffuser,0.263,+43%,+32%
59530,Hybrid Igniter,0.053,+37%,
59531,Multi-Tube Turbine,0.237,+44%,
59532,Hybrid Jets,0.0,+35%,
59533,Tritium Diffuser,0.5,+36%,+48%
59534,Hybrid Nozzles,0.342,+35%,+43%
59535,Multi-Tube Jets,0.0,,+30%
59536,Frictionless Diffuser,0.0,,+30%
59537,Tritium Turbine,0.316,+47%,+30%
59538,Liquid Fuel Combustion Unit,0.132,,+35%
59539,Frictionless Pump,0.5,+53%,+31%
59540,Liquid Fuel Tanks,0.474,+53%,+30%
59541,Tritium Exhaust,0.211,+43%,
59542,Liquid Fuel Jets,0.184,,+37%
59543,Hybrid Dynamo,0.0,,+30%
59544,Liquid Fuel Jets,0.0,+35%,
59545,Frictionless Dynamo,0.0,,+30%
59546,Multi-Tube Turbine,0.053,,+32%
59547,Hybrid Combustion Unit,0.105,+39%,
59548,Frictionless Igniter,0.289,,+41%
59549,Frictionless Jets,0.0,,+30%
59550,Frictionless Tanks,0.105,,+34%
59551,Frictionless Tanks,0.447,,+47%
59552,Tritium Pump,0.0,+35%,
59553,Liquid Fuel Nozzles,0.763,+48%,+46%
59554,Frictionless Turbine,0.0,+35%,+30%
59555,Liquid Fuel Pump,0.0,,+30%
59556,Tritium Exhaust,0.237,,+39%
59557,Multi-Tube Tanks,0.132,+40%,
59558,Frictionless Combustion Unit,0.368,+49%,
59559,Tritium Diffuser,0.026,+36%,
59560,Hybrid Nozzles,0.763,+46%,+48%
59561,Multi-Tube Igniter,0.289,,+41%
59562,Liquid Fuel Pump,0.026,+36%,
59563,Frictionless Combustion Unit,0.0,,+30%
59564,Tritium Pump,0.132,+40%,
59565,Hybrid Diffuser,0.211,+36%,+37%
59566,Hybrid Turbine,0.026,,+31%
59567,Multi-Tube Exhaust,0.132,+40%,
59568,Liquid Fuel Pump,0.0,+35%,
59569,Hybrid Tanks,0.184,+42%,+30%
59570,Multi-Tube Tanks,0.053,+37%,
59571,Hybrid Pump,0.342,+48%,+30%
59572,Tritium Jets,0.395,,+45%
59573,Multi-Tube Tanks,0.053,+37%,+30%
59574,Hybrid Dynamo,0.447,+52%,
59575,Tritium Jets,0.026,+36%,
59576,Liquid Fuel Igniter,0.263,+45%,
59577,Frictionless Jets,0.079,+38%,
59578,Multi-Tube Dynamo,0.026,,+31%
59579,Frictionless Turbine,0.237,,+39%
59580,Multi-Tube Turbine,0.421,+41%,+40%
59581,Liquid Fuel Jets,0.368,+49%,
59582,Tritium Jets,0.526,+51%,+34%
59583,Frictionless Exhaust,0.368,+47%,+32%
59584,Liquid Fuel Tanks,0.0,+35%,
59585,Hybrid Nozzles,0.658,+51%,+39%
59586,Multi-Tube Pump,0.395,+50%,
59587,Hybrid Jets,0.053,,+32%
59588,Liquid Fuel Igniter,0.474,,+48%
59589,Liquid Fuel Exhaust,0.211,+43%,
59590,Hybrid Jets,0.316,+47%,+30%
59591,Frictionless Exhaust,0.0,,+30%
59592,Tritium Diffuser,0.026,,+31%
59593,Multi-Tube Exhaust,0.421,,+46%
59594,Hybrid Diffuser,0.0,+35%,
59595,Hybrid Diffuser,0.053,,+32%
59596,Hybrid Nozzles,0.158,,+36%
59597,Tritium Igniter,0.0,+35%,
59598,Frictionless Combustion Unit,0.342,+44%,+34%
59599,Tritium Exhaust,0.474,+53%,
59600,Liquid Fuel Diffuser,0.079,+35%,+33%
59601,Hybrid Pump,0.105,+39%,+30%
59602,Frictionless Dynamo,0.0,+35%,
59603,Hybrid Exhaust,0.026,+36%,
59604,Multi-Tube Dynamo,0.316,,+42%
59605,Hybrid Nozzles,0.368,+49%,
59606,Frictionless Pump,0.263,+45%,
59607,Frictionless Turbine,0.132,+40%,
59608,Multi-Tube Nozzles,0.421,,+46%
59609,Liquid Fuel Exhaust,0.0,+35%,
59610,Hybrid Exhaust,0.158,+41%,
59611,Tritium Diffuser,0.316,,+42%
59612,Multi-Tube Combustion Unit,0.0,,+30%
59613,Frictionless Exhaust,0.105,+39%,+30%
59614,Liquid Fuel Tanks,0.289,,+41%
59615,Multi-Tube Jets,0.0,,+30%
59616,Tritium Nozzles,0.132,+39%,+31%
59617,Frictionless Dynamo,0.211,,+38%
59618,Frictionless Dynamo,0.421,+51%,+30%
59619,Liquid Fuel Combustion Unit,0.079,,+33%
59620,Tritium Combustion Unit,0.0,+35%,
59621,Multi-Tube Igniter,0.395,+50%,
59622,Frictionless Diffuser,0.0,+35%,
59623,Liquid Fuel Exhaust,0.105,+35%,+34%
59624,Multi-Tube Igniter,0.211,+43%,
59625,Frictionless Dynamo,0.158,+41%,
59626,Multi-Tube Turbine,0.342,+48%,
59627,Liquid Fuel Jets,0.026,+36%,
59628,Frictionless Nozzles,0.0,+35%,
59629,Frictionless Turbine,0.026,+36%,
59630,Liquid Fuel Jets,0.158,+40%,+31%
59631,Hybrid Exhaust,0.026,+36%,
59632,Liquid Fuel Tanks,0.474,,+48%
59633,Tritium Exhaust,0.026,,+31%
59634,Tritium Tanks,0.342,+48%,
59635,Liquid Fuel Turbine,0.132,,+35%
59636,Hybrid Turbine,0.0,+35%,
59637,Frictionless Nozzles,0.0,+35%,
59638,Tritium Dynamo,0.395,,+45%
59639,Frictionless Combustion Unit,0.0,,+30%
59640,Tritium Jets,0.0,+35%,
59641,Tritium Jets,0.342,+48%,+30%
59642,Hybrid Dynamo,0.211,+39%,+34%
59643,Tritium Tanks,0.132,+40%,
59644,Hybrid Exhaust,0.211,,+38%
59645,Liquid Fuel Exhaust,0.605,+43%,+45%
59646,Tritium Jets,0.526,+45%,+40%
59647,Hybrid Nozzles,0.263,,+40%
59648,Multi-Tube Diffuser,0.079,+38%,
59649,Hybrid Dynamo,0.342,,+43%
59650,Multi-Tube Jets,0.0,,+30%
59651,Frictionless Nozzles,0.316,+47%,
59652,Multi-Tube Jets,0.316,,+42%
59653,Tritium Turbine,0.0,+35%,
59654,Hybrid Tanks,0.053,,+32%
59655,Hybrid Pump,0.0,,+30%
59656,Frictionless Combustion Unit,0.026,+36%,
59657,Frictionless Turbine,0.132,+40%,
59658,Tritium Jets,0.026,+36%,+30%
59659,Multi-Tube Combustion Unit,0.237,+44%,+30%
59660,Hybrid Igniter,0.026,+36%,
59661,Hybrid Jets,0.158,,+36%
59662,Multi-Tube Igniter,0.526,+38%,+47%
59663,Hybrid Pump,0.368,,+44%
59664,Multi-Tube Tanks,0.079,+38%,
59665,Frictionless Jets,0.053,+35%,+32%
59666,Frictionless Combustion Unit,0.184,,+37%
59667,Liquid Fuel Nozzles,0.316,,+42%
59668,Frictionless Dynamo,0.158,,+36%
59669,Frictionless Nozzles,0.316,+45%,+32%
59670,Hybrid Combustion Unit,0.026,+36%,
59671,Hybrid Combustion Unit,0.0,+35%,
59672,Hybrid Turbine,0.0,+35%,
59673,Hybrid Diffuser,0.5,+54%,
59674,Tritium Diffuser,0.184,,+37%
59675,Frictionless Igniter,0.421,+51%,
59676,Hybrid Pump,0.026,,+31%
59677,Multi-Tube Tanks,0.395,+50%,
59678,Multi-Tube Pump,0.211,+35%,+38%
59679,Hybrid Turbine,0.053,+37%,
59680,Frictionless Turbine,0.553,+50%,+36%
59681,Frictionless Nozzles,0.0,+35%,
59682,Frictionless Tanks,0.079,+38%,
59683,Multi-Tube Pump,0.289,+36%,+40%
59684,Multi-Tube Exhaust,0.079,,+33%
59685,Hybrid Exhaust,0.342,,+43%
59686,Liquid Fuel Combustion Unit,0.263,,+40%
59687,Hybrid Igniter,0.158,+41%,
59688,Tritium Turbine,0.816,+47%,+49%
59689,Hybrid Exhaust,0.0,,+30%
59690,Tritium Combustion Unit,0.368,,+44%
59691,Tritium Jets,0.184,,+37%
59692,Frictionless Nozzles,0.553,+53%,+33%
59693,Liquid Fuel Igniter,0.0,+35%,
59694,Frictionless Igniter,0.158,+35%,+36%
59695,Tritium Diffuser,0.211,+35%,+38%
59696,Hybrid Nozzles,0.132,+35%,+35%
59697,Multi-Tube Exhaust,0.132,+40%,
59698,Liquid Fuel Dynamo,0.421,+37%,+44%
59699,Tritium Diffuser,0.342,+48%,
59700,Tritium Combustion Unit,0.053,,+32%
59701,Multi-Tube Dynamo,0.632,+52%,+37%
59702,Tritium Pump,0.158,+41%,
59703,Tritium Combustion Unit,0.263,,+40%
59704,Multi-Tube Nozzles,0.026,+36%,
59705,Tritium Dynamo,0.105,,+34%
59706,Liquid Fuel Combustion Unit,0.184,+42%,
59707,Tritium Turbine,0.0,+35%,
59708,Multi-Tube Combustion Unit,0.053,,+32%
59709,Tritium Exhaust,0.474,+37%,+46%
59710,Multi-Tube Diffuser,0.211,+43%,
59711,Hybrid Exhaust,0.0,,+30%
59712,Multi-Tube Turbine,0.421,+37%,+44%
59713,Tritium Combustion Unit,0.447,+36%,+46%
59714,Multi-Tube Exhaust,0.0,+35%,
59715,Multi-Tube Igniter,0.553,+54%,+32%
59716,Liquid Fuel Dynamo,0.105,+39%,
59717,Multi-Tube Diffuser,0.237,,+39%
59718,Tritium Exhaust,0.237,,+39%
59719,Frictionless Turbine,0.474,+53%,+30%
59720,Frictionless Exhaust,0.289,+36%,+40%
59721,Liquid Fuel Combustion Unit,0.263,+44%,+31%
59722,Liquid Fuel Dynamo,0.184,+42%,
59723,Multi-Tube Pump,0.053,+37%,+30%
59724,Liquid Fuel Tanks,0.079,,+33%
59725,Tritium Nozzles,0.0,+35%,+30%
59726,Tritium Exhaust,1.0,+54%,+49%
59727,Hybrid Tanks,0.0,+35%,
59728,Frictionless Diffuser,0.0,,+30%
59729,Multi-Tube Dynamo,0.132,+39%,+31%
59730,Hybrid Dynamo,0.184,+42%,
59731,Hybrid Dynamo,0.0,+35%,
59732,Frictionless Jets,0.211,+42%,+31%
59733,Hybrid Nozzles,0.289,+46%,
59734,Liquid Fuel Combustion Unit,0.237,+44%,
59735,Tritium Tanks,0.079,+38%,
59736,Hybrid Exhaust,0.0,,+30%
59737,Frictionless Dynamo,0.0,+35%,
59738,Tritium Diffuser,0.289,,+41%
59739,Liquid Fuel Dynamo,0.368,+39%,+40%
59740,Tritium Combustion Unit,0.289,,+41%
59741,Tritium Dynamo,0.0,,+30%
59742,Liquid Fuel Turbine,0.026,,+31%
59743,Liquid Fuel Nozzles,0.132,,+35%
59744,Hybrid Jets,0.105,,+34%
59745,Liquid Fuel Jets,0.5,,+49%
59746,Liquid Fuel Dynamo,0.0,+35%,
59747,Tritium Tanks,0.105,+35%,+34%
59748,Hybrid Combustion Unit,0.184,+42%,
59749,Liquid Fuel Turbine,0.316,+35%,+42%
59750,Frictionless Dynamo,0.026,+36%,
59751,Hybrid Pump,0.132,,+35%
59752,Hybrid Nozzles,0.053,,+32%
59753,Frictionless Jets,0.0,,+30%
59754,Hybrid Igniter,0.5,+47%,+37%
59755,Frictionless Exhaust,0.132,+40%,
59756,Hybrid Tanks,0.0,,+30%
59757,Tritium Nozzles,0.184,,+37%
59758,Multi-Tube Turbine,0.079,,+33%
59759,Liquid Fuel Nozzles,0.0,,+30%
59760,Multi-Tube Nozzles,0.105,+39%,
59761,Frictionless Igniter,0.289,+36%,+40%
59762,Tritium Nozzles,0.0,+35%,
59763,Hybrid Exhaust,0.184,+41%,+31%
59764,Multi-Tube Combustion Unit,0.289,,+41%
59765,Multi-Tube Nozzles,0.342,+40%,+38%
59766,Tritium Combustion Unit,0.026,+36%,
59767,Multi-Tube Jets,0.237,+36%,+38%
59768,Multi-Tube Combustion Unit,0.237,,+39%
59769,Tritium Exhaust,0.395,+47%,+33%
59770,Hybrid Tanks,0.0,+35%,
59771,Hybrid Tanks,0.184,+40%,+32%
59772,Liquid Fuel Tanks,0.184,,+37%
59773,Tritium Dynamo,0.368,,+44%
59774,Frictionless Igniter,0.026,,+31%
59775,Liquid Fuel Tanks,0.079,+38%,
59776,Frictionless Pump,0.368,+49%,
59777,Frictionless Dynamo,0.816,+47%,+49%
59778,Multi-Tube Exhaust,0.053,+36%,+31%
59779,Multi-Tube Combustion Unit,0.5,+35%,+49%
59780,Hybrid Turbine,0.368,,+44%
59781,Hybrid Nozzles,0.184,,+37%
59782,Frictionless Turbine,0.211,+43%,
59783,Hybrid Pump,0.158,+41%,
59784,Tritium Exhaust,0.053,,+32%
59785,Liquid Fuel Jets,0.474,,+48%
59786,Hybrid Tanks,0.211,+43%,
59787,Tritium Igniter,0.132,+40%,
59788,Hybrid Combustion Unit,0.211,+43%,
59789,Tritium Combustion Unit,0.132,,+35%
59790,Tritium Turbine,0.421,,+46%
59791,Hybrid Jets,0.211,+43%,+30%
59792,Multi-Tube Combustion Unit,0.0,+35%,
59793,Multi-Tube Jets,0.0,,+30%
59794,Frictionless Pump,0.5,+54%,
59795,Frictionless Dynamo,0.0,+35%,
59796,Tritium Turbine,0.5,,+49%
59797,Liquid Fuel Tanks,0.0,,+30%
59798,Multi-Tube Tanks,0.053,+37%,
59799,Liquid Fuel Jets,0.053,,+32%
59800,Tritium Turbine,0.368,+49%,
59801,Frictionless Diffuser,0.868,+52%,+46%
59802,Tritium Exhaust,0.368,+49%,
59803,Frictionless Exhaust,0.053,+37%,
59804,Multi-Tube Jets,0.053,,+32%
59805,Tritium Tanks,0.237,+44%,
59806,Tritium Igniter,0.053,,+32%
59807,Hybrid Diffuser,0.184,+40%,+32%
59808,Liquid Fuel Tanks,0.395,,+45%
59809,Multi-Tube Pump,0.053,,+32%
59810,Liquid Fuel Nozzles,0.447,+52%,
59811,Liquid Fuel Pump,0.053,+37%,
59812,Frictionless Diffuser,0.316,+47%,
59813,Multi-Tube Igniter,0.289,+45%,+31%
59814,Liquid Fuel Turbine,0.158,+37%,+34%
59815,Hybrid Nozzles,0.026,,+31%
59816,Liquid Fuel Tanks,0.368,+49%,
59817,Hybrid Exhaust,0.289,,+41%
59818,Tritium Turbine,0.0,,+30%
59819,Hybrid Turbine,0.132,+40%,
59820,Multi-Tube Pump,0.0,,+30%
59821,Frictionless Exhaust,0.605,+40%,+48%
59822,Tritium Diffuser,0.132,+40%,
59823,Hybrid Tanks,0.026,,+31%
59824,Liquid Fuel Tanks,0.0,,+30%
59825,Frictionless Jets,0.0,+35%,+30%
59826,Liquid Fuel Igniter,0.316,,+42%
59827,Multi-Tube Turbine,0.316,,+42%
59828,Frictionless Diffuser,0.079,,+33%
59829,Liquid Fuel Tanks,0.368,+39%,+40%
59830,Liquid Fuel Tanks,0.132,+40%,
59831,Frictionless Pump,0.184,+42%,
59832,Frictionless Dynamo,0.079,+35%,+33%
59833,Hybrid Combustion Unit,0.0,+35%,
59834,Tritium Dynamo,0.395,,+45%
59835,Multi-Tube Turbine,0.079,+37%,+31%
59836,Tritium Nozzles,0.026,+36%,
59837,Liquid Fuel Turbine,0.447,+52%,
59838,Tritium Jets,0.105,+35%,+34%
59839,Multi-Tube Pump,0.5,+37%,+47%
59840,Frictionless Jets,0.105,+39%,
59841,Hybrid Igniter,0.026,+36%,
59842,Tritium Exhaust,0.395,+50%,+30%
59843,Multi-Tube Nozzles,0.079,+38%,
59844,Frictionless Turbine,0.0,,+30%
59845,Liquid Fuel Jets,0.132,+40%,
59846,Liquid Fuel Nozzles,0.237,+41%,+33%
59847,Hybrid Tanks,0.079,+38%,
59848,Tritium Diffuser,0.0,+35%,+30%
59849,Tritium Diffuser,0.263,+45%,
59850,Liquid Fuel Combustion Unit,0.316,+47%,
59851,Frictionless Dynamo,0.0,+35%,
59852,Multi-Tube Nozzles,0.158,,+36%
59853,Frictionless Exhaust,0.053,+37%,
59854,Hybrid Turbine,0.526,+52%,+33%
59855,Frictionless Tanks,0.079,,+33%
59856,Hybrid Pump,0.474,+48%,+35%
59857,Hybrid Turbine,0.158,+35%,+36%
59858,Liquid Fuel Exhaust,0.026,+36%,+30%
59859,Liquid Fuel Nozzles,0.368,+35%,+44%
59860,Liquid Fuel Pump,0.0,+35%,+30%
59861,Frictionless Exhaust,0.342,+48%,+30%
59862,Multi-Tube Diffuser,0.105,+38%,+31%
59863,Hybrid Dynamo,0.368,+42%,+37%
59864,Liquid Fuel Jets,0.395,+50%,
59865,Multi-Tube Pump,0.0,+35%,
59866,Tritium Dynamo,0.237,+44%,
59867,Tritium Dynamo,0.474,+53%,
59868,Liquid Fuel Tanks,0.5,+54%,
59869,Multi-Tube Turbine,0.132,,+35%
59870,Tritium Diffuser,0.0,+35%,
59871,Frictionless Exhaust,0.053,+37%,+30%
59872,Hybrid Jets,0.368,+44%,+35%
59873,Hybrid Tanks,0.079,+37%,+31%
59874,Liquid Fuel Turbine,0.105,,+34%
59875,Hybrid Exhaust,0.0,+35%,+30%
59876,Multi-Tube Nozzles,0.079,+38%,
59877,Multi-Tube Tanks,0.237,+44%,
59878,Hybrid Pump,0.395,+50%,
59879,Frictionless Exhaust,0.211,,+38%
59880,Tritium Nozzles,0.0,,+30%
59881,Tritium Nozzles,0.158,+41%,
59882,Liquid Fuel Jets,0.079,+38%,
59883,Frictionless Diffuser,0.447,+52%,
59884,Hybrid Igniter,0.447,+36%,+46%
59885,Multi-Tube Igniter,0.316,+47%,
59886,Hybrid Jets,0.316,,+42%
59887,Hybrid Dynamo,0.105,,+34%
59888,Multi-Tube Turbine,0.5,+41%,+43%
59889,Multi-Tube Pump,0.368,,+44%
59890,Frictionless Nozzles,0.289,+41%,+35%
59891,Hybrid Jets,0.053,,+32%
59892,Hybrid Igniter,0.0,,+30%
59893,Hybrid Combustion Unit,0.026,+36%,+30%
59894,Liquid Fuel Diffuser,0.0,+35%,
59895,Frictionless Dynamo,0.526,+51%,+34%
59896,Frictionless Turbine,0.184,,+37%
59897,Tritium Dynamo,0.105,+39%,+30%
59898,Tritium Jets,0.184,,+37%
59899,Frictionless Combustion Unit,0.289,,+41%
59900,Hybrid Jets,0.0,+35%,
59901,Frictionless Pump,0.763,+51%,+43%
59902,Liquid Fuel Turbine,0.184,+42%,
59903,Multi-Tube Exhaust,0.263,+45%,
59904,Tritium Diffuser,0.184,+42%,
59905,Tritium Jets,0.0,,+30%
59906,Frictionless Igniter,0.0,+35%,
59907,Frictionless Nozzles,0.184,,+37%
59908,Liquid Fuel Turbine,0.158,+41%,
59909,Tritium Exhaust,0.158,,+36%
59910,Multi-Tube Combustion Unit,0.158,+41%,
59911,Multi-Tube Dynamo,0.0,+35%,
59912,Liquid Fuel Dynamo,0.053,,+32%
59913,Tritium Pump,0.026,,+31%
59914,Frictionless Turbine,0.053,,+32%
59915,Liquid Fuel Combustion Unit,0.421,,+46%
59916,Liquid Fuel Pump,0.211,+43%,
59917,Hybrid Combustion Unit,0.0,+35%,+30%
59918,Frictionless Pump,0.5,+54%,
59919,Frictionless Turbine,0.184,+40%,+32%
59920,Hybrid Igniter,0.263,+45%,
59921,Multi-Tube Pump,0.263,+45%,
59922,Liquid Fuel Diffuser,0.0,,+30%
59923,Frictionless Nozzles,0.289,+39%,+37%
59924,Hybrid Tanks,0.263,+44%,+31%
59925,Hybrid Igniter,0.0,+35%,+30%
59926,Liquid Fuel Dynamo,0.237,,+39%
59927,Hybrid Combustion Unit,0.105,+35%,+34%
59928,Tritium Dynamo,0.368,,+44%
59929,Multi-Tube Jets,0.579,+53%,+34%
59930,Frictionless Exhaust,0.5,+54%,+30%
59931,Multi-Tube Dynamo,0.0,+35%,
59932,Liquid Fuel Pump,0.079,,+33%
59933,Hybrid Jets,0.211,+43%,
59934,Tritium Combustion Unit,0.447,,+47%
59935,Frictionless Igniter,0.053,+37%,
59936,Hybrid Pump,0.132,+40%,
59937,Tritium Tanks,0.105,,+34%
59938,Frictionless Dynamo,0.263,+42%,+33%
59939,Liquid Fuel Jets,0.421,+51%,
59940,Liquid Fuel Pump,0.368,+49%,
59941,Multi-Tube Nozzles,0.158,+37%,+34%
59942,Tritium Tanks,0.447,+36%,+46%
59943,Liquid Fuel Nozzles,0.763,+45%,+49%
59944,Frictionless Combustion Unit,0.053,,+32%
59945,Tritium Combustion Unit,0.132,,+35%
59946,Frictionless Exhaust,0.105,,+34%
59947,Hybrid Exhaust,0.0,+35%,
59948,Hybrid Combustion Unit,0.053,,+32%
59949,Hybrid Diffuser,0.237,,+39%
59950,Tritium Igniter,0.211,,+38%
59951,Tritium Dynamo,0.0,+35%,
59952,Tritium Tanks,0.132,,+35%
59953,Multi-Tube Exhaust,0.026,+36%,+30%
59954,Tritium Tanks,0.368,+37%,+42%
59955,Tritium Nozzles,0.053,,+32%
59956,Multi-Tube Pump,0.395,,+45%
59957,Hybrid Exhaust,0.105,,+34%
59958,Multi-Tube Pump,0.263,,+40%
59959,Multi-Tube Turbine,0.237,+39%,+35%
59960,Multi-Tube Nozzles,0.0,,+30%
59961,Liquid Fuel Turbine,0.263,+35%,+40%
