Seed,Name,Perfection,Vehicle_EngineFuelUse,Vehicle_EngineTopSpeed
37812,Heated Plasma Exhaust,0.3,,+6%
37813,Rewired Plasma Exhaust,0.25,-8%,
37814,Stabilised Fuel Pipes,0.375,-9%,
37815,Polished Shockwave Shield,0.2,,+5%
37816,Upgraded Neutrino Injector,0.4,,+7%
37817,Upgraded Shockwave Shield,0.125,-7%,
37818,Upgraded Neutrino Injector,0.0,-6%,
37819,Upgraded Impulse Nozzle,0.0,-6%,
37820,Polished Neutrino Injector,0.3,,+6%
37821,Stabilised Impulse Nozzle,0.25,-8%,
37822,Heated Electron Loom,0.0,-6%,
37823,Upgraded Neutrino Injector,0.0,-6%,
37824,Rewired Thrust Controller,0.125,-7%,
37825,Heated Plasma Exhaust,0.1,,+4%
37826,Stabilised Neutrino Injector,0.3,,+6%
37827,Upgraded Magnetic Fan,0.2,,+5%
37828,Polished Magnetic Fan,0.1,-6%,+4%
37829,Rewired Thrust Controller,0.3,,+6%
37830,Heated Hydrogen Dynamo,0.0,-6%,
37831,Stabilised Fuel Pipes,0.25,-8%,
37832,Stabilised Thrust Controller,0.2,,+5%
37833,Upgraded Fuel Pipes,0.2,,+5%
37834,Upgraded Neutrino Injector,0.1,,+4%
37835,Upgraded Impulse Nozzle,0.2,,+5%
37836,Polished Impulse Nozzle,0.1,,+4%
37837,Upgraded Plasma Exhaust,0.0,-6%,
37838,Polished Fuel Pipes,0.4,,+7%
37839,Stabilised Fuel Pipes,0.25,-8%,
37840,Polished Plasma Exhaust,0.125,-7%,
37841,Upgraded Fuel Pipes,0.125,-7%,
37842,Heated Hydrogen Dynamo,0.5,-10%,
37843,Polished Hydrogen Dynamo,0.3,,+6%
37844,Upgraded Magnetic Fan,0.2,,+5%
37845,Polished Fuel Pipes,0.5,,+8%
37846,Polished Fuel Pipes,0.0,-6%,
37847,Upgraded Neutrino Injector,0.1,,+4%
37848,Heated Hydrogen Dynamo,0.2,,+5%
37849,Rewired Impulse Nozzle,0.375,-9%,
37850,Heated Electron Loom,0.2,,+5%
37851,Rewired Propulsion Unit,0.2,,+5%
37852,Heated Fuel Pipes,0.2,,+5%
37853,Upgraded Propulsion Unit,0.1,-6%,+4%
37854,Stabilised Shockwave Shield,0.1,,+4%
37855,Heated Plasma Exhaust,0.125,-7%,
37856,Rewired Magnetic Fan,0.2,,+5%
37857,Heated Propulsion Unit,0.3,-6%,+6%
37858,Heated Thrust Controller,0.3,,+6%
37859,Heated Hydrogen Dynamo,0.1,,+4%
37860,Heated Neutrino Injector,0.0,-6%,
37861,Polished Neutrino Injector,0.4,,+7%
37862,Polished Magnetic Fan,0.3,,+6%
37863,Heated Hydrogen Dynamo,0.125,-7%,
37864,Polished Impulse Nozzle,0.125,-7%,
37865,Upgraded Impulse Nozzle,0.3,,+6%
37866,Rewired Thrust Controller,0.25,-8%,
37867,Upgraded Fuel Pipes,0.1,,+4%
37868,Polished Magnetic Fan,0.1,-6%,+4%
37869,Polished Hydrogen Dynamo,0.1,,+4%
37870,Upgraded Magnetic Fan,0.4,,+7%
37871,Rewired Plasma Exhaust,0.0,-6%,
37872,Stabilised Propulsion Unit,0.3,,+6%
37873,Heated Electron Loom,0.4,-6%,+7%
37874,Rewired Propulsion Unit,0.1,,+4%
37875,Upgraded Magnetic Fan,0.125,-7%,
37876,Stabilised Thrust Controller,0.1,,+4%
37877,Heated Plasma Exhaust,0.2,,+5%
37878,Rewired Shockwave Shield,0.125,-7%,
37879,Rewired Fuel Pipes,0.1,,+4%
37880,Upgraded Magnetic Fan,0.1,,+4%
37881,Stabilised Shockwave Shield,0.3,,+6%
37882,Rewired Neutrino Injector,0.1,,+4%
37883,Upgraded Impulse Nozzle,0.2,,+5%
37884,Heated Hydrogen Dynamo,0.225,-7%,+4%
37885,Rewired Propulsion Unit,0.2,,+5%
37886,Stabilised Shockwave Shield,0.125,-7%,
37887,Upgraded Magnetic Fan,0.1,,+4%
37888,Heated Neutrino Injector,0.375,-9%,
37889,Polished Neutrino Injector,0.2,,+5%
37890,Heated Magnetic Fan,0.4,,+7%
37891,Rewired Magnetic Fan,0.5,-10%,
37892,Heated Shockwave Shield,0.0,-6%,
37893,Polished Fuel Pipes,0.0,-6%,
37894,Upgraded Propulsion Unit,0.5,,+8%
37895,Upgraded Hydrogen Dynamo,0.375,-9%,
37896,Polished Hydrogen Dynamo,0.125,-7%,
37897,Upgraded Thrust Controller,0.25,-8%,
37898,Upgraded Electron Loom,0.2,,+5%
37899,Upgraded Thrust Controller,0.1,,+4%
37900,Rewired Fuel Pipes,0.1,,+4%
37901,Polished Propulsion Unit,0.2,,+5%
37902,Heated Impulse Nozzle,0.0,-6%,
37903,Upgraded Shockwave Shield,0.125,-7%,
37904,Upgraded Propulsion Unit,0.125,-7%,
37905,Stabilised Plasma Exhaust,0.0,-6%,
37906,Polished Thrust Controller,0.1,,+4%
37907,Heated Fuel Pipes,0.1,,+4%
37908,Stabilised Fuel Pipes,0.1,,+4%
37909,Stabilised Impulse Nozzle,0.0,-6%,
37910,Heated Magnetic Fan,0.1,,+4%
37911,Rewired Thrust Controller,0.1,,+4%
37912,Upgraded Neutrino Injector,0.2,,+5%
37913,Heated Neutrino Injector,0.375,-9%,
37914,Polished Plasma Exhaust,0.1,,+4%
37915,Rewired Propulsion Unit,0.0,-6%,
37916,Heated Fuel Pipes,0.2,,+5%
37917,Rewired Electron Loom,0.0,-6%,
37918,Heated Impulse Nozzle,0.5,-6%,+8%
37919,Rewired Magnetic Fan,0.2,,+5%
37920,Rewired Hydrogen Dynamo,0.1,,+4%
37921,Polished Magnetic Fan,0.25,-8%,
37922,Heated Hydrogen Dynamo,0.0,-6%,
37923,Heated Thrust Controller,0.1,,+4%
37924,Polished Propulsion Unit,0.0,-6%,
37925,Upgraded Hydrogen Dynamo,0.0,-6%,
37926,Heated Fuel Pipes,0.2,,+5%
37927,Stabilised Electron Loom,0.1,,+4%
37928,Heated Fuel Pipes,0.5,-10%,
37929,Stabilised Electron Loom,0.2,,+5%
37930,Upgraded Thrust Controller,0.375,-9%,
37931,Rewired Plasma Exhaust,0.375,-9%,
37932,Polished Electron Loom,0.1,,+4%
37933,Rewired Impulse Nozzle,0.125,-7%,
37934,Heated Impulse Nozzle,0.25,-8%,
37935,Stabilised Magnetic Fan,0.1,,+4%
37936,Stabilised Magnetic Fan,0.0,-6%,
37937,Stabilised Neutrino Injector,0.1,,+4%
37938,Heated Shockwave Shield,0.5,,+8%
37939,Rewired Plasma Exhaust,0.0,-6%,
37940,Heated Propulsion Unit,0.0,-6%,
37941,Heated Impulse Nozzle,0.0,-6%,
37942,Upgraded Shockwave Shield,0.3,,+6%
37943,Polished Impulse Nozzle,0.2,,+5%
37944,Stabilised Electron Loom,0.1,,+4%
37945,Heated Thrust Controller,0.1,-6%,+4%
37946,Polished Propulsion Unit,0.0,-6%,
37947,Upgraded Fuel Pipes,0.45,-8%,+5%
37948,Rewired Thrust Controller,0.0,-6%,
37949,Polished Neutrino Injector,0.5,,+8%
37950,Rewired Electron Loom,0.225,-7%,+4%
37951,Stabilised Impulse Nozzle,0.125,-7%,
37952,Polished Fuel Pipes,0.0,-6%,
37953,Polished Thrust Controller,0.1,,+4%
37954,Polished Fuel Pipes,0.1,,+4%
37955,Stabilised Propulsion Unit,0.1,,+4%
37956,Upgraded Magnetic Fan,0.5,-10%,
37957,Polished Electron Loom,0.375,-9%,
37958,Heated Plasma Exhaust,0.3,,+6%
37959,Upgraded Thrust Controller,0.375,-9%,
37960,Polished Propulsion Unit,0.675,-9%,+6%
37961,Heated Propulsion Unit,0.1,,+4%
37962,Polished Thrust Controller,0.25,-8%,
37963,Heated Neutrino Injector,0.3,,+6%
37964,Upgraded Thrust Controller,0.0,-6%,
37965,Heated Propulsion Unit,0.375,-9%,
37966,Heated Neutrino Injector,0.2,,+5%
37967,Stabilised Electron Loom,0.0,-6%,
37968,Rewired Hydrogen Dynamo,0.475,-9%,+4%
37969,Polished Hydrogen Dynamo,0.1,,+4%
37970,Heated Neutrino Injector,0.1,,+4%
37971,Polished Electron Loom,0.25,-8%,
37972,Polished Impulse Nozzle,0.375,-9%,
37973,Heated Shockwave Shield,0.3,,+6%
37974,Stabilised Shockwave Shield,0.1,,+4%
37975,Polished Thrust Controller,0.1,,+4%
37976,Upgraded Propulsion Unit,0.3,,+6%
37977,Stabilised Magnetic Fan,0.25,-8%,
37978,Polished Hydrogen Dynamo,0.0,-6%,
37979,Stabilised Propulsion Unit,0.5,-10%,
37980,Upgraded Plasma Exhaust,0.125,-7%,
37981,Polished Thrust Controller,0.125,-7%,
37982,Stabilised Plasma Exhaust,0.1,,+4%
37983,Heated Thrust Controller,0.1,,+4%
37984,Upgraded Neutrino Injector,0.1,,+4%
37985,Polished Hydrogen Dynamo,0.1,,+4%
37986,Heated Thrust Controller,0.1,,+4%
37987,Heated Magnetic Fan,0.25,-8%,
37988,Polished Fuel Pipes,0.3,,+6%
37989,Upgraded Fuel Pipes,0.55,-8%,+6%
37990,Polished Shockwave Shield,0.1,,+4%
37991,Stabilised Shockwave Shield,0.0,-6%,
37992,Stabilised Electron Loom,0.125,-7%,
37993,Upgraded Propulsion Unit,0.5,,+8%
37994,Polished Thrust Controller,0.1,,+4%
37995,Stabilised Magnetic Fan,0.0,-6%,
37996,Rewired Propulsion Unit,0.375,-9%,
37997,Rewired Plasma Exhaust,0.0,-6%,
37998,Polished Impulse Nozzle,0.375,-9%,
37999,Polished Fuel Pipes,0.1,,+4%
38000,Heated Shockwave Shield,0.2,-6%,+5%
38001,Polished Fuel Pipes,0.1,,+4%
38002,Rewired Shockwave Shield,0.0,-6%,
38003,Stabilised Electron Loom,0.5,-10%,
38004,Stabilised Magnetic Fan,0.2,,+5%
38005,Upgraded Hydrogen Dynamo,0.5,-10%,
38006,Polished Electron Loom,0.1,,+4%
38007,Stabilised Plasma Exhaust,0.5,,+8%
38008,Polished Electron Loom,0.0,-6%,
38009,Rewired Propulsion Unit,0.1,,+4%
38010,Stabilised Shockwave Shield,0.125,-7%,
38011,Upgraded Fuel Pipes,0.3,,+6%
38012,Rewired Hydrogen Dynamo,0.125,-7%,
38013,Heated Neutrino Injector,0.5,-10%,
38014,Upgraded Shockwave Shield,0.0,-6%,
38015,Polished Thrust Controller,0.1,-6%,+4%
38016,Rewired Fuel Pipes,0.1,,+4%
38017,Heated Magnetic Fan,0.75,-8%,+8%
38018,Upgraded Plasma Exhaust,0.5,-10%,
38019,Rewired Neutrino Injector,0.375,-9%,
38020,Polished Shockwave Shield,0.1,,+4%
38021,Polished Fuel Pipes,0.0,-6%,
38022,Polished Thrust Controller,0.1,,+4%
38023,Upgraded Fuel Pipes,0.325,-7%,+5%
38024,Stabilised Plasma Exhaust,0.1,,+4%
38025,Stabilised Fuel Pipes,0.0,-6%,
38026,Heated Impulse Nozzle,0.1,,+4%
38027,Heated Impulse Nozzle,0.2,,+5%
38028,Stabilised Electron Loom,0.2,,+5%
38029,Polished Shockwave Shield,0.375,-9%,
38030,Upgraded Electron Loom,0.0,-6%,
38031,Rewired Magnetic Fan,0.0,-6%,
38032,Polished Magnetic Fan,0.2,,+5%
38033,Stabilised Thrust Controller,0.0,-6%,
38034,Heated Hydrogen Dynamo,0.1,,+4%
38035,Heated Fuel Pipes,0.375,-9%,
38036,Heated Magnetic Fan,0.5,-10%,
38037,Polished Fuel Pipes,0.375,-9%,
38038,Polished Shockwave Shield,0.1,,+4%
38039,Rewired Propulsion Unit,0.1,,+4%
38040,Upgraded Propulsion Unit,0.2,,+5%
38041,Rewired Hydrogen Dynamo,0.2,,+5%
38042,Upgraded Propulsion Unit,0.375,-9%,
38043,Stabilised Hydrogen Dynamo,0.0,-6%,
38044,Polished Magnetic Fan,0.0,-6%,
38045,Upgraded Propulsion Unit,0.5,,+8%
38046,Polished Thrust Controller,0.2,,+5%
38047,Polished Shockwave Shield,0.0,-6%,
38048,Heated Magnetic Fan,0.475,-9%,+4%
38049,Polished Shockwave Shield,0.1,-6%,+4%
38050,Stabilised Fuel Pipes,0.5,,+8%
38051,Upgraded Plasma Exhaust,0.2,,+5%
38052,Rewired Thrust Controller,0.3,,+6%
38053,Polished Thrust Controller,0.125,-7%,
38054,Heated Fuel Pipes,0.1,,+4%
38055,Rewired Hydrogen Dynamo,0.3,,+6%
38056,Upgraded Electron Loom,0.2,,+5%
38057,Stabilised Plasma Exhaust,0.475,-9%,+4%
38058,Stabilised Shockwave Shield,0.3,,+6%
38059,Upgraded Thrust Controller,0.1,,+4%
38060,Heated Plasma Exhaust,0.0,-6%,
38061,Upgraded Thrust Controller,0.5,-10%,
38062,Upgraded Shockwave Shield,0.575,-9%,+5%
38063,Polished Thrust Controller,0.125,-7%,
38064,Upgraded Electron Loom,0.125,-7%,
38065,Upgraded Neutrino Injector,0.125,-7%,
38066,Heated Fuel Pipes,0.2,,+5%
38067,Stabilised Electron Loom,0.1,,+4%
38068,Rewired Electron Loom,0.1,,+4%
38069,Polished Fuel Pipes,0.3,,+6%
38070,Polished Impulse Nozzle,0.0,-6%,
38071,Heated Plasma Exhaust,0.5,-10%,
38072,Rewired Hydrogen Dynamo,0.0,-6%,
38073,Rewired Hydrogen Dynamo,0.0,-6%,
38074,Upgraded Hydrogen Dynamo,0.125,-7%,
38075,Polished Fuel Pipes,0.1,,+4%
38076,Rewired Impulse Nozzle,0.1,,+4%
38077,Upgraded Impulse Nozzle,0.5,,+8%
38078,Stabilised Magnetic Fan,0.475,-9%,+4%
38079,Heated Plasma Exhaust,0.125,-7%,
38080,Rewired Plasma Exhaust,0.25,-8%,
38081,Stabilised Plasma Exhaust,0.0,-6%,
38082,Rewired Thrust Controller,0.4,,+7%
38083,Upgraded Hydrogen Dynamo,0.3,,+6%
38084,Stabilised Impulse Nozzle,0.5,,+8%
38085,Rewired Impulse Nozzle,0.4,,+7%
38086,Rewired Propulsion Unit,0.125,-7%,
38087,Polished Hydrogen Dynamo,0.375,-9%,
38088,Polished Plasma Exhaust,0.125,-7%,
38089,Polished Hydrogen Dynamo,0.0,-6%,
38090,Stabilised Thrust Controller,0.0,-6%,
38091,Polished Magnetic Fan,0.2,,+5%
38092,Upgraded Shockwave Shield,0.2,,+5%
38093,Heated Impulse Nozzle,0.1,,+4%
38094,Stabilised Thrust Controller,0.375,-9%,
38095,Stabilised Magnetic Fan,0.25,-8%,
38096,Rewired Neutrino Injector,0.0,-6%,
38097,Stabilised Fuel Pipes,0.375,-9%,
38098,Polished Hydrogen Dynamo,0.25,-8%,
38099,Upgraded Propulsion Unit,0.2,-6%,+5%
38100,Heated Shockwave Shield,0.1,,+4%
38101,Rewired Plasma Exhaust,0.3,,+6%
38102,Upgraded Impulse Nozzle,0.0,-6%,
38103,Heated Electron Loom,0.1,,+4%
38104,Heated Thrust Controller,0.1,,+4%
38105,Stabilised Magnetic Fan,0.0,-6%,
38106,Upgraded Propulsion Unit,0.0,-6%,
38107,Rewired Thrust Controller,0.0,-6%,
38108,Stabilised Hydrogen Dynamo,0.1,,+4%
38109,Stabilised Hydrogen Dynamo,0.1,,+4%
38110,Polished Electron Loom,0.1,,+4%
38111,Rewired Plasma Exhaust,0.9,-10%,+7%
38112,Heated Shockwave Shield,0.2,-6%,+5%
38113,Upgraded Electron Loom,0.1,,+4%
38114,Heated Hydrogen Dynamo,0.5,-10%,
38115,Rewired Impulse Nozzle,0.4,,+7%
38116,Rewired Electron Loom,0.25,-8%,
38117,Heated Impulse Nozzle,0.375,-9%,
38118,Stabilised Impulse Nozzle,0.1,,+4%
38119,Upgraded Fuel Pipes,0.2,-6%,+5%
38120,Polished Electron Loom,0.375,-9%,
38121,Upgraded Hydrogen Dynamo,0.75,-8%,+8%
38122,Upgraded Neutrino Injector,0.1,,+4%
38123,Heated Thrust Controller,0.1,,+4%
38124,Upgraded Magnetic Fan,0.25,-8%,
38125,Stabilised Hydrogen Dynamo,0.0,-6%,
38126,Rewired Neutrino Injector,0.4,,+7%
38127,Upgraded Plasma Exhaust,0.0,-6%,
38128,Polished Shockwave Shield,0.1,,+4%
38129,Polished Impulse Nozzle,0.125,-7%,
38130,Heated Fuel Pipes,0.475,-9%,+4%
38131,Upgraded Neutrino Injector,0.0,-6%,
38132,Upgraded Plasma Exhaust,0.0,-6%,
38133,Rewired Impulse Nozzle,0.25,-8%,
38134,Upgraded Neutrino Injector,0.375,-9%,
38135,Stabilised Plasma Exhaust,0.1,,+4%
38136,Upgraded Impulse Nozzle,0.0,-6%,
38137,Stabilised Plasma Exhaust,0.25,-8%,
38138,Heated Fuel Pipes,0.1,,+4%
38139,Polished Shockwave Shield,0.0,-6%,
38140,Upgraded Neutrino Injector,0.2,,+5%
38141,Heated Neutrino Injector,0.1,,+4%
38142,Polished Neutrino Injector,0.125,-7%,
38143,Rewired Thrust Controller,0.1,,+4%
38144,Heated Impulse Nozzle,0.0,-6%,
38145,Heated Thrust Controller,0.5,-10%,
38146,Polished Impulse Nozzle,0.1,,+4%
38147,Heated Shockwave Shield,0.1,-6%,+4%
38148,Upgraded Shockwave Shield,0.4,,+7%
38149,Stabilised Thrust Controller,0.2,,+5%
38150,Rewired Plasma Exhaust,0.65,-8%,+7%
38151,Polished Hydrogen Dynamo,0.5,-10%,
38152,Polished Plasma Exhaust,0.25,-8%,
38153,Rewired Electron Loom,0.1,-6%,+4%
38154,Stabilised Thrust Controller,0.4,,+7%
38155,Polished Impulse Nozzle,0.375,-9%,
38156,Rewired Plasma Exhaust,0.5,,+8%
38157,Rewired Thrust Controller,0.3,,+6%
38158,Stabilised Neutrino Injector,0.0,-6%,
38159,Rewired Hydrogen Dynamo,0.1,,+4%
38160,Stabilised Hydrogen Dynamo,0.5,,+8%
38161,Upgraded Electron Loom,0.0,-6%,
38162,Stabilised Shockwave Shield,0.375,-9%,
38163,Upgraded Impulse Nozzle,0.55,-8%,+6%
38164,Stabilised Magnetic Fan,0.2,,+5%
38165,Heated Thrust Controller,0.1,,+4%
38166,Stabilised Thrust Controller,0.4,,+7%
38167,Stabilised Plasma Exhaust,0.375,-9%,
38168,Heated Impulse Nozzle,0.2,,+5%
38169,Stabilised Plasma Exhaust,0.2,,+5%
38170,Stabilised Neutrino Injector,0.125,-7%,
38171,Upgraded Plasma Exhaust,0.125,-7%,
38172,Upgraded Neutrino Injector,0.1,,+4%
38173,Rewired Plasma Exhaust,0.25,-8%,
38174,Heated Neutrino Injector,0.1,,+4%
38175,Upgraded Hydrogen Dynamo,0.0,-6%,
38176,Stabilised Electron Loom,0.1,,+4%
38177,Polished Thrust Controller,0.5,,+8%
38178,Upgraded Electron Loom,0.1,,+4%
38179,Polished Impulse Nozzle,0.2,,+5%
38180,Heated Hydrogen Dynamo,0.25,-8%,
38181,Rewired Shockwave Shield,0.0,-6%,
38182,Polished Neutrino Injector,0.2,,+5%
38183,Stabilised Fuel Pipes,0.0,-6%,
38184,Heated Shockwave Shield,0.3,,+6%
38185,Stabilised Impulse Nozzle,0.0,-6%,
38186,Heated Magnetic Fan,0.125,-7%,
38187,Upgraded Thrust Controller,0.1,,+4%
38188,Stabilised Hydrogen Dynamo,0.25,-8%,
38189,Rewired Fuel Pipes,0.0,-6%,
38190,Stabilised Neutrino Injector,0.1,-6%,+4%
38191,Heated Hydrogen Dynamo,0.0,-6%,
38192,Heated Propulsion Unit,0.5,-10%,
38193,Upgraded Magnetic Fan,0.375,-9%,
38194,Stabilised Neutrino Injector,0.3,-6%,+6%
38195,Stabilised Neutrino Injector,0.2,,+5%
38196,Heated Thrust Controller,0.375,-9%,
38197,Rewired Propulsion Unit,0.125,-7%,
38198,Polished Fuel Pipes,0.0,-6%,
38199,Heated Shockwave Shield,0.225,-7%,+4%
38200,Rewired Neutrino Injector,0.25,-8%,
38201,Upgraded Impulse Nozzle,0.3,,+6%
38202,Rewired Electron Loom,0.375,-9%,
38203,Polished Hydrogen Dynamo,0.375,-9%,
38204,Stabilised Hydrogen Dynamo,0.1,,+4%
38205,Polished Fuel Pipes,0.2,,+5%
38206,Rewired Hydrogen Dynamo,0.1,,+4%
38207,Stabilised Plasma Exhaust,0.1,,+4%
38208,Upgraded Fuel Pipes,0.125,-7%,
38209,Upgraded Impulse Nozzle,0.0,-6%,
38210,Polished Electron Loom,0.3,,+6%
38211,Upgraded Electron Loom,0.0,-6%,
38212,Upgraded Fuel Pipes,0.4,-6%,+7%
38213,Stabilised Shockwave Shield,0.125,-7%,
38214,Upgraded Magnetic Fan,0.0,-6%,
38215,Upgraded Thrust Controller,0.0,-6%,
38216,Upgraded Neutrino Injector,0.125,-7%,
38217,Rewired Magnetic Fan,0.0,-6%,
38218,Heated Fuel Pipes,0.0,-6%,
38219,Rewired Propulsion Unit,0.25,-8%,
38220,Rewired Electron Loom,0.375,-9%,
38221,Polished Neutrino Injector,0.0,-6%,
38222,Stabilised Electron Loom,0.75,-8%,+8%
38223,Polished Shockwave Shield,0.0,-6%,
38224,Stabilised Fuel Pipes,0.3,,+6%
38225,Upgraded Impulse Nozzle,0.125,-7%,
38226,Stabilised Plasma Exhaust,0.0,-6%,
38227,Heated Hydrogen Dynamo,0.3,,+6%
38228,Polished Fuel Pipes,0.5,,+8%
38229,Stabilised Plasma Exhaust,0.5,-10%,
38230,Rewired Shockwave Shield,0.4,,+7%
38231,Upgraded Neutrino Injector,0.1,,+4%
38232,Heated Magnetic Fan,0.1,,+4%
38233,Polished Magnetic Fan,0.575,-9%,+5%
38234,Rewired Plasma Exhaust,0.125,-7%,
38235,Rewired Thrust Controller,0.1,,+4%
38236,Stabilised Thrust Controller,0.0,-6%,
38237,Rewired Fuel Pipes,0.2,,+5%
38238,Rewired Electron Loom,0.125,-7%,
38239,Upgraded Plasma Exhaust,0.3,,+6%
38240,Rewired Fuel Pipes,0.125,-7%,
38241,Upgraded Propulsion Unit,0.1,,+4%
38242,Polished Thrust Controller,0.1,,+4%
38243,Upgraded Shockwave Shield,0.4,,+7%
38244,Rewired Shockwave Shield,0.1,,+4%
38245,Heated Electron Loom,0.1,,+4%
38246,Rewired Plasma Exhaust,0.1,,+4%
38247,Polished Electron Loom,0.1,,+4%
38248,Polished Hydrogen Dynamo,0.2,,+5%
38249,Heated Plasma Exhaust,0.225,-7%,+4%
38250,Heated Fuel Pipes,0.0,-6%,
38251,Upgraded Electron Loom,0.0,-6%,
38252,Rewired Propulsion Unit,0.0,-6%,
38253,Heated Plasma Exhaust,0.3,,+6%
38254,Rewired Electron Loom,0.6,-10%,+4%
38255,Polished Thrust Controller,0.4,,+7%
38256,Stabilised Fuel Pipes,0.2,,+5%
38257,Stabilised Impulse Nozzle,0.0,-6%,
38258,Rewired Impulse Nozzle,0.25,-8%,
38259,Stabilised Impulse Nozzle,0.35,-8%,+4%
38260,Rewired Propulsion Unit,0.25,-8%,
38261,Rewired Shockwave Shield,0.0,-6%,
38262,Stabilised Hydrogen Dynamo,0.375,-9%,
38263,Rewired Thrust Controller,0.0,-6%,
38264,Rewired Propulsion Unit,0.25,-8%,
38265,Polished Electron Loom,0.0,-6%,
38266,Upgraded Neutrino Injector,0.0,-6%,
38267,Upgraded Fuel Pipes,0.25,-8%,
38268,Heated Thrust Controller,0.3,,+6%
38269,Heated Plasma Exhaust,0.6,-10%,+4%
38270,Upgraded Propulsion Unit,0.0,-6%,
38271,Upgraded Impulse Nozzle,0.0,-6%,
38272,Upgraded Impulse Nozzle,0.125,-7%,
38273,Rewired Electron Loom,0.375,-9%,
38274,Heated Neutrino Injector,0.4,,+7%
38275,Stabilised Electron Loom,0.125,-7%,
38276,Rewired Thrust Controller,0.225,-7%,+4%
38277,Polished Thrust Controller,0.1,,+4%
38278,Heated Shockwave Shield,0.0,-6%,
38279,Stabilised Propulsion Unit,0.1,,+4%
38280,Heated Propulsion Unit,0.5,-10%,
38281,Upgraded Plasma Exhaust,0.1,,+4%
38282,Rewired Fuel Pipes,0.1,,+4%
38283,Rewired Electron Loom,0.1,,+4%
38284,Upgraded Neutrino Injector,0.0,-6%,
38285,Heated Fuel Pipes,0.0,-6%,
38286,Stabilised Shockwave Shield,0.0,-6%,
38287,Polished Shockwave Shield,0.0,-6%,
38288,Stabilised Electron Loom,0.4,,+7%
38289,Polished Shockwave Shield,0.1,,+4%
38290,Polished Plasma Exhaust,0.1,,+4%
38291,Stabilised Fuel Pipes,0.0,-6%,
38292,Upgraded Plasma Exhaust,0.25,-8%,
38293,Heated Propulsion Unit,0.1,-6%,+4%
38294,Heated Neutrino Injector,0.5,,+8%
38295,Upgraded Plasma Exhaust,0.3,,+6%
38296,Upgraded Neutrino Injector,0.3,,+6%
38297,Polished Impulse Nozzle,0.125,-7%,
38298,Heated Electron Loom,0.45,-8%,+5%
38299,Upgraded Hydrogen Dynamo,0.0,-6%,
38300,Polished Propulsion Unit,0.0,-6%,
38301,Stabilised Shockwave Shield,0.45,-8%,+5%
38302,Stabilised Propulsion Unit,0.2,,+5%
38303,Stabilised Electron Loom,0.1,,+4%
38304,Stabilised Hydrogen Dynamo,0.2,,+5%
38305,Rewired Thrust Controller,0.3,,+6%
38306,Rewired Electron Loom,0.1,,+4%
38307,Rewired Electron Loom,0.0,-6%,
38308,Heated Magnetic Fan,0.3,,+6%
38309,Heated Electron Loom,0.1,,+4%
38310,Polished Propulsion Unit,0.125,-7%,
38311,Heated Impulse Nozzle,0.1,,+4%
38312,Polished Fuel Pipes,0.0,-6%,
38313,Heated Impulse Nozzle,0.0,-6%,
38314,Stabilised Neutrino Injector,0.375,-9%,
38315,Rewired Impulse Nozzle,0.1,,+4%
38316,Stabilised Fuel Pipes,0.5,-10%,
38317,Heated Hydrogen Dynamo,0.5,,+8%
38318,Upgraded Impulse Nozzle,0.0,-6%,
38319,Polished Shockwave Shield,0.3,,+6%
38320,Polished Magnetic Fan,0.1,,+4%
38321,Stabilised Shockwave Shield,0.5,,+8%
38322,Polished Thrust Controller,0.375,-9%,
38323,Heated Shockwave Shield,0.1,,+4%
38324,Stabilised Thrust Controller,0.1,,+4%
38325,Upgraded Hydrogen Dynamo,0.0,-6%,
38326,Rewired Magnetic Fan,0.1,,+4%
38327,Polished Hydrogen Dynamo,0.5,-10%,
38328,Heated Impulse Nozzle,0.25,-8%,
38329,Upgraded Fuel Pipes,0.125,-7%,
38330,Stabilised Hydrogen Dynamo,0.25,-8%,
38331,Stabilised Fuel Pipes,0.0,-6%,
38332,Stabilised Electron Loom,0.0,-6%,
38333,Rewired Magnetic Fan,0.2,,+5%
38334,Stabilised Thrust Controller,0.1,,+4%
38335,Heated Fuel Pipes,0.2,,+5%
38336,Heated Propulsion Unit,0.0,-6%,
38337,Upgraded Shockwave Shield,0.25,-8%,
38338,Rewired Fuel Pipes,0.2,,+5%
38339,Stabilised Plasma Exhaust,0.3,,+6%
38340,Stabilised Hydrogen Dynamo,0.2,,+5%
38341,Upgraded Shockwave Shield,0.0,-6%,
38342,Polished Hydrogen Dynamo,0.3,,+6%
38343,Rewired Thrust Controller,0.0,-6%,
38344,Upgraded Impulse Nozzle,0.2,,+5%
38345,Stabilised Hydrogen Dynamo,0.25,-8%,
38346,Upgraded Neutrino Injector,0.1,,+4%
38347,Polished Shockwave Shield,0.1,,+4%
38348,Polished Shockwave Shield,0.4,,+7%
38349,Heated Plasma Exhaust,0.0,-6%,
38350,Rewired Hydrogen Dynamo,0.375,-9%,
38351,Polished Plasma Exhaust,0.5,-10%,
38352,Polished Hydrogen Dynamo,0.0,-6%,
38353,Upgraded Propulsion Unit,0.1,,+4%
38354,Polished Fuel Pipes,0.0,-6%,
38355,Rewired Hydrogen Dynamo,0.0,-6%,
38356,Stabilised Magnetic Fan,0.125,-7%,
38357,Heated Impulse Nozzle,0.4,,+7%
38358,Polished Fuel Pipes,0.5,-10%,
