Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
57485,Plutonium Combustion Unit,0.107,+58%,+50%
57486,Supersonic Pump,0.321,+64%,+50%
57487,Antimatter Turbine,0.056,+55%,+51%
57488,Plutonium Combustion Unit,0.464,+68%,+50%
57489,Perfect Igniter,0.405,+57%,+56%
57490,Supersonic Nozzles,0.325,+61%,+52%
57491,Antimatter Combustion Unit,0.274,+58%,+53%
57492,Antimatter Jets,0.385,+58%,+55%
57493,Supersonic Diffuser,0.421,+59%,+55%
57494,Antimatter Diffuser,0.143,+59%,+50%
57495,Antimatter Nozzles,0.107,+58%,+50%
57496,Antimatter Pump,0.214,+61%,+50%
57497,Antimatter Exhaust,0.143,+59%,+50%
57498,Antimatter Diffuser,0.571,+57%,+59%
57499,Antimatter Combustion Unit,0.238,+57%,+53%
57500,Supersonic Igniter,0.357,+65%,+50%
57501,Perfect Dynamo,0.183,+57%,+52%
57502,Perfect Combustion Unit,0.0,+55%,+50%
57503,Gravity Igniter,0.369,+56%,+56%
57504,Perfect Dynamo,0.254,+59%,+52%
57505,Perfect Dynamo,0.5,+55%,+59%
57506,Gravity Jets,0.0,+55%,+50%
57507,Supersonic Igniter,0.802,+65%,+58%
57508,Perfect Exhaust,0.107,+58%,+50%
57509,Perfect Tanks,0.357,+65%,+50%
57510,Gravity Jets,0.0,+55%,+50%
57511,Plutonium Nozzles,0.278,+55%,+55%
57512,Supersonic Turbine,0.536,+56%,+59%
57513,Gravity Dynamo,0.369,+56%,+56%
57514,Antimatter Turbine,0.111,+55%,+52%
57515,Antimatter Dynamo,0.369,+56%,+56%
57516,Gravity Dynamo,0.056,+55%,+51%
57517,Gravity Turbine,0.5,+69%,+50%
57518,Perfect Tanks,0.286,+63%,+50%
57519,Gravity Igniter,0.091,+56%,+51%
57520,Antimatter Dynamo,0.659,+61%,+58%
57521,Antimatter Diffuser,0.536,+56%,+59%
57522,Plutonium Combustion Unit,0.567,+60%,+57%
57523,Antimatter Exhaust,0.0,+55%,+50%
57524,Gravity Tanks,0.397,+63%,+52%
57525,Supersonic Pump,0.0,+55%,+50%
57526,Gravity Combustion Unit,0.0,+55%,+50%
57527,Supersonic Dynamo,0.036,+56%,+50%
57528,Supersonic Jets,0.556,+69%,+51%
57529,Plutonium Exhaust,0.873,+67%,+58%
57530,Plutonium Exhaust,0.111,+55%,+52%
57531,Antimatter Diffuser,0.036,+56%,+50%
57532,Plutonium Turbine,0.167,+55%,+53%
57533,Gravity Jets,0.056,+55%,+51%
57534,Antimatter Tanks,0.381,+61%,+53%
57535,Antimatter Diffuser,0.286,+63%,+50%
57536,Antimatter Igniter,0.464,+68%,+50%
57537,Plutonium Igniter,0.377,+64%,+51%
57538,Plutonium Turbine,0.575,+68%,+52%
57539,Supersonic Igniter,0.429,+67%,+50%
57540,Gravity Dynamo,0.036,+56%,+50%
57541,Perfect Nozzles,0.0,+55%,+50%
57542,Perfect Pump,0.0,+55%,+50%
57543,Gravity Pump,0.036,+56%,+50%
57544,Antimatter Pump,0.563,+63%,+55%
57545,Antimatter Exhaust,0.71,+64%,+57%
57546,Gravity Igniter,0.143,+59%,+50%
57547,Perfect Combustion Unit,0.46,+57%,+57%
57548,Plutonium Pump,0.183,+57%,+52%
57549,Antimatter Igniter,0.714,+61%,+59%
57550,Antimatter Diffuser,0.27,+61%,+51%
57551,Plutonium Exhaust,0.0,+55%,+50%
57552,Perfect Exhaust,0.071,+57%,+50%
57553,Plutonium Tanks,0.278,+55%,+55%
57554,Gravity Tanks,0.333,+55%,+56%
57555,Antimatter Exhaust,0.595,+67%,+53%
57556,Supersonic Exhaust,0.0,+55%,+50%
57557,Plutonium Combustion Unit,0.75,+62%,+59%
57558,Perfect Nozzles,0.234,+60%,+51%
57559,Perfect Jets,0.504,+66%,+52%
57560,Gravity Dynamo,0.357,+65%,+50%
57561,Supersonic Turbine,0.5,+69%,+50%
57562,Antimatter Combustion Unit,0.056,+55%,+51%
57563,Antimatter Exhaust,0.0,+55%,+50%
57564,Perfect Exhaust,0.325,+61%,+52%
57565,Gravity Tanks,0.214,+61%,+50%
57566,Plutonium Turbine,0.524,+65%,+53%
57567,Antimatter Combustion Unit,0.393,+66%,+50%
57568,Plutonium Diffuser,0.0,+55%,+50%
57569,Gravity Dynamo,0.389,+55%,+57%
57570,Plutonium Pump,0.056,+55%,+51%
57571,Antimatter Diffuser,0.488,+64%,+53%
57572,Antimatter Nozzles,0.714,+61%,+59%
57573,Antimatter Pump,0.286,+63%,+50%
57574,Supersonic Pump,0.893,+66%,+59%
57575,Supersonic Exhaust,0.31,+59%,+53%
57576,Perfect Diffuser,0.369,+56%,+56%
57577,Perfect Combustion Unit,0.71,+64%,+57%
57578,Plutonium Exhaust,0.405,+57%,+56%
57579,Supersonic Pump,0.0,+55%,+50%
57580,Supersonic Turbine,0.0,+55%,+50%
57581,Plutonium Igniter,0.464,+68%,+50%
57582,Supersonic Nozzles,0.222,+55%,+54%
57583,Gravity Exhaust,0.111,+55%,+52%
57584,Supersonic Combustion Unit,0.091,+56%,+51%
57585,Perfect Nozzles,0.667,+69%,+53%
57586,Perfect Dynamo,0.306,+62%,+51%
57587,Gravity Exhaust,0.25,+62%,+50%
57588,Perfect Combustion Unit,0.278,+55%,+55%
57589,Plutonium Igniter,0.639,+62%,+57%
57590,Perfect Exhaust,0.198,+59%,+51%
57591,Plutonium Pump,0.111,+55%,+52%
57592,Gravity Igniter,0.448,+66%,+51%
57593,Supersonic Exhaust,0.143,+59%,+50%
57594,Antimatter Dynamo,0.179,+60%,+50%
57595,Antimatter Dynamo,0.278,+55%,+55%
57596,Antimatter Igniter,0.258,+56%,+54%
57597,Supersonic Jets,0.857,+65%,+59%
57598,Antimatter Pump,0.163,+58%,+51%
57599,Supersonic Jets,0.278,+55%,+55%
57600,Perfect Pump,0.29,+60%,+52%
57601,Plutonium Diffuser,0.163,+58%,+51%
57602,Supersonic Pump,0.0,+55%,+50%
57603,Plutonium Combustion Unit,0.655,+64%,+56%
57604,Antimatter Combustion Unit,0.091,+56%,+51%
57605,Supersonic Exhaust,0.111,+55%,+52%
57606,Antimatter Exhaust,0.167,+55%,+53%
57607,Gravity Igniter,0.944,+69%,+58%
57608,Gravity Nozzles,0.0,+55%,+50%
57609,Perfect Jets,0.0,+55%,+50%
57610,Gravity Exhaust,0.107,+58%,+50%
57611,Antimatter Tanks,0.393,+66%,+50%
57612,Perfect Combustion Unit,0.056,+55%,+51%
57613,Perfect Pump,0.286,+63%,+50%
57614,Supersonic Diffuser,0.147,+56%,+52%
57615,Gravity Tanks,0.25,+62%,+50%
57616,Plutonium Exhaust,0.056,+55%,+51%
57617,Gravity Tanks,0.071,+57%,+50%
57618,Supersonic Dynamo,0.107,+58%,+50%
57619,Antimatter Diffuser,0.393,+66%,+50%
57620,Plutonium Jets,0.0,+55%,+50%
57621,Antimatter Tanks,0.389,+55%,+57%
57622,Supersonic Nozzles,0.802,+65%,+58%
57623,Supersonic Pump,0.036,+56%,+50%
57624,Supersonic Diffuser,0.651,+67%,+54%
57625,Supersonic Nozzles,0.218,+58%,+52%
57626,Supersonic Diffuser,0.587,+59%,+58%
57627,Supersonic Igniter,0.687,+68%,+54%
57628,Plutonium Tanks,0.036,+56%,+50%
57629,Antimatter Diffuser,0.496,+58%,+57%
57630,Plutonium Diffuser,0.381,+61%,+53%
57631,Gravity Diffuser,0.179,+60%,+50%
57632,Gravity Exhaust,0.635,+65%,+55%
57633,Gravity Dynamo,0.25,+62%,+50%
57634,Antimatter Turbine,0.071,+57%,+50%
57635,Antimatter Dynamo,0.421,+59%,+55%
57636,Plutonium Nozzles,0.107,+58%,+50%
57637,Gravity Tanks,0.0,+55%,+50%
57638,Perfect Combustion Unit,0.389,+55%,+57%
57639,Gravity Dynamo,0.0,+55%,+50%
57640,Plutonium Exhaust,0.817,+67%,+57%
57641,Antimatter Diffuser,0.0,+55%,+50%
57642,Plutonium Diffuser,0.437,+61%,+54%
57643,Antimatter Igniter,0.389,+55%,+57%
57644,Plutonium Igniter,0.623,+60%,+58%
57645,Perfect Igniter,0.278,+55%,+55%
57646,Supersonic Combustion Unit,0.464,+68%,+50%
57647,Antimatter Jets,0.111,+55%,+52%
57648,Antimatter Exhaust,0.107,+58%,+50%
57649,Perfect Pump,0.0,+55%,+50%
57650,Gravity Combustion Unit,0.222,+55%,+54%
57651,Plutonium Igniter,0.071,+57%,+50%
57652,Supersonic Jets,0.278,+55%,+55%
57653,Supersonic Combustion Unit,0.143,+59%,+50%
57654,Plutonium Pump,0.524,+65%,+53%
57655,Antimatter Combustion Unit,0.909,+68%,+58%
57656,Perfect Jets,0.496,+58%,+57%
57657,Plutonium Tanks,0.0,+55%,+50%
57658,Supersonic Diffuser,0.218,+58%,+52%
57659,Gravity Igniter,0.706,+67%,+55%
57660,Plutonium Exhaust,0.464,+68%,+50%
57661,Antimatter Tanks,0.294,+57%,+54%
57662,Plutonium Turbine,0.0,+55%,+50%
57663,Antimatter Exhaust,0.278,+55%,+55%
57664,Gravity Nozzles,0.25,+62%,+50%
57665,Antimatter Combustion Unit,0.056,+55%,+51%
57666,Antimatter Jets,0.111,+55%,+52%
57667,Perfect Igniter,0.484,+67%,+51%
57668,Gravity Pump,0.421,+59%,+55%
57669,Gravity Igniter,0.413,+65%,+51%
57670,Perfect Igniter,0.722,+69%,+54%
57671,Gravity Turbine,0.464,+68%,+50%
57672,Gravity Turbine,0.234,+60%,+51%
57673,Antimatter Turbine,0.107,+58%,+50%
57674,Perfect Tanks,0.278,+55%,+55%
57675,Antimatter Jets,0.484,+67%,+51%
57676,Antimatter Pump,0.111,+55%,+52%
57677,Perfect Combustion Unit,0.782,+66%,+57%
57678,Gravity Tanks,0.639,+62%,+57%
57679,Supersonic Tanks,0.036,+56%,+50%
57680,Perfect Exhaust,0.5,+69%,+50%
57681,Antimatter Diffuser,0.036,+56%,+50%
57682,Perfect Dynamo,0.496,+58%,+57%
57683,Perfect Turbine,0.036,+56%,+50%
57684,Perfect Diffuser,0.476,+59%,+56%
57685,Supersonic Pump,0.036,+56%,+50%
57686,Perfect Tanks,0.143,+59%,+50%
57687,Gravity Pump,0.29,+60%,+52%
57688,Gravity Tanks,0.766,+64%,+58%
57689,Supersonic Turbine,0.127,+57%,+51%
57690,Antimatter Diffuser,0.48,+56%,+58%
57691,Supersonic Igniter,0.222,+55%,+54%
57692,Perfect Nozzles,0.393,+66%,+50%
57693,Antimatter Dynamo,0.183,+57%,+52%
57694,Antimatter Nozzles,0.448,+66%,+51%
57695,Plutonium Turbine,0.512,+60%,+56%
57696,Antimatter Turbine,0.429,+67%,+50%
57697,Gravity Jets,0.056,+55%,+51%
57698,Perfect Turbine,0.0,+55%,+50%
57699,Gravity Tanks,0.599,+64%,+55%
57700,Gravity Tanks,0.107,+58%,+50%
57701,Perfect Turbine,0.071,+57%,+50%
57702,Perfect Exhaust,0.488,+64%,+53%
57703,Antimatter Igniter,0.321,+64%,+50%
57704,Perfect Tanks,0.675,+63%,+57%
57705,Antimatter Pump,0.278,+55%,+55%
57706,Antimatter Turbine,0.036,+56%,+50%
57707,Supersonic Exhaust,0.52,+68%,+51%
57708,Antimatter Dynamo,0.623,+60%,+58%
57709,Perfect Dynamo,0.274,+58%,+53%
57710,Perfect Pump,0.524,+65%,+53%
57711,Gravity Combustion Unit,0.333,+55%,+56%
57712,Antimatter Dynamo,0.512,+60%,+56%
57713,Perfect Pump,0.167,+55%,+53%
57714,Supersonic Pump,0.306,+62%,+51%
57715,Supersonic Turbine,0.036,+56%,+50%
57716,Perfect Turbine,0.091,+56%,+51%
57717,Plutonium Tanks,0.056,+55%,+51%
57718,Plutonium Igniter,0.659,+61%,+58%
57719,Perfect Igniter,0.254,+59%,+52%
57720,Supersonic Combustion Unit,0.563,+63%,+55%
57721,Gravity Exhaust,0.456,+60%,+55%
57722,Gravity Jets,0.111,+55%,+52%
57723,Plutonium Jets,0.659,+61%,+58%
57724,Supersonic Turbine,0.5,+69%,+50%
57725,Plutonium Turbine,0.218,+58%,+52%
57726,Supersonic Pump,0.345,+60%,+53%
57727,Plutonium Pump,0.214,+61%,+50%
57728,Gravity Nozzles,0.333,+55%,+56%
57729,Antimatter Diffuser,0.464,+68%,+50%
57730,Plutonium Turbine,0.25,+62%,+50%
57731,Plutonium Dynamo,0.183,+57%,+52%
57732,Supersonic Igniter,0.468,+65%,+52%
57733,Gravity Pump,0.464,+68%,+50%
57734,Plutonium Diffuser,0.258,+56%,+54%
57735,Plutonium Diffuser,0.413,+65%,+51%
57736,Perfect Igniter,0.143,+59%,+50%
57737,Gravity Igniter,0.5,+55%,+59%
57738,Perfect Jets,0.369,+56%,+56%
57739,Supersonic Jets,0.179,+60%,+50%
57740,Perfect Exhaust,0.198,+59%,+51%
57741,Supersonic Igniter,0.071,+57%,+50%
57742,Perfect Diffuser,0.782,+66%,+57%
57743,Perfect Combustion Unit,0.524,+65%,+53%
57744,Gravity Igniter,0.111,+55%,+52%
57745,Perfect Diffuser,0.532,+59%,+57%
57746,Perfect Turbine,0.389,+55%,+57%
57747,Gravity Tanks,0.127,+57%,+51%
57748,Gravity Nozzles,0.29,+60%,+52%
57749,Perfect Nozzles,0.671,+66%,+55%
57750,Supersonic Dynamo,0.111,+55%,+52%
57751,Gravity Diffuser,0.651,+67%,+54%
57752,Antimatter Igniter,0.278,+55%,+55%
57753,Antimatter Jets,0.552,+58%,+58%
57754,Antimatter Tanks,0.722,+69%,+54%
57755,Supersonic Igniter,0.0,+55%,+50%
57756,Gravity Diffuser,0.563,+63%,+55%
57757,Perfect Turbine,0.548,+61%,+56%
57758,Supersonic Jets,0.0,+55%,+50%
57759,Gravity Exhaust,0.611,+69%,+52%
57760,Perfect Exhaust,0.0,+55%,+50%
57761,Perfect Diffuser,0.659,+61%,+58%
57762,Plutonium Tanks,0.556,+69%,+51%
57763,Antimatter Exhaust,0.817,+67%,+57%
57764,Antimatter Igniter,0.222,+55%,+54%
57765,Plutonium Tanks,0.575,+68%,+52%
57766,Perfect Nozzles,0.341,+63%,+51%
57767,Antimatter Diffuser,0.321,+64%,+50%
57768,Gravity Dynamo,0.52,+68%,+51%
57769,Plutonium Exhaust,0.107,+58%,+50%
57770,Plutonium Pump,0.722,+69%,+54%
57771,Plutonium Jets,0.056,+55%,+51%
57772,Supersonic Diffuser,0.464,+68%,+50%
57773,Gravity Jets,0.0,+55%,+50%
57774,Supersonic Exhaust,0.782,+66%,+57%
57775,Gravity Tanks,0.056,+55%,+51%
57776,Perfect Exhaust,0.071,+57%,+50%
57777,Plutonium Tanks,0.036,+56%,+50%
57778,Gravity Tanks,0.405,+57%,+56%
57779,Perfect Igniter,0.456,+60%,+55%
57780,Supersonic Igniter,0.0,+55%,+50%
57781,Supersonic Jets,0.091,+56%,+51%
57782,Supersonic Jets,0.056,+55%,+51%
57783,Perfect Dynamo,0.587,+59%,+58%
57784,Perfect Dynamo,0.456,+60%,+55%
57785,Gravity Combustion Unit,0.056,+55%,+51%
57786,Antimatter Diffuser,0.575,+68%,+52%
57787,Perfect Igniter,0.456,+60%,+55%
57788,Perfect Tanks,0.278,+55%,+55%
57789,Antimatter Jets,0.567,+60%,+57%
57790,Perfect Exhaust,0.333,+55%,+56%
57791,Perfect Tanks,0.218,+58%,+52%
57792,Plutonium Tanks,0.667,+69%,+53%
57793,Plutonium Diffuser,0.675,+63%,+57%
57794,Supersonic Tanks,0.294,+57%,+54%
57795,Perfect Exhaust,0.167,+55%,+53%
57796,Plutonium Dynamo,0.036,+56%,+50%
57797,Antimatter Igniter,0.71,+64%,+57%
57798,Antimatter Igniter,0.857,+65%,+59%
57799,Perfect Turbine,0.71,+64%,+57%
57800,Antimatter Nozzles,0.238,+57%,+53%
57801,Gravity Nozzles,0.357,+65%,+50%
57802,Gravity Nozzles,0.167,+55%,+53%
57803,Perfect Igniter,0.167,+55%,+53%
57804,Supersonic Diffuser,0.179,+60%,+50%
57805,Supersonic Dynamo,0.5,+55%,+59%
57806,Gravity Exhaust,0.27,+61%,+51%
57807,Gravity Diffuser,0.0,+55%,+50%
57808,Supersonic Igniter,0.278,+55%,+55%
57809,Perfect Exhaust,0.46,+57%,+57%
57810,Antimatter Pump,0.313,+56%,+55%
57811,Gravity Dynamo,0.29,+60%,+52%
57812,Gravity Combustion Unit,0.762,+67%,+56%
57813,Plutonium Turbine,0.0,+55%,+50%
57814,Plutonium Diffuser,0.433,+64%,+52%
57815,Perfect Exhaust,0.143,+59%,+50%
57816,Supersonic Igniter,0.254,+59%,+52%
57817,Supersonic Nozzles,0.222,+55%,+54%
57818,Supersonic Diffuser,0.587,+59%,+58%
57819,Supersonic Nozzles,0.54,+67%,+52%
57820,Supersonic Igniter,0.44,+58%,+56%
57821,Plutonium Diffuser,0.377,+64%,+51%
57822,Gravity Pump,0.278,+55%,+55%
57823,Perfect Combustion Unit,0.488,+64%,+53%
57824,Perfect Turbine,0.056,+55%,+51%
57825,Perfect Combustion Unit,0.202,+56%,+53%
57826,Antimatter Jets,0.143,+59%,+50%
57827,Supersonic Dynamo,0.0,+55%,+50%
57828,Plutonium Diffuser,0.0,+55%,+50%
57829,Antimatter Diffuser,0.552,+58%,+58%
57830,Gravity Pump,0.202,+56%,+53%
57831,Perfect Tanks,0.25,+62%,+50%
57832,Perfect Nozzles,0.552,+58%,+58%
57833,Perfect Dynamo,0.401,+60%,+54%
57834,Antimatter Diffuser,0.036,+56%,+50%
57835,Gravity Jets,0.623,+60%,+58%
57836,Gravity Exhaust,0.802,+65%,+58%
57837,Antimatter Diffuser,0.421,+59%,+55%
57838,Gravity Nozzles,0.48,+56%,+58%
57839,Plutonium Tanks,0.111,+55%,+52%
57840,Antimatter Exhaust,0.631,+68%,+53%
57841,Antimatter Tanks,0.278,+55%,+55%
57842,Perfect Igniter,0.111,+55%,+52%
57843,Gravity Nozzles,0.413,+65%,+51%
57844,Supersonic Tanks,0.321,+64%,+50%
57845,Perfect Diffuser,0.214,+61%,+50%
57846,Antimatter Nozzles,0.111,+55%,+52%
57847,Plutonium Tanks,0.147,+56%,+52%
57848,Gravity Diffuser,0.631,+68%,+53%
57849,Plutonium Turbine,0.214,+61%,+50%
57850,Supersonic Tanks,0.762,+67%,+56%
57851,Perfect Exhaust,0.179,+60%,+50%
57852,Supersonic Combustion Unit,0.873,+67%,+58%
57853,Perfect Turbine,0.429,+67%,+50%
57854,Supersonic Exhaust,0.393,+66%,+50%
57855,Plutonium Tanks,0.0,+55%,+50%
57856,Supersonic Pump,0.0,+55%,+50%
57857,Perfect Exhaust,0.341,+63%,+51%
57858,Gravity Pump,0.036,+56%,+50%
57859,Perfect Tanks,0.476,+59%,+56%
57860,Supersonic Jets,0.036,+56%,+50%
57861,Plutonium Exhaust,0.107,+58%,+50%
57862,Supersonic Turbine,0.147,+56%,+52%
57863,Gravity Combustion Unit,0.111,+55%,+52%
57864,Plutonium Dynamo,0.452,+63%,+53%
57865,Antimatter Combustion Unit,0.429,+67%,+50%
57866,Perfect Pump,0.056,+55%,+51%
57867,Plutonium Dynamo,0.5,+69%,+50%
57868,Antimatter Dynamo,0.179,+60%,+50%
57869,Antimatter Jets,0.357,+65%,+50%
57870,Supersonic Tanks,0.5,+69%,+50%
57871,Supersonic Tanks,0.333,+55%,+56%
57872,Supersonic Diffuser,0.167,+55%,+53%
57873,Gravity Nozzles,0.341,+63%,+51%
57874,Gravity Igniter,0.234,+60%,+51%
57875,Perfect Pump,0.349,+57%,+55%
57876,Perfect Igniter,0.579,+65%,+54%
57877,Plutonium Combustion Unit,0.0,+55%,+50%
57878,Supersonic Turbine,0.393,+66%,+50%
57879,Supersonic Combustion Unit,0.036,+56%,+50%
57880,Supersonic Exhaust,0.583,+62%,+56%
57881,Antimatter Exhaust,0.405,+57%,+56%
57882,Antimatter Diffuser,0.234,+60%,+51%
57883,Plutonium Combustion Unit,0.484,+67%,+51%
57884,Plutonium Dynamo,0.111,+55%,+52%
57885,Perfect Jets,0.278,+55%,+55%
57886,Perfect Nozzles,0.179,+60%,+50%
57887,Perfect Nozzles,0.643,+59%,+59%
57888,Perfect Exhaust,0.202,+56%,+53%
57889,Perfect Nozzles,0.111,+55%,+52%
57890,Antimatter Combustion Unit,0.167,+55%,+53%
57891,Plutonium Diffuser,0.313,+56%,+55%
57892,Perfect Pump,0.056,+55%,+51%
57893,Supersonic Diffuser,0.0,+55%,+50%
57894,Perfect Dynamo,0.893,+66%,+59%
57895,Gravity Exhaust,0.143,+59%,+50%
57896,Perfect Dynamo,0.0,+55%,+50%
57897,Gravity Nozzles,0.329,+58%,+54%
57898,Perfect Pump,0.313,+56%,+55%
57899,Antimatter Tanks,0.234,+60%,+51%
57900,Perfect Diffuser,0.349,+57%,+55%
57901,Gravity Pump,0.27,+61%,+51%
57902,Supersonic Turbine,0.69,+65%,+56%
57903,Antimatter Turbine,0.321,+64%,+50%
57904,Perfect Igniter,0.071,+57%,+50%
57905,Gravity Turbine,0.111,+55%,+52%
57906,Gravity Diffuser,0.385,+58%,+55%
57907,Gravity Diffuser,0.528,+62%,+55%
57908,Antimatter Diffuser,0.183,+57%,+52%
57909,Plutonium Tanks,0.111,+55%,+52%
57910,Plutonium Combustion Unit,0.893,+66%,+59%
57911,Plutonium Tanks,0.508,+63%,+54%
57912,Antimatter Diffuser,0.286,+63%,+50%
57913,Antimatter Dynamo,0.198,+59%,+51%
57914,Perfect Tanks,0.786,+63%,+59%
57915,Perfect Diffuser,0.278,+55%,+55%
57916,Antimatter Tanks,0.909,+68%,+58%
57917,Antimatter Nozzles,0.0,+55%,+50%
57918,Plutonium Nozzles,0.286,+63%,+50%
57919,Antimatter Dynamo,0.385,+58%,+55%
57920,Antimatter Jets,0.694,+62%,+58%
57921,Perfect Igniter,0.222,+55%,+54%
57922,Antimatter Tanks,0.333,+55%,+56%
57923,Gravity Nozzles,0.0,+55%,+50%
57924,Antimatter Igniter,0.25,+62%,+50%
57925,Plutonium Jets,0.548,+61%,+56%
57926,Gravity Tanks,0.694,+62%,+58%
57927,Gravity Igniter,0.107,+58%,+50%
57928,Plutonium Tanks,0.321,+64%,+50%
57929,Antimatter Combustion Unit,0.504,+66%,+52%
57930,Supersonic Exhaust,0.563,+63%,+55%
57931,Gravity Exhaust,0.31,+59%,+53%
57932,Gravity Igniter,0.0,+55%,+50%
57933,Supersonic Igniter,0.179,+60%,+50%
57934,Gravity Exhaust,0.0,+55%,+50%
57935,Plutonium Dynamo,0.433,+64%,+52%
57936,Gravity Diffuser,0.333,+55%,+56%
57937,Supersonic Exhaust,0.143,+59%,+50%
57938,Supersonic Turbine,0.0,+55%,+50%
57939,Perfect Nozzles,0.742,+68%,+55%
57940,Gravity Exhaust,0.143,+59%,+50%
57941,Plutonium Pump,0.544,+64%,+54%
57942,Gravity Pump,0.464,+68%,+50%
57943,Plutonium Nozzles,0.056,+55%,+51%
57944,Gravity Igniter,0.071,+57%,+50%
57945,Antimatter Jets,0.183,+57%,+52%
57946,Gravity Dynamo,0.274,+58%,+53%
57947,Antimatter Exhaust,0.385,+58%,+55%
57948,Gravity Turbine,0.238,+57%,+53%
57949,Antimatter Dynamo,0.306,+62%,+51%
57950,Gravity Pump,0.0,+55%,+50%
57951,Supersonic Combustion Unit,0.071,+57%,+50%
57952,Perfect Diffuser,0.111,+55%,+52%
57953,Plutonium Exhaust,0.222,+55%,+54%
57954,Perfect Jets,0.214,+61%,+50%
57955,Supersonic Igniter,0.333,+55%,+56%
57956,Gravity Dynamo,0.056,+55%,+51%
57957,Gravity Combustion Unit,0.444,+55%,+58%
57958,Supersonic Pump,0.357,+65%,+50%
57959,Plutonium Jets,0.071,+57%,+50%
57960,Plutonium Turbine,0.056,+55%,+51%
57961,Gravity Combustion Unit,0.278,+55%,+55%
57962,Perfect Igniter,0.179,+60%,+50%
57963,Gravity Tanks,0.274,+58%,+53%
57964,Antimatter Diffuser,0.036,+56%,+50%
57965,Supersonic Jets,0.333,+55%,+56%
57966,Gravity Tanks,0.417,+62%,+53%
57967,Supersonic Nozzles,0.234,+60%,+51%
57968,Plutonium Igniter,0.5,+55%,+59%
57969,Perfect Combustion Unit,0.909,+68%,+58%
57970,Perfect Dynamo,0.595,+67%,+53%
57971,Antimatter Igniter,0.357,+65%,+50%
57972,Supersonic Pump,0.107,+58%,+50%
57973,Gravity Dynamo,0.464,+68%,+50%
57974,Gravity Nozzles,0.306,+62%,+51%
57975,Supersonic Igniter,0.472,+62%,+54%
57976,Supersonic Tanks,0.429,+67%,+50%
57977,Supersonic Jets,0.595,+67%,+53%
57978,Plutonium Nozzles,0.036,+56%,+50%
57979,Perfect Jets,0.25,+62%,+50%
57980,Gravity Combustion Unit,0.306,+62%,+51%
57981,Perfect Turbine,0.278,+55%,+55%
57982,Supersonic Diffuser,0.655,+64%,+56%
57983,Supersonic Dynamo,0.258,+56%,+54%
57984,Plutonium Dynamo,0.222,+55%,+54%
57985,Perfect Diffuser,0.202,+56%,+53%
57986,Plutonium Nozzles,0.091,+56%,+51%
57987,Supersonic Exhaust,0.46,+57%,+57%
57988,Gravity Exhaust,0.341,+63%,+51%
57989,Perfect Combustion Unit,0.163,+58%,+51%
57990,Antimatter Turbine,0.286,+63%,+50%
57991,Gravity Exhaust,0.571,+57%,+59%
57992,Supersonic Turbine,0.091,+56%,+51%
57993,Plutonium Turbine,0.575,+68%,+52%
57994,Supersonic Turbine,0.107,+58%,+50%
57995,Perfect Pump,0.0,+55%,+50%
57996,Antimatter Tanks,0.31,+59%,+53%
57997,Gravity Turbine,0.25,+62%,+50%
57998,Gravity Nozzles,0.278,+55%,+55%
57999,Plutonium Pump,0.286,+63%,+50%
58000,Supersonic Turbine,0.31,+59%,+53%
58001,Antimatter Igniter,0.056,+55%,+51%
58002,Perfect Tanks,0.234,+60%,+51%
58003,Perfect Nozzles,0.817,+67%,+57%
58004,Gravity Igniter,0.325,+61%,+52%
58005,Gravity Dynamo,0.071,+57%,+50%
58006,Perfect Dynamo,0.389,+55%,+57%
58007,Antimatter Dynamo,0.278,+55%,+55%
58008,Perfect Diffuser,0.369,+56%,+56%
58009,Perfect Jets,0.234,+60%,+51%
58010,Perfect Nozzles,0.528,+62%,+55%
58011,Perfect Turbine,0.0,+55%,+50%
58012,Antimatter Turbine,0.0,+55%,+50%
58013,Antimatter Igniter,0.31,+59%,+53%
58014,Plutonium Jets,0.0,+55%,+50%
58015,Gravity Jets,0.107,+58%,+50%
58016,Gravity Dynamo,0.111,+55%,+52%
58017,Antimatter Turbine,0.167,+55%,+53%
58018,Antimatter Pump,0.31,+59%,+53%
58019,Antimatter Pump,0.706,+67%,+55%
58020,Antimatter Jets,0.167,+55%,+53%
58021,Antimatter Pump,0.127,+57%,+51%
58022,Plutonium Jets,0.464,+68%,+50%
58023,Gravity Igniter,0.635,+65%,+55%
58024,Plutonium Tanks,0.73,+63%,+58%
58025,Perfect Jets,0.563,+63%,+55%
58026,Plutonium Tanks,0.496,+58%,+57%
58027,Supersonic Pump,0.929,+67%,+59%
58028,Gravity Igniter,0.853,+68%,+57%
58029,Supersonic Pump,0.69,+65%,+56%
58030,Gravity Combustion Unit,0.127,+57%,+51%
58031,Antimatter Dynamo,0.25,+62%,+50%
58032,Antimatter Tanks,0.488,+64%,+53%
58033,Perfect Igniter,0.433,+64%,+52%
58034,Gravity Dynamo,0.595,+67%,+53%
58035,Antimatter Dynamo,0.25,+62%,+50%
58036,Plutonium Turbine,0.631,+68%,+53%
58037,Plutonium Dynamo,0.44,+58%,+56%
58038,Supersonic Igniter,0.643,+59%,+59%
58039,Antimatter Nozzles,0.294,+57%,+54%
58040,Plutonium Dynamo,0.234,+60%,+51%
58041,Plutonium Igniter,0.179,+60%,+50%
