Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
39853,Bypass Pump,0.107,,+18%
39854,Catalyst Igniter,0.0,,+15%
39855,Bypass Nozzles,0.286,,+23%
39856,Catalyst Dynamo,0.286,+25%,+18%
39857,Catalyst Jets,0.429,+32%,
39858,Bypass Igniter,0.357,,+25%
39859,Bypass Jets,0.25,,+22%
39860,Uranium Combustion Unit,0.357,,+25%
39861,Bypass Jets,0.0,+20%,
39862,Uranium Dynamo,0.036,,+16%
39863,Plasma Nozzles,0.0,+20%,
39864,Uranium Combustion Unit,0.0,+20%,
39865,Uranium Nozzles,0.036,+21%,
39866,Uranium Exhaust,0.107,,+18%
39867,Uranium Diffuser,0.321,,+24%
39868,Uranium Nozzles,0.0,+20%,
39869,Plasma Pump,0.0,,+15%
39870,Uranium Tanks,0.107,,+18%
39871,Catalyst Tanks,0.143,+24%,
39872,Plasma Exhaust,0.143,,+19%
39873,Catalyst Tanks,0.464,+33%,
39874,Uranium Pump,0.464,+20%,+28%
39875,Catalyst Tanks,0.036,,+16%
39876,Catalyst Diffuser,0.286,,+23%
39877,Plasma Pump,0.357,+30%,
39878,Bypass Jets,0.0,+20%,
39879,Uranium Jets,0.036,+21%,
39880,Plasma Igniter,0.464,+33%,
39881,Uranium Dynamo,0.036,+21%,
39882,Plasma Turbine,0.286,,+23%
39883,Uranium Tanks,0.536,+23%,+27%
39884,Uranium Exhaust,0.107,,+18%
39885,Bypass Diffuser,0.179,+25%,+15%
39886,Plasma Jets,0.0,,+15%
39887,Uranium Combustion Unit,0.357,,+25%
39888,Uranium Jets,0.0,,+15%
39889,Bypass Combustion Unit,0.393,,+26%
39890,Uranium Exhaust,0.143,,+19%
39891,Uranium Igniter,0.071,+22%,
39892,Uranium Nozzles,0.107,+23%,
39893,Bypass Tanks,0.036,,+16%
39894,Uranium Igniter,0.393,,+26%
39895,Uranium Igniter,0.25,+27%,
39896,Plasma Combustion Unit,0.357,+30%,
39897,Uranium Pump,0.321,+29%,
39898,Catalyst Dynamo,0.036,+21%,
39899,Plasma Nozzles,0.143,+24%,
39900,Catalyst Jets,0.429,,+27%
39901,Plasma Nozzles,0.357,,+25%
39902,Uranium Pump,0.0,+20%,
39903,Uranium Nozzles,0.429,+32%,+15%
39904,Catalyst Igniter,0.429,,+27%
39905,Catalyst Diffuser,0.0,,+15%
39906,Plasma Diffuser,0.0,+20%,
39907,Uranium Nozzles,0.071,,+17%
39908,Uranium Tanks,0.0,,+15%
39909,Plasma Jets,0.286,+28%,
39910,Catalyst Combustion Unit,0.143,+24%,
39911,Plasma Turbine,0.0,+20%,
39912,Uranium Jets,0.321,,+24%
39913,Uranium Igniter,0.321,,+24%
39914,Catalyst Nozzles,0.0,+20%,
39915,Uranium Dynamo,0.321,+29%,
39916,Plasma Pump,0.0,+20%,
39917,Bypass Nozzles,0.0,+20%,
39918,Bypass Diffuser,0.179,,+20%
39919,Plasma Igniter,0.357,+30%,
39920,Bypass Tanks,0.0,,+15%
39921,Catalyst Dynamo,0.179,+23%,+17%
39922,Plasma Jets,0.464,,+28%
39923,Bypass Tanks,0.464,,+28%
39924,Bypass Dynamo,0.0,,+15%
39925,Bypass Tanks,0.143,+24%,
39926,Uranium Jets,0.429,+32%,
39927,Plasma Dynamo,0.107,+23%,
39928,Uranium Pump,0.0,,+15%
39929,Catalyst Jets,0.357,+20%,+25%
39930,Catalyst Diffuser,0.25,+21%,+21%
39931,Uranium Combustion Unit,0.071,,+17%
39932,Plasma Igniter,0.036,+21%,
39933,Plasma Nozzles,0.036,+21%,
39934,Uranium Igniter,0.0,+20%,
39935,Plasma Diffuser,0.5,,+29%
39936,Uranium Dynamo,0.393,+31%,
39937,Catalyst Pump,0.0,,+15%
39938,Plasma Nozzles,0.179,,+20%
39939,Catalyst Jets,0.0,+20%,
39940,Uranium Tanks,0.036,,+16%
39941,Uranium Nozzles,0.286,+28%,+15%
39942,Uranium Nozzles,0.036,,+16%
39943,Bypass Dynamo,0.0,,+15%
39944,Uranium Combustion Unit,0.393,+31%,
39945,Plasma Pump,0.0,+20%,
39946,Uranium Nozzles,0.0,+20%,
39947,Catalyst Igniter,0.643,+24%,+29%
39948,Bypass Combustion Unit,0.143,+24%,
39949,Catalyst Combustion Unit,0.143,,+19%
39950,Bypass Turbine,0.25,+27%,
39951,Uranium Exhaust,0.036,,+16%
39952,Uranium Nozzles,0.036,,+16%
39953,Bypass Igniter,0.357,+30%,+15%
39954,Catalyst Igniter,0.036,+21%,
39955,Plasma Tanks,0.107,+23%,+15%
39956,Uranium Tanks,0.464,,+28%
39957,Uranium Pump,0.0,+20%,
39958,Uranium Tanks,0.143,+24%,
39959,Catalyst Igniter,0.0,,+15%
39960,Plasma Igniter,0.429,+25%,+22%
39961,Catalyst Diffuser,0.071,,+17%
39962,Catalyst Diffuser,0.036,+21%,
39963,Catalyst Igniter,0.0,+20%,
39964,Catalyst Tanks,0.143,,+19%
39965,Uranium Dynamo,0.107,+23%,
39966,Catalyst Igniter,0.0,,+15%
39967,Uranium Nozzles,0.036,,+16%
39968,Catalyst Exhaust,0.071,+22%,
39969,Bypass Turbine,0.0,+20%,
39970,Uranium Combustion Unit,0.036,+21%,
39971,Uranium Pump,0.0,,+15%
39972,Bypass Pump,0.214,+26%,
39973,Plasma Combustion Unit,0.357,,+25%
39974,Catalyst Dynamo,0.464,+33%,
39975,Catalyst Nozzles,0.107,+23%,
39976,Catalyst Jets,0.0,,+15%
39977,Bypass Pump,0.5,,+29%
39978,Uranium Jets,0.143,+24%,
39979,Uranium Combustion Unit,0.214,+26%,
39980,Uranium Diffuser,0.036,+21%,
39981,Plasma Exhaust,0.179,,+20%
39982,Plasma Igniter,0.429,,+27%
39983,Uranium Jets,0.107,+23%,
39984,Catalyst Exhaust,0.464,+33%,
39985,Catalyst Exhaust,0.393,+31%,
39986,Bypass Igniter,0.429,+32%,
39987,Catalyst Jets,0.071,,+17%
39988,Uranium Turbine,0.286,,+23%
39989,Bypass Diffuser,0.179,+25%,
39990,Uranium Dynamo,0.071,+22%,
39991,Bypass Diffuser,0.071,+20%,+17%
39992,Uranium Combustion Unit,0.464,,+28%
39993,Catalyst Exhaust,0.5,+34%,
39994,Bypass Diffuser,0.0,+20%,
39995,Uranium Diffuser,0.286,+28%,
39996,Plasma Dynamo,0.0,,+15%
39997,Uranium Diffuser,0.25,+27%,
39998,Uranium Exhaust,0.25,+27%,
39999,Catalyst Exhaust,0.214,+26%,
40000,Uranium Combustion Unit,0.0,+20%,
40001,Uranium Diffuser,0.071,,+17%
40002,Bypass Dynamo,0.036,+21%,
40003,Plasma Dynamo,0.0,+20%,
40004,Catalyst Pump,0.0,+20%,
40005,Bypass Diffuser,0.286,+28%,
40006,Bypass Jets,0.143,+24%,
40007,Plasma Tanks,0.036,,+16%
40008,Uranium Pump,0.0,,+15%
40009,Uranium Igniter,0.071,+22%,
40010,Catalyst Exhaust,0.286,+28%,
40011,Uranium Turbine,0.214,+26%,
40012,Uranium Pump,0.214,,+21%
40013,Uranium Pump,0.036,,+16%
40014,Uranium Igniter,0.0,+20%,
40015,Plasma Dynamo,0.036,+21%,
40016,Uranium Nozzles,0.143,,+19%
40017,Uranium Exhaust,0.107,,+18%
40018,Catalyst Diffuser,0.0,+20%,
40019,Uranium Igniter,0.179,,+20%
40020,Uranium Diffuser,0.393,+29%,+17%
40021,Plasma Turbine,0.179,+25%,
40022,Uranium Diffuser,0.0,+20%,
40023,Bypass Exhaust,0.143,+20%,+19%
40024,Bypass Jets,0.143,+24%,
40025,Uranium Pump,0.0,,+15%
40026,Plasma Tanks,0.0,,+15%
40027,Catalyst Turbine,0.036,+21%,
40028,Uranium Diffuser,0.107,,+18%
40029,Catalyst Turbine,0.214,+26%,
40030,Uranium Diffuser,0.357,,+25%
40031,Bypass Diffuser,0.0,,+15%
40032,Plasma Diffuser,0.0,,+15%
40033,Uranium Turbine,0.036,+21%,
40034,Catalyst Exhaust,0.0,,+15%
40035,Uranium Exhaust,0.214,+26%,
40036,Catalyst Turbine,0.071,,+17%
40037,Plasma Dynamo,0.036,+21%,
40038,Uranium Diffuser,0.036,+21%,
40039,Plasma Tanks,0.321,+29%,
40040,Uranium Combustion Unit,0.357,+30%,
40041,Bypass Dynamo,0.071,,+17%
40042,Plasma Pump,0.036,+21%,
40043,Catalyst Combustion Unit,0.107,+23%,
40044,Uranium Jets,0.0,+20%,+15%
40045,Bypass Exhaust,0.179,+25%,
40046,Plasma Combustion Unit,0.357,+30%,
40047,Plasma Nozzles,0.321,+29%,
40048,Uranium Nozzles,0.393,,+26%
40049,Plasma Igniter,0.071,,+17%
40050,Plasma Jets,0.571,+31%,+20%
40051,Uranium Turbine,0.429,+32%,
40052,Uranium Turbine,0.0,+20%,
40053,Plasma Diffuser,0.214,+26%,
40054,Uranium Pump,0.036,+21%,
40055,Catalyst Igniter,0.071,+22%,
40056,Uranium Dynamo,0.179,+25%,
40057,Plasma Dynamo,0.036,,+16%
40058,Bypass Nozzles,0.429,+32%,
40059,Uranium Tanks,0.071,,+17%
40060,Uranium Tanks,0.0,+20%,
40061,Bypass Turbine,0.464,+33%,
40062,Bypass Diffuser,0.107,,+18%
40063,Bypass Pump,0.464,+33%,
40064,Catalyst Turbine,0.179,+25%,
40065,Uranium Diffuser,0.143,,+19%
40066,Uranium Exhaust,0.286,,+23%
40067,Uranium Diffuser,0.143,+23%,+16%
40068,Uranium Jets,0.321,,+24%
40069,Bypass Igniter,0.071,,+17%
40070,Catalyst Combustion Unit,0.25,+27%,+15%
40071,Bypass Igniter,0.036,+21%,
40072,Uranium Nozzles,0.5,+34%,
40073,Uranium Exhaust,0.036,,+16%
40074,Uranium Igniter,0.0,+20%,
40075,Bypass Pump,0.214,+26%,
40076,Uranium Exhaust,0.143,+24%,
40077,Plasma Igniter,0.179,+25%,+15%
40078,Bypass Tanks,0.0,,+15%
40079,Plasma Turbine,0.0,+20%,
40080,Plasma Exhaust,0.286,,+23%
40081,Plasma Nozzles,0.036,+21%,
40082,Plasma Nozzles,0.036,,+16%
40083,Uranium Turbine,0.571,+31%,+20%
40084,Catalyst Igniter,0.25,,+22%
40085,Plasma Nozzles,0.107,+23%,
40086,Plasma Turbine,0.036,,+16%
40087,Uranium Exhaust,0.036,,+16%
40088,Catalyst Nozzles,0.321,+29%,
40089,Uranium Dynamo,0.25,+27%,
40090,Bypass Tanks,0.071,+22%,
40091,Bypass Exhaust,0.036,+21%,
40092,Uranium Nozzles,0.464,+33%,
40093,Uranium Diffuser,0.25,+27%,
40094,Uranium Jets,0.464,,+28%
40095,Uranium Pump,0.143,+20%,+19%
40096,Plasma Dynamo,0.464,+27%,+21%
40097,Bypass Pump,0.321,,+24%
40098,Uranium Igniter,0.036,+21%,
40099,Catalyst Exhaust,0.357,,+25%
40100,Plasma Diffuser,0.143,+24%,
40101,Bypass Nozzles,0.429,+32%,
40102,Plasma Nozzles,0.357,+30%,
40103,Plasma Dynamo,0.5,,+29%
40104,Uranium Exhaust,0.071,,+17%
40105,Plasma Dynamo,0.357,+30%,
40106,Bypass Igniter,0.179,+25%,
40107,Plasma Diffuser,0.071,+22%,
40108,Uranium Exhaust,0.0,+20%,
40109,Bypass Nozzles,0.0,,+15%
40110,Bypass Combustion Unit,0.0,+20%,
40111,Plasma Combustion Unit,0.0,+20%,
40112,Uranium Tanks,0.286,+28%,
40113,Bypass Dynamo,0.143,,+19%
40114,Uranium Turbine,0.179,,+20%
40115,Plasma Tanks,0.0,+20%,
40116,Plasma Igniter,0.036,+21%,
40117,Plasma Combustion Unit,0.036,,+16%
40118,Catalyst Jets,0.036,+21%,
40119,Bypass Tanks,0.464,+33%,
40120,Bypass Exhaust,0.036,+21%,
40121,Catalyst Dynamo,0.0,+20%,
40122,Plasma Exhaust,0.0,+20%,
40123,Catalyst Nozzles,0.357,,+25%
40124,Uranium Nozzles,0.214,,+21%
40125,Bypass Jets,0.071,+22%,+15%
40126,Uranium Nozzles,0.393,+31%,
40127,Uranium Combustion Unit,0.071,,+17%
40128,Catalyst Dynamo,0.071,+22%,
40129,Catalyst Exhaust,0.071,+22%,
40130,Catalyst Diffuser,0.0,,+15%
40131,Plasma Diffuser,0.143,+24%,
40132,Uranium Dynamo,0.179,+25%,
40133,Catalyst Exhaust,0.393,+31%,
40134,Bypass Jets,0.143,+24%,
40135,Bypass Diffuser,0.464,+33%,
40136,Uranium Turbine,0.107,,+18%
40137,Bypass Tanks,0.0,+20%,
40138,Uranium Diffuser,0.429,+32%,
40139,Uranium Tanks,0.0,+20%,+15%
40140,Uranium Nozzles,0.25,+27%,
40141,Bypass Jets,0.464,,+28%
40142,Uranium Dynamo,0.0,+20%,
40143,Uranium Pump,0.0,+20%,
40144,Bypass Jets,0.357,+30%,
40145,Uranium Pump,0.357,,+25%
40146,Uranium Jets,0.036,,+16%
40147,Uranium Diffuser,0.143,+24%,
40148,Catalyst Combustion Unit,0.179,,+20%
40149,Uranium Pump,0.143,,+19%
40150,Bypass Igniter,0.25,+27%,
40151,Uranium Nozzles,0.0,+20%,
40152,Uranium Jets,0.25,+27%,
40153,Bypass Combustion Unit,0.393,+31%,
40154,Uranium Combustion Unit,0.25,+27%,
40155,Uranium Tanks,0.607,+23%,+29%
40156,Catalyst Pump,0.0,,+15%
40157,Uranium Diffuser,0.036,+21%,
40158,Catalyst Pump,0.214,+26%,
40159,Uranium Tanks,0.0,,+15%
40160,Uranium Turbine,0.286,+28%,
40161,Plasma Igniter,0.107,,+18%
40162,Uranium Diffuser,0.536,+21%,+29%
40163,Bypass Turbine,0.0,+20%,
40164,Bypass Nozzles,0.0,,+15%
40165,Plasma Dynamo,0.464,,+28%
40166,Plasma Turbine,0.0,+20%,
40167,Bypass Dynamo,0.107,+23%,
40168,Uranium Dynamo,0.429,+32%,
40169,Catalyst Diffuser,0.0,,+15%
40170,Bypass Combustion Unit,0.357,,+25%
40171,Bypass Turbine,0.286,+28%,
40172,Bypass Exhaust,0.286,+24%,+19%
40173,Plasma Dynamo,0.143,+23%,+16%
40174,Bypass Tanks,0.036,,+16%
40175,Plasma Turbine,0.107,+23%,
40176,Bypass Turbine,0.464,+28%,+20%
40177,Bypass Exhaust,0.0,,+15%
40178,Catalyst Jets,0.357,+30%,
40179,Bypass Diffuser,0.286,+28%,
40180,Catalyst Dynamo,0.357,,+25%
40181,Plasma Jets,0.429,+31%,+16%
40182,Catalyst Nozzles,0.0,+20%,
40183,Bypass Diffuser,0.0,,+15%
40184,Uranium Jets,0.25,,+22%
40185,Catalyst Combustion Unit,0.036,+21%,
40186,Uranium Pump,0.214,+26%,
40187,Uranium Diffuser,0.464,,+28%
40188,Bypass Combustion Unit,0.0,,+15%
40189,Plasma Pump,0.036,+21%,
40190,Bypass Diffuser,0.107,+23%,
40191,Uranium Exhaust,0.214,+26%,
40192,Bypass Pump,0.071,+22%,
40193,Uranium Nozzles,0.357,+30%,
40194,Bypass Dynamo,0.0,+20%,
40195,Uranium Combustion Unit,0.25,+20%,+22%
40196,Uranium Diffuser,0.179,+25%,
40197,Uranium Pump,0.5,+34%,
40198,Plasma Dynamo,0.036,,+16%
40199,Uranium Pump,0.357,,+25%
40200,Plasma Nozzles,0.393,+20%,+26%
40201,Uranium Diffuser,0.107,,+18%
40202,Uranium Combustion Unit,0.036,,+16%
40203,Catalyst Combustion Unit,0.107,,+18%
40204,Plasma Turbine,0.321,+29%,
40205,Catalyst Pump,0.0,+20%,
40206,Uranium Dynamo,0.0,+20%,
40207,Uranium Dynamo,0.429,+26%,+21%
40208,Uranium Combustion Unit,0.036,+21%,
40209,Catalyst Exhaust,0.0,+20%,
40210,Uranium Turbine,0.0,,+15%
40211,Catalyst Pump,0.321,,+24%
40212,Catalyst Nozzles,0.0,+20%,
40213,Uranium Combustion Unit,0.0,+20%,
40214,Plasma Pump,0.071,+22%,
40215,Catalyst Igniter,0.464,,+28%
40216,Bypass Tanks,0.143,,+19%
40217,Catalyst Tanks,0.536,+21%,+29%
40218,Uranium Pump,0.0,+20%,
40219,Uranium Exhaust,0.429,,+27%
40220,Uranium Pump,0.429,+32%,
40221,Catalyst Dynamo,0.107,,+18%
40222,Uranium Exhaust,0.0,+20%,
40223,Bypass Combustion Unit,0.25,+27%,
40224,Bypass Nozzles,0.464,,+28%
40225,Uranium Turbine,0.321,+29%,
40226,Uranium Tanks,0.0,+20%,
40227,Uranium Turbine,0.214,,+21%
40228,Catalyst Pump,0.5,+33%,+16%
40229,Bypass Tanks,0.0,,+15%
40230,Uranium Igniter,0.393,+31%,+15%
40231,Plasma Jets,0.143,+24%,
40232,Bypass Exhaust,0.429,+32%,
40233,Uranium Nozzles,0.036,,+16%
40234,Uranium Diffuser,0.429,,+27%
40235,Plasma Igniter,0.071,+22%,
40236,Catalyst Combustion Unit,0.464,+33%,
40237,Uranium Pump,0.214,,+21%
40238,Uranium Tanks,0.357,,+25%
40239,Uranium Combustion Unit,0.143,+24%,+15%
40240,Uranium Pump,0.036,,+16%
40241,Uranium Igniter,0.0,+20%,
40242,Bypass Exhaust,0.071,,+17%
40243,Uranium Nozzles,0.036,,+16%
40244,Catalyst Jets,0.536,+30%,+20%
40245,Plasma Combustion Unit,0.036,+21%,
40246,Plasma Combustion Unit,0.036,,+16%
40247,Bypass Combustion Unit,0.321,+29%,
40248,Plasma Jets,0.0,+20%,+15%
40249,Uranium Jets,0.0,+20%,+15%
40250,Bypass Pump,0.25,,+22%
40251,Plasma Dynamo,0.286,+28%,
40252,Bypass Igniter,0.107,+23%,
40253,Uranium Diffuser,0.25,+27%,
40254,Catalyst Dynamo,0.0,,+15%
40255,Uranium Tanks,0.357,,+25%
40256,Plasma Jets,0.0,,+15%
40257,Uranium Tanks,0.107,,+18%
40258,Uranium Tanks,0.286,+28%,
40259,Catalyst Nozzles,0.071,,+17%
40260,Catalyst Exhaust,0.0,+20%,
40261,Uranium Tanks,0.321,+29%,
40262,Plasma Jets,0.107,+23%,
40263,Plasma Jets,0.429,+32%,
40264,Bypass Nozzles,0.0,,+15%
40265,Bypass Jets,0.214,+26%,
40266,Catalyst Dynamo,0.0,,+15%
40267,Bypass Turbine,0.0,+20%,
40268,Uranium Nozzles,0.107,+23%,
40269,Catalyst Combustion Unit,0.0,,+15%
40270,Uranium Pump,0.036,,+16%
40271,Plasma Dynamo,0.607,+28%,+24%
40272,Bypass Pump,0.5,,+29%
40273,Catalyst Combustion Unit,0.071,+22%,
40274,Catalyst Jets,0.321,,+24%
40275,Bypass Turbine,0.429,+32%,
40276,Uranium Pump,0.464,,+28%
40277,Uranium Diffuser,0.286,+28%,
40278,Catalyst Tanks,0.286,+28%,
40279,Uranium Igniter,0.393,+31%,
40280,Plasma Nozzles,0.393,+31%,
40281,Uranium Diffuser,0.179,,+20%
40282,Bypass Turbine,0.036,+21%,
40283,Catalyst Pump,0.0,+20%,
40284,Uranium Combustion Unit,0.179,,+20%
40285,Uranium Diffuser,0.214,,+21%
40286,Uranium Tanks,0.036,+21%,+15%
40287,Bypass Nozzles,0.071,+20%,+17%
40288,Catalyst Turbine,0.036,,+16%
40289,Catalyst Exhaust,0.464,+33%,
40290,Plasma Pump,0.0,+20%,
40291,Uranium Exhaust,0.0,+20%,
40292,Catalyst Pump,0.357,+30%,
40293,Bypass Tanks,0.179,,+20%
40294,Uranium Combustion Unit,0.071,,+17%
40295,Bypass Nozzles,0.286,,+23%
40296,Catalyst Turbine,0.214,+26%,
40297,Bypass Dynamo,0.107,+23%,
40298,Catalyst Dynamo,0.143,+20%,+19%
40299,Uranium Tanks,0.107,,+18%
40300,Plasma Diffuser,0.321,,+24%
40301,Plasma Igniter,0.143,+24%,
40302,Uranium Exhaust,0.036,+21%,
40303,Plasma Turbine,0.179,,+20%
40304,Bypass Nozzles,0.107,+23%,
40305,Uranium Tanks,0.393,,+26%
40306,Uranium Tanks,0.5,,+29%
40307,Uranium Diffuser,0.286,,+23%
40308,Catalyst Nozzles,0.0,+20%,
40309,Uranium Nozzles,0.0,+20%,
40310,Bypass Nozzles,0.0,+20%,
40311,Catalyst Turbine,0.0,+20%,
40312,Catalyst Igniter,0.429,+32%,
40313,Catalyst Jets,0.393,+31%,
40314,Bypass Nozzles,0.0,+20%,
40315,Catalyst Nozzles,0.393,+31%,
40316,Uranium Tanks,0.107,+23%,
40317,Uranium Combustion Unit,0.0,,+15%
40318,Plasma Tanks,0.321,+29%,
40319,Bypass Pump,0.393,+31%,
40320,Bypass Turbine,0.107,+23%,
40321,Catalyst Pump,0.0,,+15%
40322,Uranium Igniter,0.321,,+24%
40323,Uranium Nozzles,0.071,+22%,
40324,Plasma Pump,0.286,+28%,
40325,Catalyst Jets,0.0,+20%,
40326,Bypass Exhaust,0.286,+28%,
40327,Uranium Tanks,0.0,,+15%
40328,Uranium Nozzles,0.036,,+16%
40329,Uranium Igniter,0.107,+21%,+17%
40330,Catalyst Igniter,0.357,,+25%
40331,Uranium Combustion Unit,0.286,,+23%
40332,Bypass Igniter,0.0,,+15%
40333,Catalyst Igniter,0.429,+32%,
40334,Uranium Turbine,0.107,,+18%
40335,Uranium Nozzles,0.214,+26%,
40336,Catalyst Exhaust,0.0,,+15%
40337,Uranium Tanks,0.143,,+19%
40338,Uranium Pump,0.179,,+20%
40339,Bypass Tanks,0.179,+25%,
40340,Catalyst Pump,0.143,+24%,
40341,Plasma Nozzles,0.0,,+15%
40342,Uranium Igniter,0.071,+22%,
40343,Uranium Diffuser,0.0,+20%,
40344,Bypass Exhaust,0.0,,+15%
40345,Uranium Jets,0.0,+20%,
40346,Bypass Combustion Unit,0.0,,+15%
40347,Uranium Nozzles,0.0,,+15%
40348,Bypass Exhaust,0.0,,+15%
40349,Uranium Igniter,0.0,,+15%
40350,Bypass Nozzles,0.0,,+15%
40351,Uranium Igniter,0.0,+20%,
40352,Bypass Nozzles,0.25,,+22%
40353,Catalyst Jets,0.393,,+26%
40354,Uranium Combustion Unit,0.179,+25%,
40355,Bypass Igniter,0.321,+29%,
40356,Catalyst Exhaust,0.571,+23%,+28%
40357,Uranium Jets,0.0,+20%,
40358,Catalyst Pump,0.321,+29%,
40359,Uranium Nozzles,0.143,+24%,
40360,Uranium Diffuser,0.5,+34%,
40361,Catalyst Igniter,0.036,+21%,
40362,Uranium Jets,0.107,+23%,
40363,Uranium Tanks,0.179,+25%,
40364,Plasma Combustion Unit,0.393,+31%,
40365,Bypass Tanks,0.0,+20%,
40366,Bypass Diffuser,0.179,,+20%
40367,Plasma Igniter,0.107,,+18%
40368,Bypass Turbine,0.071,+22%,
40369,Uranium Exhaust,0.143,,+19%
40370,Plasma Nozzles,0.5,+25%,+24%
40371,Catalyst Tanks,0.214,,+21%
40372,Plasma Exhaust,0.357,+30%,
40373,Uranium Nozzles,0.179,,+20%
40374,Uranium Tanks,0.107,,+18%
40375,Catalyst Exhaust,0.071,+22%,
40376,Bypass Exhaust,0.143,+24%,
40377,Uranium Jets,0.464,+33%,
40378,Uranium Combustion Unit,0.464,,+28%
40379,Bypass Pump,0.214,+26%,
40380,Uranium Tanks,0.143,+24%,+15%
40381,Bypass Exhaust,0.0,+20%,
40382,Uranium Pump,0.321,+29%,
40383,Uranium Jets,0.143,+24%,
40384,Plasma Jets,0.179,+25%,
40385,Uranium Diffuser,0.5,,+29%
40386,Bypass Jets,0.0,,+15%
40387,Bypass Pump,0.036,+21%,
40388,Plasma Combustion Unit,0.0,+20%,
40389,Plasma Turbine,0.0,,+15%
40390,Uranium Diffuser,0.071,+22%,
40391,Uranium Jets,0.25,,+22%
40392,Bypass Jets,0.5,+33%,+16%
40393,Uranium Jets,0.107,,+18%
40394,Plasma Combustion Unit,0.0,,+15%
40395,Uranium Exhaust,0.179,+25%,
40396,Uranium Nozzles,0.25,+25%,+17%
40397,Bypass Combustion Unit,0.0,,+15%
40398,Bypass Combustion Unit,0.5,,+29%
40399,Uranium Diffuser,0.214,,+21%
40400,Uranium Exhaust,0.214,,+21%
40401,Uranium Turbine,0.357,,+25%
40402,Plasma Exhaust,0.429,+32%,
40403,Uranium Exhaust,0.0,+20%,
40404,Uranium Turbine,0.393,,+26%
40405,Catalyst Tanks,0.5,,+29%
40406,Catalyst Jets,0.0,,+15%
40407,Uranium Dynamo,0.107,,+18%
40408,Uranium Exhaust,0.0,,+15%
40409,Uranium Exhaust,0.464,+33%,
40410,Plasma Diffuser,0.179,,+20%
40411,Bypass Diffuser,0.0,+20%,
40412,Bypass Igniter,0.0,,+15%
40413,Uranium Exhaust,0.25,+20%,+22%
40414,Plasma Combustion Unit,0.0,,+15%
40415,Uranium Pump,0.036,,+16%
40416,Bypass Diffuser,0.0,,+15%
40417,Uranium Tanks,0.25,,+22%
40418,Plasma Tanks,0.464,+33%,
40419,Uranium Jets,0.107,,+18%
40420,Plasma Turbine,0.143,+24%,
40421,Plasma Combustion Unit,0.036,,+16%
40422,Catalyst Diffuser,0.0,,+15%
40423,Bypass Combustion Unit,0.25,+20%,+22%
40424,Plasma Turbine,0.179,,+20%
40425,Uranium Jets,0.036,+21%,
40426,Uranium Nozzles,0.0,,+15%
40427,Uranium Jets,0.25,+27%,
40428,Plasma Diffuser,0.143,+24%,
40429,Plasma Pump,0.036,,+16%
40430,Uranium Dynamo,0.321,,+24%
40431,Uranium Tanks,0.036,+21%,
40432,Plasma Diffuser,0.0,+20%,
40433,Bypass Diffuser,0.036,,+16%
40434,Uranium Jets,0.25,,+22%
40435,Uranium Turbine,0.179,+25%,
40436,Plasma Tanks,0.357,,+25%
40437,Uranium Combustion Unit,0.0,,+15%
40438,Uranium Diffuser,0.0,,+15%
40439,Uranium Dynamo,0.321,+29%,
40440,Uranium Igniter,0.0,,+15%
40441,Catalyst Jets,0.25,+20%,+22%
40442,Bypass Pump,0.964,+34%,+28%
40443,Plasma Jets,0.071,,+17%
40444,Bypass Jets,0.393,,+26%
40445,Uranium Tanks,0.143,+24%,
40446,Uranium Pump,0.571,+22%,+29%
40447,Uranium Exhaust,0.107,,+18%
40448,Catalyst Pump,0.321,+29%,
40449,Bypass Nozzles,0.321,+29%,
40450,Uranium Tanks,0.0,+20%,
40451,Uranium Pump,0.036,,+16%
40452,Uranium Tanks,0.036,,+16%
40453,Plasma Combustion Unit,0.214,+26%,
40454,Plasma Diffuser,0.0,,+15%
40455,Bypass Igniter,0.429,+32%,
40456,Plasma Combustion Unit,0.036,+21%,
40457,Plasma Igniter,0.107,+20%,+18%
40458,Uranium Tanks,0.0,+20%,
40459,Uranium Nozzles,0.143,,+19%
40460,Uranium Dynamo,0.5,,+29%
40461,Catalyst Jets,0.0,+20%,
40462,Bypass Jets,0.036,,+16%
40463,Uranium Combustion Unit,0.464,,+28%
40464,Uranium Tanks,0.071,+22%,
40465,Uranium Turbine,0.036,,+16%
40466,Plasma Pump,0.036,,+16%
40467,Catalyst Igniter,0.25,,+22%
40468,Bypass Turbine,0.036,+21%,
40469,Plasma Dynamo,0.179,,+20%
40470,Catalyst Turbine,0.071,,+17%
40471,Uranium Turbine,0.679,+26%,+28%
40472,Uranium Jets,0.143,,+19%
40473,Uranium Combustion Unit,0.0,,+15%
40474,Uranium Tanks,0.036,+21%,
40475,Bypass Jets,0.321,,+24%
40476,Plasma Igniter,0.179,,+20%
40477,Plasma Turbine,0.393,+31%,
40478,Uranium Exhaust,0.0,+20%,
40479,Uranium Dynamo,0.107,+23%,
40480,Bypass Igniter,0.393,,+26%
40481,Catalyst Igniter,0.036,+21%,
40482,Plasma Tanks,0.25,+27%,
40483,Uranium Jets,0.036,+21%,
40484,Uranium Igniter,0.0,+20%,+15%
40485,Uranium Diffuser,0.036,,+16%
40486,Uranium Turbine,0.0,+20%,
40487,Uranium Igniter,0.0,+20%,
40488,Catalyst Turbine,0.25,,+22%
