Seed,Name,Perfection,Product_Age,Product_Basevalue
43782,Gloaming Lavae,0.09393,50,233819
43783,Hopeless Spores,0.2335,80,410369
43784,Twitching Spores,0.07036,50,203998
43785,Hypnotic Gelsack,0.00527,30,121672
43786,Timeless Jelly,0.10144,20,243315
43787,Twitching Gelsack,0.12443,50,272402
43788,Unnerving Core,0.00752,30,124515
43789,Prismatic Core,0.30117,90,495981
43790,Twisted Sphere,0.05878,20,189354
43791,Eldritch Gem,0.00069,50,115867
43792,Dreadful Worms,0.40524,90,627624
43793,Dreadful Spores,0.2061,100,375708
43794,Twisted Tendril,0.11349,50,258563
43795,Eerie Organs,0.00262,40,118309
43796,Impossible Lavae,0.0479,50,175587
43797,Hopeless Globe,0.44872,100,682626
43798,Timeless Grubs,0.11536,40,260932
43799,Dripping Grubs,0.35667,90,566186
43800,Screaming Heart,0.1824,110,345731
43801,Woebegotten Worms,0.13204,30,282024
43802,Imagined Lavae,0.08837,30,226781
43803,Hypnotic Remains,0.42069,110,647167
43804,Writhing Lavae,0.20368,60,372651
43805,Twisted Worms,0.11155,20,256103
43806,Eldritch Gelsack,0.18528,90,349373
43807,Impossible Organs,0.01862,20,138552
43808,Grim Orb,0.20412,80,373204
43809,Frozen Orb,0.30881,80,505640
43810,Woebegotten Core,0.04218,40,168356
43811,Impossible Grubs,0.09532,20,235584
43812,Ominous Gelsack,0.22233,60,396245
43813,Haunted Remains,0.09022,50,229126
43814,Abyssal Remains,0.40656,110,629297
43815,Inverted Lavae,0.01387,30,132540
43816,Hypnotic Globe,0.01055,40,128344
43817,Dreadful Gem,0.19005,60,355409
43818,Twitching Gem,0.42249,80,649445
43819,Hopeless Jelly,0.20084,80,369054
43820,Eerie Gelsack,0.01547,30,134575
43821,Hopeless Worms,0.01032,50,128054
43822,Inverted Heart,0.89098,280,1242075
43823,Impossible Gem,0.87226,260,1218393
43824,Crying Gelsack,0.18711,60,351691
43825,Haunted Bio-Anomaly,0.34455,70,550855
43826,Hopeless Tendril,0.11768,40,263867
43827,Twitching Jelly,0.28191,90,471617
43828,Prismatic Jelly,0.83868,180,1175914
43829,Dripping Gelsack,0.32124,70,521359
43830,Screaming Lavae,0.1098,40,253900
43831,Chilling Eye,0.00853,30,125793
43832,Dreadful Grubs,0.4492,100,683233
43833,Woebegotten Grubs,0.0126,30,130943
43834,Lost Sample,0.11214,30,256849
43835,Twitching Jelly,0.02383,40,145141
43836,Eldritch Core,0.20778,90,377844
43837,Deathly Eye,0.12671,50,275288
43838,Haunted Jelly,0.10836,20,252073
43839,Twitching Grubs,0.01521,20,134236
43840,Eldritch Gelsack,0.00155,50,116960
43841,Gloaming Gelsack,0.22751,80,402800
43842,Ghastly Sample,0.08375,40,220940
43843,Eerie Sample,0.06237,20,193900
43844,Screaming Coils,0.1207,20,267682
43845,Timeless Globe,0.1131,30,258073
43846,Dreadful Heart,0.25393,70,436216
43847,Timeless Tendril,0.41946,80,645612
43848,Twisted Lavae,0.00344,30,119347
43849,Dripping Heart,0.10105,20,242831
43850,Woebegotten Grubs,0.00573,50,122246
43851,Timeless Worms,0.31638,100,515216
43852,Frozen Globe,0.08195,40,218662
43853,Ghastly Grubs,0.0955,50,235807
43854,Imagined Sample,0.25716,90,440306
43855,Deathly Gem,0.0293,40,152061
43856,Frozen Lavae,0.03789,40,162926
43857,Dripping Jelly,0.07701,50,212414
43858,Inverted Sphere,0.02001,50,140313
43859,Writhing Organs,0.00494,50,121244
43860,Impossible Tendril,0.22113,90,394727
43861,Ominous Bio-Anomaly,0.24447,60,424251
43862,Inverted Jelly,0.09809,50,239087
43863,Imagined Spores,0.03546,30,159851
43864,Unnerving Grubs,0.11401,20,259221
43865,Screaming Gem,0.81581,170,1146989
43866,Gloaming Tendril,0.02626,50,148224
43867,Eerie Lavae,0.33797,90,542524
43868,Twitching Tentacle,0.36211,90,573062
43869,Twitching Globe,0.03559,20,160022
43870,Twisted Gem,0.12774,50,276589
43871,Hypnotic Sphere,0.37359,100,587590
43872,Gloaming Coils,0.41691,80,642378
43873,Abyssal Sample,0.08515,50,222710
43874,Chilling Core,0.04748,30,175066
43875,Haunted Tentacle,0.09448,30,234516
43876,Abyssal Eye,0.03675,30,161488
43877,Grim Core,0.08538,20,223004
43878,Prismatic Gelsack,0.38652,100,603939
43879,Grim Gelsack,0.19702,70,364221
43880,Abandoned Grubs,0.0617,50,193047
43881,Hypnotic Organs,0.12739,50,276147
43882,Grim Heart,0.42991,110,658830
43883,Twitching Gem,0.23591,70,413425
43884,Abandoned Grubs,0.34949,110,557103
43885,Nightmarish Worms,0.02107,20,141651
43886,Floppy Jelly,0.04249,20,168753
43887,Eldritch Spores,0.01722,30,136784
43888,Screaming Heart,0.13628,20,287394
43889,Abyssal Sample,0.2502,80,431504
43890,Eldritch Coils,0.03541,50,159787
43891,Abyssal Gem,0.00176,20,117226
43892,Dripping Worms,0.0767,50,212027
43893,Eldritch Tentacle,0.075,30,209869
43894,Hypnotic Jelly,0.06243,40,193977
43895,Deathly Sample,0.0349,40,159151
43896,Prismatic Eye,0.43116,80,660411
43897,Twitching Orb,0.0217,40,142453
43898,Twisted Tendril,0.03165,20,155034
43899,Ghastly Lavae,0.2197,80,392920
43900,Grim Worms,0.26562,60,451009
43901,Ghastly Bio-Anomaly,0.20489,80,374178
43902,Abyssal Heart,0.30997,90,507112
43903,Deathly Spores,0.08322,30,220266
43904,Ghastly Lavae,0.10744,40,250916
43905,Lost Core,0.00814,40,125293
43906,Frozen Globe,0.02452,50,146023
43907,Eerie Coils,0.45233,90,687187
43908,Inverted Worms,0.10031,40,241891
43909,Woebegotten Globe,0.04691,30,174336
43910,Dreadful Jelly,0.07256,50,206782
43911,Unnerving Gem,0.10149,30,243379
43912,Hopeless Spores,0.07899,20,214915
43913,Frozen Tentacle,0.07115,30,205007
43914,Screaming Gelsack,0.1079,20,251488
43915,Haunted Bio-Anomaly,0.2835,80,473621
43916,Grim Organs,0.24174,110,420795
43917,Lost Gem,0.04366,40,170233
43918,Eldritch Organs,0.13471,50,285404
43919,Unnerving Spores,0.03898,20,164306
43920,Ghastly Eye,0.11377,50,258914
43921,Chilling Sphere,0.36009,60,570509
43922,Abandoned Gem,0.03908,20,164435
43923,Writhing Tentacle,0.12453,50,272532
43924,Eerie Sphere,0.06873,50,201941
43925,Imagined Orb,0.1204,50,267299
43926,Chilling Jelly,0.0682,20,201269
43927,Forlorn Bio-Anomaly,0.42222,60,649104
43928,Twisted Organs,0.09053,40,229521
43929,Grim Worms,0.04973,20,177906
43930,Dripping Jelly,0.21317,110,384660
43931,Grim Heart,0.21762,100,390280
43932,Abandoned Tentacle,0.0474,40,174966
43933,Dreadful Organs,0.04601,40,173208
43934,Twitching Globe,0.21871,110,391663
43935,Whispering Globe,0.0469,40,174325
43936,Eldritch Globe,0.10763,30,251156
43937,Deathly Spores,0.0105,40,128287
43938,Gloaming Orb,0.02982,50,152718
43939,Ominous Globe,0.04349,20,170011
43940,Screaming Tendril,0.0203,30,140678
43941,Frozen Sphere,0.30765,100,504170
43942,Ominous Remains,0.35041,80,558269
43943,Chilling Grubs,0.03213,20,155644
43944,Woebegotten Tendril,0.10196,50,243982
43945,Crying Tendril,0.23061,100,406719
43946,Whispering Grubs,0.45095,60,685440
43947,Woebegotten Organs,0.04696,50,174403
43948,Whispering Gelsack,0.20328,90,372145
43949,Grim Gem,0.20451,60,373700
43950,Nightmarish Eye,0.44204,100,674172
43951,Timeless Tentacle,0.00561,30,122096
43952,Whispering Sample,0.07445,40,209181
43953,Whispering Lavae,0.25495,100,437502
43954,Unnerving Coils,0.06669,50,199358
43955,Ghastly Lavae,0.08341,50,220515
43956,Frozen Tentacle,0.11745,50,263576
43957,Dripping Grubs,0.30905,110,505944
43958,Floppy Sample,0.33701,110,541318
43959,Eerie Tendril,0.09941,20,240752
43960,Chilling Lavae,0.88509,140,1234628
43961,Impossible Core,0.04897,30,176952
43962,Grim Gelsack,0.11956,50,266246
43963,Eerie Bio-Anomaly,0.26405,90,449023
43964,Hypnotic Gem,0.43132,70,660617
43965,Gloaming Gelsack,0.06228,20,193787
43966,Screaming Tentacle,0.08005,40,216266
43967,Eerie Bio-Anomaly,0.39775,110,618152
43968,Impossible Eye,0.02718,30,149381
43969,Eerie Gem,0.33444,100,538060
43970,Forlorn Orb,0.04225,50,168448
43971,Screaming Tendril,0.04024,50,165901
43972,Eerie Orb,0.22721,110,402422
43973,Unnerving Globe,0.04573,20,172851
43974,Ghastly Jelly,0.00729,30,124223
43975,Abyssal Eye,0.26744,100,453308
43976,Eldritch Orb,0.32967,80,532033
43977,Imagined Sphere,0.02201,40,142839
43978,Forlorn Heart,0.26072,110,444808
43979,Nightmarish Eye,0.0195,50,139666
43980,Ghastly Grubs,0.42147,100,648150
43981,Chilling Worms,0.3715,90,584944
43982,Screaming Tendril,0.31754,110,516681
43983,Abyssal Coils,0.43423,80,664294
43984,Impossible Bio-Anomaly,0.01725,40,136823
43985,Haunted Lavae,0.06312,30,194849
43986,Eldritch Sample,0.41885,60,644844
43987,Nightmarish Worms,0.41389,100,638558
43988,Imagined Heart,0.21643,90,388780
43989,Ominous Orb,0.01378,20,132436
43990,Dripping Orb,0.03304,30,156800
43991,Screaming Remains,0.10912,50,253039
43992,Eerie Orb,0.05663,30,186634
43993,Inverted Sphere,0.10819,50,251853
43994,Timeless Orb,0.34535,110,551866
43995,Eldritch Tentacle,0.05161,40,180285
43996,Deathly Worms,0.05445,40,183875
43997,Whispering Worms,0.19586,70,362757
43998,Twitching Remains,0.02667,40,148743
43999,Haunted Globe,0.09325,40,232961
44000,Chilling Organs,0.84156,200,1179559
44001,Chilling Tentacle,0.01667,30,136092
44002,Deathly Bio-Anomaly,0.30622,60,502359
44003,Abandoned Coils,0.01388,40,132558
44004,Floppy Heart,0.05589,40,185700
44005,Eerie Orb,0.05024,30,178547
44006,Grim Lavae,0.24155,110,420556
44007,Imagined Coils,0.74853,180,1061875
44008,Twitching Sphere,0.05239,50,181268
44009,Unnerving Heart,0.10931,50,253277
44010,Chilling Organs,0.2441,80,423784
44011,Woebegotten Orb,0.33436,110,537960
44012,Floppy Organs,0.267,110,452746
44013,Eerie Bio-Anomaly,0.43818,110,669285
44014,Woebegotten Spores,0.21198,110,383152
44015,Hypnotic Gem,0.3114,90,508911
44016,Deathly Tentacle,0.18707,80,351636
44017,Forlorn Bio-Anomaly,0.3915,70,610237
44018,Grim Sphere,0.39892,80,619632
44019,Unnerving Lavae,0.03585,40,160353
44020,Floppy Organs,0.04501,30,171939
44021,Hypnotic Bio-Anomaly,0.0279,40,150290
44022,Nightmarish Grubs,0.0082,50,125373
44023,Timeless Orb,0.04661,40,173955
44024,Eerie Coils,0.07263,30,206880
44025,Chilling Eye,0.40836,110,631567
44026,Screaming Globe,0.3472,90,554205
44027,Unnerving Jelly,0.44912,80,683123
44028,Whispering Heart,0.729,140,1037173
44029,Ominous Gelsack,0.05341,30,182569
44030,Haunted Globe,0.3135,110,511566
44031,Frozen Gem,0.03071,40,153845
44032,Ominous Orb,0.05975,50,190584
44033,Twitching Coils,0.29516,110,488371
44034,Dreadful Organs,0.10256,30,244731
44035,Floppy Coils,0.04718,50,174688
44036,Frozen Gelsack,0.97904,280,1353471
44037,Screaming Tendril,0.40041,100,621516
44038,Whispering Bio-Anomaly,0.0024,40,118034
44039,Frozen Heart,0.44893,80,682893
44040,Screaming Core,0.23773,70,415721
44041,Hopeless Sphere,0.00793,40,125037
44042,Screaming Sphere,0.02199,40,142817
44043,Crying Worms,0.20751,110,377492
44044,Dreadful Grubs,0.393,110,612132
44045,Forlorn Spores,0.26519,60,450464
44046,Gloaming Orb,0.27711,90,465540
44047,Imagined Globe,0.01359,20,132197
44048,Ghastly Sample,0.28114,90,470636
44049,Imagined Tendril,0.10944,20,253443
44050,Hopeless Tendril,0.10583,30,248879
44051,Dripping Jelly,0.06309,40,194812
44052,Hypnotic Lavae,0.383,90,599488
44053,Gloaming Jelly,0.04875,30,176673
44054,Haunted Jelly,0.28525,90,475835
44055,Forlorn Lavae,0.24159,110,420602
44056,Frozen Lavae,0.29054,60,482533
44057,Chilling Organs,0.00975,50,127334
44058,Dreadful Eye,0.0277,30,150042
44059,Eldritch Lavae,0.04262,50,168916
44060,Dripping Sample,0.2213,100,394939
44061,Dripping Tentacle,0.04567,40,172776
44062,Eldritch Orb,0.289,70,480575
44063,Dreadful Globe,0.06284,50,194494
44064,Abyssal Heart,0.2088,100,379132
44065,Abyssal Sphere,0.75302,220,1067559
44066,Eldritch Sphere,0.01784,20,137567
44067,Whispering Lavae,0.1059,30,248960
44068,Grim Jelly,0.41404,70,638756
44069,Impossible Heart,0.19171,90,357512
44070,Frozen Organs,0.93059,170,1292179
44071,Impossible Globe,0.93885,170,1302625
44072,Crying Sample,0.02967,20,152531
44073,Eerie Heart,0.10049,20,242117
44074,Timeless Tentacle,0.25824,100,441674
44075,Ghastly Bio-Anomaly,0.10649,30,249711
44076,Twitching Spores,0.26341,90,448209
44077,Dripping Spores,0.03544,20,159828
44078,Grim Tendril,0.00619,40,122833
44079,Unnerving Bio-Anomaly,0.10063,20,242301
44080,Gloaming Organs,0.0932,20,232898
44081,Eerie Orb,0.0528,50,181792
44082,Crying Worms,0.01702,50,136524
44083,Eldritch Heart,0.04849,20,176338
44084,Screaming Core,0.8702,160,1215789
44085,Ominous Worms,0.43587,110,666362
44086,Impossible Spores,0.10646,30,249669
44087,Nightmarish Bio-Anomaly,0.07371,40,208239
44088,Imagined Orb,0.13576,40,286736
44089,Haunted Bio-Anomaly,0.2217,80,395451
44090,Lost Core,0.11061,40,254922
44091,Haunted Eye,0.26468,70,449816
44092,Frozen Orb,0.04156,40,167575
44093,Prismatic Organs,0.11125,30,255728
44094,Impossible Organs,0.39926,60,620063
44095,Grim Sphere,0.03661,20,161305
44096,Inverted Organs,0.05478,40,184300
44097,Grim Sphere,0.97148,300,1343906
44098,Unnerving Organs,0.07123,50,205108
44099,Deathly Tendril,0.40181,70,623281
44100,Dripping Worms,0.13042,40,279975
44101,Prismatic Gem,0.06714,50,199934
44102,Ominous Eye,0.05469,30,184179
44103,Imagined Sphere,0.38609,90,603402
44104,Frozen Sample,0.08385,30,221065
44105,Dripping Jelly,0.09745,50,238278
44106,Twisted Sample,0.29774,80,491639
44107,Floppy Coils,0.0642,40,196213
44108,Hopeless Heart,0.052,20,180780
44109,Deathly Bio-Anomaly,0.33325,100,536561
44110,Frozen Sphere,0.07566,40,210713
44111,Grim Eye,0.40583,80,628371
44112,Crying Tentacle,0.0185,50,138397
44113,Impossible Eye,0.42338,110,650565
44114,Dreadful Core,0.08746,50,225635
44115,Frozen Organs,0.39548,70,615271
44116,Screaming Heart,0.35725,60,566918
44117,Twitching Heart,0.38242,110,598760
44118,Crying Spores,0.03073,20,153875
44119,Haunted Remains,0.05392,20,183206
44120,Imagined Sample,0.06597,40,198453
44121,Writhing Grubs,0.00216,40,117733
44122,Dripping Lavae,0.003,30,118793
44123,Eldritch Remains,0.0579,50,188248
44124,Hopeless Organs,0.00646,20,123177
44125,Twisted Sphere,0.07194,50,206005
44126,Woebegotten Globe,0.0024,30,118040
44127,Crying Jelly,0.11402,40,259238
44128,Chilling Sample,0.13492,20,285666
44129,Impossible Remains,0.02827,30,150765
44130,Impossible Core,0.29832,90,492367
44131,Gloaming Tentacle,0.11188,40,256522
44132,Twitching Organs,0.1127,20,257565
44133,Lost Coils,0.04026,30,165923
44134,Imagined Coils,0.13488,30,285622
44135,Lost Jelly,0.33365,80,537058
44136,Twitching Gem,0.39126,110,609931
44137,Frozen Core,0.08998,50,228825
44138,Ghastly Grubs,0.19989,100,367862
44139,Haunted Orb,0.2197,70,392911
44140,Chilling Eye,0.19361,90,359912
44141,Ominous Tentacle,0.77587,220,1096468
44142,Timeless Organs,0.32613,110,527547
44143,Abyssal Lavae,0.09216,50,231587
44144,Prismatic Orb,0.05784,40,188165
44145,Dreadful Sphere,0.2797,60,468820
44146,Twitching Worms,0.00634,30,123015
44147,Woebegotten Organs,0.06704,20,199807
44148,Ominous Gem,0.10483,30,247606
44149,Abyssal Bio-Anomaly,0.01892,50,138934
44150,Imagined Organs,0.39249,90,611499
44151,Eldritch Tendril,0.32342,110,524127
44152,Writhing Core,0.00851,40,125764
44153,Prismatic Worms,0.23054,60,406633
44154,Lost Jelly,0.03665,30,161366
44155,Woebegotten Sphere,0.00585,20,122403
44156,Floppy Worms,0.35017,100,557963
44157,Chilling Tendril,0.06868,50,201882
44158,Dripping Worms,0.12286,20,270416
44159,Floppy Remains,0.03209,20,155598
44160,Frozen Orb,0.00204,40,117580
44161,Eerie Worms,0.04538,50,172406
44162,Hypnotic Gem,0.09022,30,229123
44163,Unnerving Spores,0.26425,90,449270
44164,Chilling Heart,0.04395,30,170596
44165,Forlorn Sphere,0.3128,90,510686
44166,Prismatic Lavae,0.07332,40,207747
44167,Nightmarish Tendril,0.03205,50,155547
44168,Abandoned Worms,0.78228,280,1104569
44169,Ominous Sphere,0.35747,60,567191
44170,Timeless Gem,0.81512,250,1146111
44171,Chilling Worms,0.22466,60,399194
44172,Chilling Spores,0.39844,110,619015
44173,Haunted Heart,0.06694,20,199679
44174,Eerie Gem,0.26196,80,446370
44175,Grim Core,0.87991,260,1228074
44176,Chilling Organs,0.06995,50,203487
44177,Chilling Core,0.45054,110,684921
44178,Twitching Gelsack,0.40842,80,631644
44179,Dripping Lavae,0.33698,90,541277
44180,Impossible Spores,0.07409,50,208721
44181,Hopeless Worms,0.25917,70,442844
44182,Haunted Core,0.28709,60,478158
44183,Crying Globe,0.12943,20,278732
44184,Hypnotic Core,0.20877,90,379092
44185,Ominous Coils,0.05692,20,187007
44186,Eerie Core,0.11304,30,257992
44187,Hopeless Remains,0.10752,50,251007
44188,Ominous Jelly,0.05367,40,182896
44189,Twisted Orb,0.40141,110,622774
44190,Inverted Organs,0.0277,40,150037
44191,Gloaming Globe,0.37718,60,592121
44192,Twitching Eye,0.08256,40,219436
44193,Grim Orb,0.11522,20,260748
44194,Forlorn Lavae,0.01275,40,131128
44195,Ghastly Organs,0.09094,50,230043
44196,Screaming Sphere,0.08796,30,226263
44197,Abandoned Spores,0.0484,50,176230
44198,Dripping Jelly,0.03578,20,160261
44199,Ominous Tentacle,0.38864,80,606620
44200,Screaming Worms,0.00626,20,122918
44201,Ominous Grubs,0.01167,50,129767
44202,Eerie Sphere,0.36084,80,571452
44203,Crying Spores,0.0677,20,200635
44204,Haunted Lavae,0.27425,80,461918
44205,Ominous Remains,0.19884,90,366532
44206,Imagined Lavae,0.344,110,550150
44207,Twisted Gelsack,0.84387,250,1182485
44208,Timeless Grubs,0.19838,60,365943
44209,Grim Tentacle,0.20131,80,369653
44210,Forlorn Gem,0.41849,100,644386
44211,Impossible Sample,0.32703,80,528687
44212,Eldritch Tendril,0.19853,100,366133
44213,Timeless Eye,0.03145,20,154780
44214,Prismatic Tendril,0.10475,20,247507
44215,Woebegotten Globe,0.0771,50,212536
44216,Twitching Jelly,0.05355,40,182740
44217,Chilling Sphere,0.12323,50,270881
44218,Dripping Gelsack,0.29574,100,489105
44219,Writhing Grubs,0.34169,70,547236
44220,Prismatic Heart,0.27647,80,464731
44221,Hypnotic Heart,0.10602,40,249110
44222,Writhing Sphere,0.09639,50,236935
44223,Ghastly Orb,0.29498,70,488141
44224,Lost Organs,0.07677,30,212117
44225,Hypnotic Globe,0.05972,20,190546
44226,Whispering Core,0.75547,250,1070655
44227,Screaming Jelly,0.12293,40,270503
44228,Impossible Bio-Anomaly,0.13313,20,283401
44229,Ghastly Heart,0.24144,100,420421
44230,Prismatic Heart,0.09407,50,233995
44231,Screaming Heart,0.28756,80,478763
44232,Forlorn Sphere,0.08065,50,217016
44233,Eerie Spores,0.07555,20,210565
44234,Screaming Globe,0.37589,60,590499
44235,Dreadful Core,0.07654,50,211818
44236,Grim Lavae,0.23125,110,407527
44237,Lost Tendril,0.75772,170,1073506
44238,Screaming Tendril,0.02533,50,147036
44239,Impossible Jelly,0.05869,50,189239
44240,Floppy Worms,0.07395,50,208543
44241,Frozen Globe,0.02627,40,148228
44242,Twitching Grubs,0.0988,30,239985
44243,Woebegotten Coils,0.37405,70,588172
44244,Impossible Orb,0.09809,30,239088
44245,Inverted Sample,0.02773,40,150077
44246,Whispering Tendril,0.23185,70,408283
44247,Impossible Sample,0.05368,20,182910
44248,Haunted Tendril,0.90813,200,1263771
44249,Inverted Lavae,0.94329,150,1308244
44250,Frozen Gem,0.13469,30,285377
44251,Woebegotten Lavae,0.24137,70,420331
44252,Impossible Sample,0.08111,20,217600
44253,Abandoned Remains,0.02676,30,148857
44254,Unnerving Eye,0.13555,20,286468
44255,Grim Sphere,0.12682,50,275429
44256,Forlorn Spores,0.40972,110,633283
44257,Eldritch Gelsack,0.08987,20,228689
44258,Screaming Coils,0.05628,20,186199
44259,Unnerving Bio-Anomaly,0.12793,50,276825
44260,Forlorn Lavae,0.07881,50,214692
44261,Dreadful Remains,0.02625,50,148203
44262,Frozen Eye,0.12831,20,277314
44263,Crying Remains,0.2391,80,417455
44264,Dripping Heart,0.08049,50,216822
44265,Imagined Grubs,0.42556,100,653329
44266,Frozen Tendril,0.10811,30,251756
44267,Gloaming Eye,0.04165,20,167690
44268,Timeless Gem,0.241,60,419860
44269,Unnerving Spores,0.01945,30,139601
44270,Screaming Gem,0.08339,40,220482
44271,Whispering Tendril,0.1114,20,255919
44272,Impossible Globe,0.08067,50,217048
44273,Grim Bio-Anomaly,0.38415,110,600941
44274,Ominous Eye,0.3889,60,606956
44275,Gloaming Spores,0.08107,50,217558
44276,Gloaming Gelsack,0.80022,200,1127262
44277,Abandoned Grubs,0.42158,60,648288
44278,Unnerving Tentacle,0.1052,20,248075
44279,Whispering Sample,0.12513,50,273290
44280,Ominous Bio-Anomaly,0.36842,100,581042
44281,Forlorn Globe,0.2098,110,380393
44282,Gloaming Lavae,0.10274,40,244960
44283,Eerie Gem,0.06586,40,198307
44284,Writhing Coils,0.21716,60,389705
44285,Imagined Eye,0.0934,20,233152
44286,Impossible Coils,0.23161,80,407985
44287,Dripping Sphere,0.10939,20,253373
44288,Ghastly Remains,0.42023,90,646582
44289,Hopeless Spores,0.03054,40,153638
44290,Lost Heart,0.06735,40,200196
44291,Frozen Tendril,0.00432,30,120471
44292,Screaming Core,0.02406,20,145431
44293,Frozen Grubs,0.43657,60,667249
44294,Impossible Spores,0.11631,50,262127
44295,Deathly Tentacle,0.10292,30,245194
44296,Inverted Eye,0.02065,40,141117
44297,Writhing Gem,0.03621,40,160804
44298,Chilling Jelly,0.32387,80,524687
44299,Imagined Globe,0.7341,150,1043627
44300,Eldritch Globe,0.35875,80,568813
44301,Imagined Gem,0.04672,50,174095
44302,Haunted Remains,0.30782,100,504392
44303,Gloaming Tentacle,0.07999,40,216182
44304,Eldritch Spores,0.07987,30,216037
44305,Woebegotten Sphere,0.03285,20,156557
44306,Whispering Globe,0.36652,90,578644
44307,Impossible Sphere,0.33721,70,541561
44308,Twitching Gem,0.21726,90,389830
44309,Abandoned Eye,0.18422,80,348033
44310,Dripping Eye,0.04664,30,174004
44311,Haunted Jelly,0.98752,290,1364195
44312,Deathly Jelly,0.08031,30,216592
44313,Gloaming Coils,0.4361,80,666661
44314,Eldritch Globe,0.23037,60,406411
44315,Frozen Core,0.01599,30,135231
44316,Floppy Coils,0.90448,240,1259158
44317,Abandoned Orb,0.11041,50,254661
44318,Twisted Eye,0.38619,110,603518
44319,Woebegotten Jelly,0.02287,50,143928
44320,Timeless Bio-Anomaly,0.01168,40,129778
44321,Unnerving Worms,0.11007,30,254237
44322,Timeless Tendril,0.31284,80,510743
44323,Lost Grubs,0.01033,20,128064
44324,Nightmarish Globe,0.31486,70,513294
44325,Ominous Sphere,0.31545,110,514033
44326,Screaming Gem,0.19748,70,364803
44327,Abyssal Gelsack,0.27814,80,466840
44328,Crying Sample,0.40738,60,630328
44329,Twisted Bio-Anomaly,0.07067,20,204391
44330,Unnerving Orb,0.11267,40,257531
44331,Gloaming Orb,0.11027,40,254493
44332,Impossible Organs,0.04646,30,173765
44333,Dreadful Coils,0.03521,40,159538
44334,Gloaming Orb,0.01314,40,131618
44335,Hopeless Bio-Anomaly,0.22464,80,399161
44336,Dreadful Organs,0.40768,100,630711
44337,Grim Lavae,0.05537,40,185048
44338,Writhing Heart,0.3647,110,576345
44339,Inverted Tentacle,0.35246,70,560850
44340,Frozen Worms,0.73312,300,1042384
44341,Abandoned Jelly,0.4069,60,629720
44342,Unnerving Jelly,0.19546,80,362250
44343,Crying Tentacle,0.07125,20,205124
44344,Inverted Remains,0.08185,20,218543
44345,Hopeless Worms,0.04102,30,166893
44346,Frozen Gem,0.28611,70,476918
44347,Ghastly Core,0.27771,110,466302
44348,Grim Spores,0.30224,80,497327
44349,Whispering Heart,0.12453,40,272527
44350,Dripping Remains,0.33253,60,535649
44351,Prismatic Sphere,0.05431,50,183702
44352,Eldritch Gelsack,0.31425,60,512519
44353,Forlorn Sample,0.03198,30,155448
44354,Nightmarish Gem,0.21747,60,390092
44355,Lost Tendril,0.10924,30,253186
44356,Chilling Globe,0.11649,40,262359
44357,Woebegotten Gem,0.12369,30,271470
44358,Inverted Spores,0.30966,100,506716
44359,Deathly Lavae,0.80029,170,1127348
44360,Lost Lavae,0.02664,40,148698
44361,Hopeless Heart,0.04059,40,166350
44362,Whispering Spores,0.04634,20,173616
44363,Timeless Spores,0.09771,50,238599
44364,Hopeless Lavae,0.12966,20,279015
44365,Haunted Spores,0.28668,70,477644
44366,Lost Orb,0.04075,30,166543
44367,Deathly Globe,0.10943,40,253428
44368,Haunted Remains,0.20476,100,374013
44369,Abandoned Eye,0.04198,40,168110
44370,Woebegotten Worms,0.03092,20,154114
44371,Haunted Organs,0.01359,20,132187
44372,Frozen Sample,0.35054,80,558421
44373,Unnerving Jelly,0.31864,60,518073
44374,Twitching Lavae,0.77756,150,1098601
44375,Ghastly Organs,0.11769,20,263876
44376,Dripping Tentacle,0.04325,30,169705
44377,Ominous Gelsack,0.33827,70,542910
44378,Inverted Tendril,0.04703,30,174490
44379,Forlorn Eye,0.04126,40,167189
44380,Woebegotten Bio-Anomaly,0.22757,110,402869
44381,Ominous Jelly,0.28946,90,481163
44382,Woebegotten Eye,0.0907,30,229732
44383,Gloaming Core,0.22553,90,400296
44384,Crying Eye,0.26464,90,449770
44385,Dripping Jelly,0.40454,110,626733
44386,Imagined Tentacle,0.45285,110,687844
44387,Frozen Jelly,0.3383,60,542950
44388,Nightmarish Organs,0.38371,60,600392
44389,Frozen Gem,0.30892,80,505782
44390,Frozen Gelsack,0.43895,110,670261
44391,Frozen Lavae,0.07425,20,208929
44392,Floppy Orb,0.11077,40,255122
44393,Frozen Tendril,0.38175,80,597905
44394,Ghastly Bio-Anomaly,0.1946,80,361166
44395,Hypnotic Tentacle,0.29712,70,490847
44396,Hopeless Spores,0.07827,40,214010
44397,Eerie Lavae,0.09571,40,236068
44398,Chilling Gelsack,0.00146,50,116841
44399,Prismatic Tentacle,0.08555,20,223218
44400,Ghastly Remains,0.02179,30,142566
44401,Eerie Worms,0.01204,20,130236
44402,Timeless Jelly,0.05604,30,185886
44403,Screaming Grubs,0.25015,80,431438
44404,Woebegotten Core,0.8497,240,1189850
44405,Deathly Gem,0.36358,90,574926
44406,Timeless Gem,0.07328,30,207702
44407,Hypnotic Gem,0.45051,80,684887
44408,Prismatic Lavae,0.01297,40,131405
44409,Screaming Orb,0.1036,40,246050
44410,Twisted Remains,0.03397,20,157974
44411,Screaming Spores,0.37762,110,592677
44412,Imagined Gem,0.08179,40,218465
44413,Eldritch Core,0.41377,80,638409
44414,Dripping Sphere,0.32998,90,532416
