Seed	Name	Perfection	Product_Age	Product_Basevalue
64465	Haunted Sample	0.21845	70	391333
64466	Abyssal Worms	0.24906	110	430056
64467	Nightmarish Heart	0.27603	110	464167
64468	Woebegotten Coils	0.09785	30	238775
64469	Imagined Tendril	0.06254	20	194115
64470	Dreadful Gem	0.00846	40	125703
64471	Dreadful Worms	0.94488	220	1310258
64472	Inverted Jelly	0.0556	30	185336
64473	Timeless Gelsack	0.01886	30	138852
64474	Haunted Worms	0.07773	20	213326
64475	Twisted Tendril	0.3216	60	521817
64476	Prismatic Core	0.12028	40	267158
64477	Inverted Lavae	0.01675	50	136194
64478	Prismatic Globe	0.33361	70	537015
64479	Eerie Bio-Anomaly	0.08738	30	225534
64480	Ghastly Organs	0.30333	80	498704
64481	Timeless Lavae	0.22697	60	402110
64482	Imagined Eye	0.37312	90	586988
64483	Crying Core	0.03418	20	158233
64484	Woebegotten Heart	0.28743	60	478598
64485	Twitching Core	0.37257	60	586298
64486	Abandoned Sample	0.12666	40	275219
64487	Ghastly Sample	0.82968	250	1164525
64488	Writhing Bio-Anomaly	0.07279	30	207079
64489	Woebegotten Lavae	0.40503	100	627352
64490	Imagined Tendril	0.30483	90	500611
64491	Prismatic Worms	0.20565	70	375149
64492	Unnerving Globe	0.44213	90	674289
64493	Crying Bio-Anomaly	0.96638	200	1337460
64494	Ominous Spores	0.97832	160	1352554
64495	Ominous Remains	0.04664	20	173996
64496	Crying Tentacle	0.03803	50	163103
64497	Twitching Lavae	0.06781	30	200777
64498	Crying Jelly	0.11121	20	255673
64499	Twitching Gelsack	0.07104	20	204866
64500	Abandoned Coils	0.31743	60	516543
64501	Lost Gem	0.29209	90	484492
64502	Haunted Heart	0.96362	210	1333968
64503	Floppy Eye	0.10187	50	243870
64504	Unnerving Tendril	0.0711	30	204935
64505	Imagined Orb	0.07535	50	210315
64506	Crying Gelsack	0.01662	20	136030
64507	Eldritch Grubs	0.73	230	1038440
64508	Abyssal Bio-Anomaly	0.34025	110	545415
64509	Eerie Gem	0.10119	50	243001
64510	Prismatic Orb	0.08208	30	218831
64511	Screaming Eye	0.00653	50	123262
64512	Haunted Worms	0.01991	50	140190
64513	Inverted Bio-Anomaly	0.01675	40	136185
64514	Lost Gelsack	0.2377	90	415691
64515	Nightmarish Worms	0.19022	60	355626
64516	Unnerving Coils	0.07657	30	211856
64517	Crying Spores	0.00801	50	125129
64518	Twisted Globe	0.87663	150	1223926
64519	Hypnotic Remains	0.09767	20	238549
64520	Ghastly Sphere	0.12862	20	277700
64521	Screaming Globe	0.06281	20	194451
64522	Woebegotten Bio-Anomaly	0.05576	30	185532
64523	Dripping Gem	0.22353	100	397766
64524	Impossible Spores	0.0741	40	208733
64525	Twitching Remains	0.12915	30	278374
64526	Hopeless Spores	0.13	30	279446
64527	Timeless Jelly	0.35194	80	560192
64528	Nightmarish Spores	0.08113	50	217630
64529	Chilling Organs	0.35268	70	561132
64530	Twisted Tentacle	0.09179	50	231118
64531	Forlorn Worms	0.01194	20	130107
64532	Eerie Eye	0.10203	40	244067
64533	Inverted Gelsack	0.43906	60	670400
64534	Floppy Gelsack	0.44226	80	674452
64535	Impossible Globe	0.0944	20	234417
64536	Woebegotten Orb	0.13131	30	281110
64537	Ghastly Remains	0.77	280	1089031
64538	Abyssal Tentacle	0.28694	110	477973
64539	Impossible Worms	0.03235	20	155920
64540	Grim Gelsack	0.78895	190	1113006
64541	Ominous Worms	0.09137	40	230580
64542	Prismatic Eye	0.3857	100	602899
64543	Timeless Gem	0.03339	30	157236
64544	Hypnotic Spores	0.36042	110	570919
64545	Inverted Coils	0.11637	40	262206
64546	Lost Globe	0.05381	20	183067
64547	Unnerving Core	0.24966	110	430819
64548	Screaming Worms	0.87478	290	1221577
64549	Hopeless Organs	0.03029	20	153322
64550	Eerie Gem	0.45098	60	685479
64551	Abyssal Sphere	0.04126	40	167191
64552	Chilling Coils	0.00865	40	125948
64553	Abyssal Core	0.10122	20	243044
64554	Lost Gem	0.07118	20	205041
64555	Frozen Gem	0.39022	60	608616
64556	Lost Remains	0.10451	40	247209
64557	Deathly Remains	0.05431	30	183697
64558	Writhing Coils	0.39535	70	615116
64559	Hopeless Heart	0.10031	40	241886
64560	Woebegotten Jelly	0.10712	20	250502
64561	Haunted Gelsack	0.24954	100	430665
64562	Eerie Gem	0.06833	20	201438
64563	Hypnotic Orb	0.37557	90	590088
64564	Ghastly Organs	0.05653	50	186507
64565	Unnerving Remains	0.23368	70	410598
64566	Gloaming Spores	0.4031	80	624914
64567	Hypnotic Organs	0.22455	100	399052
64568	Lost Globe	0.08992	50	228748
64569	Deathly Heart	0.12093	50	267975
64570	Prismatic Tendril	0.43861	60	669832
64571	Frozen Worms	0.0134	50	131947
64572	Screaming Eye	0.2054	80	374825
64573	Dripping Core	0.12966	50	279018
64574	Deathly Worms	0.38442	100	601286
64575	Lost Lavae	0.07293	50	207256
64576	Dripping Grubs	0.04165	50	167691
64577	Hopeless Gelsack	0.4523	80	687154
64578	Lost Gelsack	0.35546	90	564656
64579	Writhing Bio-Anomaly	0.10095	20	242697
64580	Crying Sphere	0.11728	40	263351
64581	Haunted Tendril	0.05318	30	182277
64582	Twitching Orb	0.37879	60	594168
64583	Ghastly Eye	0.87436	290	1221052
64584	Ghastly Orb	0.09517	50	235393
64585	Dripping Gelsack	0.00538	20	121806
64586	Gloaming Core	0.0885	30	226957
64587	Frozen Heart	0.01779	50	137508
64588	Chilling Worms	0.3952	60	614925
64589	Inverted Coils	0.0647	20	196847
64590	Deathly Gem	0.05492	30	184476
64591	Grim Bio-Anomaly	0.05212	50	180934
64592	Deathly Core	0.01687	30	136334
64593	Ominous Tentacle	0.00369	40	119667
64594	Ghastly Core	0.77009	290	1089153
64595	Inverted Tentacle	0.10205	20	244089
64596	Imagined Bio-Anomaly	0.10081	20	242520
64597	Deathly Bio-Anomaly	0.23577	80	413243
64598	Impossible Organs	0.11528	30	260826
64599	Hypnotic Heart	0.00652	40	123245
64600	Deathly Eye	0.05376	50	183002
64601	Lost Organs	0.02533	20	147045
64602	Prismatic Tentacle	0.98116	200	1356154
64603	Forlorn Eye	0.25069	110	432117
64604	Abandoned Gem	0.22262	90	396614
64605	Whispering Worms	0.35558	60	564806
64606	Grim Bio-Anomaly	0.24128	70	420215
64607	Forlorn Remains	0.20697	100	376809
64608	Grim Orb	0.01014	30	127828
64609	Abandoned Gem	0.29841	70	492489
64610	Unnerving Globe	0.26163	70	445958
64611	Ghastly Organs	0.03055	50	153648
64612	Frozen Jelly	0.09898	30	240205
64613	Prismatic Coils	0.43371	70	663631
64614	Imagined Spores	0.41868	90	644621
64615	Floppy Sphere	0.11698	20	262977
64616	Forlorn Core	0.99338	260	1371609
64617	Inverted Jelly	0.33236	110	535433
64618	Timeless Grubs	0.26164	100	445972
64619	Haunted Coils	0.90289	150	1257142
64620	Eerie Coils	0.10937	30	253350
64621	Timeless Grubs	0.11832	50	264678
64622	Ghastly Sample	0.84684	160	1186238
64623	Lost Bio-Anomaly	0.34275	100	548573
64624	Abyssal Gem	0.02841	20	150934
64625	Abyssal Sample	0.1299	40	279326
64626	Eerie Globe	0.03837	40	163535
64627	Dreadful Coils	0.33027	70	532781
64628	Deathly Heart	0.26552	70	450878
64629	Hopeless Bio-Anomaly	0.02362	30	144882
64630	Crying Worms	0.00524	20	121624
64631	Eerie Tentacle	0.0505	30	178884
64632	Dreadful Lavae	0.29985	80	494307
64633	Eerie Tendril	0.02613	30	148055
64634	Chilling Tentacle	0.03511	20	159408
64635	Woebegotten Globe	0.13599	40	287028
64636	Timeless Heart	0.0351	50	159403
64637	Imagined Remains	0.44843	60	682260
64638	Unnerving Core	0.43076	100	659898
64639	Unnerving Organs	0.11273	50	257603
64640	Dreadful Gem	0.07488	30	209720
64641	Imagined Eye	0.0685	50	201647
64642	Twitching Core	0.00503	20	121358
64643	Abandoned Spores	0.31471	80	513097
64644	Whispering Core	0.13597	40	287005
64645	Grim Coils	0.10753	50	251027
64646	Whispering Jelly	0.30869	80	505487
64647	Prismatic Orb	0.02045	30	140870
64648	Grim Coils	0.45297	110	687999
64649	Hopeless Tendril	0.10468	50	247419
64650	Imagined Gelsack	0.00034	30	115435
64651	Whispering Heart	0.0718	30	205830
64652	Eldritch Eye	0.37656	60	591342
64653	Dripping Sphere	0.04523	40	172218
64654	Chilling Spores	0.24275	110	422073
64655	Ghastly Gelsack	0.12674	40	275321
64656	Frozen Jelly	0.07703	30	212441
64657	Eldritch Heart	0.38262	70	599003
64658	Deathly Sphere	0.06812	40	201171
64659	Gloaming Lavae	0.0614	20	192665
64660	Prismatic Organs	0.09509	40	235287
64661	Twisted Spores	0.02353	40	144762
64662	Chilling Gelsack	0.05449	20	183929
64663	Haunted Gelsack	0.03595	50	160474
64664	Grim Gelsack	0.30447	90	500149
64665	Screaming Sphere	0.04729	20	174826
64666	Hypnotic Bio-Anomaly	0.36042	70	570930
64667	Abyssal Globe	0.06649	20	199106
64668	Chilling Sample	0.40491	60	627199
64669	Grim Remains	0.90146	280	1255326
64670	Frozen Tendril	0.10478	30	247542
64671	Gloaming Grubs	0.24079	80	419599
64672	Screaming Core	0.03759	40	162557
64673	Frozen Tendril	0.13412	40	284654
64674	Frozen Eye	0.18817	60	353029
64675	Forlorn Coils	0.19356	100	359855
64676	Frozen Bio-Anomaly	0.29335	80	486088
64677	Eerie Gelsack	0.11218	20	256912
64678	Twitching Lavae	0.03346	50	157328
64679	Impossible Gelsack	0.11792	20	264163
64680	Deathly Eye	0.33221	100	535243
64681	Screaming Tendril	0.34244	80	548184
64682	Forlorn Gem	0.01611	50	135384
64683	Screaming Gem	0.20673	60	376504
64684	Eldritch Worms	0.12012	30	266947
64685	Eldritch Orb	0.134	30	284504
64686	Chilling Coils	0.11481	40	260239
64687	Nightmarish Globe	0.04558	20	172654
64688	Chilling Sample	0.34518	100	551644
64689	Haunted Sphere	0.08689	20	224914
64690	Haunted Eye	0.27767	80	466250
64691	Abandoned Jelly	0.40712	110	630006
64692	Woebegotten Jelly	0.01635	30	135687
64693	Chilling Remains	0.01719	20	136745
64694	Hopeless Spores	0.05855	50	189069
64695	Hypnotic Gelsack	0.32769	60	529527
64696	Hypnotic Coils	0.11765	20	263826
64697	Unnerving Sample	0.00957	20	127110
64698	Eerie Bio-Anomaly	0.12724	40	275954
64699	Crying Grubs	0.88874	230	1239237
64700	Twitching Lavae	0.84262	150	1180899
64701	Woebegotten Gem	0.75888	230	1074967
64702	Abyssal Lavae	0.85015	150	1190429
64703	Twisted Sample	0.28339	110	473479
64704	Dripping Gem	0.07788	40	213515
64705	Eerie Sphere	0.11347	50	258543
64706	Hypnotic Sphere	0.44004	100	671644
64707	Screaming Worms	0.03907	50	164417
64708	Writhing Gem	0.4377	70	668681
64709	Eldritch Heart	0.39657	80	616658
64710	Screaming Jelly	0.43446	80	664579
64711	Ghastly Gelsack	0.27708	70	465506
64712	Eldritch Bio-Anomaly	0.08242	20	219260
64713	Inverted Sample	0.24211	110	421263
64714	Frozen Spores	0.03953	40	165011
64715	Whispering Sphere	0.09433	20	234328
64716	Eldritch Organs	0.23265	70	409302
64717	Gloaming Sample	0.01603	50	135279
64718	Whispering Remains	0.12978	20	279174
64719	Inverted Gelsack	0.03433	40	158430
64720	Frozen Organs	0.10423	30	246852
64721	Lost Sample	0.00458	30	120790
64722	Forlorn Grubs	0.07152	20	205473
64723	Ghastly Grubs	0.41246	110	636757
64724	Crying Jelly	0.39594	110	615862
64725	Whispering Eye	0.11589	30	261593
64726	Grim Sample	0.23909	80	417448
64727	Twisted Organs	0.12398	40	271837
64728	Eldritch Organs	0.3409	70	546237
64729	Frozen Worms	0.12063	20	267600
64730	Writhing Tentacle	0.0808	50	217212
64731	Inverted Sphere	0.11545	20	261044
64732	Crying Bio-Anomaly	0.0847	30	222139
64733	Crying Jelly	0.00577	40	122305
64734	Imagined Core	0.1985	100	366095
64735	Chilling Sample	0.35537	100	564541
64736	Woebegotten Spores	0.07276	40	207039
64737	Lost Gem	0.10645	40	249652
64738	Abyssal Lavae	0.09698	50	237683
64739	Crying Grubs	0.32598	100	527355
64740	Woebegotten Worms	0.35429	70	563171
64741	Timeless Gem	0.05982	30	190675
64742	Dripping Bio-Anomaly	0.87251	230	1218710
64743	Chilling Gelsack	0.09582	20	236206
64744	Eerie Gem	0.22618	80	401118
64745	Dreadful Worms	0.1316	40	281471
64746	Impossible Orb	0.37253	90	586240
64747	Ominous Jelly	0.00514	40	121500
64748	Inverted Grubs	0.1116	40	256169
64749	Twisted Gelsack	0.42668	70	654743
64750	Frozen Jelly	0.27717	80	465615
64751	Twisted Tendril	0.06497	30	197188
64752	Ghastly Coils	0.33327	80	536583
64753	Screaming Jelly	0.13576	20	286736
64754	Deathly Spores	0.10232	30	244433
64755	Hypnotic Lavae	0.04727	30	174795
64756	Hypnotic Jelly	0.39102	110	609631
64757	Crying Grubs	0.09884	50	240025
64758	Hopeless Sphere	0.12794	20	276846
64759	Dripping Sample	0.21191	100	383060
64760	Hopeless Lavae	0.21498	110	386940
64761	Lost Orb	0.45086	70	685331
64762	Woebegotten Sample	0.06991	50	203433
64763	Prismatic Tentacle	0.20079	90	368992
64764	Abyssal Worms	0.38846	60	606396
64765	Haunted Organs	0.02819	20	150660
64766	Impossible Tentacle	0.09341	20	233159
64767	Timeless Tentacle	0.38161	80	597730
64768	Twisted Orb	0.44078	60	672574
64769	Hopeless Worms	0.06571	40	198128
64770	Dripping Spores	0.03184	20	155273
64771	Gloaming Worms	0.09188	50	231228
64772	Chilling Grubs	0.21166	110	382749
64773	Frozen Tendril	0.22236	60	396276
64774	Unnerving Lavae	0.33501	90	538779
64775	Eldritch Jelly	0.23576	100	413231
64776	Woebegotten Lavae	0.39676	70	616896
64777	Grim Coils	0.0765	50	211775
64778	Forlorn Tendril	0.13483	20	285555
64779	Grim Gem	0.42274	110	649753
64780	Lost Heart	0.08097	30	217427
64781	Eerie Sphere	0.03813	40	163228
64782	Imagined Globe	0.19489	70	361535
64783	Eerie Tentacle	0.07405	40	208669
64784	Ghastly Coils	0.01402	50	132736
64785	Floppy Orb	0.36796	110	580467
64786	Abyssal Coils	0.08693	40	224961
64787	Dripping Gelsack	0.04454	40	171348
64788	Frozen Worms	0.11995	50	266740
64789	Grim Orb	0.35382	90	562578
64790	Chilling Gem	0.04394	50	170587
64791	Timeless Globe	0.03219	50	155726
64792	Haunted Tentacle	0.23907	80	417417
64793	Grim Orb	0.04499	20	171916
64794	Abandoned Orb	0.00511	40	121468
64795	Inverted Grubs	0.34904	90	556524
64796	Whispering Eye	0.10529	50	248186
64797	Crying Core	0.09811	30	239108
64798	Woebegotten Coils	0.88228	190	1231066
64799	Ghastly Lavae	0.07276	40	207039
64800	Twisted Core	0.42067	90	647142
64801	Dreadful Remains	0.40466	80	626884
64802	Dripping Eye	0.1163	20	262112
64803	Eerie Jelly	0.05958	30	190374
64804	Unnerving Organs	0.19697	100	364159
64805	Ghastly Tentacle	0.34903	80	556518
64806	Frozen Organs	0.95822	160	1327133
64807	Prismatic Sphere	0.05579	30	185569
64808	Woebegotten Remains	0.11834	50	264702
64809	Haunted Core	0.12788	40	276763
64810	Twitching Gelsack	0.03622	30	160818
64811	Lost Lavae	0.12165	20	268890
64812	Frozen Jelly	0.04124	50	167170
64813	Impossible Lavae	0.2283	90	403791
64814	Eerie Bio-Anomaly	0.11698	50	262976
64815	Grim Lavae	0.19599	80	362923
64816	Timeless Jelly	0.07458	20	209340
64817	Inverted Core	0.32732	90	529054
64818	Floppy Spores	0.10179	40	243765
64819	Twitching Worms	0.11193	50	256593
64820	Eerie Heart	0.04354	30	170081
64821	Hypnotic Organs	0.33543	100	539313
64822	Grim Bio-Anomaly	0.09574	30	236111
64823	Frozen Lavae	0.11444	50	259768
64824	Forlorn Tendril	0.01656	30	135946
64825	Hopeless Coils	0.02286	30	143912
64826	Nightmarish Coils	0.89783	190	1250744
64827	Unnerving Sample	0.2523	90	434161
64828	Whispering Remains	0.10634	40	249515
64829	Frozen Lavae	0.35582	70	565108
64830	Timeless Core	0.34679	100	553684
64831	Lost Grubs	0.06731	20	200146
64832	Dripping Core	0.07637	50	211613
64833	Lost Tendril	0.12398	30	271835
64834	Eerie Gelsack	0.02666	40	148723
64835	Chilling Coils	0.23081	70	406974
64836	Writhing Sphere	0.34192	70	547520
64837	Dripping Lavae	0.2472	100	427708
64838	Eerie Coils	0.09874	20	239908
64839	Eerie Tentacle	0.29877	70	492939
64840	Dripping Grubs	0.13371	20	284147
64841	Gloaming Jelly	0.10906	20	252963
64842	Woebegotten Sphere	0.24586	60	426011
64843	Nightmarish Grubs	0.01824	50	138073
64844	Unnerving Grubs	0.05431	50	183707
64845	Impossible Heart	0.01996	40	140247
64846	Hypnotic Heart	0.24709	110	427561
64847	Dripping Heart	0.06972	40	203196
64848	Prismatic Jelly	0.78867	230	1112650
64849	Ghastly Remains	0.43387	70	663835
64850	Deathly Bio-Anomaly	0.04209	30	168243
64851	Hypnotic Sample	0.08945	50	228150
64852	Hypnotic Globe	0.10201	40	244047
64853	Lost Coils	0.13611	40	287180
64854	Gloaming Sample	0.24573	110	425841
64855	Abyssal Eye	0.22104	100	394615
64856	Crying Coils	0.05748	30	187705
64857	Timeless Worms	0.03726	30	162133
64858	Deathly Remains	0.024	20	145361
64859	Twitching Heart	0.35377	70	562514
64860	Deathly Organs	0.07165	30	205636
64861	Unnerving Worms	0.21893	100	391943
64862	Lost Heart	0.07271	30	206972
64863	Chilling Tentacle	0.11525	50	260793
64864	Nightmarish Spores	0.30651	90	502736
64865	Writhing Sphere	0.13404	20	284559
64866	Abandoned Tendril	0.90182	270	1255793
64867	Lost Worms	0.04037	50	166070
64868	Eerie Worms	0.44659	70	679932
64869	Abyssal Gelsack	0.24876	110	429683
64870	Frozen Tendril	0.39285	100	611952
64871	Abyssal Heart	0.12687	50	275490
64872	Inverted Eye	0.08476	20	222214
64873	Chilling Coils	0.38527	100	602366
64874	Crying Globe	0.29384	100	486699
64875	Impossible Jelly	0.34593	100	552591
64876	Hypnotic Heart	0.00357	30	119511
64877	Whispering Tentacle	0.11992	30	266696
64878	Inverted Tentacle	0.02393	50	145271
64879	Inverted Sphere	0.1835	60	347119
64880	Abandoned Core	0.94037	170	1304558
64881	Frozen Jelly	0.08849	20	226939
64882	Eerie Globe	0.34279	80	548622
64883	Ominous Sphere	0.02463	50	146161
64884	Forlorn Coils	0.3301	110	532576
64885	Unnerving Sphere	0.02321	20	144356
64886	Inverted Organs	0.36554	60	577398
64887	Gloaming Tendril	0.38059	70	596445
64888	Frozen Core	0.01611	50	135382
64889	Timeless Spores	0.27396	60	461560
64890	Woebegotten Bio-Anomaly	0.06168	20	193026
64891	Screaming Lavae	0.44723	110	680743
64892	Deathly Grubs	0.00637	50	123060
64893	Writhing Orb	0.45054	80	684931
64894	Woebegotten Coils	0.24543	70	425463
64895	Frozen Lavae	0.10968	50	253747
64896	Prismatic Spores	0.11088	30	255264
64897	Abandoned Globe	0.43249	90	662097
64898	Dripping Sphere	0.39125	100	609925
64899	Crying Coils	0.043	50	169398
64900	Haunted Organs	0.09944	20	240790
64901	Unnerving Worms	0.36716	70	579448
64902	Frozen Remains	0.09685	20	237519
64903	Haunted Coils	0.39463	60	614205
64904	Floppy Sample	0.046	20	173195
64905	Gloaming Lavae	0.22613	60	401051
64906	Twitching Coils	0.10475	30	247508
64907	Floppy Sphere	0.04992	50	178154
64908	Frozen Grubs	0.01685	30	136321
64909	Screaming Sample	0.03136	40	154672
64910	Grim Remains	0.0772	20	212651
64911	Hopeless Jelly	0.10519	20	248069
64912	Screaming Sphere	0.03084	50	154014
64913	Crying Eye	0.39329	100	612511
64914	Inverted Tendril	0.07522	40	210156
64915	Hopeless Sample	0.28785	100	479131
64916	Whispering Sample	0.43803	60	669101
64917	Forlorn Sample	0.38528	80	602370
64918	Dreadful Core	0.76895	140	1087712
64919	Eerie Heart	0.40288	60	624635
64920	Imagined Gelsack	0.90235	140	1256454
64921	Hopeless Organs	0.11961	40	266310
64922	Unnerving Gelsack	0.2716	100	458571
64923	Hopeless Spores	0.01926	30	139365
64924	Dreadful Lavae	0.0701	50	203679
64925	Frozen Tentacle	0.09873	30	239890
64926	Ghastly Lavae	0.02403	40	145393
64927	Dreadful Core	0.08333	50	220412
64928	Twisted Gem	0.11487	50	260303
64929	Haunted Remains	0.96981	140	1341792
64930	Writhing Eye	0.00629	20	122956
64931	Dreadful Tendril	0.035	50	159276
64932	Forlorn Eye	0.06019	20	191142
64933	Chilling Grubs	0.05755	40	187801
64934	Imagined Core	0.06355	40	195386
64935	Twisted Organs	0.21136	110	382369
64936	Crying Orb	0.06997	20	203505
64937	Lost Globe	0.88085	240	1229266
64938	Abandoned Orb	0.06215	40	193617
64939	Writhing Sample	0.12729	40	276017
64940	Abandoned Remains	0.07824	50	213978
64941	Imagined Tentacle	0.09052	20	229502
64942	Frozen Tendril	0.41072	70	634548
64943	Frozen Heart	0.1065	40	249725
64944	Hypnotic Remains	0.05751	40	187743
64945	Forlorn Bio-Anomaly	0.12804	20	276974
64946	Ominous Sample	0.11374	40	258874
64947	Ghastly Heart	0.35721	70	566870
64948	Deathly Worms	0.10319	40	245530
64949	Timeless Orb	0.10564	50	248639
64950	Inverted Gelsack	0.38341	60	600011
64951	Impossible Worms	0.2783	110	467051
64952	Screaming Gelsack	0.05332	40	182444
64953	Deathly Eye	0.29606	90	489509
64954	Woebegotten Sample	0.03363	30	157547
64955	Hypnotic Core	0.0861	20	223911
64956	Screaming Globe	0.10076	40	242463
64957	Nightmarish Heart	0.04179	40	167858
64958	Dripping Core	0.40145	100	622830
64959	Eerie Core	0.32742	60	529182
64960	Crying Jelly	0.01628	30	135593
64961	Crying Gem	0.35916	60	569329
64962	Screaming Tendril	0.06679	50	199487
64963	Prismatic Bio-Anomaly	0.20708	80	376953
64964	Dreadful Sphere	0.00914	30	126556
64965	Ghastly Tentacle	0.10611	30	249232
64966	Whispering Jelly	0.11787	40	264098
64967	Screaming Lavae	0.2641	90	449083
64968	Lost Tendril	0.00975	30	127329
64969	Ominous Lavae	0.45425	80	689618
64970	Eerie Core	0.01025	40	127960
64971	Twitching Core	0.20696	80	376803
64972	Abyssal Organs	0.27886	110	467754
64973	Eerie Gelsack	0.32702	70	528676
64974	Hypnotic Jelly	0.32833	60	530331
64975	Twitching Gem	0.91067	200	1266979
64976	Timeless Core	0.27627	80	464472
64977	Ominous Tendril	0.10415	20	246747
64978	Deathly Worms	0.22552	70	400281
64979	Ghastly Heart	0.03173	50	155137
64980	Grim Lavae	0.39849	60	619078
64981	Twitching Spores	0.39624	70	616240
64982	Gloaming Orb	0.01638	50	135719
64983	Prismatic Tendril	0.32949	90	531793
64984	Eldritch Organs	0.07378	20	208331
64985	Hypnotic Worms	0.07422	40	208882
64986	Timeless Globe	0.77696	270	1097840
64987	Abandoned Remains	0.39489	80	614525
64988	Frozen Grubs	0.85634	250	1198255
64989	Floppy Coils	0.12939	50	278680
64990	Crying Gelsack	0.11502	50	260494
64991	Abandoned Tendril	0.04963	40	177787
64992	Frozen Grubs	0.00613	20	122751
64993	Hopeless Jelly	0.36656	70	578689
64994	Lost Spores	0.06621	30	198753
64995	Writhing Tentacle	0.00152	40	116926
64996	Frozen Grubs	0.09071	20	229749
64997	Floppy Orb	0.06151	50	192809
64998	Dripping Worms	0.93811	300	1301693
64999	Gloaming Organs	0.01231	40	130574
65000	Crying Tentacle	0.98297	290	1358442
65001	Inverted Organs	0.08501	50	222538
65002	Crying Eye	0.11953	40	266207
65003	Twisted Tentacle	0.29792	110	491865
65004	Hypnotic Orb	0.10785	30	251425
65005	Nightmarish Gem	0.05909	40	189747
65006	Writhing Grubs	0.42776	60	656108
65007	Abyssal Lavae	0.25712	100	440249
65008	Crying Lavae	0.11584	40	261534
65009	Unnerving Bio-Anomaly	0.06203	50	193473
65010	Forlorn Spores	0.10775	20	251303
65011	Impossible Organs	0.43146	60	660790
65012	Writhing Core	0.03722	20	162078
65013	Abyssal Worms	0.05425	40	183627
65014	Dreadful Bio-Anomaly	0.30049	90	495116
65015	Inverted Lavae	0.20281	60	371550
65016	Impossible Eye	0.34511	80	551559
65017	Twisted Worms	0.39045	110	608908
65018	Gloaming Grubs	0.76762	210	1086022
65019	Floppy Jelly	0.03103	50	154254
65020	Screaming Heart	0.23244	90	409028
65021	Writhing Worms	0.02663	40	148690
65022	Nightmarish Eye	0.44708	100	680553
65023	Twitching Organs	0.28748	70	478653
65024	Lost Jelly	0.09551	20	235814
65025	Writhing Grubs	0.33589	80	539900
65026	Nightmarish Sphere	0.36437	100	575922
65027	Grim Jelly	0.09446	50	234491
65028	Whispering Bio-Anomaly	0.41856	60	644465
65029	Nightmarish Globe	0.03453	20	158674
65030	Grim Sample	0.20162	60	370048
65031	Chilling Remains	0.41124	100	635214
65032	Gloaming Jelly	0.09895	20	240169
65033	Dreadful Sample	0.26647	80	452085
65034	Imagined Grubs	0.02229	40	143198
65035	Frozen Grubs	0.29312	110	485789
65036	Inverted Tentacle	0.03275	40	156428
65037	Eldritch Grubs	0.30074	100	495433
65038	Writhing Tentacle	0.00156	50	116974
65039	Twitching Jelly	0.8488	280	1188714
65040	Twisted Grubs	0.29027	80	482182
65041	Imagined Bio-Anomaly	0.00446	30	120636
65042	Unnerving Lavae	0.09027	40	229188
65043	Floppy Sphere	0.0645	40	196597
65044	Ghastly Jelly	0.24196	100	421080
65045	Eldritch Globe	0.97355	300	1346528
65046	Gloaming Lavae	0.0399	30	165467
65047	Hypnotic Remains	0.1272	50	275905
65048	Twisted Orb	0.12526	50	273458
65049	Screaming Eye	0.04814	30	175897
65050	Dreadful Orb	0.30311	60	498430
65051	Abandoned Sample	0.23849	60	416688
65052	Frozen Heart	0.11813	50	264435
65053	Timeless Gem	0.12589	20	274252
65054	Forlorn Organs	0.00675	40	123544
65055	Frozen Eye	0.3577	60	567489
65056	Woebegotten Globe	0.08105	20	217522
65057	Floppy Gelsack	0.74779	180	1060938
65058	Imagined Lavae	0.18693	90	351458
65059	Imagined Gem	0.22838	80	403897
65060	Eldritch Gem	0.13124	50	281018
65061	Nightmarish Core	0.32687	90	528491
65062	Writhing Gem	0.12629	50	274751
65063	Abyssal Core	0.00505	20	121385
65064	Screaming Remains	0.91919	240	1277765
65065	Screaming Sphere	0.09391	20	233790
65066	Impossible Orb	0.09966	30	241072
65067	Crying Jelly	0.03496	30	159222
65068	Hypnotic Bio-Anomaly	0.04559	50	172673
65069	Twisted Worms	0.10828	50	251973
65070	Frozen Worms	0.12411	20	272001
65071	Abyssal Gelsack	0.09434	50	234335
65072	Ghastly Bio-Anomaly	0.02561	30	147398
65073	Lost Orb	0.04192	30	168025
65074	Haunted Gelsack	0.38496	70	601966
65075	Nightmarish Gelsack	0.03	50	152952
65076	Inverted Jelly	0.09201	40	231388
65077	Whispering Remains	0.01364	20	132253
65078	Haunted Sphere	0.01266	30	131013
65079	Ominous Orb	0.42938	70	658154
65080	Ominous Eye	0.42497	60	652577
65081	Gloaming Core	0.13519	20	286007
65082	Unnerving Tendril	0.42786	90	656230
65083	Floppy Orb	0.10178	20	243756
65084	Inverted Core	0.02149	50	142186
65085	Hopeless Sample	0.05984	40	190698
65086	Ghastly Heart	0.03457	50	158727
65087	Chilling Spores	0.09093	30	230020
65088	Ominous Sample	0.25985	90	443711
65089	Screaming Globe	0.00358	50	119533
65090	Eerie Globe	0.3434	60	549391
65091	Hopeless Heart	0.03021	20	153214
65092	Hypnotic Worms	0.25899	90	442615
65093	Dreadful Eye	0.73123	180	1039999
65094	Woebegotten Sphere	0.11338	20	258422
65095	Woebegotten Bio-Anomaly	0.19535	70	362112
