Seed,Name,Perfection,Ship_Armour_Shield_Strength
53506,Notched Scales,0.375,+10%
53507,Infused Shell,0.75,+13%
53508,Notched Teeth,0.75,+13%
53509,Infused Bark,0.5,+11%
53510,Dripping Shell,0.125,+8%
53511,Infused Carapace,0.0,+7%
53512,Dripping Scales,0.0,+7%
53513,Infused Plating,0.625,+12%
53514,Parasitic Plating,0.0,+7%
53515,Notched Skin,0.625,+12%
53516,Coarse Skin,0.625,+12%
53517,Coarse Scales,0.25,+9%
53518,Infused Husk,0.125,+8%
53519,Coarse Shell,0.125,+8%
53520,Parasitic Husk,0.375,+10%
53521,Coarse Shell,0.125,+8%
53522,Dripping Teeth,0.0,+7%
53523,Infused Rind,1.0,+15%
53524,Notched Rind,0.25,+9%
53525,Dripping Skin,0.25,+9%
53526,Notched Bark,0.5,+11%
53527,Infused Crust,0.625,+12%
53528,Notched Shell,0.5,+11%
53529,Coarse Scales,0.0,+7%
53530,Parasitic Scales,0.375,+10%
53531,Coarse Rind,0.5,+11%
53532,Dripping Bark,0.0,+7%
53533,Dripping Rind,0.25,+9%
53534,Infused Teeth,0.375,+10%
53535,Dripping Crust,0.75,+13%
53536,Notched Carapace,0.0,+7%
53537,Coarse Rind,0.5,+11%
53538,Coarse Carapace,0.375,+10%
53539,Coarse Rind,0.625,+12%
53540,Coarse Crust,0.625,+12%
53541,Infused Plating,0.125,+8%
53542,Dripping Rind,0.375,+10%
53543,Dripping Teeth,0.875,+14%
53544,Coarse Scales,0.25,+9%
53545,Notched Crust,0.5,+11%
53546,Infused Plating,0.0,+7%
53547,Parasitic Rind,0.375,+10%
53548,Notched Shell,0.375,+10%
53549,Parasitic Shell,0.375,+10%
53550,Dripping Scales,0.125,+8%
53551,Coarse Carapace,0.375,+10%
53552,Dripping Plating,0.75,+13%
53553,Parasitic Crust,0.125,+8%
53554,Notched Scales,0.375,+10%
53555,Notched Plating,0.375,+10%
53556,Parasitic Teeth,0.5,+11%
53557,Infused Rind,0.75,+13%
53558,Parasitic Crust,0.875,+14%
53559,Parasitic Scales,0.625,+12%
53560,Coarse Bark,0.25,+9%
53561,Dripping Shell,0.625,+12%
53562,Notched Crust,0.25,+9%
53563,Notched Bark,0.5,+11%
53564,Notched Plating,0.125,+8%
53565,Notched Husk,0.0,+7%
53566,Infused Scales,0.125,+8%
53567,Infused Carapace,0.125,+8%
53568,Coarse Husk,0.125,+8%
53569,Coarse Skin,0.25,+9%
53570,Dripping Shell,0.0,+7%
53571,Infused Shell,0.5,+11%
53572,Coarse Teeth,0.25,+9%
53573,Notched Plating,0.625,+12%
53574,Parasitic Carapace,0.25,+9%
53575,Infused Crust,0.5,+11%
53576,Infused Skin,0.25,+9%
53577,Parasitic Carapace,0.125,+8%
53578,Coarse Plating,0.625,+12%
53579,Notched Carapace,0.0,+7%
53580,Dripping Crust,0.75,+13%
53581,Infused Carapace,0.125,+8%
53582,Notched Plating,0.25,+9%
53583,Dripping Carapace,0.125,+8%
53584,Dripping Scales,0.25,+9%
53585,Infused Skin,0.875,+14%
53586,Notched Scales,0.125,+8%
53587,Notched Bark,0.125,+8%
53588,Parasitic Crust,0.75,+13%
53589,Notched Rind,0.25,+9%
53590,Parasitic Plating,0.125,+8%
53591,Parasitic Carapace,0.375,+10%
53592,Infused Scales,0.25,+9%
53593,Dripping Carapace,0.75,+13%
53594,Parasitic Teeth,0.0,+7%
53595,Infused Plating,0.125,+8%
53596,Coarse Rind,0.0,+7%
53597,Notched Husk,0.25,+9%
53598,Dripping Plating,0.125,+8%
53599,Parasitic Carapace,0.0,+7%
53600,Coarse Crust,0.25,+9%
53601,Parasitic Skin,0.25,+9%
53602,Notched Scales,0.0,+7%
53603,Coarse Carapace,0.25,+9%
53604,Notched Bark,0.25,+9%
53605,Dripping Husk,0.125,+8%
53606,Dripping Rind,0.375,+10%
53607,Coarse Shell,0.375,+10%
53608,Coarse Crust,0.0,+7%
53609,Coarse Crust,0.25,+9%
53610,Dripping Teeth,0.375,+10%
53611,Coarse Shell,0.125,+8%
53612,Coarse Carapace,0.125,+8%
53613,Infused Skin,0.125,+8%
53614,Parasitic Shell,0.125,+8%
53615,Coarse Shell,0.125,+8%
53616,Infused Skin,0.75,+13%
53617,Dripping Skin,0.5,+11%
53618,Coarse Skin,0.25,+9%
53619,Parasitic Bark,0.0,+7%
53620,Notched Shell,0.125,+8%
53621,Parasitic Teeth,0.75,+13%
53622,Infused Husk,0.125,+8%
53623,Infused Shell,0.875,+14%
53624,Coarse Skin,0.25,+9%
53625,Parasitic Skin,0.875,+14%
53626,Parasitic Shell,0.75,+13%
53627,Coarse Skin,0.0,+7%
53628,Infused Teeth,0.25,+9%
53629,Dripping Carapace,0.25,+9%
53630,Coarse Skin,0.375,+10%
53631,Parasitic Crust,0.75,+13%
53632,Infused Shell,0.25,+9%
53633,Coarse Carapace,0.0,+7%
53634,Notched Rind,0.25,+9%
53635,Coarse Rind,0.125,+8%
53636,Coarse Teeth,0.0,+7%
53637,Parasitic Scales,0.375,+10%
53638,Infused Rind,0.125,+8%
53639,Notched Skin,0.0,+7%
53640,Coarse Skin,0.375,+10%
53641,Notched Carapace,0.125,+8%
53642,Coarse Scales,0.25,+9%
53643,Coarse Husk,0.25,+9%
53644,Infused Rind,0.625,+12%
53645,Parasitic Scales,0.125,+8%
53646,Parasitic Carapace,0.125,+8%
53647,Coarse Rind,0.5,+11%
53648,Dripping Teeth,0.125,+8%
53649,Coarse Husk,0.375,+10%
53650,Parasitic Crust,0.25,+9%
53651,Infused Crust,1.0,+15%
53652,Infused Rind,0.25,+9%
53653,Dripping Bark,0.5,+11%
53654,Coarse Rind,0.125,+8%
53655,Parasitic Crust,0.875,+14%
53656,Parasitic Rind,1.0,+15%
53657,Coarse Plating,0.375,+10%
53658,Notched Rind,0.125,+8%
53659,Infused Crust,0.5,+11%
53660,Infused Rind,0.875,+14%
53661,Coarse Husk,1.0,+15%
53662,Infused Crust,0.875,+14%
53663,Infused Shell,0.875,+14%
53664,Notched Husk,0.125,+8%
53665,Notched Carapace,0.875,+14%
53666,Notched Shell,0.5,+11%
53667,Notched Scales,0.625,+12%
53668,Notched Carapace,0.0,+7%
53669,Notched Bark,0.375,+10%
53670,Notched Rind,0.0,+7%
53671,Dripping Rind,0.125,+8%
53672,Notched Skin,0.5,+11%
53673,Dripping Carapace,0.375,+10%
53674,Parasitic Scales,0.125,+8%
53675,Notched Skin,0.125,+8%
53676,Parasitic Skin,0.125,+8%
53677,Coarse Scales,0.875,+14%
53678,Coarse Shell,0.875,+14%
53679,Dripping Crust,0.5,+11%
53680,Dripping Shell,0.625,+12%
53681,Dripping Crust,0.125,+8%
53682,Coarse Husk,0.0,+7%
53683,Coarse Plating,0.375,+10%
53684,Dripping Carapace,0.0,+7%
53685,Dripping Crust,0.125,+8%
53686,Parasitic Crust,0.125,+8%
53687,Dripping Teeth,0.25,+9%
53688,Infused Shell,0.25,+9%
53689,Notched Scales,0.625,+12%
53690,Infused Teeth,0.0,+7%
53691,Parasitic Skin,0.25,+9%
53692,Coarse Skin,0.25,+9%
53693,Infused Plating,0.25,+9%
53694,Infused Scales,0.125,+8%
53695,Dripping Teeth,0.0,+7%
53696,Coarse Husk,0.125,+8%
53697,Infused Scales,0.625,+12%
53698,Coarse Scales,0.25,+9%
53699,Dripping Carapace,0.25,+9%
53700,Notched Bark,0.375,+10%
53701,Infused Teeth,0.5,+11%
53702,Parasitic Husk,0.875,+14%
53703,Dripping Teeth,0.375,+10%
53704,Dripping Bark,0.25,+9%
53705,Infused Plating,0.125,+8%
53706,Notched Plating,0.875,+14%
53707,Dripping Bark,0.125,+8%
53708,Infused Carapace,0.125,+8%
53709,Parasitic Crust,0.75,+13%
53710,Notched Rind,0.625,+12%
53711,Dripping Scales,0.75,+13%
53712,Dripping Bark,0.0,+7%
53713,Coarse Husk,0.375,+10%
53714,Notched Rind,0.5,+11%
53715,Infused Shell,0.25,+9%
53716,Dripping Rind,0.0,+7%
53717,Notched Crust,0.75,+13%
53718,Coarse Rind,0.75,+13%
53719,Notched Scales,0.5,+11%
53720,Infused Bark,0.75,+13%
53721,Infused Plating,0.0,+7%
53722,Parasitic Bark,0.125,+8%
53723,Parasitic Skin,0.25,+9%
53724,Infused Teeth,0.5,+11%
53725,Parasitic Plating,0.375,+10%
53726,Parasitic Husk,0.125,+8%
53727,Parasitic Shell,0.125,+8%
53728,Coarse Teeth,0.375,+10%
53729,Parasitic Teeth,0.75,+13%
53730,Notched Plating,0.125,+8%
53731,Parasitic Bark,0.75,+13%
53732,Parasitic Skin,0.625,+12%
53733,Notched Husk,0.25,+9%
53734,Notched Crust,0.25,+9%
53735,Infused Husk,0.0,+7%
53736,Parasitic Crust,0.0,+7%
53737,Dripping Crust,0.625,+12%
53738,Notched Husk,0.125,+8%
53739,Infused Bark,0.625,+12%
53740,Notched Plating,0.375,+10%
53741,Parasitic Plating,0.0,+7%
53742,Coarse Husk,0.0,+7%
53743,Infused Carapace,0.75,+13%
53744,Dripping Scales,0.625,+12%
53745,Notched Shell,0.0,+7%
53746,Notched Shell,0.25,+9%
53747,Infused Shell,0.5,+11%
53748,Parasitic Skin,0.25,+9%
53749,Notched Plating,0.625,+12%
53750,Dripping Bark,0.75,+13%
53751,Infused Crust,0.0,+7%
53752,Notched Carapace,0.625,+12%
53753,Dripping Scales,0.25,+9%
53754,Parasitic Shell,0.0,+7%
53755,Dripping Husk,0.625,+12%
53756,Dripping Bark,0.0,+7%
53757,Coarse Teeth,0.0,+7%
53758,Parasitic Rind,0.875,+14%
53759,Infused Carapace,0.25,+9%
53760,Coarse Shell,0.0,+7%
53761,Parasitic Carapace,0.625,+12%
53762,Infused Carapace,0.0,+7%
53763,Notched Carapace,0.0,+7%
53764,Dripping Bark,0.125,+8%
53765,Parasitic Plating,0.5,+11%
53766,Infused Bark,0.125,+8%
53767,Coarse Teeth,0.75,+13%
53768,Infused Shell,0.875,+14%
53769,Dripping Plating,0.125,+8%
53770,Parasitic Skin,0.125,+8%
53771,Notched Husk,0.125,+8%
53772,Notched Scales,0.0,+7%
53773,Coarse Shell,0.125,+8%
53774,Parasitic Bark,0.125,+8%
53775,Infused Rind,0.125,+8%
53776,Coarse Plating,0.125,+8%
53777,Dripping Plating,0.375,+10%
53778,Infused Bark,0.75,+13%
53779,Parasitic Skin,0.625,+12%
53780,Infused Husk,0.875,+14%
53781,Parasitic Shell,0.0,+7%
53782,Coarse Carapace,0.25,+9%
53783,Dripping Plating,0.375,+10%
53784,Dripping Scales,0.125,+8%
53785,Notched Plating,0.625,+12%
53786,Notched Shell,0.0,+7%
53787,Notched Teeth,0.0,+7%
53788,Dripping Rind,0.0,+7%
53789,Notched Teeth,0.25,+9%
53790,Parasitic Skin,0.0,+7%
53791,Dripping Rind,0.75,+13%
53792,Coarse Skin,0.5,+11%
53793,Parasitic Carapace,0.125,+8%
53794,Parasitic Skin,0.5,+11%
53795,Infused Husk,0.625,+12%
53796,Parasitic Skin,0.0,+7%
53797,Infused Plating,0.125,+8%
53798,Coarse Rind,0.875,+14%
53799,Parasitic Plating,0.625,+12%
53800,Coarse Crust,0.5,+11%
53801,Parasitic Skin,0.125,+8%
53802,Dripping Plating,0.75,+13%
53803,Coarse Scales,0.625,+12%
53804,Infused Teeth,0.625,+12%
53805,Infused Bark,0.0,+7%
53806,Coarse Bark,0.125,+8%
53807,Notched Scales,0.0,+7%
53808,Dripping Scales,0.5,+11%
53809,Notched Scales,0.25,+9%
53810,Infused Bark,0.125,+8%
53811,Parasitic Bark,0.875,+14%
53812,Parasitic Crust,0.5,+11%
53813,Infused Shell,0.0,+7%
53814,Notched Plating,0.0,+7%
53815,Infused Teeth,0.5,+11%
53816,Notched Shell,0.375,+10%
53817,Parasitic Teeth,0.25,+9%
53818,Parasitic Scales,0.5,+11%
53819,Coarse Shell,0.0,+7%
53820,Coarse Crust,0.5,+11%
53821,Dripping Crust,0.0,+7%
53822,Dripping Shell,0.25,+9%
53823,Dripping Scales,0.125,+8%
53824,Parasitic Teeth,0.5,+11%
53825,Parasitic Plating,0.375,+10%
53826,Infused Bark,0.375,+10%
53827,Parasitic Shell,0.5,+11%
53828,Dripping Crust,0.5,+11%
53829,Coarse Rind,0.125,+8%
53830,Infused Shell,0.0,+7%
53831,Infused Husk,0.5,+11%
53832,Infused Shell,0.125,+8%
53833,Dripping Husk,0.375,+10%
53834,Coarse Rind,0.5,+11%
53835,Infused Husk,0.625,+12%
53836,Notched Husk,0.625,+12%
53837,Parasitic Rind,0.625,+12%
53838,Dripping Skin,0.25,+9%
53839,Dripping Crust,0.0,+7%
53840,Infused Teeth,0.625,+12%
53841,Dripping Shell,0.125,+8%
53842,Infused Carapace,0.875,+14%
53843,Coarse Teeth,0.0,+7%
53844,Parasitic Crust,0.875,+14%
53845,Parasitic Plating,0.5,+11%
53846,Infused Skin,0.375,+10%
53847,Dripping Crust,0.375,+10%
53848,Coarse Scales,0.875,+14%
53849,Coarse Crust,0.875,+14%
53850,Infused Husk,0.75,+13%
53851,Parasitic Rind,0.125,+8%
53852,Dripping Shell,0.25,+9%
53853,Infused Skin,0.25,+9%
53854,Parasitic Shell,0.25,+9%
53855,Infused Carapace,0.5,+11%
53856,Parasitic Scales,0.25,+9%
53857,Coarse Teeth,0.25,+9%
53858,Notched Bark,0.5,+11%
53859,Coarse Rind,0.125,+8%
53860,Infused Bark,0.0,+7%
53861,Infused Scales,0.625,+12%
53862,Infused Crust,0.125,+8%
53863,Dripping Husk,0.125,+8%
53864,Dripping Shell,0.375,+10%
53865,Notched Carapace,0.125,+8%
53866,Infused Teeth,0.0,+7%
53867,Coarse Bark,0.375,+10%
53868,Dripping Crust,0.0,+7%
53869,Dripping Shell,0.75,+13%
53870,Dripping Husk,0.625,+12%
53871,Parasitic Crust,0.125,+8%
53872,Dripping Scales,0.5,+11%
53873,Notched Shell,0.375,+10%
53874,Dripping Carapace,0.0,+7%
53875,Dripping Bark,0.375,+10%
53876,Notched Shell,0.0,+7%
53877,Dripping Carapace,0.375,+10%
53878,Coarse Skin,0.875,+14%
53879,Dripping Plating,0.5,+11%
53880,Notched Shell,0.375,+10%
53881,Infused Plating,0.75,+13%
53882,Parasitic Crust,0.5,+11%
53883,Infused Shell,0.0,+7%
53884,Parasitic Shell,0.125,+8%
53885,Infused Scales,0.375,+10%
53886,Dripping Scales,0.75,+13%
53887,Coarse Scales,0.5,+11%
53888,Infused Carapace,0.125,+8%
53889,Coarse Scales,0.875,+14%
53890,Notched Skin,0.375,+10%
53891,Coarse Rind,0.125,+8%
53892,Coarse Husk,0.25,+9%
53893,Dripping Teeth,0.875,+14%
53894,Parasitic Bark,0.5,+11%
53895,Parasitic Scales,0.25,+9%
53896,Notched Crust,0.0,+7%
53897,Dripping Shell,0.0,+7%
53898,Dripping Crust,0.875,+14%
53899,Parasitic Shell,0.25,+9%
53900,Coarse Plating,0.125,+8%
53901,Notched Scales,0.375,+10%
53902,Dripping Husk,0.5,+11%
53903,Coarse Bark,0.875,+14%
53904,Dripping Crust,0.25,+9%
53905,Coarse Plating,0.25,+9%
53906,Coarse Shell,0.25,+9%
53907,Parasitic Plating,0.125,+8%
53908,Notched Husk,0.125,+8%
53909,Parasitic Scales,0.125,+8%
53910,Parasitic Bark,0.125,+8%
53911,Parasitic Rind,0.5,+11%
53912,Infused Husk,0.625,+12%
53913,Infused Shell,0.0,+7%
53914,Dripping Husk,0.25,+9%
53915,Parasitic Shell,0.25,+9%
53916,Coarse Plating,0.0,+7%
53917,Infused Carapace,0.125,+8%
53918,Parasitic Skin,0.625,+12%
53919,Coarse Crust,0.25,+9%
53920,Parasitic Shell,0.25,+9%
53921,Coarse Scales,0.125,+8%
53922,Notched Plating,0.0,+7%
53923,Coarse Bark,0.25,+9%
53924,Infused Husk,0.5,+11%
53925,Parasitic Scales,0.0,+7%
53926,Coarse Plating,0.875,+14%
53927,Coarse Scales,1.0,+15%
53928,Coarse Teeth,0.125,+8%
53929,Dripping Husk,0.75,+13%
53930,Parasitic Carapace,0.125,+8%
53931,Dripping Scales,0.0,+7%
53932,Dripping Teeth,0.875,+14%
53933,Parasitic Crust,0.125,+8%
53934,Coarse Scales,0.0,+7%
53935,Infused Husk,0.0,+7%
53936,Notched Rind,0.125,+8%
53937,Infused Plating,0.0,+7%
53938,Notched Plating,0.0,+7%
53939,Dripping Scales,0.875,+14%
53940,Dripping Shell,0.0,+7%
53941,Parasitic Scales,0.625,+12%
53942,Notched Carapace,0.375,+10%
53943,Infused Plating,0.0,+7%
53944,Infused Shell,0.0,+7%
53945,Dripping Teeth,0.625,+12%
53946,Coarse Shell,0.0,+7%
53947,Infused Husk,0.25,+9%
53948,Dripping Skin,0.75,+13%
53949,Infused Scales,0.5,+11%
53950,Notched Scales,0.0,+7%
53951,Parasitic Crust,0.25,+9%
53952,Notched Rind,0.875,+14%
53953,Parasitic Shell,0.75,+13%
53954,Dripping Husk,0.625,+12%
53955,Coarse Skin,0.0,+7%
53956,Notched Rind,0.875,+14%
53957,Notched Crust,0.25,+9%
53958,Dripping Plating,0.0,+7%
53959,Notched Husk,0.125,+8%
53960,Infused Rind,0.5,+11%
53961,Parasitic Scales,1.0,+15%
53962,Dripping Rind,0.125,+8%
53963,Parasitic Carapace,0.125,+8%
53964,Coarse Carapace,0.875,+14%
53965,Infused Skin,0.125,+8%
53966,Infused Scales,0.875,+14%
53967,Infused Crust,0.625,+12%
53968,Notched Plating,0.0,+7%
53969,Dripping Teeth,0.125,+8%
53970,Parasitic Shell,0.875,+14%
53971,Dripping Teeth,0.5,+11%
53972,Dripping Scales,0.625,+12%
53973,Parasitic Crust,0.5,+11%
53974,Notched Carapace,0.25,+9%
53975,Dripping Husk,0.25,+9%
53976,Infused Shell,0.625,+12%
53977,Notched Husk,0.125,+8%
53978,Notched Plating,0.625,+12%
53979,Dripping Husk,0.375,+10%
53980,Dripping Carapace,0.25,+9%
53981,Notched Husk,0.5,+11%
53982,Parasitic Crust,0.75,+13%
53983,Dripping Bark,0.75,+13%
53984,Coarse Crust,0.75,+13%
53985,Parasitic Husk,0.125,+8%
53986,Coarse Scales,0.0,+7%
53987,Parasitic Teeth,0.0,+7%
53988,Infused Teeth,0.5,+11%
53989,Coarse Skin,0.75,+13%
53990,Dripping Husk,0.875,+14%
53991,Coarse Scales,0.125,+8%
53992,Infused Crust,0.125,+8%
53993,Dripping Teeth,0.0,+7%
53994,Parasitic Carapace,0.5,+11%
53995,Coarse Carapace,0.125,+8%
53996,Notched Plating,0.125,+8%
53997,Dripping Skin,0.125,+8%
53998,Coarse Teeth,0.125,+8%
53999,Dripping Skin,0.375,+10%
54000,Dripping Rind,0.125,+8%
54001,Parasitic Scales,0.125,+8%
54002,Parasitic Teeth,0.5,+11%
54003,Coarse Husk,0.25,+9%
54004,Infused Rind,0.25,+9%
54005,Parasitic Crust,0.875,+14%
54006,Notched Bark,0.0,+7%
54007,Infused Husk,0.125,+8%
54008,Infused Skin,0.0,+7%
54009,Parasitic Skin,0.125,+8%
54010,Notched Carapace,0.125,+8%
54011,Infused Rind,0.75,+13%
54012,Infused Shell,0.875,+14%
54013,Parasitic Shell,0.875,+14%
54014,Notched Husk,0.75,+13%
54015,Infused Scales,0.125,+8%
54016,Parasitic Shell,0.75,+13%
54017,Coarse Rind,0.5,+11%
54018,Parasitic Shell,0.25,+9%
54019,Dripping Carapace,0.875,+14%
54020,Coarse Skin,0.125,+8%
54021,Dripping Skin,0.25,+9%
54022,Coarse Scales,0.0,+7%
54023,Parasitic Bark,0.125,+8%
54024,Coarse Skin,0.25,+9%
54025,Parasitic Rind,0.75,+13%
54026,Parasitic Skin,0.75,+13%
54027,Parasitic Plating,0.5,+11%
54028,Infused Scales,0.125,+8%
54029,Infused Skin,0.0,+7%
54030,Notched Teeth,0.125,+8%
54031,Parasitic Carapace,0.75,+13%
54032,Dripping Teeth,0.0,+7%
54033,Parasitic Husk,0.125,+8%
54034,Coarse Scales,0.875,+14%
54035,Notched Carapace,0.0,+7%
54036,Notched Crust,0.375,+10%
54037,Parasitic Plating,0.5,+11%
54038,Notched Bark,0.875,+14%
54039,Notched Teeth,0.25,+9%
54040,Dripping Rind,0.5,+11%
54041,Dripping Rind,0.125,+8%
54042,Coarse Bark,0.125,+8%
54043,Parasitic Shell,0.25,+9%
54044,Coarse Skin,0.25,+9%
54045,Notched Skin,0.125,+8%
54046,Infused Husk,0.375,+10%
54047,Parasitic Skin,0.375,+10%
54048,Infused Husk,0.5,+11%
54049,Notched Crust,0.375,+10%
54050,Notched Carapace,0.125,+8%
54051,Parasitic Scales,0.375,+10%
54052,Infused Teeth,0.25,+9%
54053,Infused Bark,0.375,+10%
54054,Parasitic Crust,0.5,+11%
54055,Infused Carapace,0.125,+8%
54056,Infused Plating,0.375,+10%
54057,Coarse Bark,0.125,+8%
54058,Infused Plating,0.0,+7%
54059,Infused Rind,0.875,+14%
54060,Parasitic Crust,0.25,+9%
54061,Infused Bark,0.0,+7%
54062,Coarse Teeth,0.25,+9%
54063,Parasitic Bark,0.625,+12%
54064,Dripping Teeth,1.0,+15%
54065,Notched Rind,0.0,+7%
54066,Parasitic Shell,0.0,+7%
54067,Parasitic Bark,0.875,+14%
54068,Infused Husk,0.75,+13%
54069,Dripping Teeth,0.625,+12%
54070,Parasitic Bark,0.125,+8%
54071,Parasitic Crust,0.25,+9%
54072,Coarse Crust,0.125,+8%
54073,Parasitic Plating,0.125,+8%
54074,Coarse Carapace,0.25,+9%
54075,Infused Scales,0.25,+9%
54076,Infused Shell,0.625,+12%
54077,Dripping Scales,1.0,+15%
54078,Parasitic Scales,0.125,+8%
54079,Coarse Skin,0.625,+12%
54080,Infused Plating,0.0,+7%
54081,Dripping Skin,0.875,+14%
54082,Coarse Shell,0.625,+12%
54083,Dripping Teeth,0.625,+12%
54084,Coarse Plating,0.5,+11%
54085,Parasitic Rind,0.75,+13%
54086,Notched Plating,0.25,+9%
54087,Infused Carapace,0.25,+9%
54088,Coarse Crust,0.625,+12%
54089,Parasitic Shell,0.0,+7%
54090,Coarse Plating,0.25,+9%
54091,Parasitic Teeth,0.0,+7%
54092,Infused Husk,0.0,+7%
54093,Parasitic Skin,0.25,+9%
54094,Dripping Skin,0.0,+7%
54095,Dripping Skin,0.125,+8%
54096,Notched Crust,0.25,+9%
54097,Parasitic Rind,0.125,+8%
54098,Infused Scales,0.5,+11%
54099,Coarse Teeth,0.875,+14%
54100,Coarse Crust,0.125,+8%
54101,Parasitic Shell,0.375,+10%
54102,Infused Scales,0.5,+11%
54103,Parasitic Husk,0.375,+10%
54104,Infused Teeth,0.5,+11%
54105,Infused Teeth,0.125,+8%
54106,Coarse Shell,0.875,+14%
54107,Parasitic Plating,0.125,+8%
54108,Dripping Husk,0.25,+9%
54109,Parasitic Scales,0.0,+7%
54110,Coarse Husk,0.625,+12%
54111,Infused Rind,0.125,+8%
54112,Dripping Crust,0.375,+10%
54113,Notched Rind,0.125,+8%
54114,Coarse Bark,0.875,+14%
54115,Dripping Skin,0.0,+7%
54116,Coarse Shell,0.5,+11%
54117,Coarse Skin,0.0,+7%
54118,Notched Scales,0.0,+7%
54119,Infused Husk,0.5,+11%
54120,Notched Scales,0.25,+9%
54121,Dripping Husk,0.375,+10%
54122,Parasitic Bark,0.5,+11%
54123,Notched Plating,0.75,+13%
54124,Dripping Shell,0.5,+11%
54125,Coarse Skin,0.125,+8%
54126,Infused Skin,0.75,+13%
54127,Parasitic Shell,0.875,+14%
54128,Dripping Scales,0.0,+7%
54129,Parasitic Teeth,0.125,+8%
54130,Infused Carapace,0.0,+7%
54131,Notched Bark,0.875,+14%
54132,Dripping Crust,0.75,+13%
54133,Parasitic Crust,0.75,+13%
54134,Notched Teeth,0.125,+8%
54135,Notched Skin,0.0,+7%
54136,Dripping Plating,0.0,+7%
54137,Infused Plating,0.0,+7%
54138,Dripping Skin,0.625,+12%
54139,Infused Scales,0.625,+12%
54140,Coarse Husk,0.25,+9%
54141,Coarse Plating,0.0,+7%
54142,Notched Teeth,0.25,+9%
54143,Dripping Shell,0.25,+9%
54144,Parasitic Bark,0.125,+8%
54145,Infused Scales,0.875,+14%
54146,Coarse Carapace,0.25,+9%
54147,Notched Skin,0.75,+13%
54148,Dripping Bark,0.0,+7%
54149,Parasitic Shell,0.375,+10%
54150,Infused Plating,0.625,+12%
54151,Parasitic Rind,0.5,+11%
54152,Infused Skin,0.375,+10%
54153,Notched Husk,0.75,+13%
54154,Infused Teeth,0.625,+12%
54155,Parasitic Carapace,0.5,+11%
54156,Infused Scales,0.125,+8%
54157,Parasitic Skin,0.125,+8%
54158,Dripping Husk,0.25,+9%
54159,Notched Shell,0.875,+14%
54160,Parasitic Plating,0.875,+14%
54161,Dripping Plating,0.25,+9%
54162,Dripping Skin,0.25,+9%
54163,Parasitic Shell,0.0,+7%
54164,Notched Scales,0.0,+7%
54165,Dripping Husk,0.375,+10%
54166,Dripping Skin,0.0,+7%
54167,Coarse Bark,0.125,+8%
54168,Coarse Skin,0.0,+7%
54169,Notched Bark,0.375,+10%
54170,Infused Rind,0.0,+7%
54171,Coarse Carapace,0.625,+12%
54172,Notched Bark,0.125,+8%
54173,Dripping Scales,0.25,+9%
54174,Notched Bark,0.5,+11%
54175,Coarse Rind,0.125,+8%
54176,Notched Skin,0.0,+7%
54177,Coarse Shell,0.0,+7%
54178,Infused Skin,0.0,+7%
54179,Infused Skin,0.375,+10%
54180,Parasitic Bark,0.125,+8%
54181,Dripping Crust,0.25,+9%
54182,Parasitic Crust,0.125,+8%
54183,Parasitic Scales,0.0,+7%
54184,Infused Plating,0.375,+10%
54185,Notched Teeth,0.0,+7%
54186,Coarse Crust,0.125,+8%
54187,Notched Scales,0.0,+7%
54188,Parasitic Skin,0.25,+9%
54189,Infused Scales,0.125,+8%
54190,Dripping Husk,0.5,+11%
54191,Notched Bark,0.375,+10%
54192,Dripping Bark,0.25,+9%
54193,Dripping Carapace,0.25,+9%
54194,Coarse Bark,0.75,+13%
54195,Dripping Rind,0.25,+9%
54196,Parasitic Skin,0.0,+7%
54197,Dripping Plating,0.25,+9%
54198,Parasitic Crust,0.125,+8%
54199,Infused Carapace,0.75,+13%
54200,Notched Husk,0.125,+8%
54201,Infused Carapace,0.0,+7%
54202,Parasitic Bark,0.25,+9%
54203,Notched Teeth,0.0,+7%
54204,Infused Crust,0.75,+13%
54205,Coarse Skin,0.25,+9%
54206,Dripping Rind,0.125,+8%
54207,Coarse Rind,0.0,+7%
54208,Parasitic Teeth,0.125,+8%
54209,Notched Teeth,0.5,+11%
54210,Dripping Plating,0.5,+11%
54211,Coarse Teeth,1.0,+15%
54212,Dripping Crust,0.0,+7%
54213,Notched Bark,0.0,+7%
54214,Coarse Carapace,0.25,+9%
54215,Parasitic Scales,0.0,+7%
54216,Infused Teeth,0.875,+14%
54217,Dripping Skin,0.375,+10%
54218,Infused Teeth,0.0,+7%
54219,Infused Plating,0.25,+9%
54220,Coarse Skin,1.0,+15%
54221,Notched Husk,0.125,+8%
54222,Dripping Shell,0.0,+7%
54223,Coarse Rind,0.0,+7%
54224,Dripping Carapace,0.875,+14%
54225,Parasitic Rind,0.0,+7%
54226,Parasitic Husk,0.625,+12%
54227,Parasitic Plating,0.375,+10%
54228,Infused Rind,0.375,+10%
54229,Dripping Husk,0.25,+9%
54230,Notched Bark,0.375,+10%
54231,Notched Shell,0.125,+8%
54232,Notched Plating,0.875,+14%
54233,Parasitic Skin,0.125,+8%
54234,Infused Carapace,0.125,+8%
54235,Notched Husk,0.625,+12%
54236,Notched Bark,0.375,+10%
54237,Dripping Scales,0.125,+8%
54238,Notched Husk,0.125,+8%
54239,Parasitic Plating,0.625,+12%
54240,Infused Plating,0.5,+11%
