sep=,
Seed,Name,Perfection,Ship_Armour_Shield_Strength
61410,Evolved Rind,0.4,+21%
61411,Reactive Bark,0.8,+27%
61412,Durable Bark,0.2,+18%
61413,Armoured Teeth,0.2,+18%
61414,Armoured Skin,0.0,+15%
61415,Durable Rind,0.933,+29%
61416,Reactive Scales,0.0,+15%
61417,Durable Crust,0.933,+29%
61418,Reactive Shell,0.0,+15%
61419,Reactive Plating,0.867,+28%
61420,Reactive Rind,0.0,+15%
61421,Durable Teeth,0.333,+20%
61422,Armoured Skin,0.333,+20%
61423,Evolved Carapace,0.267,+19%
61424,Armoured Carapace,0.333,+20%
61425,Evolved Teeth,0.067,+16%
61426,Durable Skin,0.533,+23%
61427,Reactive Scales,0.0,+15%
61428,Evolved Shell,0.133,+17%
61429,Resilient Scales,0.267,+19%
61430,Evolved Scales,0.533,+23%
61431,Reactive Skin,0.0,+15%
61432,Armoured Scales,0.333,+20%
61433,Evolved Carapace,0.067,+16%
61434,Armoured Bark,0.0,+15%
61435,Evolved Crust,0.2,+18%
61436,Reactive Rind,0.267,+19%
61437,Evolved Carapace,0.467,+22%
61438,Evolved Skin,0.0,+15%
61439,Resilient Skin,0.533,+23%
61440,Armoured Teeth,0.0,+15%
61441,Resilient Scales,0.4,+21%
61442,Durable Bark,0.0,+15%
61443,Durable Crust,0.0,+15%
61444,Armoured Skin,1.0,+30%
61445,Evolved Husk,0.133,+17%
61446,Armoured Husk,0.0,+15%
61447,Evolved Crust,0.267,+19%
61448,Durable Rind,0.067,+16%
61449,Armoured Plating,0.533,+23%
61450,Armoured Plating,0.8,+27%
61451,Durable Skin,0.2,+18%
61452,Durable Bark,0.333,+20%
61453,Durable Bark,0.533,+23%
61454,Evolved Scales,0.733,+26%
61455,Durable Husk,0.067,+16%
61456,Reactive Carapace,0.4,+21%
61457,Armoured Rind,0.267,+19%
61458,Resilient Skin,0.267,+19%
61459,Reactive Shell,0.4,+21%
61460,Armoured Plating,0.0,+15%
61461,Resilient Shell,0.933,+29%
61462,Durable Shell,0.4,+21%
61463,Resilient Rind,0.867,+28%
61464,Resilient Teeth,0.0,+15%
61465,Evolved Teeth,0.533,+23%
61466,Evolved Plating,0.2,+18%
61467,Evolved Teeth,0.067,+16%
61468,Durable Skin,0.467,+22%
61469,Armoured Teeth,0.8,+27%
61470,Reactive Teeth,0.333,+20%
61471,Armoured Crust,0.133,+17%
61472,Evolved Rind,0.4,+21%
61473,Resilient Crust,0.0,+15%
61474,Durable Carapace,0.0,+15%
61475,Resilient Teeth,0.467,+22%
61476,Durable Husk,0.067,+16%
61477,Resilient Teeth,0.067,+16%
61478,Armoured Carapace,0.267,+19%
61479,Resilient Carapace,0.0,+15%
61480,Reactive Plating,0.267,+19%
61481,Evolved Skin,0.2,+18%
61482,Durable Skin,0.0,+15%
61483,Evolved Husk,0.267,+19%
61484,Armoured Plating,0.667,+25%
61485,Armoured Crust,0.0,+15%
61486,Resilient Crust,0.467,+22%
61487,Durable Shell,0.867,+28%
61488,Durable Skin,0.0,+15%
61489,Resilient Carapace,0.133,+17%
61490,Durable Plating,0.933,+29%
61491,Resilient Bark,0.667,+25%
61492,Durable Skin,0.067,+16%
61493,Reactive Bark,0.8,+27%
61494,Durable Scales,0.533,+23%
61495,Durable Crust,0.667,+25%
61496,Durable Skin,0.133,+17%
61497,Armoured Scales,0.267,+19%
61498,Resilient Bark,0.467,+22%
61499,Durable Husk,0.0,+15%
61500,Armoured Shell,0.0,+15%
61501,Durable Husk,0.0,+15%
61502,Durable Crust,0.467,+22%
61503,Reactive Carapace,0.067,+16%
61504,Reactive Crust,0.4,+21%
61505,Armoured Crust,0.8,+27%
61506,Reactive Rind,0.4,+21%
61507,Durable Plating,0.467,+22%
61508,Resilient Husk,0.067,+16%
61509,Resilient Husk,0.0,+15%
61510,Armoured Crust,0.0,+15%
61511,Resilient Plating,0.133,+17%
61512,Armoured Rind,0.4,+21%
61513,Durable Rind,0.2,+18%
61514,Reactive Rind,0.333,+20%
61515,Armoured Bark,0.4,+21%
61516,Reactive Plating,0.2,+18%
61517,Evolved Carapace,0.133,+17%
61518,Reactive Husk,0.067,+16%
61519,Durable Skin,0.067,+16%
61520,Evolved Crust,0.067,+16%
61521,Armoured Rind,0.6,+24%
61522,Resilient Skin,0.867,+28%
61523,Resilient Carapace,0.867,+28%
61524,Evolved Carapace,0.533,+23%
61525,Armoured Bark,0.8,+27%
61526,Armoured Teeth,0.933,+29%
61527,Resilient Husk,0.6,+24%
61528,Durable Skin,0.2,+18%
61529,Resilient Shell,0.067,+16%
61530,Evolved Husk,0.733,+26%
61531,Reactive Teeth,0.0,+15%
61532,Reactive Shell,0.0,+15%
61533,Durable Bark,0.867,+28%
61534,Evolved Bark,0.2,+18%
61535,Resilient Crust,0.067,+16%
61536,Armoured Scales,0.0,+15%
61537,Evolved Skin,0.133,+17%
61538,Reactive Skin,0.133,+17%
61539,Armoured Bark,0.0,+15%
61540,Durable Scales,0.133,+17%
61541,Durable Plating,0.467,+22%
61542,Evolved Husk,0.533,+23%
61543,Evolved Husk,0.067,+16%
61544,Durable Teeth,0.067,+16%
61545,Resilient Shell,0.933,+29%
61546,Durable Skin,0.4,+21%
61547,Evolved Husk,0.133,+17%
61548,Evolved Crust,0.6,+24%
61549,Resilient Bark,0.0,+15%
61550,Durable Carapace,0.733,+26%
61551,Armoured Crust,0.0,+15%
61552,Resilient Bark,0.8,+27%
61553,Evolved Plating,0.533,+23%
61554,Reactive Bark,0.6,+24%
61555,Evolved Plating,0.0,+15%
61556,Armoured Crust,0.8,+27%
61557,Armoured Shell,0.533,+23%
61558,Resilient Rind,0.133,+17%
61559,Evolved Teeth,0.533,+23%
61560,Reactive Crust,0.667,+25%
61561,Resilient Plating,0.0,+15%
61562,Durable Teeth,0.867,+28%
61563,Reactive Rind,0.867,+28%
61564,Reactive Plating,0.733,+26%
61565,Armoured Skin,0.6,+24%
61566,Armoured Shell,0.2,+18%
61567,Armoured Teeth,0.4,+21%
61568,Armoured Bark,0.0,+15%
61569,Armoured Rind,0.733,+26%
61570,Evolved Shell,0.267,+19%
61571,Reactive Teeth,0.067,+16%
61572,Reactive Skin,0.667,+25%
61573,Armoured Skin,0.8,+27%
61574,Evolved Carapace,0.267,+19%
61575,Reactive Crust,0.933,+29%
61576,Evolved Plating,0.067,+16%
61577,Armoured Teeth,0.0,+15%
61578,Durable Scales,0.4,+21%
61579,Armoured Bark,1.0,+30%
61580,Evolved Crust,0.067,+16%
61581,Armoured Scales,0.0,+15%
61582,Durable Skin,0.267,+19%
61583,Reactive Shell,0.267,+19%
61584,Resilient Bark,0.867,+28%
61585,Reactive Carapace,0.133,+17%
61586,Resilient Rind,0.0,+15%
61587,Resilient Crust,0.6,+24%
61588,Durable Scales,0.867,+28%
61589,Resilient Carapace,0.0,+15%
61590,Durable Rind,0.667,+25%
61591,Resilient Rind,0.733,+26%
61592,Resilient Bark,0.533,+23%
61593,Durable Teeth,0.067,+16%
61594,Reactive Bark,0.267,+19%
61595,Reactive Teeth,1.0,+30%
61596,Reactive Plating,0.2,+18%
61597,Evolved Skin,0.067,+16%
61598,Durable Husk,0.133,+17%
61599,Evolved Husk,0.2,+18%
61600,Reactive Rind,0.533,+23%
61601,Evolved Husk,0.067,+16%
61602,Reactive Shell,0.467,+22%
61603,Resilient Carapace,0.533,+23%
61604,Resilient Bark,0.0,+15%
61605,Resilient Plating,0.4,+21%
61606,Durable Scales,0.4,+21%
61607,Resilient Rind,0.733,+26%
61608,Resilient Skin,0.6,+24%
61609,Armoured Husk,0.067,+16%
61610,Resilient Scales,0.067,+16%
61611,Reactive Crust,0.133,+17%
61612,Evolved Shell,0.533,+23%
61613,Evolved Scales,0.0,+15%
61614,Armoured Shell,0.333,+20%
61615,Evolved Crust,0.4,+21%
61616,Durable Bark,0.467,+22%
61617,Reactive Rind,0.4,+21%
61618,Armoured Carapace,0.6,+24%
61619,Armoured Plating,0.067,+16%
61620,Armoured Husk,0.267,+19%
61621,Armoured Teeth,0.867,+28%
61622,Evolved Scales,0.0,+15%
61623,Resilient Crust,0.2,+18%
61624,Reactive Teeth,0.0,+15%
61625,Armoured Shell,0.2,+18%
61626,Reactive Husk,0.6,+24%
61627,Durable Plating,0.467,+22%
61628,Reactive Skin,0.8,+27%
61629,Resilient Teeth,0.533,+23%
61630,Durable Carapace,1.0,+30%
61631,Durable Skin,0.0,+15%
61632,Evolved Husk,0.533,+23%
61633,Durable Shell,0.067,+16%
61634,Durable Husk,0.4,+21%
61635,Resilient Rind,0.133,+17%
61636,Resilient Husk,0.133,+17%
61637,Resilient Teeth,0.0,+15%
61638,Armoured Plating,0.4,+21%
61639,Evolved Rind,0.6,+24%
61640,Reactive Rind,0.667,+25%
61641,Resilient Teeth,0.867,+28%
61642,Reactive Plating,0.0,+15%
61643,Resilient Rind,0.0,+15%
61644,Evolved Crust,0.2,+18%
61645,Evolved Bark,0.0,+15%
61646,Resilient Scales,0.0,+15%
61647,Evolved Husk,0.733,+26%
61648,Durable Bark,0.067,+16%
61649,Resilient Crust,0.6,+24%
61650,Evolved Scales,0.4,+21%
61651,Evolved Carapace,0.0,+15%
61652,Resilient Rind,0.133,+17%
61653,Evolved Bark,0.267,+19%
61654,Durable Shell,0.733,+26%
61655,Durable Bark,0.333,+20%
61656,Durable Plating,0.067,+16%
61657,Resilient Rind,0.867,+28%
61658,Resilient Husk,0.333,+20%
61659,Durable Shell,0.2,+18%
61660,Resilient Bark,0.067,+16%
61661,Resilient Carapace,0.067,+16%
61662,Resilient Shell,0.933,+29%
61663,Durable Carapace,0.867,+28%
61664,Armoured Teeth,0.0,+15%
61665,Evolved Scales,0.133,+17%
61666,Evolved Skin,0.133,+17%
61667,Durable Teeth,0.333,+20%
61668,Evolved Bark,0.867,+28%
61669,Armoured Scales,0.2,+18%
61670,Reactive Bark,0.733,+26%
61671,Evolved Scales,0.0,+15%
61672,Reactive Skin,0.267,+19%
61673,Reactive Shell,0.067,+16%
61674,Resilient Scales,0.2,+18%
61675,Evolved Shell,0.067,+16%
61676,Reactive Plating,0.2,+18%
61677,Armoured Carapace,0.333,+20%
61678,Resilient Teeth,0.067,+16%
61679,Evolved Bark,0.067,+16%
61680,Reactive Shell,0.4,+21%
61681,Durable Plating,0.8,+27%
61682,Resilient Plating,0.0,+15%
61683,Durable Carapace,0.0,+15%
61684,Durable Crust,0.133,+17%
61685,Armoured Rind,0.867,+28%
61686,Evolved Skin,0.4,+21%
61687,Reactive Husk,0.4,+21%
61688,Resilient Carapace,1.0,+30%
61689,Resilient Husk,0.0,+15%
61690,Durable Teeth,0.067,+16%
61691,Reactive Carapace,0.067,+16%
61692,Reactive Scales,0.6,+24%
61693,Resilient Husk,0.533,+23%
61694,Durable Husk,0.267,+19%
61695,Evolved Shell,0.6,+24%
61696,Armoured Scales,0.667,+25%
61697,Reactive Teeth,0.133,+17%
61698,Evolved Plating,0.8,+27%
61699,Reactive Rind,0.6,+24%
61700,Resilient Teeth,0.267,+19%
61701,Armoured Bark,0.533,+23%
61702,Reactive Crust,0.133,+17%
61703,Durable Shell,0.267,+19%
61704,Reactive Teeth,0.667,+25%
61705,Durable Plating,0.467,+22%
61706,Durable Plating,0.133,+17%
61707,Evolved Crust,0.667,+25%
61708,Durable Skin,0.133,+17%
61709,Evolved Rind,0.533,+23%
61710,Durable Rind,0.4,+21%
61711,Durable Plating,0.0,+15%
61712,Durable Crust,0.0,+15%
61713,Resilient Plating,0.067,+16%
61714,Durable Bark,0.6,+24%
61715,Reactive Carapace,0.133,+17%
61716,Reactive Plating,0.133,+17%
61717,Reactive Carapace,0.0,+15%
61718,Evolved Carapace,0.667,+25%
61719,Resilient Carapace,0.2,+18%
61720,Evolved Bark,0.867,+28%
61721,Evolved Bark,0.333,+20%
61722,Evolved Plating,0.4,+21%
61723,Durable Rind,0.667,+25%
61724,Durable Plating,0.0,+15%
61725,Armoured Teeth,0.0,+15%
61726,Durable Shell,0.0,+15%
61727,Reactive Scales,0.0,+15%
61728,Resilient Plating,0.4,+21%
61729,Resilient Teeth,0.8,+27%
61730,Resilient Carapace,0.933,+29%
61731,Resilient Bark,0.8,+27%
61732,Durable Rind,0.467,+22%
61733,Reactive Shell,0.133,+17%
61734,Durable Shell,0.4,+21%
61735,Evolved Husk,0.133,+17%
61736,Durable Scales,1.0,+30%
61737,Armoured Crust,0.2,+18%
61738,Evolved Rind,0.0,+15%
61739,Armoured Scales,0.0,+15%
61740,Durable Carapace,0.6,+24%
61741,Armoured Scales,0.067,+16%
61742,Reactive Shell,0.0,+15%
61743,Resilient Bark,0.067,+16%
61744,Armoured Bark,0.6,+24%
61745,Resilient Carapace,0.667,+25%
61746,Armoured Plating,0.467,+22%
61747,Evolved Teeth,0.0,+15%
61748,Durable Crust,0.133,+17%
61749,Resilient Husk,0.4,+21%
61750,Armoured Carapace,0.267,+19%
61751,Evolved Carapace,0.133,+17%
61752,Evolved Rind,0.867,+28%
61753,Durable Bark,0.0,+15%
61754,Resilient Scales,0.2,+18%
61755,Armoured Carapace,0.2,+18%
61756,Reactive Bark,0.0,+15%
61757,Evolved Teeth,0.333,+20%
61758,Evolved Scales,0.133,+17%
61759,Armoured Skin,0.533,+23%
61760,Evolved Shell,0.0,+15%
61761,Durable Skin,0.0,+15%
61762,Evolved Shell,0.733,+26%
61763,Durable Shell,0.533,+23%
61764,Reactive Crust,0.4,+21%
61765,Armoured Husk,0.0,+15%
61766,Evolved Teeth,0.2,+18%
61767,Evolved Scales,0.267,+19%
61768,Reactive Husk,0.0,+15%
61769,Evolved Husk,0.467,+22%
61770,Durable Crust,1.0,+30%
61771,Resilient Plating,0.133,+17%
61772,Durable Shell,0.0,+15%
61773,Armoured Scales,0.067,+16%
61774,Armoured Plating,0.8,+27%
61775,Evolved Rind,0.933,+29%
61776,Armoured Shell,0.267,+19%
61777,Reactive Husk,0.0,+15%
61778,Durable Plating,0.0,+15%
61779,Resilient Crust,0.133,+17%
61780,Armoured Shell,1.0,+30%
61781,Resilient Crust,0.467,+22%
61782,Resilient Bark,0.6,+24%
61783,Armoured Bark,0.8,+27%
61784,Resilient Plating,0.133,+17%
61785,Reactive Crust,0.533,+23%
61786,Durable Teeth,0.133,+17%
61787,Reactive Scales,0.333,+20%
61788,Armoured Husk,0.6,+24%
61789,Resilient Carapace,0.2,+18%
61790,Durable Teeth,0.0,+15%
61791,Durable Husk,0.733,+26%
61792,Resilient Teeth,0.067,+16%
61793,Resilient Husk,0.667,+25%
61794,Armoured Skin,0.067,+16%
61795,Durable Plating,0.533,+23%
61796,Resilient Skin,0.6,+24%
61797,Durable Rind,0.733,+26%
61798,Evolved Crust,0.067,+16%
61799,Durable Carapace,0.267,+19%
61800,Reactive Skin,0.067,+16%
61801,Durable Rind,0.2,+18%
61802,Evolved Shell,0.0,+15%
61803,Reactive Crust,0.4,+21%
61804,Evolved Shell,0.267,+19%
61805,Durable Skin,0.933,+29%
61806,Armoured Crust,0.4,+21%
61807,Evolved Bark,0.333,+20%
61808,Resilient Skin,0.067,+16%
61809,Resilient Crust,0.467,+22%
61810,Armoured Bark,0.467,+22%
61811,Durable Rind,0.267,+19%
61812,Evolved Crust,0.067,+16%
61813,Reactive Teeth,0.067,+16%
61814,Resilient Rind,0.533,+23%
61815,Durable Skin,0.0,+15%
61816,Reactive Plating,0.133,+17%
61817,Armoured Carapace,0.0,+15%
61818,Armoured Teeth,0.533,+23%
61819,Evolved Carapace,0.067,+16%
61820,Armoured Shell,0.0,+15%
61821,Armoured Plating,0.8,+27%
61822,Durable Bark,0.4,+21%
61823,Resilient Rind,0.667,+25%
61824,Evolved Rind,0.467,+22%
61825,Durable Bark,0.333,+20%
61826,Resilient Crust,0.333,+20%
61827,Durable Plating,0.067,+16%
61828,Armoured Scales,0.333,+20%
61829,Armoured Bark,0.8,+27%
61830,Armoured Teeth,0.0,+15%
61831,Resilient Carapace,0.0,+15%
61832,Armoured Teeth,0.067,+16%
61833,Reactive Rind,0.133,+17%
61834,Resilient Crust,0.467,+22%
61835,Reactive Carapace,0.467,+22%
61836,Reactive Rind,0.667,+25%
61837,Armoured Husk,0.267,+19%
61838,Reactive Carapace,0.133,+17%
61839,Resilient Carapace,0.267,+19%
61840,Durable Bark,0.333,+20%
61841,Resilient Crust,0.667,+25%
61842,Resilient Husk,0.2,+18%
61843,Reactive Crust,0.133,+17%
61844,Evolved Crust,0.133,+17%
61845,Evolved Skin,0.0,+15%
61846,Durable Carapace,0.533,+23%
61847,Durable Shell,0.0,+15%
61848,Reactive Bark,0.267,+19%
61849,Reactive Rind,0.8,+27%
61850,Reactive Teeth,0.267,+19%
61851,Evolved Crust,0.0,+15%
61852,Resilient Plating,0.2,+18%
61853,Durable Skin,0.733,+26%
61854,Resilient Scales,0.333,+20%
61855,Reactive Husk,0.667,+25%
61856,Durable Husk,0.0,+15%
61857,Evolved Rind,0.867,+28%
61858,Durable Plating,0.2,+18%
61859,Resilient Carapace,0.8,+27%
61860,Resilient Scales,0.333,+20%
61861,Reactive Bark,0.2,+18%
61862,Resilient Scales,0.933,+29%
61863,Reactive Carapace,0.067,+16%
61864,Armoured Bark,0.0,+15%
61865,Evolved Husk,0.133,+17%
61866,Armoured Rind,0.0,+15%
61867,Resilient Teeth,0.333,+20%
61868,Resilient Plating,0.2,+18%
61869,Reactive Skin,0.267,+19%
61870,Armoured Skin,0.267,+19%
61871,Armoured Husk,0.067,+16%
61872,Armoured Shell,0.2,+18%
61873,Armoured Skin,0.2,+18%
61874,Durable Plating,0.733,+26%
61875,Reactive Crust,0.933,+29%
61876,Durable Crust,0.733,+26%
61877,Reactive Plating,0.467,+22%
61878,Reactive Crust,0.6,+24%
61879,Evolved Carapace,0.267,+19%
61880,Resilient Skin,0.467,+22%
61881,Armoured Rind,0.733,+26%
61882,Resilient Bark,1.0,+30%
61883,Durable Skin,0.6,+24%
61884,Evolved Skin,0.733,+26%
61885,Evolved Teeth,0.467,+22%
61886,Durable Scales,0.2,+18%
61887,Reactive Rind,0.667,+25%
61888,Armoured Husk,0.8,+27%
61889,Durable Skin,0.133,+17%
61890,Armoured Crust,0.0,+15%
61891,Resilient Skin,0.0,+15%
61892,Reactive Teeth,0.067,+16%
61893,Reactive Crust,0.0,+15%
61894,Reactive Husk,0.333,+20%
61895,Armoured Carapace,0.933,+29%
61896,Armoured Scales,0.267,+19%
61897,Evolved Crust,1.0,+30%
61898,Evolved Teeth,0.133,+17%
61899,Resilient Teeth,0.067,+16%
61900,Reactive Carapace,0.067,+16%
61901,Armoured Rind,0.067,+16%
61902,Durable Bark,0.0,+15%
61903,Armoured Bark,0.467,+22%
61904,Durable Scales,0.067,+16%
61905,Armoured Husk,0.533,+23%
61906,Durable Shell,1.0,+30%
61907,Durable Scales,0.0,+15%
61908,Durable Crust,0.133,+17%
61909,Resilient Plating,0.533,+23%
61910,Durable Carapace,0.467,+22%
61911,Durable Crust,0.2,+18%
61912,Durable Skin,0.0,+15%
61913,Resilient Crust,0.8,+27%
61914,Armoured Skin,0.067,+16%
61915,Reactive Bark,0.067,+16%
61916,Durable Skin,0.4,+21%
61917,Resilient Carapace,0.0,+15%
61918,Armoured Carapace,0.0,+15%
61919,Durable Husk,0.0,+15%
61920,Durable Scales,0.067,+16%
61921,Evolved Bark,0.333,+20%
61922,Armoured Crust,0.533,+23%
61923,Resilient Plating,0.067,+16%
61924,Armoured Carapace,0.0,+15%
61925,Reactive Shell,0.0,+15%
61926,Armoured Husk,0.2,+18%
61927,Resilient Crust,0.0,+15%
61928,Armoured Plating,0.267,+19%
61929,Durable Teeth,0.533,+23%
61930,Reactive Crust,0.0,+15%
61931,Resilient Plating,0.4,+21%
61932,Resilient Plating,0.2,+18%
61933,Evolved Plating,0.4,+21%
61934,Resilient Crust,0.067,+16%
61935,Armoured Husk,0.8,+27%
61936,Resilient Plating,0.2,+18%
61937,Evolved Husk,0.667,+25%
61938,Resilient Plating,0.6,+24%
61939,Durable Crust,0.067,+16%
61940,Durable Teeth,0.2,+18%
61941,Durable Carapace,0.0,+15%
61942,Armoured Plating,0.467,+22%
61943,Evolved Scales,0.0,+15%
61944,Reactive Carapace,0.2,+18%
61945,Reactive Bark,0.067,+16%
61946,Armoured Crust,0.0,+15%
61947,Resilient Carapace,0.2,+18%
61948,Reactive Scales,0.0,+15%
61949,Evolved Teeth,0.333,+20%
61950,Armoured Crust,0.133,+17%
61951,Durable Rind,0.733,+26%
61952,Reactive Carapace,0.8,+27%
61953,Resilient Scales,0.0,+15%
61954,Durable Plating,0.533,+23%
61955,Armoured Scales,0.867,+28%
61956,Evolved Plating,0.333,+20%
61957,Armoured Plating,0.667,+25%
61958,Resilient Rind,0.267,+19%
61959,Reactive Teeth,0.267,+19%
61960,Durable Teeth,0.2,+18%
61961,Reactive Scales,0.067,+16%
61962,Armoured Rind,0.8,+27%
61963,Armoured Plating,0.4,+21%
61964,Reactive Teeth,0.0,+15%
61965,Reactive Carapace,0.0,+15%
61966,Resilient Crust,0.267,+19%
61967,Reactive Carapace,0.0,+15%
61968,Resilient Skin,0.6,+24%
61969,Armoured Bark,0.533,+23%
61970,Durable Rind,0.133,+17%
61971,Armoured Scales,0.8,+27%
61972,Reactive Plating,0.333,+20%
61973,Evolved Bark,0.067,+16%
61974,Durable Teeth,0.067,+16%
61975,Resilient Carapace,0.667,+25%
61976,Armoured Husk,0.133,+17%
61977,Reactive Scales,0.333,+20%
61978,Reactive Skin,0.533,+23%
61979,Resilient Husk,0.267,+19%
61980,Resilient Plating,0.067,+16%
61981,Reactive Carapace,0.333,+20%
61982,Reactive Husk,0.533,+23%
61983,Resilient Skin,0.2,+18%
61984,Resilient Scales,0.0,+15%
61985,Resilient Teeth,0.4,+21%
61986,Reactive Crust,0.4,+21%
61987,Durable Plating,0.4,+21%
61988,Resilient Shell,0.133,+17%
61989,Durable Shell,0.133,+17%
61990,Armoured Plating,0.4,+21%
61991,Resilient Skin,0.467,+22%
61992,Resilient Shell,0.4,+21%
61993,Resilient Bark,0.267,+19%
61994,Durable Carapace,0.133,+17%
61995,Durable Carapace,0.6,+24%
61996,Evolved Shell,1.0,+30%
61997,Evolved Plating,0.4,+21%
61998,Durable Skin,0.0,+15%
61999,Resilient Husk,0.0,+15%
62000,Reactive Carapace,0.267,+19%
62001,Evolved Skin,0.733,+26%
62002,Evolved Scales,1.0,+30%
62003,Armoured Bark,0.733,+26%
62004,Evolved Shell,0.2,+18%
62005,Durable Teeth,0.133,+17%
62006,Reactive Crust,0.2,+18%
62007,Evolved Carapace,0.267,+19%
62008,Evolved Carapace,0.067,+16%
62009,Reactive Carapace,0.133,+17%
62010,Durable Husk,0.333,+20%
62011,Armoured Carapace,0.2,+18%
62012,Reactive Plating,0.667,+25%
62013,Evolved Carapace,0.0,+15%
62014,Reactive Scales,0.6,+24%
62015,Reactive Carapace,0.067,+16%
62016,Armoured Skin,0.133,+17%
62017,Reactive Teeth,0.0,+15%
62018,Resilient Plating,0.6,+24%
62019,Reactive Skin,0.867,+28%
62020,Reactive Plating,0.067,+16%
62021,Resilient Skin,0.6,+24%
62022,Durable Husk,0.4,+21%
62023,Reactive Crust,0.0,+15%
62024,Resilient Carapace,0.6,+24%
62025,Durable Carapace,0.0,+15%
62026,Reactive Plating,0.133,+17%
62027,Resilient Crust,0.267,+19%
62028,Armoured Crust,0.467,+22%
62029,Reactive Plating,0.333,+20%
62030,Durable Rind,0.733,+26%
62031,Reactive Plating,0.533,+23%
62032,Armoured Crust,0.267,+19%
62033,Reactive Scales,0.4,+21%
62034,Resilient Crust,0.067,+16%
62035,Resilient Plating,0.0,+15%
62036,Evolved Rind,0.0,+15%
62037,Evolved Bark,0.2,+18%
62038,Resilient Crust,0.2,+18%
62039,Armoured Carapace,0.2,+18%
62040,Resilient Husk,0.0,+15%
62041,Reactive Scales,0.333,+20%
62042,Armoured Scales,0.0,+15%
62043,Reactive Teeth,0.267,+19%
62044,Armoured Bark,0.4,+21%
62045,Durable Crust,0.067,+16%
62046,Reactive Scales,0.267,+19%
62047,Evolved Rind,0.2,+18%
62048,Durable Crust,0.2,+18%
62049,Durable Carapace,0.067,+16%
62050,Evolved Skin,0.067,+16%
62051,Resilient Husk,0.4,+21%
62052,Durable Husk,0.933,+29%
62053,Armoured Scales,0.6,+24%
62054,Durable Husk,0.067,+16%
62055,Evolved Teeth,0.0,+15%
62056,Armoured Plating,0.067,+16%
62057,Resilient Crust,0.933,+29%
62058,Resilient Crust,0.4,+21%
62059,Resilient Crust,0.2,+18%
62060,Armoured Crust,0.333,+20%
62061,Resilient Scales,0.133,+17%
62062,Reactive Skin,0.2,+18%
62063,Armoured Husk,0.133,+17%
62064,Durable Shell,0.267,+19%
62065,Reactive Husk,0.467,+22%
62066,Reactive Skin,0.0,+15%
62067,Reactive Carapace,0.667,+25%
62068,Durable Crust,0.733,+26%
62069,Reactive Skin,0.133,+17%
62070,Resilient Plating,0.933,+29%
62071,Armoured Teeth,0.267,+19%
62072,Armoured Bark,0.0,+15%
62073,Resilient Bark,0.0,+15%
62074,Durable Crust,0.133,+17%
62075,Armoured Shell,0.933,+29%
62076,Reactive Carapace,0.267,+19%
62077,Evolved Teeth,0.067,+16%
62078,Durable Rind,0.333,+20%
62079,Durable Skin,0.067,+16%
62080,Reactive Carapace,0.933,+29%
62081,Evolved Scales,0.0,+15%
62082,Armoured Husk,0.133,+17%
62083,Durable Bark,0.733,+26%
62084,Evolved Bark,0.2,+18%
62085,Armoured Teeth,0.067,+16%
62086,Durable Husk,0.067,+16%
62087,Armoured Crust,0.133,+17%
62088,Evolved Crust,0.2,+18%
62089,Armoured Plating,0.667,+25%
62090,Resilient Shell,0.067,+16%
62091,Durable Rind,0.333,+20%
62092,Resilient Plating,0.4,+21%
62093,Reactive Plating,0.667,+25%
62094,Durable Rind,0.2,+18%
62095,Evolved Bark,0.0,+15%
62096,Reactive Shell,0.2,+18%
62097,Armoured Teeth,0.0,+15%
62098,Resilient Husk,0.6,+24%
62099,Evolved Plating,0.133,+17%
62100,Reactive Teeth,0.133,+17%
62101,Durable Carapace,0.067,+16%
62102,Armoured Shell,0.067,+16%
62103,Reactive Teeth,0.667,+25%
62104,Resilient Carapace,0.267,+19%
62105,Resilient Teeth,0.467,+22%
62106,Armoured Teeth,0.333,+20%
62107,Evolved Husk,0.0,+15%
62108,Armoured Carapace,0.467,+22%
62109,Durable Scales,0.2,+18%
62110,Durable Plating,0.467,+22%
62111,Durable Teeth,0.267,+19%
62112,Armoured Shell,0.733,+26%
62113,Reactive Plating,0.8,+27%
62114,Durable Skin,0.133,+17%
62115,Armoured Shell,0.8,+27%
62116,Armoured Crust,0.533,+23%
62117,Armoured Scales,0.2,+18%
62118,Durable Rind,0.067,+16%
62119,Evolved Teeth,0.6,+24%
62120,Evolved Bark,0.0,+15%
62121,Armoured Husk,0.533,+23%
62122,Reactive Husk,0.4,+21%
62123,Reactive Husk,0.0,+15%
62124,Evolved Carapace,0.2,+18%
62125,Resilient Shell,0.0,+15%
62126,Reactive Rind,0.867,+28%
62127,Reactive Skin,0.2,+18%
62128,Evolved Shell,0.467,+22%
62129,Resilient Crust,0.0,+15%
62130,Durable Crust,0.733,+26%
62131,Reactive Crust,0.4,+21%
62132,Reactive Scales,0.2,+18%
62133,Reactive Rind,0.733,+26%
62134,Durable Carapace,0.067,+16%
62135,Durable Carapace,0.0,+15%
62136,Armoured Shell,0.933,+29%
62137,Armoured Crust,0.067,+16%
62138,Evolved Skin,0.533,+23%
62139,Durable Bark,1.0,+30%
62140,Reactive Scales,0.267,+19%
62141,Armoured Carapace,0.733,+26%
62142,Evolved Shell,0.0,+15%
62143,Durable Crust,0.333,+20%
62144,Resilient Rind,0.067,+16%
