sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
34345,Dripping Chamber,0.195,+16%,+6%,+7%
34346,Bionic Blood Sac,0.114,+16%,,+6%
34347,Synthetic Aorta,0.633,+20%,+14%,
34348,Energetic Aorta,0.148,+16%,+6%,+6%
34349,Artificial Thorax,0.114,+16%,,+6%
34350,Dripping Heart Lump,0.533,+20%,+11%,
34351,Synthetic Trunk Tissue,0.448,+16%,+15%,+6%
34352,Dripping Aorta,0.481,+19%,+10%,+6%
34353,Synthetic Muscle,0.21,+16%,,+8%
34354,Bionic Thorax,0.162,,+7%,+7%
34355,Energetic Heart Lump,0.162,,+7%,+7%
34356,Bionic Blood Sac,0.367,+20%,+6%,
34357,Synthetic Trunk Tissue,0.3,+19%,+6%,
34358,Dripping Muscle,0.657,+18%,+13%,+9%
34359,Bionic Ventricle,0.21,+16%,,+8%
34360,Bionic Ventricle,0.248,,+11%,+6%
34361,Dripping Thorax,0.3,+19%,+6%,
34362,Energetic Blood Sac,0.214,+16%,+8%,+6%
34363,Bionic Blood Pump,0.548,+19%,+12%,+6%
34364,Bionic Heart Lump,0.167,+16%,+8%,
34365,Dripping Trunk Tissue,0.114,+16%,,+6%
34366,Artificial Thorax,0.181,+17%,,+6%
34367,Artificial Ventricle,0.2,+18%,,+5%
34368,Synthetic Ventricle,0.314,+19%,,+6%
34369,Dripping Chamber,0.567,,+12%,+12%
34370,Energetic Thorax,0.552,+19%,,+11%
34371,Energetic Muscle,0.081,,+6%,+6%
34372,Synthetic Thorax,0.114,+16%,,+6%
34373,Artificial Muscle,0.614,+19%,+14%,+6%
34374,Energetic Blood Sac,0.248,+18%,,+6%
34375,Synthetic Vessel,0.114,+16%,,+6%
34376,Synthetic Blood Pump,0.414,+16%,+14%,+6%
34377,Artificial Trunk Tissue,0.248,+16%,+9%,+6%
34378,Dripping Heart Lump,0.267,,+13%,+5%
34379,Bionic Trunk Tissue,0.162,+16%,,+7%
34380,Energetic Heart Lump,0.229,+17%,,+7%
34381,Artificial Chamber,0.233,+18%,+6%,
34382,Bionic Aorta,0.233,+18%,+6%,
34383,Energetic Trunk Tissue,0.648,+20%,+13%,+6%
34384,Synthetic Thorax,0.324,+17%,,+9%
34385,Bionic Chamber,0.181,+17%,,+6%
34386,Bionic Thorax,0.4,,+7%,+12%
34387,Bionic Chamber,0.367,+18%,+10%,
34388,Synthetic Ventricle,0.348,+19%,+6%,+6%
34389,Synthetic Blood Sac,0.552,+19%,,+11%
34390,Energetic Chamber,0.148,+16%,+6%,+6%
34391,Synthetic Blood Pump,0.271,,+6%,+10%
34392,Energetic Muscle,0.167,+17%,+6%,
34393,Energetic Ventricle,0.167,+16%,+8%,
34394,Artificial Heart Lump,0.148,,+8%,+6%
34395,Synthetic Thorax,0.162,,+7%,+7%
34396,Dripping Muscle,0.114,+16%,,+6%
34397,Bionic Aorta,0.114,+16%,,+6%
34398,Bionic Muscle,0.114,+16%,,+6%
34399,Artificial Chamber,0.476,+20%,,+8%
34400,Dripping Heart Lump,0.248,+18%,,+6%
34401,Bionic Vessel,0.176,,+6%,+8%
34402,Artificial Chamber,0.167,+17%,+6%,
34403,Dripping Thorax,0.648,+20%,+13%,+6%
34404,Bionic Vessel,0.367,+20%,+6%,
34405,Dripping Aorta,0.133,+16%,+7%,
34406,Synthetic Heart Lump,0.314,,+13%,+6%
34407,Dripping Trunk Tissue,0.367,+20%,+6%,
34408,Energetic Blood Pump,0.381,+20%,,+6%
34409,Artificial Chamber,0.467,+19%,+11%,
34410,Synthetic Thorax,0.167,+17%,+6%,
34411,Dripping Muscle,0.162,+16%,,+7%
34412,Dripping Thorax,0.329,,+12%,+7%
34413,Energetic Muscle,0.081,,+6%,+6%
34414,Synthetic Blood Sac,0.348,+19%,+6%,+6%
34415,Energetic Chamber,0.348,,+14%,+6%
34416,Bionic Chamber,0.567,+19%,+14%,
34417,Artificial Vessel,0.133,+16%,+7%,
34418,Dripping Muscle,0.114,,+7%,+6%
34419,Synthetic Vessel,0.133,+16%,+7%,
34420,Bionic Thorax,0.4,+16%,+15%,
34421,Synthetic Thorax,0.352,,+7%,+11%
34422,Dripping Vessel,0.114,+16%,,+6%
34423,Dripping Trunk Tissue,0.081,,+6%,+6%
34424,Energetic Thorax,0.314,,+13%,+6%
34425,Synthetic Chamber,0.714,+20%,+15%,+6%
34426,Bionic Heart Lump,0.243,,+8%,+8%
34427,Synthetic Heart Lump,0.281,,+12%,+6%
34428,Energetic Blood Pump,0.248,+18%,,+6%
34429,Artificial Chamber,0.1,+16%,+6%,
34430,Bionic Muscle,0.181,,+9%,+6%
34431,Bionic Blood Pump,0.281,+18%,+6%,+6%
34432,Energetic Trunk Tissue,0.333,+18%,+9%,
34433,Bionic Blood Sac,0.348,,+14%,+6%
34434,Artificial Vessel,0.248,+18%,,+6%
34435,Energetic Chamber,0.362,+16%,+11%,+7%
34436,Synthetic Ventricle,0.3,+19%,+6%,
34437,Energetic Aorta,0.4,+16%,,+12%
34438,Artificial Heart Lump,0.476,+20%,,+8%
34439,Dripping Vessel,0.248,+18%,,+6%
34440,Synthetic Heart Lump,0.543,+16%,+15%,+8%
34441,Energetic Aorta,0.233,+16%,+10%,
34442,Synthetic Vessel,0.4,+16%,,+12%
34443,Synthetic Trunk Tissue,0.49,+19%,+6%,+9%
34444,Artificial Blood Sac,0.181,,+9%,+6%
34445,Energetic Ventricle,0.181,+17%,,+6%
34446,Energetic Ventricle,0.348,+16%,+12%,+6%
34447,Artificial Heart Lump,0.114,+16%,,+6%
34448,Artificial Blood Sac,0.081,,+6%,+6%
34449,Artificial Blood Sac,0.181,+17%,,+6%
34450,Dripping Vessel,0.348,,+14%,+6%
34451,Synthetic Blood Pump,0.233,+18%,+6%,
34452,Energetic Aorta,0.081,,+6%,+6%
34453,Bionic Blood Sac,0.305,+16%,,+10%
34454,Energetic Trunk Tissue,0.21,,+7%,+8%
34455,Dripping Vessel,0.229,+17%,,+7%
34456,Synthetic Thorax,0.129,,+6%,+7%
34457,Synthetic Heart Lump,0.514,+20%,+9%,+6%
34458,Energetic Heart Lump,0.414,+20%,+6%,+6%
34459,Dripping Heart Lump,0.181,,+9%,+6%
34460,Synthetic Blood Pump,0.2,+17%,+7%,
34461,Energetic Blood Pump,0.162,+16%,,+7%
34462,Energetic Thorax,0.114,+16%,,+6%
34463,Energetic Chamber,0.3,+17%,+10%,
34464,Artificial Muscle,0.081,,+6%,+6%
34465,Dripping Blood Sac,0.248,+18%,,+6%
34466,Dripping Thorax,0.114,+16%,,+6%
34467,Energetic Thorax,0.267,+16%,+11%,
34468,Synthetic Heart Lump,0.114,+16%,,+6%
34469,Dripping Blood Pump,0.167,+17%,+6%,
34470,Energetic Aorta,0.367,+16%,+14%,
34471,Bionic Ventricle,0.367,+18%,+10%,
34472,Bionic Heart Lump,0.248,,+11%,+6%
34473,Synthetic Heart Lump,0.433,+17%,+14%,
34474,Energetic Heart Lump,0.167,+16%,+8%,
34475,Artificial Blood Pump,0.114,,+7%,+6%
34476,Bionic Thorax,0.471,+17%,+8%,+10%
34477,Artificial Muscle,0.114,,+7%,+6%
34478,Dripping Ventricle,0.348,+19%,+6%,+6%
34479,Synthetic Heart Lump,0.281,,+12%,+6%
34480,Dripping Blood Sac,0.31,+17%,+6%,+8%
34481,Energetic Chamber,0.148,,+8%,+6%
34482,Synthetic Blood Pump,0.348,,+14%,+6%
34483,Synthetic Blood Pump,0.1,+16%,+6%,
34484,Artificial Trunk Tissue,0.333,+16%,+13%,
34485,Bionic Vessel,0.348,,+14%,+6%
34486,Bionic Blood Sac,0.114,+16%,,+6%
34487,Dripping Blood Sac,0.195,+16%,+6%,+7%
34488,Synthetic Ventricle,0.281,+17%,+8%,+6%
34489,Energetic Chamber,0.243,,+8%,+8%
34490,Bionic Muscle,0.438,,+11%,+10%
34491,Artificial Blood Pump,0.471,+16%,+10%,+10%
34492,Synthetic Vessel,0.405,,+10%,+10%
34493,Energetic Chamber,0.3,+16%,+12%,
34494,Dripping Blood Pump,0.248,+18%,,+6%
34495,Synthetic Blood Sac,0.314,,+13%,+6%
34496,Synthetic Ventricle,0.248,+18%,,+6%
34497,Bionic Trunk Tissue,0.281,,+12%,+6%
34498,Synthetic Blood Sac,0.081,,+6%,+6%
34499,Synthetic Trunk Tissue,0.148,,+8%,+6%
34500,Artificial Trunk Tissue,0.167,+17%,+6%,
34501,Artificial Aorta,0.195,+16%,+6%,+7%
34502,Artificial Aorta,0.314,,+13%,+6%
34503,Synthetic Aorta,0.114,+16%,,+6%
34504,Bionic Muscle,0.281,,+12%,+6%
34505,Bionic Chamber,0.3,+19%,+6%,
34506,Bionic Aorta,0.229,+17%,,+7%
34507,Artificial Heart Lump,0.605,+16%,+14%,+10%
34508,Artificial Blood Pump,0.148,,+8%,+6%
34509,Dripping Muscle,0.348,,+14%,+6%
34510,Synthetic Heart Lump,0.3,+19%,+6%,
34511,Synthetic Heart Lump,0.381,,+15%,+6%
34512,Energetic Thorax,0.114,,+7%,+6%
34513,Bionic Blood Pump,0.1,+16%,+6%,
34514,Dripping Blood Sac,0.114,+16%,,+6%
34515,Artificial Heart Lump,0.333,+16%,+13%,
34516,Synthetic Muscle,0.148,,+8%,+6%
34517,Energetic Vessel,0.114,+16%,,+6%
34518,Dripping Thorax,0.533,+18%,,+12%
34519,Dripping Vessel,0.133,+16%,+7%,
34520,Synthetic Thorax,0.148,,+8%,+6%
34521,Dripping Muscle,0.167,+17%,+6%,
34522,Artificial Heart Lump,0.367,+20%,+6%,
34523,Artificial Muscle,0.267,+16%,+11%,
34524,Energetic Blood Pump,0.267,+18%,+7%,
34525,Artificial Heart Lump,0.467,+20%,+9%,
34526,Dripping Blood Sac,0.443,,+14%,+8%
34527,Bionic Aorta,0.181,+17%,,+6%
34528,Energetic Thorax,0.1,+16%,+6%,
34529,Bionic Ventricle,0.343,,+11%,+8%
34530,Bionic Chamber,0.229,,+9%,+7%
34531,Bionic Muscle,0.276,+17%,,+8%
34532,Energetic Muscle,0.081,,+6%,+6%
34533,Dripping Thorax,0.567,+20%,+12%,
34534,Dripping Heart Lump,0.719,+19%,+10%,+11%
34535,Artificial Heart Lump,0.233,+16%,+10%,
34536,Dripping Aorta,0.467,+18%,+13%,
34537,Synthetic Muscle,0.333,+16%,+13%,
34538,Energetic Blood Sac,0.181,+17%,,+6%
34539,Energetic Blood Pump,0.162,+16%,,+7%
34540,Dripping Muscle,0.29,+16%,+6%,+9%
34541,Synthetic Aorta,0.1,+16%,+6%,
34542,Energetic Ventricle,0.3,+18%,+8%,
34543,Bionic Vessel,0.267,+19%,,+5%
34544,Energetic Chamber,0.081,,+6%,+6%
34545,Bionic Chamber,0.267,+18%,+7%,
34546,Artificial Aorta,0.162,,+7%,+7%
34547,Energetic Heart Lump,0.248,+17%,+7%,+6%
34548,Bionic Aorta,0.567,+20%,+12%,
34549,Bionic Blood Sac,0.248,+16%,+9%,+6%
34550,Energetic Muscle,0.6,+19%,+15%,
34551,Energetic Blood Sac,0.467,+17%,+15%,
34552,Artificial Blood Pump,0.233,+16%,+10%,
34553,Energetic Vessel,0.214,,+10%,+6%
34554,Dripping Thorax,0.676,+19%,+13%,+8%
34555,Energetic Blood Pump,0.476,+20%,,+8%
34556,Energetic Blood Pump,0.114,,+7%,+6%
34557,Synthetic Muscle,0.167,+16%,+8%,
34558,Artificial Thorax,0.229,,+9%,+7%
34559,Synthetic Thorax,0.3,+16%,+12%,
34560,Bionic Vessel,0.114,+16%,,+6%
34561,Energetic Chamber,0.3,+19%,+6%,
34562,Energetic Ventricle,0.352,+16%,,+11%
34563,Synthetic Muscle,0.167,+16%,+8%,
34564,Bionic Ventricle,0.233,+18%,+6%,
34565,Artificial Muscle,0.3,+19%,+6%,
34566,Synthetic Aorta,0.314,+16%,+11%,+6%
34567,Dripping Trunk Tissue,0.21,+16%,,+8%
34568,Energetic Heart Lump,0.367,+20%,+6%,
34569,Dripping Heart Lump,0.329,,+12%,+7%
34570,Dripping Vessel,0.067,+16%,,+5%
34571,Dripping Ventricle,0.248,,+11%,+6%
34572,Energetic Vessel,0.148,,+8%,+6%
34573,Bionic Blood Sac,0.3,,+14%,+5%
34574,Energetic Aorta,0.214,,+10%,+6%
34575,Synthetic Thorax,0.114,+16%,,+6%
34576,Bionic Blood Pump,0.129,,+6%,+7%
34577,Bionic Trunk Tissue,0.176,,+6%,+8%
34578,Bionic Aorta,0.257,+16%,,+9%
34579,Dripping Trunk Tissue,0.333,+17%,+11%,+5%
34580,Bionic Chamber,0.448,+17%,+13%,+6%
34581,Synthetic Ventricle,0.148,+16%,+6%,+6%
34582,Dripping Blood Sac,0.148,+16%,+6%,+6%
34583,Dripping Vessel,0.348,+17%,+10%,+6%
34584,Bionic Muscle,0.148,+16%,+6%,+6%
34585,Energetic Blood Sac,0.1,+16%,+6%,
34586,Dripping Trunk Tissue,0.133,+16%,+7%,
34587,Energetic Trunk Tissue,0.114,+16%,,+6%
34588,Synthetic Muscle,0.1,+16%,+6%,
34589,Synthetic Blood Sac,0.233,+16%,+10%,
34590,Synthetic Aorta,0.295,+18%,,+7%
34591,Bionic Thorax,0.233,+16%,+10%,+5%
34592,Artificial Muscle,0.2,+16%,+9%,
34593,Synthetic Thorax,0.248,+18%,,+6%
34594,Artificial Vessel,0.4,+19%,+9%,
34595,Synthetic Blood Sac,0.3,+19%,+6%,
34596,Energetic Ventricle,0.419,+17%,,+11%
34597,Energetic Thorax,0.162,+16%,,+7%
34598,Bionic Muscle,0.081,,+6%,+6%
34599,Bionic Heart Lump,0.314,+19%,,+6%
34600,Dripping Heart Lump,0.133,+16%,+7%,
34601,Energetic Thorax,0.395,,+14%,+7%
34602,Artificial Vessel,0.467,+17%,+15%,
34603,Artificial Thorax,0.114,+16%,,+6%
34604,Synthetic Vessel,0.343,+18%,,+8%
34605,Artificial Vessel,0.229,+17%,,+7%
34606,Artificial Ventricle,0.533,+20%,+11%,
34607,Bionic Blood Pump,0.148,,+8%,+6%
34608,Artificial Heart Lump,0.429,+16%,+13%,+7%
34609,Dripping Aorta,0.167,+16%,+8%,
34610,Synthetic Aorta,0.21,+16%,,+8%
34611,Bionic Trunk Tissue,0.314,+19%,,+6%
34612,Bionic Ventricle,0.181,,+9%,+6%
34613,Artificial Vessel,0.381,+20%,,+6%
34614,Dripping Vessel,0.581,+19%,+13%,+6%
34615,Dripping Aorta,0.39,+18%,,+9%
34616,Synthetic Aorta,0.438,,+11%,+10%
34617,Synthetic Ventricle,0.29,,+8%,+9%
34618,Dripping Blood Sac,0.248,,+11%,+6%
34619,Dripping Vessel,0.3,+17%,+10%,
34620,Artificial Vessel,0.248,+18%,,+6%
34621,Energetic Trunk Tissue,0.133,+16%,+7%,
34622,Bionic Heart Lump,0.176,,+6%,+8%
34623,Energetic Heart Lump,0.552,,+13%,+11%
34624,Bionic Blood Pump,0.067,+16%,,+5%
34625,Synthetic Muscle,0.081,,+6%,+6%
34626,Artificial Chamber,0.6,+19%,+15%,
34627,Dripping Aorta,0.3,+18%,+8%,
34628,Dripping Blood Sac,0.3,+19%,+6%,
34629,Energetic Ventricle,0.148,,+8%,+6%
34630,Energetic Heart Lump,0.133,+16%,+7%,
34631,Bionic Trunk Tissue,0.167,+16%,+8%,
34632,Dripping Blood Sac,0.081,,+6%,+6%
34633,Artificial Trunk Tissue,0.148,,+8%,+6%
34634,Dripping Chamber,0.281,+18%,+6%,+6%
34635,Artificial Ventricle,0.314,+19%,,+6%
34636,Dripping Vessel,0.248,+16%,+9%,+6%
34637,Bionic Blood Sac,0.424,+18%,+6%,+9%
34638,Synthetic Ventricle,0.381,+18%,+9%,+6%
34639,Dripping Muscle,0.214,+17%,+6%,+6%
34640,Synthetic Aorta,0.1,+16%,+6%,
34641,Bionic Aorta,0.181,,+9%,+6%
34642,Energetic Muscle,0.467,+17%,,+12%
34643,Synthetic Chamber,0.633,+20%,+14%,
34644,Synthetic Muscle,0.133,+17%,,+5%
34645,Bionic Vessel,0.214,+16%,+8%,+6%
34646,Energetic Vessel,0.267,+17%,+9%,
34647,Bionic Blood Pump,0.114,+16%,,+6%
34648,Dripping Chamber,0.229,+17%,,+7%
34649,Synthetic Aorta,0.319,,+6%,+11%
34650,Energetic Ventricle,0.114,+16%,,+6%
34651,Synthetic Thorax,0.081,,+6%,+6%
34652,Bionic Chamber,0.381,+19%,+7%,+6%
34653,Bionic Ventricle,0.243,+16%,+6%,+8%
34654,Energetic Heart Lump,0.267,+18%,+7%,
34655,Synthetic Thorax,0.167,+16%,+8%,
34656,Artificial Heart Lump,0.481,+20%,+8%,+6%
34657,Dripping Muscle,0.529,+18%,+12%,+7%
34658,Energetic Ventricle,0.233,+18%,+6%,
34659,Artificial Vessel,0.114,+16%,,+6%
34660,Artificial Chamber,0.1,+16%,+6%,
34661,Artificial Chamber,0.514,+17%,+15%,+6%
34662,Energetic Blood Sac,0.267,+18%,+7%,
34663,Synthetic Heart Lump,0.081,,+6%,+6%
34664,Synthetic Aorta,0.51,+18%,+10%,+8%
34665,Bionic Heart Lump,0.567,+20%,+12%,
34666,Energetic Blood Sac,0.1,+16%,+6%,
34667,Synthetic Aorta,0.333,+19%,+7%,
34668,Artificial Muscle,0.314,+19%,,+6%
34669,Bionic Vessel,0.281,,+12%,+6%
34670,Synthetic Heart Lump,0.148,+16%,+6%,+6%
34671,Dripping Trunk Tissue,0.114,,+7%,+6%
34672,Bionic Aorta,0.314,+19%,,+6%
34673,Synthetic Ventricle,0.167,+16%,+8%,
34674,Energetic Thorax,0.067,+16%,,+5%
34675,Energetic Thorax,0.314,+19%,,+6%
34676,Dripping Trunk Tissue,0.381,+19%,+7%,+6%
34677,Synthetic Chamber,0.114,+16%,,+6%
34678,Synthetic Ventricle,0.433,+17%,+14%,
34679,Energetic Ventricle,0.314,+19%,,+6%
34680,Energetic Muscle,0.214,,+10%,+6%
34681,Energetic Thorax,0.21,+16%,,+8%
34682,Synthetic Aorta,0.667,,+15%,+12%
34683,Energetic Vessel,0.081,,+6%,+6%
34684,Synthetic Chamber,0.424,,+12%,+9%
34685,Synthetic Aorta,0.752,+17%,+15%,+11%
34686,Energetic Heart Lump,0.133,+16%,+7%,
34687,Dripping Trunk Tissue,0.233,+16%,+10%,
34688,Energetic Ventricle,0.2,+16%,+9%,
34689,Synthetic Ventricle,0.081,,+6%,+6%
34690,Bionic Thorax,0.248,,+11%,+6%
34691,Energetic Chamber,0.233,+17%,+8%,
34692,Synthetic Trunk Tissue,0.314,+17%,+9%,+6%
34693,Bionic Blood Pump,0.267,+19%,,+5%
34694,Bionic Ventricle,0.21,+16%,,+8%
34695,Artificial Vessel,0.114,+16%,,+6%
34696,Artificial Heart Lump,0.433,+18%,+12%,
34697,Artificial Heart Lump,0.248,,+11%,+6%
34698,Artificial Trunk Tissue,0.21,+16%,,+8%
34699,Bionic Heart Lump,0.281,+16%,+10%,+6%
34700,Energetic Ventricle,0.4,+20%,+7%,
34701,Energetic Trunk Tissue,0.281,,+12%,+6%
34702,Bionic Trunk Tissue,0.114,+16%,,+6%
34703,Dripping Trunk Tissue,0.295,+18%,,+7%
34704,Bionic Vessel,0.081,,+6%,+6%
34705,Synthetic Blood Sac,0.438,,+11%,+10%
34706,Energetic Chamber,0.324,+17%,,+9%
34707,Artificial Ventricle,0.129,,+6%,+7%
34708,Bionic Vessel,0.5,+19%,+12%,
34709,Artificial Trunk Tissue,0.533,+20%,+11%,
34710,Synthetic Heart Lump,0.333,+16%,+13%,
34711,Dripping Ventricle,0.114,,+7%,+6%
34712,Energetic Chamber,0.381,+20%,,+6%
34713,Artificial Aorta,0.367,+17%,+12%,
34714,Artificial Vessel,0.281,+18%,+6%,+6%
34715,Bionic Heart Lump,0.148,,+8%,+6%
34716,Bionic Blood Sac,0.276,+17%,,+8%
34717,Energetic Vessel,0.3,+16%,+12%,+5%
34718,Artificial Muscle,0.367,+18%,+10%,
34719,Dripping Blood Pump,0.467,+19%,+11%,
34720,Energetic Thorax,0.414,+18%,+10%,+6%
34721,Artificial Muscle,0.081,,+6%,+6%
34722,Bionic Aorta,0.224,,+6%,+9%
34723,Energetic Blood Sac,0.367,+16%,+14%,
34724,Dripping Aorta,0.129,,+6%,+7%
34725,Artificial Aorta,0.29,+16%,+6%,+9%
34726,Synthetic Muscle,0.386,+16%,+6%,+11%
34727,Synthetic Muscle,0.338,,+8%,+10%
34728,Dripping Vessel,0.1,+16%,+6%,
34729,Synthetic Blood Pump,0.1,+16%,+6%,
34730,Artificial Thorax,0.214,,+10%,+6%
34731,Artificial Thorax,0.333,+17%,+11%,
34732,Artificial Blood Pump,0.257,+16%,,+9%
34733,Energetic Blood Sac,0.114,+16%,,+6%
34734,Bionic Muscle,0.1,+16%,+6%,
34735,Synthetic Aorta,0.21,+16%,,+8%
34736,Energetic Trunk Tissue,0.129,,+6%,+7%
34737,Bionic Aorta,0.267,+16%,+11%,
34738,Artificial Ventricle,0.081,,+6%,+6%
34739,Synthetic Chamber,0.181,+17%,,+6%
34740,Synthetic Aorta,0.1,+16%,+6%,
34741,Bionic Trunk Tissue,0.21,+16%,,+8%
34742,Artificial Heart Lump,0.3,+19%,+6%,
34743,Energetic Chamber,0.314,+19%,,+6%
34744,Bionic Ventricle,0.248,+18%,,+6%
34745,Artificial Vessel,0.133,+16%,+7%,
34746,Artificial Thorax,0.495,+20%,+7%,+7%
34747,Energetic Ventricle,0.133,+16%,+7%,
34748,Bionic Muscle,0.367,+20%,+6%,
34749,Bionic Blood Pump,0.4,+20%,+7%,
34750,Dripping Thorax,0.438,+17%,+7%,+10%
34751,Synthetic Blood Sac,0.581,+20%,+11%,+6%
34752,Artificial Ventricle,0.1,+16%,+6%,
34753,Artificial Heart Lump,0.4,+20%,+7%,
34754,Energetic Muscle,0.381,+20%,,+6%
34755,Energetic Trunk Tissue,0.362,,+13%,+7%
34756,Artificial Trunk Tissue,0.405,+17%,+6%,+10%
34757,Bionic Heart Lump,0.181,+17%,,+6%
34758,Dripping Trunk Tissue,0.214,+16%,+8%,+6%
34759,Energetic Ventricle,0.114,+16%,,+6%
34760,Artificial Heart Lump,0.114,+16%,,+6%
34761,Synthetic Muscle,0.114,+16%,,+6%
34762,Energetic Thorax,0.114,+16%,,+6%
34763,Energetic Blood Pump,0.21,+16%,,+8%
34764,Dripping Chamber,0.1,+16%,+6%,
34765,Synthetic Ventricle,0.348,,+14%,+6%
34766,Energetic Trunk Tissue,0.181,,+9%,+6%
34767,Energetic Heart Lump,0.181,+17%,,+6%
34768,Energetic Aorta,0.1,+16%,+6%,
34769,Bionic Blood Pump,0.343,+18%,,+8%
34770,Artificial Blood Pump,0.081,,+6%,+6%
34771,Synthetic Blood Pump,0.167,+16%,+8%,
34772,Artificial Blood Sac,0.181,+16%,+7%,+6%
34773,Bionic Blood Sac,0.381,+20%,,+6%
34774,Artificial Trunk Tissue,0.567,+19%,+14%,
34775,Energetic Vessel,0.181,,+9%,+6%
34776,Dripping Blood Sac,0.281,,+12%,+6%
34777,Artificial Muscle,0.195,,+8%,+7%
34778,Dripping Trunk Tissue,0.433,+18%,+12%,
34779,Synthetic Heart Lump,0.148,,+8%,+6%
34780,Bionic Vessel,0.176,,+6%,+8%
34781,Bionic Blood Pump,0.229,+17%,,+7%
34782,Bionic Blood Sac,0.1,+16%,+6%,
34783,Bionic Thorax,0.114,+16%,,+6%
34784,Artificial Trunk Tissue,0.333,+16%,+13%,
34785,Synthetic Vessel,0.214,+17%,+6%,+6%
34786,Dripping Blood Sac,0.114,+16%,,+6%
34787,Bionic Thorax,0.257,+16%,,+9%
34788,Energetic Ventricle,0.486,+17%,+7%,+11%
34789,Artificial Chamber,0.295,+18%,,+7%
34790,Dripping Ventricle,0.39,+18%,,+9%
34791,Bionic Trunk Tissue,0.133,+16%,+7%,
34792,Energetic Trunk Tissue,0.495,+16%,+15%,+7%
34793,Artificial Muscle,0.1,+16%,+6%,
34794,Energetic Ventricle,0.257,,+7%,+9%
34795,Bionic Muscle,0.333,+17%,+11%,
34796,Dripping Blood Sac,0.333,+18%,+9%,
34797,Artificial Chamber,0.181,,+9%,+6%
34798,Bionic Vessel,0.248,+18%,,+6%
34799,Energetic Heart Lump,0.329,,+12%,+7%
34800,Synthetic Trunk Tissue,0.167,+16%,+8%,
34801,Bionic Heart Lump,0.1,+16%,+6%,
34802,Artificial Blood Pump,0.181,+17%,,+6%
34803,Energetic Ventricle,0.371,+17%,,+10%
34804,Synthetic Chamber,0.429,,+15%,+7%
34805,Bionic Heart Lump,0.233,+18%,+6%,
34806,Artificial Ventricle,0.586,,+14%,+11%
34807,Synthetic Trunk Tissue,0.081,,+6%,+6%
34808,Synthetic Ventricle,0.181,,+9%,+6%
34809,Dripping Ventricle,0.267,+19%,,+5%
34810,Artificial Vessel,0.248,+18%,,+6%
34811,Bionic Chamber,0.305,,+7%,+10%
34812,Dripping Vessel,0.4,+16%,+15%,
34813,Synthetic Heart Lump,0.376,,+12%,+8%
34814,Dripping Blood Pump,0.333,+16%,+13%,
34815,Synthetic Muscle,0.438,+18%,,+10%
34816,Dripping Trunk Tissue,0.467,+19%,+11%,
34817,Synthetic Aorta,0.148,,+8%,+6%
34818,Synthetic Aorta,0.376,+16%,+10%,+8%
34819,Artificial Vessel,0.281,,+12%,+6%
34820,Energetic Thorax,0.533,+20%,+11%,
34821,Synthetic Vessel,0.352,+16%,,+11%
34822,Energetic Thorax,0.1,+16%,+6%,
34823,Synthetic Ventricle,0.114,+16%,,+6%
34824,Artificial Blood Sac,0.433,+20%,+8%,
34825,Artificial Thorax,0.114,+16%,,+6%
34826,Bionic Chamber,0.114,+16%,,+6%
34827,Energetic Muscle,0.581,+19%,+13%,+6%
34828,Energetic Muscle,0.243,,+8%,+8%
34829,Dripping Blood Pump,0.557,+17%,+12%,+9%
34830,Artificial Thorax,0.314,+19%,,+6%
34831,Bionic Thorax,0.162,,+7%,+7%
34832,Synthetic Aorta,0.51,+20%,+6%,+8%
34833,Bionic Blood Pump,0.4,+16%,,+12%
34834,Synthetic Vessel,0.081,,+6%,+6%
34835,Energetic Aorta,0.314,+19%,,+6%
34836,Energetic Muscle,0.362,+19%,,+7%
34837,Bionic Vessel,0.214,+16%,+8%,+6%
34838,Dripping Heart Lump,0.248,+18%,,+6%
34839,Dripping Ventricle,0.233,+16%,+10%,
34840,Dripping Thorax,0.5,,+10%,+12%
34841,Energetic Aorta,0.4,+16%,+15%,+5%
34842,Energetic Thorax,0.367,+16%,+14%,
34843,Energetic Vessel,0.2,+17%,+7%,
34844,Synthetic Ventricle,0.114,+16%,,+6%
34845,Bionic Aorta,0.314,,+13%,+6%
34846,Energetic Blood Sac,0.276,,+9%,+8%
34847,Dripping Muscle,0.533,+18%,+15%,
34848,Bionic Ventricle,0.181,,+9%,+6%
34849,Energetic Blood Sac,0.419,,+9%,+11%
34850,Dripping Muscle,0.276,+17%,,+8%
34851,Bionic Aorta,0.4,+20%,+7%,
34852,Bionic Ventricle,0.081,,+6%,+6%
34853,Synthetic Heart Lump,0.414,+19%,+8%,+6%
34854,Artificial Chamber,0.214,,+10%,+6%
34855,Artificial Blood Sac,0.381,+20%,,+6%
34856,Artificial Trunk Tissue,0.1,+16%,+6%,
34857,Artificial Blood Sac,0.352,+16%,,+11%
34858,Energetic Aorta,0.367,+20%,+6%,
34859,Energetic Trunk Tissue,0.381,+20%,,+6%
34860,Dripping Trunk Tissue,0.348,,+14%,+6%
34861,Bionic Chamber,0.081,,+6%,+6%
34862,Bionic Heart Lump,0.248,+18%,,+6%
34863,Dripping Aorta,0.433,+19%,+10%,
34864,Artificial Thorax,0.081,,+6%,+6%
