Seed	Name	Perfection	Ship_Launcher_TakeOffCost
60399	Gelatinous Clusters	1.0	-15%
60400	Crying Clusters	0.0	-11%
60401	Connected Brain Node	1.0	-15%
60402	Crying Brain Node	0.75	-14%
60403	Crying Clusters	0.75	-14%
60404	Humming Clusters	1.0	-15%
60405	Gelatinous Lobes	1.0	-15%
60406	Floppy Brain Node	0.5	-13%
60407	Connected Jelly	0.75	-14%
60408	Humming Clusters	1.0	-15%
60409	Gelatinous Jelly	0.75	-14%
60410	Gelatinous Membrane	1.0	-15%
60411	Humming Tendril	1.0	-15%
60412	Connected Bio-Anomaly	0.5	-13%
60413	Floppy Nodules	0.75	-14%
60414	Humming Brain Node	1.0	-15%
60415	Gelatinous Brain Node	0.0	-11%
60416	Connected Coils	0.75	-14%
60417	Floppy Coils	1.0	-15%
60418	Connected Nodules	1.0	-15%
60419	Floppy Membrane	1.0	-15%
60420	Humming Jelly	1.0	-15%
60421	Gelatinous Membrane	1.0	-15%
60422	Floppy Jelly	1.0	-15%
60423	Crying Jelly	1.0	-15%
60424	Gelatinous Brain Node	1.0	-15%
60425	Floppy Brain Node	1.0	-15%
60426	Crying Tendril	1.0	-15%
60427	Crying Nodules	1.0	-15%
60428	Floppy Coils	1.0	-15%
60429	Floppy Jelly	0.75	-14%
60430	Crying Jelly	1.0	-15%
60431	Humming Brain Node	1.0	-15%
60432	Gelatinous Brain Node	1.0	-15%
60433	Floppy Lobes	0.75	-14%
60434	Connected Lobes	0.0	-11%
60435	Humming Jelly	1.0	-15%
60436	Connected Brain Node	1.0	-15%
60437	Gelatinous Bio-Anomaly	0.75	-14%
60438	Gelatinous Coils	1.0	-15%
60439	Connected Coils	1.0	-15%
60440	Humming Bio-Anomaly	1.0	-15%
60441	Gelatinous Coils	1.0	-15%
60442	Humming Brain Node	1.0	-15%
60443	Floppy Membrane	0.0	-11%
60444	Humming Nodules	1.0	-15%
60445	Humming Nodules	0.0	-11%
60446	Connected Clusters	0.5	-13%
60447	Connected Tendril	1.0	-15%
60448	Connected Clusters	1.0	-15%
60449	Humming Nodules	0.75	-14%
60450	Crying Coils	1.0	-15%
60451	Connected Brain Node	1.0	-15%
60452	Floppy Nodules	0.75	-14%
60453	Humming Tendril	1.0	-15%
60454	Crying Bio-Anomaly	1.0	-15%
60455	Crying Tendril	1.0	-15%
60456	Gelatinous Nodules	0.75	-14%
60457	Crying Nodules	1.0	-15%
60458	Humming Bio-Anomaly	0.5	-13%
60459	Gelatinous Bio-Anomaly	0.5	-13%
60460	Humming Brain Node	1.0	-15%
60461	Humming Tendril	1.0	-15%
60462	Crying Nodules	1.0	-15%
60463	Floppy Bio-Anomaly	1.0	-15%
60464	Crying Tendril	1.0	-15%
60465	Connected Bio-Anomaly	0.75	-14%
60466	Humming Brain Node	1.0	-15%
60467	Floppy Lobes	0.75	-14%
60468	Crying Clusters	0.75	-14%
60469	Floppy Jelly	1.0	-15%
60470	Humming Membrane	1.0	-15%
60471	Connected Lobes	1.0	-15%
60472	Crying Clusters	1.0	-15%
60473	Connected Nodules	1.0	-15%
60474	Connected Bio-Anomaly	1.0	-15%
60475	Crying Tendril	1.0	-15%
60476	Crying Tendril	1.0	-15%
60477	Crying Lobes	1.0	-15%
60478	Connected Nodules	1.0	-15%
60479	Floppy Nodules	1.0	-15%
60480	Humming Brain Node	1.0	-15%
60481	Humming Membrane	1.0	-15%
60482	Crying Nodules	1.0	-15%
60483	Crying Brain Node	0.25	-12%
60484	Connected Brain Node	1.0	-15%
60485	Humming Lobes	1.0	-15%
60486	Connected Lobes	0.75	-14%
60487	Connected Jelly	0.0	-11%
60488	Gelatinous Brain Node	1.0	-15%
60489	Gelatinous Coils	1.0	-15%
60490	Gelatinous Nodules	1.0	-15%
60491	Humming Clusters	1.0	-15%
60492	Floppy Nodules	0.75	-14%
60493	Humming Jelly	1.0	-15%
60494	Humming Lobes	0.25	-12%
60495	Connected Brain Node	0.5	-13%
60496	Humming Tendril	0.75	-14%
60497	Crying Brain Node	0.0	-11%
60498	Floppy Jelly	0.25	-12%
60499	Gelatinous Tendril	0.75	-14%
60500	Connected Nodules	1.0	-15%
60501	Gelatinous Bio-Anomaly	1.0	-15%
60502	Floppy Membrane	1.0	-15%
60503	Humming Membrane	1.0	-15%
60504	Gelatinous Tendril	1.0	-15%
60505	Crying Brain Node	1.0	-15%
60506	Floppy Tendril	0.25	-12%
60507	Floppy Jelly	1.0	-15%
60508	Floppy Clusters	1.0	-15%
60509	Gelatinous Nodules	1.0	-15%
60510	Floppy Clusters	1.0	-15%
60511	Floppy Tendril	1.0	-15%
60512	Floppy Brain Node	0.75	-14%
60513	Crying Coils	1.0	-15%
60514	Floppy Brain Node	1.0	-15%
60515	Floppy Brain Node	1.0	-15%
60516	Connected Brain Node	1.0	-15%
60517	Gelatinous Lobes	1.0	-15%
60518	Gelatinous Coils	1.0	-15%
60519	Gelatinous Lobes	1.0	-15%
60520	Gelatinous Tendril	1.0	-15%
60521	Gelatinous Jelly	1.0	-15%
60522	Humming Lobes	1.0	-15%
60523	Gelatinous Jelly	0.75	-14%
60524	Crying Bio-Anomaly	1.0	-15%
60525	Connected Membrane	1.0	-15%
60526	Humming Tendril	1.0	-15%
60527	Floppy Bio-Anomaly	1.0	-15%
60528	Humming Tendril	0.5	-13%
60529	Crying Membrane	1.0	-15%
60530	Crying Nodules	1.0	-15%
60531	Connected Tendril	1.0	-15%
60532	Crying Tendril	0.75	-14%
60533	Connected Coils	1.0	-15%
60534	Gelatinous Tendril	1.0	-15%
60535	Gelatinous Clusters	1.0	-15%
60536	Crying Brain Node	0.75	-14%
60537	Gelatinous Membrane	0.75	-14%
60538	Floppy Clusters	0.75	-14%
60539	Gelatinous Brain Node	1.0	-15%
60540	Crying Coils	0.75	-14%
60541	Floppy Membrane	0.5	-13%
60542	Gelatinous Tendril	0.0	-11%
60543	Humming Jelly	1.0	-15%
60544	Humming Tendril	1.0	-15%
60545	Gelatinous Jelly	1.0	-15%
60546	Gelatinous Bio-Anomaly	1.0	-15%
60547	Humming Lobes	1.0	-15%
60548	Humming Tendril	0.25	-12%
60549	Gelatinous Coils	1.0	-15%
60550	Connected Lobes	1.0	-15%
60551	Connected Brain Node	0.5	-13%
60552	Crying Membrane	0.5	-13%
60553	Floppy Tendril	1.0	-15%
60554	Crying Bio-Anomaly	1.0	-15%
60555	Floppy Bio-Anomaly	1.0	-15%
60556	Gelatinous Brain Node	1.0	-15%
60557	Connected Coils	1.0	-15%
60558	Floppy Brain Node	1.0	-15%
60559	Floppy Tendril	0.5	-13%
60560	Floppy Tendril	1.0	-15%
60561	Gelatinous Nodules	0.75	-14%
60562	Gelatinous Nodules	0.5	-13%
60563	Humming Clusters	1.0	-15%
60564	Gelatinous Lobes	1.0	-15%
60565	Floppy Jelly	1.0	-15%
60566	Humming Membrane	0.75	-14%
60567	Connected Tendril	0.75	-14%
60568	Gelatinous Membrane	1.0	-15%
60569	Connected Coils	1.0	-15%
60570	Crying Clusters	0.75	-14%
60571	Humming Nodules	1.0	-15%
60572	Gelatinous Tendril	1.0	-15%
60573	Gelatinous Brain Node	1.0	-15%
60574	Floppy Bio-Anomaly	1.0	-15%
60575	Humming Jelly	0.75	-14%
60576	Crying Jelly	0.25	-12%
60577	Humming Clusters	0.5	-13%
60578	Crying Brain Node	0.25	-12%
60579	Crying Lobes	1.0	-15%
60580	Gelatinous Lobes	1.0	-15%
60581	Gelatinous Brain Node	1.0	-15%
60582	Humming Membrane	1.0	-15%
60583	Floppy Membrane	1.0	-15%
60584	Floppy Nodules	0.75	-14%
60585	Crying Brain Node	1.0	-15%
60586	Humming Clusters	1.0	-15%
60587	Floppy Membrane	1.0	-15%
60588	Gelatinous Bio-Anomaly	1.0	-15%
60589	Floppy Coils	1.0	-15%
60590	Crying Membrane	1.0	-15%
60591	Crying Nodules	1.0	-15%
60592	Crying Membrane	1.0	-15%
60593	Crying Bio-Anomaly	1.0	-15%
60594	Connected Lobes	1.0	-15%
60595	Floppy Tendril	1.0	-15%
60596	Humming Brain Node	1.0	-15%
60597	Humming Membrane	1.0	-15%
60598	Connected Lobes	1.0	-15%
60599	Connected Nodules	1.0	-15%
60600	Crying Nodules	1.0	-15%
60601	Connected Brain Node	1.0	-15%
60602	Crying Brain Node	1.0	-15%
60603	Gelatinous Clusters	0.5	-13%
60604	Floppy Clusters	1.0	-15%
60605	Crying Bio-Anomaly	0.5	-13%
60606	Crying Clusters	0.5	-13%
60607	Connected Nodules	1.0	-15%
60608	Gelatinous Nodules	0.75	-14%
60609	Humming Membrane	1.0	-15%
60610	Crying Brain Node	1.0	-15%
60611	Crying Nodules	1.0	-15%
60612	Gelatinous Coils	1.0	-15%
60613	Floppy Jelly	1.0	-15%
60614	Floppy Clusters	1.0	-15%
60615	Floppy Coils	1.0	-15%
60616	Connected Membrane	1.0	-15%
60617	Gelatinous Tendril	1.0	-15%
60618	Gelatinous Bio-Anomaly	1.0	-15%
60619	Floppy Brain Node	1.0	-15%
60620	Gelatinous Lobes	0.5	-13%
60621	Gelatinous Clusters	1.0	-15%
60622	Connected Bio-Anomaly	1.0	-15%
60623	Gelatinous Clusters	1.0	-15%
60624	Crying Lobes	1.0	-15%
60625	Crying Brain Node	0.0	-11%
60626	Gelatinous Coils	1.0	-15%
60627	Gelatinous Nodules	0.75	-14%
60628	Crying Nodules	0.5	-13%
60629	Floppy Brain Node	0.75	-14%
60630	Crying Brain Node	1.0	-15%
60631	Connected Membrane	1.0	-15%
60632	Gelatinous Nodules	1.0	-15%
60633	Connected Nodules	1.0	-15%
60634	Floppy Coils	0.5	-13%
60635	Humming Jelly	1.0	-15%
60636	Gelatinous Lobes	0.75	-14%
60637	Gelatinous Clusters	1.0	-15%
60638	Connected Membrane	1.0	-15%
60639	Humming Nodules	0.75	-14%
60640	Humming Clusters	1.0	-15%
60641	Floppy Nodules	1.0	-15%
60642	Connected Lobes	1.0	-15%
60643	Humming Nodules	1.0	-15%
60644	Crying Coils	1.0	-15%
60645	Connected Coils	1.0	-15%
60646	Floppy Clusters	1.0	-15%
60647	Floppy Tendril	1.0	-15%
60648	Humming Membrane	0.5	-13%
60649	Floppy Tendril	1.0	-15%
60650	Humming Tendril	1.0	-15%
60651	Humming Jelly	0.0	-11%
60652	Connected Brain Node	1.0	-15%
60653	Crying Lobes	1.0	-15%
60654	Crying Brain Node	1.0	-15%
60655	Floppy Bio-Anomaly	1.0	-15%
60656	Floppy Brain Node	0.0	-11%
60657	Gelatinous Membrane	1.0	-15%
60658	Gelatinous Bio-Anomaly	0.25	-12%
60659	Floppy Brain Node	1.0	-15%
60660	Gelatinous Tendril	0.5	-13%
60661	Connected Coils	1.0	-15%
60662	Humming Brain Node	1.0	-15%
60663	Humming Tendril	1.0	-15%
60664	Connected Tendril	1.0	-15%
60665	Floppy Nodules	1.0	-15%
60666	Crying Jelly	1.0	-15%
60667	Gelatinous Clusters	0.75	-14%
60668	Connected Coils	0.25	-12%
60669	Gelatinous Brain Node	1.0	-15%
60670	Floppy Clusters	1.0	-15%
60671	Gelatinous Bio-Anomaly	1.0	-15%
60672	Humming Bio-Anomaly	1.0	-15%
60673	Connected Jelly	0.25	-12%
60674	Floppy Coils	0.25	-12%
60675	Gelatinous Tendril	1.0	-15%
60676	Gelatinous Bio-Anomaly	0.75	-14%
60677	Floppy Tendril	0.75	-14%
60678	Humming Clusters	0.75	-14%
60679	Humming Nodules	1.0	-15%
60680	Gelatinous Membrane	0.75	-14%
60681	Crying Coils	1.0	-15%
60682	Connected Clusters	1.0	-15%
60683	Gelatinous Bio-Anomaly	1.0	-15%
60684	Humming Membrane	1.0	-15%
60685	Humming Jelly	1.0	-15%
60686	Gelatinous Lobes	1.0	-15%
60687	Gelatinous Clusters	1.0	-15%
60688	Floppy Lobes	1.0	-15%
60689	Humming Clusters	0.5	-13%
60690	Floppy Bio-Anomaly	0.25	-12%
60691	Crying Brain Node	0.5	-13%
60692	Connected Membrane	0.0	-11%
60693	Connected Membrane	1.0	-15%
60694	Humming Membrane	0.0	-11%
60695	Gelatinous Brain Node	1.0	-15%
60696	Humming Jelly	0.75	-14%
60697	Crying Bio-Anomaly	1.0	-15%
60698	Connected Tendril	1.0	-15%
60699	Humming Jelly	1.0	-15%
60700	Humming Membrane	1.0	-15%
60701	Connected Clusters	1.0	-15%
60702	Floppy Brain Node	0.75	-14%
60703	Connected Bio-Anomaly	1.0	-15%
60704	Connected Tendril	1.0	-15%
60705	Gelatinous Bio-Anomaly	1.0	-15%
60706	Humming Nodules	0.5	-13%
60707	Floppy Coils	1.0	-15%
60708	Connected Clusters	1.0	-15%
60709	Gelatinous Jelly	1.0	-15%
60710	Floppy Clusters	1.0	-15%
60711	Gelatinous Coils	1.0	-15%
60712	Humming Tendril	1.0	-15%
60713	Humming Clusters	1.0	-15%
60714	Crying Brain Node	0.75	-14%
60715	Humming Lobes	1.0	-15%
60716	Gelatinous Brain Node	1.0	-15%
60717	Crying Brain Node	0.75	-14%
60718	Crying Jelly	1.0	-15%
60719	Connected Lobes	0.0	-11%
60720	Crying Nodules	0.0	-11%
60721	Floppy Lobes	1.0	-15%
60722	Floppy Brain Node	0.5	-13%
60723	Gelatinous Clusters	0.75	-14%
60724	Humming Bio-Anomaly	1.0	-15%
60725	Crying Tendril	1.0	-15%
60726	Humming Clusters	1.0	-15%
60727	Humming Nodules	1.0	-15%
60728	Connected Nodules	1.0	-15%
60729	Humming Bio-Anomaly	0.25	-12%
60730	Crying Bio-Anomaly	0.0	-11%
60731	Floppy Clusters	1.0	-15%
60732	Gelatinous Coils	1.0	-15%
60733	Humming Tendril	1.0	-15%
60734	Gelatinous Lobes	1.0	-15%
60735	Gelatinous Nodules	1.0	-15%
60736	Floppy Tendril	1.0	-15%
60737	Gelatinous Brain Node	1.0	-15%
60738	Humming Brain Node	0.25	-12%
60739	Crying Membrane	0.75	-14%
60740	Humming Brain Node	1.0	-15%
60741	Connected Brain Node	1.0	-15%
60742	Connected Jelly	0.75	-14%
60743	Connected Coils	1.0	-15%
60744	Humming Brain Node	1.0	-15%
60745	Floppy Brain Node	0.75	-14%
60746	Crying Membrane	1.0	-15%
60747	Humming Lobes	1.0	-15%
60748	Gelatinous Nodules	0.75	-14%
60749	Humming Jelly	0.25	-12%
60750	Connected Tendril	1.0	-15%
60751	Crying Brain Node	0.75	-14%
60752	Floppy Coils	1.0	-15%
60753	Floppy Nodules	1.0	-15%
60754	Gelatinous Coils	0.75	-14%
60755	Gelatinous Clusters	0.5	-13%
60756	Floppy Bio-Anomaly	1.0	-15%
60757	Humming Jelly	1.0	-15%
60758	Floppy Bio-Anomaly	0.5	-13%
60759	Crying Brain Node	1.0	-15%
60760	Gelatinous Membrane	1.0	-15%
60761	Gelatinous Tendril	1.0	-15%
60762	Connected Lobes	1.0	-15%
60763	Connected Jelly	1.0	-15%
60764	Floppy Nodules	1.0	-15%
60765	Humming Coils	1.0	-15%
60766	Floppy Brain Node	1.0	-15%
60767	Crying Nodules	1.0	-15%
60768	Connected Brain Node	0.75	-14%
60769	Gelatinous Bio-Anomaly	1.0	-15%
60770	Crying Membrane	1.0	-15%
60771	Connected Bio-Anomaly	0.75	-14%
60772	Humming Coils	0.25	-12%
60773	Crying Nodules	0.75	-14%
60774	Humming Lobes	1.0	-15%
60775	Gelatinous Coils	1.0	-15%
60776	Crying Lobes	1.0	-15%
60777	Connected Clusters	1.0	-15%
60778	Gelatinous Tendril	1.0	-15%
60779	Floppy Jelly	1.0	-15%
60780	Gelatinous Clusters	0.75	-14%
60781	Crying Nodules	0.0	-11%
60782	Connected Bio-Anomaly	0.75	-14%
60783	Gelatinous Clusters	1.0	-15%
60784	Connected Bio-Anomaly	1.0	-15%
60785	Gelatinous Lobes	1.0	-15%
60786	Gelatinous Tendril	1.0	-15%
60787	Connected Lobes	1.0	-15%
60788	Connected Bio-Anomaly	1.0	-15%
60789	Floppy Brain Node	0.25	-12%
60790	Connected Tendril	0.75	-14%
60791	Connected Nodules	1.0	-15%
60792	Crying Clusters	0.0	-11%
60793	Humming Nodules	1.0	-15%
60794	Gelatinous Brain Node	1.0	-15%
60795	Connected Nodules	1.0	-15%
60796	Humming Clusters	0.5	-13%
60797	Humming Lobes	0.75	-14%
60798	Humming Coils	0.75	-14%
60799	Floppy Tendril	1.0	-15%
60800	Connected Brain Node	1.0	-15%
60801	Floppy Nodules	0.5	-13%
60802	Connected Lobes	0.75	-14%
60803	Gelatinous Tendril	1.0	-15%
60804	Humming Jelly	0.5	-13%
60805	Connected Tendril	1.0	-15%
60806	Gelatinous Bio-Anomaly	0.5	-13%
60807	Floppy Coils	1.0	-15%
60808	Connected Coils	0.0	-11%
60809	Connected Clusters	1.0	-15%
60810	Humming Nodules	1.0	-15%
60811	Floppy Coils	1.0	-15%
60812	Floppy Jelly	1.0	-15%
60813	Humming Membrane	0.5	-13%
60814	Floppy Lobes	1.0	-15%
60815	Crying Nodules	0.75	-14%
60816	Connected Membrane	1.0	-15%
60817	Connected Jelly	1.0	-15%
60818	Floppy Tendril	1.0	-15%
60819	Crying Membrane	1.0	-15%
60820	Connected Brain Node	1.0	-15%
60821	Floppy Brain Node	1.0	-15%
60822	Humming Coils	1.0	-15%
60823	Connected Tendril	1.0	-15%
60824	Connected Brain Node	1.0	-15%
60825	Floppy Tendril	0.5	-13%
60826	Gelatinous Clusters	0.5	-13%
60827	Connected Tendril	0.75	-14%
60828	Connected Membrane	1.0	-15%
60829	Gelatinous Brain Node	1.0	-15%
60830	Gelatinous Membrane	0.75	-14%
60831	Gelatinous Jelly	0.5	-13%
60832	Floppy Membrane	1.0	-15%
60833	Connected Lobes	1.0	-15%
60834	Humming Coils	0.75	-14%
60835	Humming Membrane	0.0	-11%
60836	Gelatinous Nodules	1.0	-15%
60837	Floppy Brain Node	0.0	-11%
60838	Humming Brain Node	1.0	-15%
60839	Humming Clusters	1.0	-15%
60840	Floppy Membrane	1.0	-15%
60841	Connected Clusters	1.0	-15%
60842	Floppy Membrane	0.5	-13%
60843	Gelatinous Coils	1.0	-15%
60844	Humming Nodules	0.25	-12%
60845	Gelatinous Tendril	1.0	-15%
60846	Gelatinous Lobes	0.25	-12%
60847	Crying Coils	1.0	-15%
60848	Connected Brain Node	0.5	-13%
60849	Gelatinous Nodules	1.0	-15%
60850	Crying Brain Node	1.0	-15%
60851	Floppy Jelly	1.0	-15%
60852	Floppy Bio-Anomaly	0.75	-14%
60853	Floppy Tendril	1.0	-15%
60854	Crying Lobes	1.0	-15%
60855	Gelatinous Jelly	0.25	-12%
60856	Floppy Jelly	1.0	-15%
60857	Humming Brain Node	1.0	-15%
60858	Gelatinous Coils	1.0	-15%
60859	Floppy Tendril	1.0	-15%
60860	Humming Bio-Anomaly	1.0	-15%
60861	Floppy Brain Node	0.75	-14%
60862	Gelatinous Bio-Anomaly	1.0	-15%
60863	Floppy Membrane	1.0	-15%
60864	Floppy Bio-Anomaly	1.0	-15%
60865	Humming Jelly	0.0	-11%
60866	Gelatinous Lobes	0.5	-13%
60867	Connected Bio-Anomaly	0.25	-12%
60868	Gelatinous Tendril	1.0	-15%
60869	Humming Bio-Anomaly	1.0	-15%
60870	Humming Bio-Anomaly	0.75	-14%
60871	Crying Clusters	1.0	-15%
60872	Gelatinous Coils	1.0	-15%
60873	Gelatinous Clusters	0.75	-14%
60874	Humming Brain Node	1.0	-15%
60875	Gelatinous Tendril	0.75	-14%
60876	Connected Nodules	1.0	-15%
60877	Connected Tendril	1.0	-15%
60878	Connected Coils	1.0	-15%
60879	Gelatinous Lobes	1.0	-15%
60880	Crying Jelly	1.0	-15%
60881	Humming Membrane	0.25	-12%
60882	Floppy Brain Node	0.5	-13%
60883	Humming Jelly	0.5	-13%
60884	Connected Jelly	1.0	-15%
60885	Gelatinous Coils	1.0	-15%
60886	Connected Tendril	1.0	-15%
60887	Connected Membrane	1.0	-15%
60888	Humming Jelly	0.25	-12%
60889	Floppy Bio-Anomaly	1.0	-15%
60890	Connected Membrane	1.0	-15%
60891	Crying Membrane	1.0	-15%
60892	Crying Nodules	1.0	-15%
60893	Gelatinous Lobes	1.0	-15%
60894	Connected Bio-Anomaly	1.0	-15%
60895	Humming Membrane	1.0	-15%
60896	Crying Brain Node	1.0	-15%
60897	Humming Nodules	0.75	-14%
60898	Floppy Bio-Anomaly	0.0	-11%
60899	Gelatinous Tendril	1.0	-15%
60900	Floppy Nodules	1.0	-15%
60901	Crying Jelly	0.75	-14%
60902	Connected Nodules	0.5	-13%
60903	Floppy Membrane	0.5	-13%
60904	Floppy Lobes	1.0	-15%
60905	Gelatinous Bio-Anomaly	0.75	-14%
60906	Connected Clusters	1.0	-15%
60907	Floppy Jelly	0.75	-14%
60908	Connected Brain Node	1.0	-15%
60909	Humming Clusters	1.0	-15%
60910	Gelatinous Coils	0.0	-11%
60911	Floppy Lobes	1.0	-15%
60912	Crying Brain Node	1.0	-15%
60913	Humming Membrane	0.25	-12%
60914	Crying Brain Node	1.0	-15%
60915	Floppy Bio-Anomaly	0.5	-13%
60916	Connected Clusters	1.0	-15%
60917	Humming Lobes	1.0	-15%
60918	Connected Nodules	1.0	-15%
60919	Gelatinous Jelly	0.75	-14%
60920	Connected Clusters	1.0	-15%
60921	Floppy Brain Node	0.75	-14%
60922	Connected Brain Node	0.75	-14%
60923	Floppy Brain Node	1.0	-15%
60924	Humming Brain Node	0.5	-13%
60925	Floppy Bio-Anomaly	0.5	-13%
60926	Gelatinous Brain Node	1.0	-15%
60927	Gelatinous Jelly	1.0	-15%
60928	Humming Brain Node	1.0	-15%
60929	Humming Brain Node	0.75	-14%
60930	Floppy Jelly	0.25	-12%
60931	Crying Nodules	1.0	-15%
60932	Floppy Clusters	1.0	-15%
60933	Crying Brain Node	0.5	-13%
60934	Humming Bio-Anomaly	0.25	-12%
60935	Humming Lobes	0.75	-14%
60936	Gelatinous Brain Node	1.0	-15%
60937	Crying Brain Node	1.0	-15%
60938	Floppy Jelly	0.25	-12%
60939	Crying Lobes	1.0	-15%
60940	Humming Bio-Anomaly	0.25	-12%
60941	Humming Tendril	1.0	-15%
60942	Connected Clusters	0.75	-14%
60943	Humming Membrane	0.75	-14%
60944	Connected Tendril	1.0	-15%
60945	Gelatinous Jelly	1.0	-15%
60946	Connected Lobes	1.0	-15%
60947	Gelatinous Brain Node	0.5	-13%
60948	Crying Membrane	1.0	-15%
60949	Gelatinous Jelly	0.5	-13%
60950	Gelatinous Lobes	0.25	-12%
60951	Floppy Brain Node	1.0	-15%
60952	Connected Membrane	1.0	-15%
60953	Gelatinous Lobes	0.25	-12%
60954	Crying Coils	0.25	-12%
60955	Connected Coils	0.75	-14%
60956	Gelatinous Membrane	0.5	-13%
60957	Crying Nodules	0.75	-14%
60958	Floppy Clusters	1.0	-15%
60959	Floppy Nodules	1.0	-15%
60960	Gelatinous Brain Node	1.0	-15%
60961	Floppy Nodules	1.0	-15%
60962	Gelatinous Bio-Anomaly	1.0	-15%
60963	Floppy Jelly	1.0	-15%
60964	Crying Coils	1.0	-15%
60965	Connected Brain Node	1.0	-15%
60966	Gelatinous Tendril	1.0	-15%
60967	Crying Brain Node	0.75	-14%
60968	Gelatinous Bio-Anomaly	1.0	-15%
60969	Connected Bio-Anomaly	1.0	-15%
60970	Humming Brain Node	1.0	-15%
60971	Floppy Coils	1.0	-15%
60972	Connected Lobes	1.0	-15%
60973	Connected Brain Node	0.5	-13%
60974	Humming Lobes	0.25	-12%
60975	Connected Brain Node	1.0	-15%
60976	Crying Jelly	1.0	-15%
60977	Floppy Coils	1.0	-15%
60978	Humming Tendril	0.5	-13%
60979	Connected Jelly	0.75	-14%
60980	Humming Tendril	1.0	-15%
60981	Gelatinous Membrane	1.0	-15%
60982	Humming Tendril	1.0	-15%
60983	Crying Clusters	0.75	-14%
60984	Connected Brain Node	1.0	-15%
60985	Humming Jelly	1.0	-15%
60986	Gelatinous Clusters	0.25	-12%
60987	Crying Brain Node	1.0	-15%
60988	Floppy Tendril	1.0	-15%
60989	Humming Nodules	0.25	-12%
60990	Gelatinous Coils	1.0	-15%
60991	Humming Jelly	1.0	-15%
60992	Humming Nodules	0.75	-14%
60993	Floppy Brain Node	0.75	-14%
60994	Crying Coils	1.0	-15%
60995	Crying Bio-Anomaly	1.0	-15%
60996	Crying Lobes	1.0	-15%
60997	Gelatinous Jelly	0.0	-11%
60998	Gelatinous Membrane	0.25	-12%
60999	Gelatinous Nodules	1.0	-15%
61000	Humming Brain Node	1.0	-15%
61001	Connected Brain Node	1.0	-15%
61002	Gelatinous Brain Node	0.75	-14%
61003	Humming Lobes	1.0	-15%
61004	Floppy Jelly	0.5	-13%
61005	Floppy Jelly	1.0	-15%
61006	Connected Membrane	1.0	-15%
61007	Gelatinous Tendril	0.5	-13%
61008	Humming Coils	1.0	-15%
61009	Connected Nodules	1.0	-15%
61010	Humming Clusters	0.25	-12%
61011	Connected Brain Node	1.0	-15%
61012	Crying Brain Node	1.0	-15%
61013	Floppy Coils	0.75	-14%
61014	Crying Membrane	1.0	-15%
61015	Humming Membrane	0.0	-11%
61016	Humming Clusters	0.5	-13%
61017	Humming Jelly	1.0	-15%
61018	Humming Brain Node	1.0	-15%
61019	Floppy Brain Node	1.0	-15%
61020	Humming Brain Node	1.0	-15%
61021	Connected Membrane	0.5	-13%
61022	Gelatinous Brain Node	1.0	-15%
61023	Connected Lobes	0.0	-11%
61024	Floppy Clusters	1.0	-15%
61025	Floppy Jelly	1.0	-15%
61026	Humming Jelly	0.0	-11%
61027	Humming Lobes	1.0	-15%
61028	Floppy Nodules	0.25	-12%
61029	Floppy Brain Node	0.75	-14%
61030	Floppy Jelly	0.25	-12%
61031	Humming Bio-Anomaly	0.75	-14%
61032	Gelatinous Brain Node	1.0	-15%
61033	Floppy Lobes	0.75	-14%
61034	Humming Nodules	1.0	-15%
61035	Crying Tendril	1.0	-15%
61036	Gelatinous Membrane	1.0	-15%
61037	Gelatinous Brain Node	0.5	-13%
61038	Connected Brain Node	0.75	-14%
61039	Crying Brain Node	1.0	-15%
61040	Gelatinous Nodules	1.0	-15%
61041	Floppy Membrane	1.0	-15%
61042	Gelatinous Lobes	1.0	-15%
61043	Gelatinous Brain Node	1.0	-15%
61044	Connected Brain Node	0.75	-14%
61045	Connected Coils	0.25	-12%
61046	Humming Coils	1.0	-15%
61047	Crying Tendril	1.0	-15%
61048	Connected Jelly	0.75	-14%
61049	Connected Coils	1.0	-15%
61050	Connected Nodules	1.0	-15%
61051	Floppy Bio-Anomaly	1.0	-15%
61052	Connected Membrane	1.0	-15%
61053	Connected Lobes	0.5	-13%
61054	Connected Coils	1.0	-15%
61055	Crying Brain Node	1.0	-15%
61056	Humming Tendril	1.0	-15%
61057	Humming Membrane	1.0	-15%
61058	Floppy Jelly	0.0	-11%
61059	Gelatinous Coils	1.0	-15%
61060	Connected Tendril	0.25	-12%
61061	Floppy Brain Node	1.0	-15%
61062	Crying Tendril	0.75	-14%
61063	Floppy Nodules	1.0	-15%
61064	Crying Jelly	0.75	-14%
61065	Connected Lobes	1.0	-15%
61066	Crying Tendril	1.0	-15%
61067	Floppy Brain Node	1.0	-15%
61068	Humming Clusters	1.0	-15%
61069	Connected Membrane	1.0	-15%
61070	Connected Bio-Anomaly	1.0	-15%
61071	Floppy Brain Node	0.0	-11%
61072	Connected Bio-Anomaly	0.5	-13%
61073	Crying Bio-Anomaly	1.0	-15%
61074	Gelatinous Jelly	1.0	-15%
61075	Humming Tendril	0.75	-14%
61076	Connected Bio-Anomaly	1.0	-15%
61077	Humming Tendril	1.0	-15%
61078	Connected Lobes	0.25	-12%
61079	Humming Jelly	1.0	-15%
61080	Crying Nodules	1.0	-15%
61081	Humming Jelly	1.0	-15%
